,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
136,T137,T137,Kris Cox,71.83,431,6
137,T137,T137,Blaine McCallister,71.83,431,6
138,T137,T137,Rocco Mediate,71.83,431,6
139,140,140,Hunter Mahan,71.85,934,13
140,141,141,Jonathan Kaye,71.86,503,7
141,142,142,Neal Lancaster,71.89,647,9
142,T143,T143,Steve Flesch,71.9,719,10
143,T143,T143,Fred Funk,71.9,719,10
144,T143,T143,Cliff Kresge,71.9,719,10
145,146,146,Ted Purdy,71.91,791,11
146,T147,T147,Tom Byrum,72.0,360,5
147,T147,T147,Stewart Cink,72.0,432,6
148,T147,T147,Lucas Glover,72.0,936,13
149,T147,T147,Lee Janzen,72.0,576,8
150,T147,T147,Steve Pate,72.0,432,6
151,T147,T147,Tag Ridings,72.0,216,3
152,T147,T147,Roger Tambellini,72.0,432,6
153,154,154,Tripp Isenhour,72.13,577,8
154,T155,T155,Woody Austin,72.17,433,6
155,T155,T155,Niclas Fasth,72.17,433,6
156,T155,T155,David Gossett,72.17,433,6
157,T155,T155,Kevin Muncrief,72.17,433,6
158,159,159,Brian Gay,72.22,650,9
159,T160,T160,Peter Lonard,72.25,578,8
160,T160,T160,Mark O'Meara,72.25,578,8
161,T162,T162,Spike McRoy,72.33,434,6
162,T162,T162,Dan Olsen,72.33,434,6
163,T164,T164,Mark Brooks,72.43,507,7
164,T164,T164,Ben Crane,72.43,507,7
165,T164,T164,Jerry Kelly,72.43,507,7
166,167,167,Mike Heinen,72.5,290,4
167,168,168,Tim Petrovic,72.57,508,7
168,169,169,K.J. Choi,72.63,581,8
169,170,170,David Frost,72.67,436,6
170,171,171,Gene Sauers,72.7,727,10
171,172,172,Brian Kortan,72.71,509,7
172,173,173,Steve Stricker,72.75,291,4
173,174,174,Notah Begay III,72.83,437,6
174,175,175,Hirofumi Miyase,72.89,656,9
175,T176,T176,Mark Calcavecchia,73.0,365,5
176,T176,T176,Darren Clarke,73.0,438,6
177,T176,T176,Chris Couch,73.0,511,7
178,T176,T176,Tim Herron,73.0,657,9
179,T176,T176,Skip Kendall,73.0,511,7
180,T176,T176,Justin Leonard,73.0,365,5
181,182,182,Grant Waite,73.1,731,10
182,183,183,John Rollins,73.14,512,7
183,184,184,Danny Ellis,73.2,366,5
184,T185,T185,Len Mattiace,73.22,659,9
185,T185,T185,Esteban Toledo,73.22,659,9
186,T187,T187,José Coceres,73.33,440,6
187,T187,T187,Matt Kuchar,73.33,440,6
188,189,189,Craig Parry,73.5,441,6
189,190,190,Craig Perks,73.57,515,7
190,191,191,Guy Boros,73.75,295,4
191,192,192,Mathias Grönberg,74.0,444,6
192,193,193,Davis Love III,74.17,445,6
193,194,194,Paul Azinger,74.29,520,7
194,195,195,Arjun Atwal,74.38,595,8
195,196,196,Pat Perez,80.0,80,1
