,First_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_3_Scoring_Average_AVG,First_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Freddie Jacobson,67.29,471,7
1,2,2,Brian Gay,67.75,271,4
2,3,3,Luke Donald,68.4,342,5
3,T4,T4,Fred Couples,68.5,137,2
4,T4,T4,David Frost,68.5,274,4
5,T4,T4,Retief Goosen,68.5,274,4
6,T7,T7,Darren Clarke,68.67,206,3
7,T7,T7,Dudley Hart,68.67,206,3
8,9,9,Vijay Singh,68.83,413,6
9,T10,T10,Mark Brooks,69.0,207,3
10,T10,T10,Chad Campbell,69.0,621,9
11,T10,T10,Greg Chalmers,69.0,207,3
12,T10,T10,Ernie Els,69.0,207,3
13,T10,T10,Phil Mickelson,69.0,138,2
14,T15,T15,Cameron Beckman,69.2,346,5
15,T15,T15,Kevin Sutherland,69.2,346,5
16,T17,T17,Steve Flesch,69.4,694,10
17,T17,T17,Scott McCarron,69.4,347,5
18,T19,T19,Jay Haas,69.43,486,7
19,T19,T19,Dean Wilson,69.43,486,7
20,T21,T21,Jay Delsing,69.5,278,4
21,T21,T21,Hank Kuehne,69.5,417,6
22,T21,T21,Kenny Perry,69.5,278,4
23,T21,T21,Ted Purdy,69.5,556,8
24,T21,T21,Justin Rose,69.5,695,10
25,T26,T26,Stephen Ames,69.57,487,7
26,T26,T26,Kevin Na,69.57,487,7
27,T28,T28,Brian Kortan,69.67,209,3
28,T28,T28,Tom Pernice Jr.,69.67,627,9
29,T28,T28,Adam Scott,69.67,209,3
30,T31,T31,Kent Jones,69.71,488,7
31,T31,T31,Deane Pappas,69.71,488,7
32,T33,T33,Ryan Palmer,69.75,279,4
33,T33,T33,Craig Parry,69.75,279,4
34,T33,T33,Tommy Tolles,69.75,279,4
35,36,36,Tom Byrum,69.78,628,9
36,37,37,Zach Johnson,69.8,698,10
37,38,38,Pat Perez,69.85,908,13
38,T39,T39,Bob Burns,69.88,559,8
39,T39,T39,David Toms,69.88,559,8
40,T41,T41,Fred Funk,69.89,629,9
41,T41,T41,Lucas Glover,69.89,629,9
42,43,43,Rod Pampling,69.91,769,11
43,T44,T44,Daniel Chopra,70.0,420,6
44,T44,T44,Tim Clark,70.0,350,5
45,T44,T44,Ben Crane,70.0,560,8
46,T44,T44,Dan Forsman,70.0,490,7
47,T44,T44,John Huston,70.0,210,3
48,T44,T44,Mark Wilson,70.0,420,6
49,50,50,Joe Ogilvie,70.11,631,9
50,51,51,Russ Cochran,70.14,491,7
51,52,52,Davis Love III,70.17,421,6
52,T53,T53,Olin Browne,70.2,351,5
53,T53,T53,Tom Lehman,70.2,351,5
54,T55,T55,Rich Barcelo,70.25,281,4
55,T55,T55,Matt Kuchar,70.25,562,8
56,T55,T55,Tiger Woods,70.25,281,4
57,T58,T58,Stuart Appleby,70.33,422,6
58,T58,T58,Esteban Toledo,70.33,211,3
59,T60,T60,Craig Barlow,70.38,563,8
60,T60,T60,Bo Van Pelt,70.38,563,8
61,T62,T62,Michael Allen,70.5,564,8
62,T62,T62,Briny Baird,70.5,564,8
63,T62,T62,Bart Bryant,70.5,423,6
64,T62,T62,Stewart Cink,70.5,564,8
65,T62,T62,John Cook,70.5,282,4
66,T62,T62,Hunter Mahan,70.5,705,10
67,T62,T62,Brenden Pappas,70.5,705,10
68,T69,T69,Steve Allan,70.56,635,9
69,T69,T69,Joe Durant,70.56,635,9
70,T69,T69,Heath Slocum,70.56,635,9
71,T72,T72,Steve Elkington,70.57,494,7
72,T72,T72,Bob Estes,70.57,494,7
73,74,74,Bob Tway,70.63,565,8
74,75,75,Shaun Micheel,70.64,777,11
75,T76,T76,Jeff Brehaut,70.67,424,6
76,T76,T76,Todd Fischer,70.67,636,9
77,T76,T76,Tim Herron,70.67,424,6
78,T76,T76,Lee Janzen,70.67,424,6
79,80,80,Mark Hensby,70.71,495,7
80,T81,T81,David Peoples,70.75,283,4
81,T81,T81,Scott Simpson,70.75,283,4
82,T81,T81,Steve Stricker,70.75,283,4
83,T81,T81,Vaughn Taylor,70.75,283,4
84,T81,T81,Duffy Waldorf,70.75,283,4
85,T86,T86,Carlos Franco,70.78,637,9
86,T86,T86,Charles Howell III,70.78,637,9
87,T86,T86,Justin Leonard,70.78,637,9
88,T86,T86,Brett Quigley,70.78,637,9
89,T90,T90,Paul Azinger,70.8,354,5
90,T90,T90,Jonathan Kaye,70.8,354,5
91,T92,T92,Spike McRoy,70.83,425,6
92,T92,T92,Carl Pettersson,70.83,850,12
93,T94,T94,Harrison Frazar,70.86,496,7
94,T94,T94,Richard Johnson,70.86,496,7
95,T94,T94,Rory Sabbatini,70.86,496,7
96,97,97,Neal Lancaster,70.89,638,9
97,T98,T98,Woody Austin,70.9,709,10
98,T98,T98,Chris DiMarco,70.9,709,10
99,T98,T98,John Senden,70.9,709,10
100,T101,T101,Danny Briggs,71.0,497,7
101,T101,T101,Mark Calcavecchia,71.0,426,6
102,T101,T101,Sergio Garcia,71.0,213,3
103,T101,T101,Mike Heinen,71.0,284,4
104,T101,T101,Stephen Leaney,71.0,639,9
105,T101,T101,Frank Lickliter II,71.0,355,5
106,T101,T101,Shigeki Maruyama,71.0,568,8
107,T101,T101,Loren Roberts,71.0,426,6
108,T101,T101,Kirk Triplett,71.0,284,4
109,T101,T101,Omar Uresti,71.0,426,6
110,111,111,David Branshaw,71.17,427,6
