,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Robert Damron,92,3.95,1095,277
1,T2,T2,Carlos Franco,99,3.96,1074,271
2,T2,T2,Tom Lehman,70,3.96,876,221
3,T2,T2,Phil Mickelson,83,3.96,1640,414
4,T2,T2,Rory Sabbatini,89,3.96,1318,333
5,T6,T6,Joe Durant,85,3.97,1170,295
6,T6,T6,John Senden,99,3.97,1152,290
7,T6,T6,Vijay Singh,112,3.97,2266,571
8,T6,T6,Kevin Sutherland,86,3.97,973,245
9,10,10,Brent Geiberger,94,3.98,1499,377
10,T11,T11,Bart Bryant,73,3.99,1034,259
11,T11,T11,Harrison Frazar,86,3.99,1242,311
12,T11,T11,Fred Funk,97,3.99,1724,432
13,T11,T11,Retief Goosen,56,3.99,1301,326
14,T11,T11,J.J. Henry,103,3.99,1314,329
15,T11,T11,Bernhard Langer,59,3.99,607,152
16,T11,T11,Frank Lickliter II,89,3.99,1332,334
17,T11,T11,Justin Rose,77,3.99,1013,254
18,T19,T19,Luke Donald,72,4.0,1227,307
19,T19,T19,Bob Estes,73,4.0,905,226
20,T19,T19,Robert Gamez,103,4.0,1304,326
21,T19,T19,Matt Gogel,86,4.0,1599,400
22,T19,T19,Hank Kuehne,91,4.0,1136,284
23,T19,T19,Loren Roberts,81,4.0,1323,331
24,T19,T19,Omar Uresti,85,4.0,1065,266
25,T19,T19,Scott Verplank,92,4.0,1926,481
26,T27,T27,Stephen Ames,97,4.01,1830,456
27,T27,T27,Olin Browne,92,4.01,1187,296
28,T27,T27,Ernie Els,62,4.01,1474,368
29,T27,T27,Mark Hensby,97,4.01,1681,419
30,T27,T27,Jerry Kelly,113,4.01,1952,487
31,T27,T27,Kirk Triplett,88,4.01,1631,407
32,T33,T33,Robert Allenby,93,4.02,1450,361
33,T33,T33,Tommy Armour III,87,4.02,873,217
34,T33,T33,Tom Byrum,83,4.02,1008,251
35,T33,T33,Chad Campbell,100,4.02,1139,283
36,T33,T33,Daniel Chopra,108,4.02,1537,382
37,T33,T33,Stewart Cink,103,4.02,1666,414
38,T33,T33,John Daly,79,4.02,1222,304
39,T33,T33,Kent Jones,99,4.02,1106,275
40,T33,T33,Hunter Mahan,94,4.02,1366,340
41,T33,T33,Mark O'Meara,58,4.02,981,244
42,T33,T33,Jesper Parnevik,86,4.02,1458,363
43,T33,T33,Kenny Perry,79,4.02,1410,351
44,T33,T33,Adam Scott,55,4.02,1020,254
45,T33,T33,Tiger Woods,78,4.02,1780,443
46,T47,T47,Steve Allan,102,4.03,1221,303
47,T47,T47,Woody Austin,94,4.03,1198,297
48,T47,T47,Pat Bates,99,4.03,1096,272
49,T47,T47,Jason Bohn,98,4.03,984,244
50,T47,T47,Niclas Fasth,61,4.03,544,135
51,T47,T47,Todd Fischer,104,4.03,976,242
