,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Tiger Woods,68.61,1235,18
1,2,2,Phil Mickelson,69.05,1450,21
2,3,3,Vijay Singh,69.07,1934,28
3,4,4,Sergio Garcia,69.53,1182,17
4,5,5,José Coceres,69.58,1322,19
5,6,6,Ernie Els,69.6,1044,15
6,7,7,Lee Janzen,69.7,1603,23
7,T8,T8,Chris DiMarco,69.76,1744,25
8,T8,T8,Loren Roberts,69.76,1465,21
9,10,10,John Senden,69.81,1885,27
10,11,11,Paul Azinger,69.87,1607,23
11,12,12,Scott Hoch,69.93,1049,15
12,13,13,Jeff Sluman,69.96,1889,27
13,14,14,Brian Bateman,70.0,1610,23
14,T15,T15,Cameron Beckman,70.04,1961,28
15,T15,T15,Brent Geiberger,70.04,1751,25
16,T15,T15,Jerry Kelly,70.04,1961,28
17,T15,T15,Jesper Parnevik,70.04,1681,24
18,T15,T15,Kirk Triplett,70.04,1611,23
19,20,20,Briny Baird,70.07,1892,27
20,T21,T21,Davis Love III,70.1,1472,21
21,T21,T21,Arron Oberholser,70.1,1402,20
22,23,23,Tom Lehman,70.11,1262,18
23,24,24,Vaughn Taylor,70.12,1753,25
24,T25,T25,Retief Goosen,70.13,1052,15
25,T25,T25,David Peoples,70.13,1613,23
26,T27,T27,Mark Calcavecchia,70.14,1473,21
27,T27,T27,Fred Funk,70.14,1964,28
28,29,29,John Daly,70.18,1544,22
29,T30,T30,Stephen Ames,70.19,1825,26
30,T30,T30,Stewart Cink,70.19,1825,26
31,T30,T30,Glen Day,70.19,2246,32
32,T33,T33,Tom Byrum,70.21,1685,24
33,T33,T33,Bernhard Langer,70.21,983,14
34,35,35,Scott Verplank,70.22,1615,23
35,T36,T36,Shigeki Maruyama,70.24,1756,25
36,T36,T36,Geoff Ogilvy,70.24,1756,25
37,T36,T36,Rod Pampling,70.24,1756,25
38,T36,T36,Mike Weir,70.24,1475,21
39,T40,T40,Michael Allen,70.27,1827,26
40,T40,T40,John Riegger,70.27,1054,15
41,42,42,Luke Donald,70.33,1477,21
42,43,43,Stephen Leaney,70.36,1548,22
43,44,44,Justin Leonard,70.39,1619,23
44,45,45,Bo Van Pelt,70.41,2042,29
45,T46,T46,Daniel Chopra,70.44,2254,32
46,T46,T46,Ted Purdy,70.44,2395,34
47,T46,T46,John Rollins,70.44,1902,27
48,49,49,Corey Pavin,70.45,1550,22
49,50,50,Jeff Maggert,70.47,1339,19
50,51,51,Danny Ellis,70.48,1762,25
51,T52,T52,Jason Bohn,70.5,1974,28
52,T52,T52,Todd Hamilton,70.5,1833,26
53,T52,T52,Patrick Sheehan,70.5,2256,32
54,55,55,Carlos Franco,70.52,1763,25
55,56,56,Kevin Na,70.53,2116,30
56,57,57,Joe Ogilvie,70.55,2046,29
57,58,58,Robert Gamez,70.58,2188,31
58,59,59,Pat Bates,70.61,2189,31
59,60,60,Zach Johnson,70.62,2048,29
60,61,61,Steve Lowery,70.63,1907,27
61,62,62,Fred Couples,70.67,1060,15
62,63,63,Bart Bryant,70.68,1555,22
63,64,64,Jay Haas,70.71,1485,21
64,65,65,Brian Gay,70.74,2193,31
65,66,66,Alex Cejka,70.76,1486,21
66,T67,T67,Neal Lancaster,70.77,2123,30
67,T67,T67,Hunter Mahan,70.77,2123,30
68,T67,T67,Hidemichi Tanaka,70.77,1840,26
69,70,70,Matt Gogel,70.79,1699,24
70,71,71,Jason Dufner,70.81,1912,27
71,72,72,Bob Estes,70.82,1558,22
72,73,73,Jay Williamson,70.83,2125,30
73,74,74,Joe Durant,70.84,1771,25
74,T75,T75,Ben Crane,70.85,1842,26
75,T75,T75,Brad Faxon,70.85,1842,26
76,T75,T75,Justin Rose,70.85,1417,20
77,78,78,Notah Begay III,70.86,1559,22
78,T79,T79,Craig Parry,70.87,1063,15
79,T79,T79,Adam Scott,70.87,1063,15
80,81,81,Robert Damron,70.89,1985,28
81,T82,T82,Greg Chalmers,70.91,1560,22
82,T82,T82,Richard Johnson,70.91,2269,32
83,84,84,Kevin Sutherland,70.92,1773,25
84,T85,T85,Steve Flesch,70.96,1987,28
85,T85,T85,Rory Sabbatini,70.96,1703,24
86,T87,T87,J.L. Lewis,70.97,2200,31
87,T87,T87,Dean Wilson,70.97,2342,33
88,T89,T89,Stuart Appleby,71.0,1633,23
89,T89,T89,Scott McCarron,71.0,1775,25
90,T89,T89,Carl Pettersson,71.0,1917,27
91,T92,T92,Woody Austin,71.03,2060,29
92,T92,T92,Skip Kendall,71.03,2060,29
93,T92,T92,Brett Quigley,71.03,2131,30
94,T95,T95,Craig Barlow,71.04,1705,24
95,T95,T95,Tim Herron,71.04,1776,25
96,T95,T95,Charles Howell III,71.04,1989,28
97,T98,T98,Dennis Paulson,71.05,1421,20
98,T98,T98,David Toms,71.05,1563,22
99,100,100,Harrison Frazar,71.08,1706,24
100,101,101,Duffy Waldorf,71.1,1493,21
101,102,102,Olin Browne,71.11,1991,28
102,103,103,Jeff Brehaut,71.12,2347,33
103,104,104,Tag Ridings,71.13,1138,16
104,105,105,Chris Riley,71.14,1494,21
105,106,106,Tim Petrovic,71.16,2206,31
106,T107,T107,Robert Allenby,71.17,1708,24
107,T107,T107,Ken Duke,71.17,2064,29
108,T107,T107,Billy Mayfair,71.17,2135,30
109,T110,T110,Mike Heinen,71.18,1210,17
110,T110,T110,Freddie Jacobson,71.18,1566,22
111,T112,T112,Billy Andrade,71.19,2207,31
112,T112,T112,Grant Waite,71.19,1922,27
113,114,114,J.J. Henry,71.2,2136,30
114,T115,T115,Matt Kuchar,71.21,1994,28
115,T115,T115,Mark Wilson,71.21,1353,19
116,T117,T117,Mark Hensby,71.22,1923,27
117,T117,T117,Ryan Palmer,71.22,2279,32
118,T119,T119,David Frost,71.23,1852,26
119,T119,T119,Shaun Micheel,71.23,1852,26
120,T121,T121,Lucas Glover,71.24,2066,29
121,T121,T121,Frank Lickliter II,71.24,1781,25
122,123,123,K.J. Choi,71.26,1639,23
123,T124,T124,Tom Pernice Jr.,71.27,2138,30
124,T124,T124,Joey Sindelar,71.27,2138,30
125,T126,T126,Pat Perez,71.3,2139,30
126,T126,T126,Roland Thatcher,71.3,1640,23
127,128,128,Rocco Mediate,71.31,1141,16
128,129,129,Tom Carter,71.32,2425,34
129,T130,T130,Heath Slocum,71.33,2140,30
130,T130,T130,Chris Smith,71.33,2354,33
131,132,132,J.P. Hayes,71.35,1855,26
132,133,133,Bob Tway,71.38,1713,24
133,134,134,Bob Burns,71.41,2071,29
134,135,135,Kent Jones,71.42,2214,31
135,136,136,Jonathan Kaye,71.43,1643,23
136,T137,T137,Tommy Armour III,71.44,1929,27
137,T137,T137,Rich Beem,71.44,1786,25
138,139,139,Mathias Grönberg,71.45,2215,31
139,T140,T140,Craig Bowden,71.48,1930,27
140,T140,T140,Gene Sauers,71.48,2073,29
141,T142,T142,Steve Allan,71.5,2288,32
142,T142,T142,D.J. Brigman,71.5,1859,26
143,T142,T142,John Huston,71.5,1287,18
144,T142,T142,Spike McRoy,71.5,2288,32
145,T142,T142,Omar Uresti,71.5,2002,28
146,147,147,Kenny Perry,71.52,1502,21
147,148,148,Jonathan Byrd,71.54,1860,26
148,149,149,Brenden Pappas,71.55,2361,33
149,T150,T150,Deane Pappas,71.57,1503,21
150,T150,T150,Steve Pate,71.57,1646,23
151,T150,T150,Nick Price,71.57,1002,14
152,T153,T153,Darren Clarke,71.6,1074,15
153,T153,T153,Len Mattiace,71.6,1790,25
154,155,155,Mark O'Meara,71.65,1218,17
155,156,156,Niclas Fasth,71.67,1505,21
156,157,157,Hank Kuehne,71.69,2079,29
