,Round_4_Scoring_Average_RANK THIS WEEK,Round_4_Scoring_Average_RANK LAST WEEK,Round_4_Scoring_Average_PLAYER NAME,Round_4_Scoring_Average_AVG,Round_4_Scoring_Average_TOTAL STROKES,Round_4_Scoring_Average_TOTAL ROUNDS
76,T76,T76,Chris DiMarco,71.25,1710,24
77,78,78,Ben Crane,71.26,1354,19
78,T79,T79,Corey Pavin,71.29,1212,17
79,T79,T79,Duffy Waldorf,71.29,998,14
80,T81,T81,Chad Campbell,71.3,1426,20
81,T81,T81,Neal Lancaster,71.3,1426,20
82,83,83,Joey Sindelar,71.32,1355,19
83,T84,T84,K.J. Choi,71.33,1284,18
84,T84,T84,Esteban Toledo,71.33,642,9
85,86,86,Nick Price,71.36,785,11
86,87,87,Hunter Mahan,71.38,1142,16
87,88,88,John Rollins,71.4,1071,15
88,89,89,John Cook,71.44,643,9
89,T90,T90,Steve Allan,71.47,1215,17
90,T90,T90,Jason Bohn,71.47,1358,19
91,T92,T92,Freddie Jacobson,71.53,1216,17
92,T92,T92,Justin Leonard,71.53,1359,19
93,T94,T94,Tommy Armour III,71.56,1145,16
94,T94,T94,Dudley Hart,71.56,644,9
95,96,96,Briny Baird,71.57,1503,21
96,97,97,Pat Perez,71.58,1360,19
97,T98,T98,Pat Bates,71.59,1217,17
98,T98,T98,Kevin Na,71.59,1217,17
99,100,100,Sergio Garcia,71.6,1074,15
100,T101,T101,Shaun Micheel,71.63,1361,19
101,T101,T101,David Peoples,71.63,1146,16
102,T101,T101,Tom Pernice Jr.,71.63,1361,19
103,T104,T104,D.J. Brigman,71.64,788,11
104,T104,T104,Steve Elkington,71.64,788,11
105,T104,T104,Charles Howell III,71.64,1576,22
106,107,107,John Daly,71.65,1218,17
107,108,108,Mark Wilson,71.67,860,12
108,109,109,Stuart Appleby,71.69,1147,16
109,T110,T110,Glen Day,71.71,1219,17
110,T110,T110,Lee Janzen,71.71,1219,17
111,T110,T110,Andre Stolz,71.71,502,7
112,113,113,Jay Haas,71.72,1291,18
113,T114,T114,Dan Forsman,71.73,789,11
114,T114,T114,Peter Lonard,71.73,789,11
115,T114,T114,Kevin Sutherland,71.73,1076,15
116,117,117,Robert Gamez,71.75,1435,20
117,T118,T118,Matt Gogel,71.76,1220,17
118,T118,T118,Frank Lickliter II,71.76,1220,17
119,T118,T118,Scott McCarron,71.76,1220,17
120,121,121,Bob Burns,71.77,933,13
121,T122,T122,Steve Flesch,71.78,1651,23
122,T122,T122,David Morland IV,71.78,646,9
123,124,124,Paul Azinger,71.79,1005,14
124,125,125,Jonathan Byrd,71.8,1077,15
125,126,126,Rod Pampling,71.81,1508,21
126,127,127,Jeff Brehaut,71.83,1293,18
127,T128,T128,Michael Allen,71.87,1078,15
128,T128,T128,Patrick Sheehan,71.87,1653,23
129,T128,T128,Vaughn Taylor,71.87,1078,15
130,T131,T131,Dan Olsen,71.88,575,8
131,T131,T131,Dean Wilson,71.88,1150,16
132,T133,T133,Mathias Grönberg,71.91,791,11
133,T133,T133,Mark O'Meara,71.91,791,11
134,135,135,Craig Bowden,71.92,863,12
135,136,136,Chris Smith,71.95,1367,19
136,T137,T137,Mark Brooks,72.0,432,6
137,T137,T137,Fred Couples,72.0,792,11
138,T137,T137,John Huston,72.0,648,9
139,140,140,Brett Quigley,72.06,1297,18
140,141,141,Mike Weir,72.07,1081,15
141,142,142,Steve Pate,72.1,721,10
142,143,143,Mike Heinen,72.11,649,9
143,144,144,Daniel Chopra,72.14,1515,21
144,145,145,Joe Ogilvie,72.15,1443,20
145,146,146,Todd Hamilton,72.22,1300,18
146,T147,T147,Ben Curtis,72.25,578,8
147,T147,T147,Brian Gay,72.25,1156,16
148,149,149,José María Olazábal,72.3,723,10
149,T150,T150,Mark Calcavecchia,72.31,1157,16
150,T150,T150,Spike McRoy,72.31,940,13
151,T152,T152,Rocco Mediate,72.33,434,6
152,T152,T152,Dennis Paulson,72.33,1085,15
153,T152,T152,Bob Tway,72.33,1302,18
154,155,155,Greg Chalmers,72.38,941,13
155,156,156,Skip Kendall,72.4,1448,20
156,157,157,Robert Damron,72.41,1231,17
157,158,158,Roland Thatcher,72.44,652,9
158,159,159,J.P. Hayes,72.45,797,11
159,160,160,Grant Waite,72.5,725,10
160,161,161,Chris Riley,72.6,1089,15
161,162,162,Hidemichi Tanaka,72.61,1307,18
162,163,163,Aaron Baddeley,72.63,1162,16
163,164,164,Stephen Leaney,72.67,1090,15
164,T165,T165,Jeff Maggert,72.7,727,10
165,T165,T165,John Riegger,72.7,727,10
166,167,167,Tripp Isenhour,72.71,509,7
167,168,168,Jay Delsing,72.73,800,11
168,T169,T169,Bernhard Langer,72.77,946,13
169,T169,T169,Billy Mayfair,72.77,1601,22
170,171,171,Dicky Pride,72.78,655,9
171,172,172,Matt Kuchar,72.85,947,13
172,173,173,Deane Pappas,72.86,1020,14
173,T174,T174,Roger Tambellini,73.0,803,11
174,T174,T174,Tommy Tolles,73.0,584,8
175,176,176,Tom Carter,73.05,1461,20
176,177,177,Jonathan Kaye,73.07,1023,14
177,178,178,José Coceres,73.08,950,13
178,179,179,Niclas Fasth,73.11,658,9
179,180,180,Blaine McCallister,73.17,439,6
180,181,181,Cliff Kresge,73.18,805,11
181,182,182,Arron Oberholser,73.2,1098,15
182,183,183,Scott Simpson,73.22,659,9
183,184,184,Alex Cejka,73.23,952,13
184,185,185,Len Mattiace,73.25,879,12
185,186,186,Gene Sauers,73.27,806,11
186,187,187,Brian Kortan,73.57,515,7
187,188,188,Guy Boros,73.63,589,8
188,189,189,Ken Duke,73.71,1032,14
189,190,190,Scott Hend,74.0,814,11
190,191,191,Craig Parry,74.1,741,10
191,T192,T192,Kris Cox,74.2,742,10
192,T192,T192,Hirofumi Miyase,74.2,371,5
193,194,194,David Gossett,74.33,223,3
194,195,195,Rich Beem,74.54,969,13
195,196,196,Chris Couch,74.75,299,4
