,First_Tee_Late_Round_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_5_Scoring_Average_AVG,First_Tee_Late_Round_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_5_Scoring_Average_TOTAL ROUNDS
0,1,1,Jonathan Kaye,64.0,64,1
1,2,2,Skip Kendall,65.0,65,1
2,T3,T3,Harrison Frazar,67.0,67,1
3,T3,T3,Jay Haas,67.0,67,1
4,T3,T3,J.L. Lewis,67.0,67,1
5,T6,T6,Ben Crane,68.0,68,1
6,T6,T6,Steve Flesch,68.0,68,1
7,T6,T6,Phil Mickelson,68.0,68,1
8,T6,T6,Jesper Parnevik,68.0,68,1
9,10,10,Paul Azinger,69.0,69,1
10,11,11,Dean Wilson,70.0,70,1
11,T12,T12,Joe Ogilvie,71.0,71,1
12,T12,T12,Kenny Perry,71.0,71,1
13,T14,T14,Richard Johnson,72.0,72,1
14,T14,T14,Loren Roberts,72.0,72,1
15,T16,T16,Danny Ellis,74.0,74,1
16,T16,T16,Kirk Triplett,74.0,74,1
17,18,18,Todd Fischer,77.0,77,1
