,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Retief Goosen,56,4.45,427,96
1,2,2,John Daly,79,4.46,455,102
2,3,3,John Senden,99,4.48,394,88
3,T4,T4,Harrison Frazar,86,4.49,476,106
4,T4,T4,Tom Lehman,70,4.49,328,73
5,T6,T6,Stuart Appleby,84,4.51,446,99
6,T6,T6,Ernie Els,62,4.51,492,109
7,T6,T6,Vijay Singh,112,4.51,843,187
8,T6,T6,Chris Smith,105,4.51,532,118
9,10,10,Chris Couch,55,4.52,199,44
10,11,11,Billy Andrade,104,4.53,408,90
11,T12,T12,Scott Hend,81,4.54,409,90
12,T12,T12,Cliff Kresge,89,4.54,318,70
13,T12,T12,Phil Mickelson,83,4.54,595,131
14,T12,T12,Brenden Pappas,111,4.54,395,87
15,16,16,Rocco Mediate,53,4.55,223,49
16,T17,T17,Lucas Glover,95,4.56,442,97
17,T17,T17,Richard Johnson,102,4.56,483,106
18,T17,T17,Kent Jones,99,4.56,397,87
19,T17,T17,Carl Pettersson,100,4.56,529,116
20,T21,T21,Brent Geiberger,94,4.57,512,112
21,T21,T21,Jesper Parnevik,86,4.57,498,109
22,T21,T21,Dennis Paulson,71,4.57,379,83
23,T21,T21,Rory Sabbatini,89,4.57,462,101
24,T21,T21,Adam Scott,55,4.57,384,84
25,T21,T21,Vaughn Taylor,84,4.57,484,106
26,T21,T21,David Toms,80,4.57,443,97
27,T28,T28,Geoff Ogilvy,91,4.58,517,113
28,T28,T28,Tiger Woods,78,4.58,614,134
29,T30,T30,Steve Allan,102,4.59,464,101
30,T30,T30,Craig Barlow,80,4.59,532,116
31,T30,T30,Brian Bateman,84,4.59,450,98
32,T30,T30,Cameron Beckman,99,4.59,537,117
33,T30,T30,Jason Bohn,98,4.59,358,78
34,T30,T30,Stewart Cink,103,4.59,601,131
35,T36,T36,Chad Campbell,100,4.6,432,94
36,T36,T36,Darren Clarke,54,4.6,354,77
37,T36,T36,Fred Couples,54,4.6,396,86
38,T36,T36,Bob Estes,73,4.6,308,67
