,Front_9_Par_4_Scoring_Average_RANK THIS WEEK,Front_9_Par_4_Scoring_Average_RANK LAST WEEK,Front_9_Par_4_Scoring_Average_PLAYER NAME,Front_9_Par_4_Scoring_Average_ROUNDS,Front_9_Par_4_Scoring_Average_AVG,Front_9_Par_4_Scoring_Average_TOTAL STROKES,Front_9_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Phil Mickelson,83,3.92,1653,422
1,2,2,Vijay Singh,112,3.93,2309,587
2,3,3,Retief Goosen,56,3.95,1150,291
3,T4,T4,Tom Lehman,70,3.96,1386,350
4,T4,T4,Tiger Woods,78,3.96,1523,385
5,T6,T6,Stephen Ames,97,3.98,2012,505
6,T6,T6,Stewart Cink,103,3.98,2049,515
7,T6,T6,Bernhard Langer,59,3.98,1142,287
8,T6,T6,Justin Leonard,90,3.98,1783,448
9,T6,T6,Shigeki Maruyama,93,3.98,1985,499
10,T6,T6,Dennis Paulson,71,3.98,1450,364
11,T6,T6,Loren Roberts,81,3.98,1688,424
12,T13,T13,Robert Allenby,93,3.99,1862,467
13,T13,T13,Luke Donald,72,3.99,1545,387
14,T13,T13,Joe Durant,85,3.99,1791,449
15,T13,T13,Zach Johnson,109,3.99,2267,568
16,T13,T13,Jerry Kelly,113,3.99,2325,582
17,T13,T13,David Toms,80,3.99,1561,391
18,T13,T13,Kirk Triplett,88,3.99,1779,446
19,T13,T13,Scott Verplank,92,3.99,1931,484
20,T13,T13,Duffy Waldorf,79,3.99,1536,385
21,T22,T22,Darren Clarke,54,4.0,1017,254
22,T22,T22,Ben Curtis,56,4.0,1080,270
23,T22,T22,Chris DiMarco,105,4.0,2107,527
24,T22,T22,Steve Flesch,109,4.0,2229,557
25,T22,T22,Sergio Garcia,65,4.0,1397,349
26,T22,T22,Freddie Jacobson,83,4.0,1679,420
27,T22,T22,Matt Kuchar,83,4.0,1702,425
28,T22,T22,Scott McCarron,88,4.0,1814,453
29,T22,T22,Kenny Perry,79,4.0,1624,406
30,T22,T22,Ted Purdy,114,4.0,2326,581
31,T22,T22,Omar Uresti,85,4.0,1782,446
32,T33,T33,Brian Bateman,84,4.01,1666,415
33,T33,T33,Olin Browne,92,4.01,1846,460
