,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
0,1,1,Vijay Singh,112,-194,4.47,1845
1,2,2,Ted Purdy,114,-152,4.6,1920
2,3,3,Chris Smith,105,-147,4.6,1855
3,T4,T4,Daniel Chopra,108,-145,4.6,1805
4,T4,T4,John Senden,99,-145,4.54,1590
5,T6,T6,John Daly,79,-139,4.49,1360
6,T6,T6,Carlos Franco,99,-139,4.59,1700
7,8,8,Carl Pettersson,100,-137,4.6,1720
8,T9,T9,Harrison Frazar,86,-136,4.53,1460
9,T9,T9,Rod Pampling,98,-136,4.58,1615
10,11,11,Tim Petrovic,111,-135,4.63,1820
11,T12,T12,Cameron Beckman,99,-134,4.59,1630
12,T12,T12,Geoff Ogilvy,91,-134,4.58,1595
13,T12,T12,Brenden Pappas,111,-134,4.64,1885
14,15,15,Stewart Cink,103,-132,4.6,1660
15,16,16,Zach Johnson,109,-129,4.64,1775
16,T17,T17,Stephen Ames,97,-128,4.6,1600
17,T17,T17,J.L. Lewis,106,-128,4.64,1800
18,19,19,Kent Jones,99,-125,4.63,1680
19,T20,T20,Steve Allan,102,-124,4.64,1735
20,T20,T20,Richard Johnson,102,-124,4.65,1770
21,T20,T20,Brett Quigley,102,-124,4.65,1750
22,23,23,Phil Mickelson,83,-123,4.54,1330
23,T24,T24,Charles Howell III,104,-121,4.66,1755
24,T24,T24,Jerry Kelly,113,-121,4.67,1815
25,T24,T24,Tom Pernice Jr.,103,-121,4.66,1770
26,T27,T27,Tom Carter,113,-120,4.68,1865
27,T27,T27,Ryan Palmer,103,-120,4.65,1725
28,T27,T27,Dean Wilson,99,-120,4.65,1735
29,30,30,Bo Van Pelt,107,-119,4.65,1715
30,31,31,Billy Andrade,104,-118,4.68,1850
31,T32,T32,Lucas Glover,95,-117,4.63,1560
32,T32,T32,Scott Verplank,92,-117,4.61,1505
33,34,34,Joe Ogilvie,104,-116,4.67,1750
34,T35,T35,Jesper Parnevik,86,-115,4.6,1430
35,T35,T35,Patrick Sheehan,113,-115,4.7,1925
36,T37,T37,Jason Bohn,98,-114,4.65,1640
37,T37,T37,Ben Crane,92,-114,4.64,1605
38,T37,T37,Chris DiMarco,105,-114,4.65,1645
39,T37,T37,Steve Flesch,109,-114,4.69,1820
40,T41,T41,Briny Baird,100,-113,4.66,1645
41,T41,T41,Brian Bateman,84,-113,4.59,1385
42,T41,T41,Tiger Woods,78,-113,4.53,1200
43,44,44,Kevin Na,100,-112,4.67,1680
44,45,45,Woody Austin,94,-111,4.66,1650
45,T46,T46,Jeff Brehaut,106,-110,4.69,1795
46,T46,T46,J.J. Henry,103,-110,4.68,1725
47,48,48,Fred Funk,97,-109,4.64,1525
48,T49,T49,Brent Geiberger,94,-108,4.64,1510
49,T49,T49,Jay Haas,84,-108,4.61,1370
50,T49,T49,Scott Hend,81,-108,4.59,1315
51,T49,T49,Davis Love III,85,-108,4.57,1265
52,T53,T53,Todd Fischer,104,-106,4.69,1710
53,T53,T53,Roger Tambellini,81,-106,4.61,1360
54,T55,T55,Glen Day,101,-105,4.69,1705
55,T55,T55,Cliff Kresge,89,-105,4.65,1500
56,T55,T55,Jeff Sluman,98,-105,4.69,1685
57,T58,T58,Danny Briggs,85,-104,4.63,1400
58,T58,T58,Mark Hensby,97,-104,4.67,1570
59,T60,T60,Chad Campbell,100,-103,4.67,1570
60,T60,T60,Neal Lancaster,106,-103,4.72,1825
61,T60,T60,Grant Waite,79,-103,4.62,1370
62,T63,T63,Lee Janzen,84,-102,4.64,1410
63,T63,T63,Joey Sindelar,100,-102,4.7,1685
64,T63,T63,Vaughn Taylor,84,-102,4.64,1405
65,T66,T66,Mathias Grönberg,91,-101,4.68,1570
66,T66,T66,Dennis Paulson,71,-101,4.58,1215
67,T68,T68,Stuart Appleby,84,-100,4.62,1315
68,T68,T68,K.J. Choi,83,-100,4.65,1445
69,T68,T68,Hank Kuehne,91,-100,4.67,1515
70,T71,T71,Michael Allen,87,-99,4.66,1465
71,T71,T71,Jonathan Byrd,85,-99,4.63,1355
72,T71,T71,Matt Gogel,86,-99,4.66,1435
73,T74,T74,Craig Barlow,80,-98,4.64,1375
74,T74,T74,Rich Beem,81,-98,4.64,1345
75,T74,T74,Ken Duke,89,-98,4.68,1510
76,T74,T74,Skip Kendall,99,-98,4.71,1705
77,T74,T74,Corey Pavin,83,-98,4.62,1290
78,T74,T74,Pat Perez,102,-98,4.7,1650
79,T80,T80,Danny Ellis,81,-97,4.64,1365
80,T80,T80,Billy Mayfair,109,-97,4.73,1815
81,82,82,Shigeki Maruyama,93,-96,4.68,1490
82,T83,T83,Joe Durant,85,-95,4.67,1460
83,T83,T83,Retief Goosen,56,-95,4.49,940
84,T83,T83,Tom Lehman,70,-95,4.58,1120
85,T83,T83,Justin Leonard,90,-95,4.67,1435
86,T83,T83,Kirk Triplett,88,-95,4.67,1440
87,T88,T88,Robert Allenby,93,-94,4.68,1485
88,T88,T88,Scott McCarron,88,-94,4.7,1550
89,T90,T90,Steve Lowery,91,-93,4.7,1550
90,T90,T90,John Rollins,90,-93,4.68,1450
91,T92,T92,Kevin Sutherland,86,-92,4.67,1385
92,T92,T92,Mike Weir,75,-92,4.61,1175
93,T94,T94,Ernie Els,62,-91,4.49,900
94,T94,T94,Robert Gamez,103,-91,4.74,1770
95,T94,T94,Tim Herron,84,-91,4.67,1370
96,T97,T97,Brad Faxon,94,-90,4.7,1495
97,T97,T97,Todd Hamilton,92,-90,4.7,1495
98,T97,T97,Freddie Jacobson,83,-90,4.68,1390
99,T100,T100,Paul Azinger,75,-89,4.67,1345
100,T100,T100,Brian Gay,96,-89,4.72,1575
101,T100,T100,Kenny Perry,79,-89,4.64,1245
102,T103,T103,Matt Kuchar,83,-88,4.7,1460
103,T103,T103,Frank Lickliter II,89,-88,4.69,1430
104,T103,T103,Shaun Micheel,93,-88,4.71,1525
105,T106,T106,David Branshaw,84,-87,4.69,1425
