,First_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_2_Scoring_Average_AVG,First_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,John Senden,67.5,405,6
1,2,2,Vaughn Taylor,67.75,542,8
2,3,3,Rory Sabbatini,68.0,340,5
3,4,4,Kent Jones,68.13,545,8
4,5,5,Tiger Woods,68.2,341,5
5,6,6,Ernie Els,68.33,410,6
6,7,7,Fred Funk,68.42,821,12
7,8,8,Phil Mickelson,68.5,411,6
8,9,9,Cameron Beckman,68.57,480,7
9,T10,T10,Ben Crane,68.67,412,6
10,T10,T10,Jeff Maggert,68.67,206,3
11,12,12,Lee Janzen,68.8,344,5
12,13,13,Stephen Ames,68.83,413,6
13,14,14,Vijay Singh,68.89,620,9
14,T15,T15,Robert Damron,69.0,414,6
15,T15,T15,Mark O'Meara,69.0,207,3
16,T15,T15,Arron Oberholser,69.0,690,10
17,T18,T18,Briny Baird,69.13,553,8
18,T18,T18,Olin Browne,69.13,553,8
19,20,20,Bart Bryant,69.14,484,7
20,21,21,Craig Parry,69.25,277,4
21,22,22,Kevin Sutherland,69.38,555,8
22,T23,T23,Woody Austin,69.5,556,8
23,T23,T23,Kirk Triplett,69.5,417,6
24,25,25,Brent Geiberger,69.56,626,9
25,T26,T26,Bob Estes,69.67,627,9
26,T26,T26,Todd Hamilton,69.67,418,6
27,28,28,David Toms,69.71,488,7
28,29,29,Jerry Kelly,69.78,628,9
29,30,30,Tom Lehman,69.8,349,5
30,31,31,Robert Gamez,69.83,419,6
31,32,32,Matt Gogel,69.88,559,8
32,T33,T33,Pat Bates,70.0,770,11
33,T33,T33,Jason Bohn,70.0,420,6
34,T33,T33,José Coceres,70.0,280,4
35,T33,T33,Fred Couples,70.0,280,4
36,T33,T33,Kevin Na,70.0,420,6
37,T33,T33,Pat Perez,70.0,630,9
38,T33,T33,Jeff Sluman,70.0,560,8
39,T40,T40,Tom Byrum,70.14,491,7
40,T40,T40,Rod Pampling,70.14,491,7
41,T40,T40,Jesper Parnevik,70.14,491,7
42,T40,T40,Steve Pate,70.14,491,7
43,T44,T44,Greg Chalmers,70.2,351,5
44,T44,T44,Luke Donald,70.2,351,5
45,T44,T44,Sergio Garcia,70.2,702,10
46,T44,T44,Retief Goosen,70.2,351,5
47,T48,T48,Niclas Fasth,70.25,281,4
48,T48,T48,Freddie Jacobson,70.25,281,4
49,T48,T48,Deane Pappas,70.25,281,4
50,T51,T51,Chad Campbell,70.29,492,7
51,T51,T51,Mike Heinen,70.29,492,7
52,T51,T51,Justin Rose,70.29,492,7
53,54,54,Mike Weir,70.33,211,3
54,55,55,Joe Durant,70.4,352,5
55,56,56,David Peoples,70.43,493,7
56,T57,T57,Craig Barlow,70.5,705,10
57,T57,T57,Notah Begay III,70.5,282,4
58,T57,T57,David Frost,70.5,564,8
59,T57,T57,Hunter Mahan,70.5,423,6
60,T57,T57,Billy Mayfair,70.5,282,4
61,T57,T57,Carl Pettersson,70.5,705,10
62,T57,T57,Loren Roberts,70.5,282,4
63,T57,T57,Patrick Sheehan,70.5,423,6
64,T57,T57,Scott Simpson,70.5,282,4
65,T66,T66,Bob Burns,70.55,776,11
66,T66,T66,J.L. Lewis,70.55,776,11
67,68,68,John Daly,70.56,635,9
68,T69,T69,Tommy Armour III,70.6,353,5
69,T69,T69,Mark Hensby,70.6,706,10
70,71,71,Tripp Isenhour,70.63,565,8
71,T72,T72,Robert Allenby,70.67,636,9
72,T72,T72,Rich Beem,70.67,636,9
73,T72,T72,Stewart Cink,70.67,424,6
74,T72,T72,Justin Leonard,70.67,636,9
75,T72,T72,Len Mattiace,70.67,424,6
76,77,77,Ted Purdy,70.71,495,7
77,T78,T78,Daniel Chopra,70.75,566,8
78,T78,T78,Brad Faxon,70.75,283,4
79,T78,T78,José María Olazábal,70.75,283,4
80,T78,T78,Brenden Pappas,70.75,566,8
81,T78,T78,Dennis Paulson,70.75,283,4
82,83,83,Steve Lowery,70.8,354,5
83,T84,T84,Joe Ogilvie,70.83,425,6
84,T84,T84,Kenny Perry,70.83,425,6
85,86,86,Skip Kendall,70.86,496,7
86,T87,T87,K.J. Choi,71.0,639,9
87,T87,T87,Chris Couch,71.0,142,2
