,Par_5_Scoring_Average_RANK THIS WEEK,Par_5_Scoring_Average_RANK LAST WEEK,Par_5_Scoring_Average_PLAYER NAME,Par_5_Scoring_Average_ROUNDS,Par_5_Scoring_Average_AVG,Par_5_Scoring_Average_TOTAL STROKES,Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Vijay Singh,112,4.47,1651,369
1,T2,T2,John Daly,79,4.49,1221,272
2,T2,T2,Ernie Els,62,4.49,809,180
3,T2,T2,Retief Goosen,56,4.49,845,188
4,T5,T5,Harrison Frazar,86,4.53,1324,292
5,T5,T5,Tiger Woods,78,4.53,1087,240
6,T7,T7,Phil Mickelson,83,4.54,1207,266
7,T7,T7,John Senden,99,4.54,1445,318
8,9,9,Fred Couples,54,4.56,834,183
9,T10,T10,Davis Love III,85,4.57,1157,253
10,T10,T10,Adam Scott,55,4.57,768,168
11,T12,T12,Tom Lehman,70,4.58,1025,224
12,T12,T12,Geoff Ogilvy,91,4.58,1461,319
13,T12,T12,Rod Pampling,98,4.58,1479,323
14,T12,T12,Dennis Paulson,71,4.58,1114,243
15,T16,T16,Brian Bateman,84,4.59,1272,277
16,T16,T16,Cameron Beckman,99,4.59,1496,326
17,T16,T16,Carlos Franco,99,4.59,1561,340
18,T16,T16,Scott Hend,81,4.59,1207,263
19,T20,T20,Stephen Ames,97,4.6,1472,320
20,T20,T20,Daniel Chopra,108,4.6,1660,361
21,T20,T20,Stewart Cink,103,4.6,1528,332
22,T20,T20,Darren Clarke,54,4.6,718,156
23,T20,T20,Sergio Garcia,65,4.6,930,202
24,T20,T20,Rocco Mediate,53,4.6,800,174
25,T20,T20,Jesper Parnevik,86,4.6,1315,286
26,T20,T20,Carl Pettersson,100,4.6,1583,344
27,T20,T20,Ted Purdy,114,4.6,1768,384
28,T20,T20,Chris Smith,105,4.6,1708,371
29,T30,T30,Chris Couch,55,4.61,885,192
30,T30,T30,Jay Haas,84,4.61,1262,274
31,T30,T30,Roger Tambellini,81,4.61,1254,272
32,T30,T30,Scott Verplank,92,4.61,1388,301
33,T30,T30,Mike Weir,75,4.61,1083,235
34,T35,T35,Stuart Appleby,84,4.62,1215,263
35,T35,T35,Corey Pavin,83,4.62,1192,258
36,T35,T35,John Riegger,53,4.62,874,189
37,T35,T35,Grant Waite,79,4.62,1267,274
38,T39,T39,Danny Briggs,85,4.63,1296,280
39,T39,T39,Jonathan Byrd,85,4.63,1256,271
40,T39,T39,José Coceres,68,4.63,987,213
41,T39,T39,Lucas Glover,95,4.63,1443,312
42,T39,T39,Kent Jones,99,4.63,1555,336
43,T39,T39,Tim Petrovic,111,4.63,1685,364
44,T45,T45,Steve Allan,102,4.64,1611,347
45,T45,T45,Craig Barlow,80,4.64,1277,275
46,T45,T45,Rich Beem,81,4.64,1247,269
47,T45,T45,Ben Crane,92,4.64,1491,321
48,T45,T45,Danny Ellis,81,4.64,1268,273
49,T45,T45,Fred Funk,97,4.64,1416,305
50,T45,T45,Brent Geiberger,94,4.64,1402,302
51,T45,T45,Lee Janzen,84,4.64,1308,282
52,T45,T45,Zach Johnson,109,4.64,1646,355
53,T45,T45,J.L. Lewis,106,4.64,1672,360
54,T45,T45,Brenden Pappas,111,4.64,1751,377
55,T45,T45,Kenny Perry,79,4.64,1156,249
56,T45,T45,Vaughn Taylor,84,4.64,1303,281
57,T58,T58,Jason Bohn,98,4.65,1526,328
58,T58,T58,K.J. Choi,83,4.65,1345,289
59,T58,T58,Chris DiMarco,105,4.65,1531,329
60,T58,T58,Richard Johnson,102,4.65,1646,354
61,T58,T58,Cliff Kresge,89,4.65,1395,300
62,T58,T58,Jeff Maggert,60,4.65,902,194
63,T58,T58,Ryan Palmer,103,4.65,1605,345
64,T58,T58,Brett Quigley,102,4.65,1626,350
65,T58,T58,Tag Ridings,53,4.65,847,182
66,T58,T58,Bo Van Pelt,107,4.65,1596,343
67,T58,T58,Dean Wilson,99,4.65,1615,347
68,T69,T69,Michael Allen,87,4.66,1366,293
69,T69,T69,Woody Austin,94,4.66,1539,330
70,T69,T69,Briny Baird,100,4.66,1532,329
71,T69,T69,Matt Gogel,86,4.66,1336,287
72,T69,T69,Dudley Hart,60,4.66,877,188
73,T69,T69,Charles Howell III,104,4.66,1634,351
74,T69,T69,John Huston,62,4.66,937,201
75,T69,T69,Deane Pappas,72,4.66,1108,238
76,T69,T69,Tom Pernice Jr.,103,4.66,1649,354
77,T69,T69,David Toms,80,4.66,1138,244
78,T79,T79,Paul Azinger,75,4.67,1256,269
79,T79,T79,Bart Bryant,73,4.67,1013,217
80,T79,T79,Chad Campbell,100,4.67,1467,314
81,T79,T79,Joe Durant,85,4.67,1365,292
82,T79,T79,Steve Elkington,64,4.67,991,212
83,T79,T79,Mark Hensby,97,4.67,1466,314
84,T79,T79,Tim Herron,84,4.67,1279,274
85,T79,T79,Scott Hoch,52,4.67,812,174
86,T79,T79,Jerry Kelly,113,4.67,1694,363
87,T79,T79,Hank Kuehne,91,4.67,1415,303
88,T79,T79,Justin Leonard,90,4.67,1340,287
89,T79,T79,Kevin Na,100,4.67,1568,336
90,T79,T79,Joe Ogilvie,104,4.67,1634,350
91,T79,T79,Kevin Sutherland,86,4.67,1293,277
92,T79,T79,Kirk Triplett,88,4.67,1345,288
93,T94,T94,Robert Allenby,93,4.68,1391,297
94,T94,T94,Billy Andrade,104,4.68,1732,370
95,T94,T94,Notah Begay III,71,4.68,1066,228
96,T94,T94,Tom Carter,113,4.68,1745,373
97,T94,T94,Tim Clark,84,4.68,1283,274
98,T94,T94,Jay Delsing,76,4.68,1194,255
99,T94,T94,Ken Duke,89,4.68,1412,302
100,T94,T94,Bob Estes,73,4.68,1109,237
101,T94,T94,Mathias Grönberg,91,4.68,1469,314
102,T94,T94,Mike Heinen,53,4.68,865,185
103,T94,T94,J.J. Henry,103,4.68,1615,345
104,T94,T94,Freddie Jacobson,83,4.68,1300,278
105,T94,T94,Shigeki Maruyama,93,4.68,1394,298
106,T94,T94,Steve Pate,71,4.68,1160,248
107,T94,T94,Nick Price,51,4.68,740,158
108,T94,T94,John Rollins,90,4.68,1357,290
109,T94,T94,Tommy Tolles,67,4.68,1085,232
110,T111,T111,Aaron Baddeley,87,4.69,1289,275
111,T111,T111,David Branshaw,84,4.69,1338,285
112,T111,T111,Jeff Brehaut,106,4.69,1685,359
113,T111,T111,Alex Cejka,76,4.69,1134,242
114,T111,T111,Ben Curtis,56,4.69,863,184
115,T111,T111,Glen Day,101,4.69,1600,341
116,T111,T111,Jason Dufner,79,4.69,1266,270
117,T111,T111,Todd Fischer,104,4.69,1604,342
118,T111,T111,Steve Flesch,109,4.69,1706,364
119,T111,T111,Frank Lickliter II,89,4.69,1342,286
120,T111,T111,Chris Riley,78,4.69,1169,249
121,T111,T111,Loren Roberts,81,4.69,1205,257
122,T111,T111,Jeff Sluman,98,4.69,1580,337
123,T111,T111,Duffy Waldorf,79,4.69,1182,252
124,T125,T125,Tommy Armour III,87,4.7,1354,288
125,T125,T125,Brad Faxon,94,4.7,1405,299
126,T125,T125,Todd Hamilton,92,4.7,1405,299
127,T125,T125,Jonathan Kaye,79,4.7,1228,261
128,T125,T125,Matt Kuchar,83,4.7,1372,292
129,T125,T125,Steve Lowery,91,4.7,1457,310
130,T125,T125,Scott McCarron,88,4.7,1456,310
131,T125,T125,David Peoples,82,4.7,1301,277
132,T125,T125,Pat Perez,102,4.7,1552,330
133,T125,T125,Rory Sabbatini,89,4.7,1359,289
134,T125,T125,Patrick Sheehan,113,4.7,1810,385
135,T125,T125,Joey Sindelar,100,4.7,1583,337
136,T137,T137,Greg Chalmers,70,4.71,1140,242
137,T137,T137,Luke Donald,72,4.71,1108,235
138,T137,T137,David Frost,78,4.71,1304,277
139,T137,T137,Skip Kendall,99,4.71,1607,341
140,T137,T137,Shaun Micheel,93,4.71,1437,305
141,T137,T137,José María Olazábal,56,4.71,942,200
142,T137,T137,Craig Parry,52,4.71,829,176
143,T137,T137,Justin Rose,77,4.71,1187,252
144,T137,T137,Gene Sauers,83,4.71,1327,282
145,T137,T137,Omar Uresti,85,4.71,1367,290
146,T147,T147,Rich Barcelo,67,4.72,1029,218
147,T147,T147,D.J. Brigman,79,4.72,1218,258
148,T147,T147,Olin Browne,92,4.72,1417,300
149,T147,T147,Mark Calcavecchia,79,4.72,1317,279
150,T147,T147,Brian Gay,96,4.72,1486,315
151,T147,T147,Neal Lancaster,106,4.72,1722,365
152,T147,T147,Bernhard Langer,59,4.72,954,202
153,T147,T147,Mark O'Meara,58,4.72,948,201
154,T147,T147,Arron Oberholser,77,4.72,1260,267
155,T147,T147,Dan Olsen,75,4.72,1190,252
156,T147,T147,Steve Stricker,81,4.72,1294,274
157,T147,T147,Bob Tway,90,4.72,1327,281
158,T159,T159,Arjun Atwal,85,4.73,1363,288
159,T159,T159,Tom Byrum,83,4.73,1248,264
160,T159,T159,Dan Forsman,79,4.73,1277,270
161,T159,T159,Peter Lonard,68,4.73,1012,214
162,T159,T159,Hunter Mahan,94,4.73,1504,318
163,T159,T159,Billy Mayfair,109,4.73,1718,363
164,T159,T159,Spike McRoy,93,4.73,1500,317
165,T159,T159,Hidemichi Tanaka,89,4.73,1457,308
166,T167,T167,John Cook,57,4.74,896,189
167,T167,T167,Robert Gamez,103,4.74,1679,354
168,T167,T167,Stephen Leaney,84,4.74,1204,254
169,T167,T167,Heath Slocum,92,4.74,1455,307
170,T167,T167,Esteban Toledo,92,4.74,1454,307
171,T167,T167,Mark Wilson,62,4.74,995,210
172,T173,T173,Craig Bowden,83,4.75,1335,281
173,T173,T173,Robert Damron,92,4.75,1535,323
174,T173,T173,J.P. Hayes,79,4.75,1260,265
175,T173,T173,Jay Williamson,100,4.75,1587,334
176,T177,T177,Pat Bates,99,4.76,1561,328
177,T177,T177,Andre Stolz,53,4.76,852,179
178,T179,T179,Niclas Fasth,61,4.77,1035,217
179,T179,T179,Hirofumi Miyase,65,4.77,1031,216
180,T179,T179,Craig Perks,75,4.77,1149,241
181,T179,T179,Scott Simpson,55,4.77,826,173
182,T179,T179,Roland Thatcher,66,4.77,1098,230
183,T184,T184,Mark Brooks,72,4.78,1143,239
184,T184,T184,Bob Burns,88,4.78,1401,293
185,T184,T184,Russ Cochran,61,4.78,960,201
186,T184,T184,Kris Cox,73,4.78,1128,236
187,T184,T184,Tripp Isenhour,55,4.78,874,183
188,T184,T184,Blaine McCallister,68,4.78,1138,238
189,T184,T184,David Morland IV,73,4.78,1200,251
190,191,191,Guy Boros,64,4.8,1066,222
191,T192,T192,Brian Kortan,65,4.82,1021,212
192,T192,T192,Len Mattiace,75,4.82,1259,261
193,194,194,Kevin Muncrief,50,4.84,823,170
194,195,195,Dicky Pride,66,4.85,1086,224
195,196,196,David Gossett,57,4.88,1005,206
