,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
35,T30,T30,Tom Lehman,70,3.03,804,265
36,T30,T30,Jesper Parnevik,86,3.03,1064,351
37,T30,T30,Tom Pernice Jr.,103,3.03,1222,403
38,T30,T30,Brett Quigley,102,3.03,1214,401
39,T30,T30,Hidemichi Tanaka,89,3.03,1097,362
40,T30,T30,Duffy Waldorf,79,3.03,903,298
41,T30,T30,Jay Williamson,100,3.03,1215,401
42,T43,T43,Aaron Baddeley,87,3.04,1049,345
43,T43,T43,Pat Bates,99,3.04,1201,395
44,T43,T43,Craig Bowden,83,3.04,1026,337
45,T43,T43,Tom Byrum,83,3.04,1037,341
46,T43,T43,Daniel Chopra,108,3.04,1315,432
47,T43,T43,John Cook,57,3.04,660,217
48,T43,T43,Luke Donald,72,3.04,879,289
49,T43,T43,Brian Gay,96,3.04,1167,384
50,T43,T43,John Huston,62,3.04,686,226
51,T43,T43,Lee Janzen,84,3.04,1014,334
52,T43,T43,Bernhard Langer,59,3.04,686,226
53,T43,T43,Davis Love III,85,3.04,909,299
54,T43,T43,Scott Simpson,55,3.04,685,225
55,T43,T43,David Toms,80,3.04,911,300
56,T57,T57,Tommy Armour III,87,3.05,1064,349
57,T57,T57,Paul Azinger,75,3.05,939,308
58,T57,T57,Briny Baird,100,3.05,1198,393
59,T57,T57,David Branshaw,84,3.05,1013,332
60,T57,T57,Tim Clark,84,3.05,1038,340
61,T57,T57,Ben Crane,92,3.05,1121,368
62,T57,T57,Bob Estes,73,3.05,898,294
63,T57,T57,Zach Johnson,109,3.05,1316,431
64,T57,T57,Richard Johnson,102,3.05,1271,417
65,T57,T57,Jonathan Kaye,79,3.05,929,305
66,T57,T57,Justin Leonard,90,3.05,1044,342
67,T57,T57,Shigeki Maruyama,93,3.05,1110,364
68,T57,T57,Shaun Micheel,93,3.05,1109,364
69,T57,T57,José María Olazábal,56,3.05,650,213
70,T57,T57,Steve Pate,71,3.05,864,283
71,T57,T57,David Peoples,82,3.05,985,323
72,T57,T57,Mike Weir,75,3.05,894,293
73,T57,T57,Mark Wilson,62,3.05,771,253
74,T75,T75,Steve Allan,102,3.06,1235,404
75,T75,T75,Billy Andrade,104,3.06,1299,425
76,T75,T75,Notah Begay III,71,3.06,832,272
77,T75,T75,Danny Briggs,85,3.06,1008,329
78,T75,T75,Bob Burns,88,3.06,1066,348
79,T75,T75,Joe Durant,85,3.06,1070,350
80,T75,T75,Steve Elkington,64,3.06,768,251
81,T75,T75,Danny Ellis,81,3.06,955,312
82,T75,T75,Todd Fischer,104,3.06,1276,417
83,T75,T75,David Frost,78,3.06,972,318
84,T75,T75,Dudley Hart,60,3.06,712,233
85,T75,T75,J.P. Hayes,79,3.06,937,306
86,T75,T75,J.L. Lewis,106,3.06,1318,431
87,T75,T75,Frank Lickliter II,89,3.06,1062,347
88,T75,T75,Arron Oberholser,77,3.06,909,297
89,T75,T75,Geoff Ogilvy,91,3.06,1084,354
90,T75,T75,Rod Pampling,98,3.06,1172,383
91,T75,T75,Nick Price,51,3.06,611,200
92,T75,T75,Justin Rose,77,3.06,893,292
93,T75,T75,Bob Tway,90,3.06,1027,336
94,T75,T75,Dean Wilson,99,3.06,1242,406
95,T96,T96,Michael Allen,87,3.07,1057,344
96,T96,T96,Robert Allenby,93,3.07,1092,356
97,T96,T96,Arjun Atwal,85,3.07,1030,335
98,T96,T96,Jason Bohn,98,3.07,1181,385
99,T96,T96,K.J. Choi,83,3.07,1022,333
100,T96,T96,Darren Clarke,54,3.07,577,188
101,T96,T96,Jason Dufner,79,3.07,986,321
102,T96,T96,Sergio Garcia,65,3.07,785,256
103,T96,T96,Brent Geiberger,94,3.07,1140,371
104,T96,T96,Kent Jones,99,3.07,1225,399
105,T96,T96,Steve Lowery,91,3.07,1119,365
106,T96,T96,Scott McCarron,88,3.07,1079,351
107,T96,T96,Phil Mickelson,83,3.07,986,321
108,T96,T96,Hirofumi Miyase,65,3.07,784,255
109,T96,T96,Kevin Na,100,3.07,1213,395
110,T96,T96,Ted Purdy,114,3.07,1398,455
111,T96,T96,Joey Sindelar,100,3.07,1223,399
112,T113,T113,Stuart Appleby,84,3.08,954,310
113,T113,T113,Olin Browne,92,3.08,1108,360
114,T113,T113,Russ Cochran,61,3.08,755,245
115,T113,T113,Brad Faxon,94,3.08,1118,363
116,T113,T113,Dan Forsman,79,3.08,974,316
117,T113,T113,Harrison Frazar,86,3.08,1044,339
118,T113,T113,Robert Gamez,103,3.08,1298,421
119,T113,T113,Tim Herron,84,3.08,1040,338
120,T113,T113,Skip Kendall,99,3.08,1252,406
121,T113,T113,Adam Scott,55,3.08,628,204
122,T113,T113,Esteban Toledo,92,3.08,1128,366
123,T124,T124,Craig Barlow,80,3.09,983,318
124,T124,T124,Jeff Brehaut,106,3.09,1309,424
125,T124,T124,Alex Cejka,76,3.09,882,285
126,T124,T124,Mark O'Meara,58,3.09,726,235
127,T124,T124,Ryan Palmer,103,3.09,1267,410
128,T124,T124,Pat Perez,102,3.09,1248,404
129,T124,T124,Rory Sabbatini,89,3.09,1054,341
130,T124,T124,Andre Stolz,53,3.09,658,213
131,T124,T124,Kevin Sutherland,86,3.09,1012,327
132,T133,T133,Brian Bateman,84,3.1,1015,327
133,T133,T133,Guy Boros,64,3.1,800,258
134,T133,T133,Mark Brooks,72,3.1,877,283
135,T133,T133,Glen Day,101,3.1,1251,404
136,T133,T133,Ken Duke,89,3.1,1087,351
137,T133,T133,Matt Gogel,86,3.1,1049,338
138,T133,T133,Charles Howell III,104,3.1,1273,410
139,T140,T140,Rich Beem,81,3.11,981,315
140,T140,T140,Mark Calcavecchia,79,3.11,1004,323
141,T140,T140,Fred Couples,54,3.11,637,205
142,T140,T140,Robert Damron,92,3.11,1167,375
143,T140,T140,Blaine McCallister,68,3.11,854,275
144,T140,T140,Spike McRoy,93,3.11,1163,374
145,T140,T140,Dan Olsen,75,3.11,925,297
146,T140,T140,Deane Pappas,72,3.11,881,283
147,T140,T140,Brenden Pappas,111,3.11,1373,442
148,T140,T140,Craig Perks,75,3.11,901,290
149,T140,T140,John Riegger,53,3.11,666,214
150,T140,T140,Chris Riley,78,3.11,938,302
151,T140,T140,John Senden,99,3.11,1202,387
152,T140,T140,Chris Smith,105,3.11,1324,426
153,T140,T140,Roland Thatcher,66,3.11,830,267
154,T140,T140,Tommy Tolles,67,3.11,849,273
155,T156,T156,Rich Barcelo,67,3.12,827,265
156,T156,T156,José Coceres,68,3.12,804,258
157,T156,T156,Jay Delsing,76,3.12,929,298
158,T156,T156,Mathias Grönberg,91,3.12,1101,353
159,T156,T156,J.J. Henry,103,3.12,1313,421
160,T156,T156,Tripp Isenhour,55,3.12,678,217
161,T156,T156,Cliff Kresge,89,3.12,1107,355
162,T156,T156,Hank Kuehne,91,3.12,1120,359
163,T156,T156,Jeff Maggert,60,3.12,751,241
164,T156,T156,Craig Parry,52,3.12,636,204
165,T156,T156,Tim Petrovic,111,3.12,1349,433
166,T156,T156,John Rollins,90,3.12,1064,341
167,T168,T168,Jonathan Byrd,85,3.13,1068,341
168,T168,T168,John Daly,79,3.13,996,318
169,T168,T168,Matt Kuchar,83,3.13,1068,341
170,T168,T168,Hunter Mahan,94,3.13,1191,381
171,T168,T168,Gene Sauers,83,3.13,1031,329
172,T168,T168,Steve Stricker,81,3.13,997,319
173,T168,T168,Omar Uresti,85,3.13,1074,343
174,T175,T175,D.J. Brigman,79,3.14,964,307
175,T175,T175,Lucas Glover,95,3.14,1164,371
176,T175,T175,Peter Lonard,68,3.14,835,266
177,T175,T175,Billy Mayfair,109,3.14,1341,427
178,T175,T175,David Morland IV,73,3.14,929,296
179,T175,T175,Joe Ogilvie,104,3.14,1293,412
180,T175,T175,Roger Tambellini,81,3.14,995,317
181,T175,T175,Grant Waite,79,3.14,983,313
182,T183,T183,Tom Carter,113,3.15,1417,450
183,T183,T183,Len Mattiace,75,3.15,969,308
184,T183,T183,Rocco Mediate,53,3.15,627,199
185,T183,T183,Dennis Paulson,71,3.15,903,287
186,187,187,Kris Cox,73,3.16,913,289
187,T188,T188,Niclas Fasth,61,3.17,771,243
188,T188,T188,Kevin Muncrief,50,3.17,649,205
189,T188,T188,Dicky Pride,66,3.17,808,255
190,T191,T191,Scott Hend,81,3.18,1007,317
191,T191,T191,Brian Kortan,65,3.18,798,251
192,T193,T193,Ben Curtis,56,3.19,651,204
193,T193,T193,Mike Heinen,53,3.19,686,215
194,195,195,Chris Couch,55,3.29,741,225
195,196,196,David Gossett,57,3.34,782,234
