,Par_4_Eagle_Leaders_RANK THIS WEEK,Par_4_Eagle_Leaders_RANK LAST WEEK,Par_4_Eagle_Leaders_PLAYER NAME,Par_4_Eagle_Leaders_ROUNDS,Par_4_Eagle_Leaders_TOTAL,Par_4_Eagle_Leaders_TOTAL PAR 4 HOLES,Par_4_Eagle_Leaders_TOTAL HOLE OUTS
0,T1,T1,Heath Slocum,92,4,948,4.0
1,T1,T1,Jay Williamson,100,4,1029,4.0
2,T3,T3,Harrison Frazar,86,3,845,2.0
3,T3,T3,Todd Hamilton,92,3,932,2.0
4,T3,T3,Tim Herron,84,3,882,3.0
5,T3,T3,Ted Purdy,114,3,1177,3.0
6,T7,T7,Stephen Ames,97,2,1004,2.0
7,T7,T7,Woody Austin,94,2,979,2.0
8,T7,T7,Craig Barlow,80,2,811,1.0
9,T7,T7,Notah Begay III,71,2,706,2.0
10,T7,T7,Jeff Brehaut,106,2,1089,1.0
11,T7,T7,Chad Campbell,100,2,986,2.0
12,T7,T7,Tom Carter,113,2,1157,2.0
13,T7,T7,Daniel Chopra,108,2,1115,1.0
14,T7,T7,Darren Clarke,54,2,520,2.0
15,T7,T7,Ben Curtis,56,2,548,1.0
16,T7,T7,John Daly,79,2,832,1.0
17,T7,T7,Glen Day,101,2,1037,2.0
18,T7,T7,Chris DiMarco,105,2,1042,1.0
19,T7,T7,Brad Faxon,94,2,940,2.0
20,T7,T7,Dudley Hart,60,2,623,1.0
21,T7,T7,Freddie Jacobson,83,2,838,2.0
22,T7,T7,Kent Jones,99,2,1011,2.0
23,T7,T7,Neal Lancaster,106,2,1068,1.0
24,T7,T7,Tom Lehman,70,2,699,2.0
25,T7,T7,Hunter Mahan,94,2,993,2.0
26,T7,T7,Shaun Micheel,93,2,969,2.0
27,T7,T7,David Morland IV,73,2,767,2.0
28,T7,T7,Kevin Na,100,2,997,1.0
29,T7,T7,Kenny Perry,79,2,809,1.0
30,T7,T7,Nick Price,51,2,542,2.0
31,T7,T7,Bo Van Pelt,107,2,1103,1.0
32,T7,T7,Grant Waite,79,2,799,1.0
33,T7,T7,Dean Wilson,99,2,1029,2.0
34,T35,T35,Robert Allenby,93,1,931,
35,T35,T35,Billy Andrade,104,1,1077,1.0
36,T35,T35,Guy Boros,64,1,672,1.0
37,T35,T35,Bob Burns,88,1,907,1.0
38,T35,T35,Alex Cejka,76,1,733,1.0
39,T35,T35,K.J. Choi,83,1,854,
40,T35,T35,Stewart Cink,103,1,1022,1.0
41,T35,T35,Russ Cochran,61,1,652,1.0
42,T35,T35,Robert Damron,92,1,958,1.0
43,T35,T35,Jay Delsing,76,1,761,1.0
44,T35,T35,Ken Duke,89,1,913,1.0
45,T35,T35,Danny Ellis,81,1,801,
46,T35,T35,David Frost,78,1,809,1.0
47,T35,T35,Fred Funk,97,1,1030,1.0
48,T35,T35,Brian Gay,96,1,993,1.0
49,T35,T35,Brent Geiberger,94,1,965,1.0
50,T35,T35,Lucas Glover,95,1,955,1.0
51,T35,T35,Mathias Grönberg,91,1,899,1.0
52,T35,T35,Scott Hend,81,1,842,1.0
53,T35,T35,Scott Hoch,52,1,540,1.0
54,T35,T35,Lee Janzen,84,1,860,1.0
55,T35,T35,Jonathan Kaye,79,1,802,1.0
56,T35,T35,Jerry Kelly,113,1,1154,1.0
57,T35,T35,Matt Kuchar,83,1,861,1.0
58,T35,T35,Bernhard Langer,59,1,562,1.0
59,T35,T35,Frank Lickliter II,89,1,915,1.0
60,T35,T35,Peter Lonard,68,1,708,1.0
61,T35,T35,Davis Love III,85,1,798,
62,T35,T35,Steve Lowery,91,1,927,1.0
63,T35,T35,Blaine McCallister,68,1,711,1.0
64,T35,T35,Scott McCarron,88,1,887,1.0
65,T35,T35,Rocco Mediate,53,1,491,1.0
66,T35,T35,Phil Mickelson,83,1,835,1.0
67,T35,T35,Kevin Muncrief,50,1,525,
68,T35,T35,Arron Oberholser,77,1,750,1.0
69,T35,T35,Joe Ogilvie,104,1,1074,1.0
70,T35,T35,Geoff Ogilvy,91,1,893,
71,T35,T35,José María Olazábal,56,1,523,
72,T35,T35,Ryan Palmer,103,1,1045,1.0
73,T35,T35,Rod Pampling,98,1,986,
74,T35,T35,Steve Pate,71,1,711,1.0
75,T35,T35,Corey Pavin,83,1,841,1.0
76,T35,T35,David Peoples,82,1,840,1.0
77,T35,T35,Tom Pernice Jr.,103,1,1025,1.0
78,T35,T35,John Riegger,53,1,551,1.0
79,T35,T35,Justin Rose,77,1,752,1.0
80,T35,T35,John Senden,99,1,1023,1.0
81,T35,T35,Vijay Singh,112,1,1170,1.0
82,T35,T35,Steve Stricker,81,1,811,1.0
83,T35,T35,Roger Tambellini,81,1,815,1.0
84,T35,T35,Esteban Toledo,92,1,947,1.0
85,T35,T35,Kirk Triplett,88,1,881,1.0
86,T35,T35,Bob Tway,90,1,913,1.0
87,T35,T35,Omar Uresti,85,1,897,1.0
88,T35,T35,Scott Verplank,92,1,967,1.0
89,T35,T35,Mike Weir,75,1,786,1.0
90,T35,T35,Mark Wilson,62,1,653,1.0
91,T35,T35,Tiger Woods,78,1,772,
