,Early_Par_4_Scoring_Average_RANK THIS WEEK,Early_Par_4_Scoring_Average_RANK LAST WEEK,Early_Par_4_Scoring_Average_PLAYER NAME,Early_Par_4_Scoring_Average_ROUNDS,Early_Par_4_Scoring_Average_AVG,Early_Par_4_Scoring_Average_TOTAL STROKES,Early_Par_4_Scoring_Average_TOTAL HOLES
33,T29,T29,Dudley Hart,60,4.01,1291,322
34,T29,T29,Zach Johnson,109,4.01,1895,472
35,T29,T29,Jesper Parnevik,86,4.01,1563,390
36,T37,T37,José Coceres,68,4.02,1277,318
37,T37,T37,Glen Day,101,4.02,2391,595
38,T37,T37,Chris DiMarco,105,4.02,2103,523
39,T37,T37,Luke Donald,72,4.02,1356,337
40,T37,T37,Ernie Els,62,4.02,852,212
41,T37,T37,Steve Flesch,109,4.02,2119,527
42,T37,T37,Charles Howell III,104,4.02,1927,479
43,T37,T37,Lee Janzen,84,4.02,1556,387
44,T37,T37,Justin Leonard,90,4.02,1784,444
45,T37,T37,Geoff Ogilvy,91,4.02,1618,402
46,T37,T37,Carl Pettersson,100,4.02,2056,512
47,T37,T37,Steve Stricker,81,4.02,1699,423
48,T37,T37,Omar Uresti,85,4.02,1993,496
49,T37,T37,Mike Weir,75,4.02,1267,315
50,T51,T51,Robert Allenby,93,4.03,2039,506
51,T51,T51,Briny Baird,100,4.03,2093,520
52,T51,T51,Brian Bateman,84,4.03,1683,418
53,T51,T51,Cameron Beckman,99,4.03,1871,464
54,T51,T51,Tim Clark,84,4.03,1680,417
55,T51,T51,Harrison Frazar,86,4.03,1621,402
56,T51,T51,Robert Gamez,103,4.03,2089,519
57,T51,T51,Freddie Jacobson,83,4.03,1474,366
58,T51,T51,Jerry Kelly,113,4.03,2022,502
59,T51,T51,Tom Pernice Jr.,103,4.03,2039,506
60,T51,T51,Tim Petrovic,111,4.03,2259,560
61,T51,T51,Ted Purdy,114,4.03,2280,566
62,T51,T51,John Rollins,90,4.03,1919,476
63,T64,T64,Paul Azinger,75,4.04,1537,380
64,T64,T64,Jonathan Byrd,85,4.04,1578,391
65,T64,T64,Tom Byrum,83,4.04,1963,486
66,T64,T64,Mark Calcavecchia,79,4.04,1638,405
67,T64,T64,Kris Cox,73,4.04,1459,361
68,T64,T64,Ben Curtis,56,4.04,1070,265
69,T64,T64,Bob Estes,73,4.04,1740,431
70,T64,T64,Brad Faxon,94,4.04,2013,498
71,T64,T64,Tim Herron,84,4.04,1709,423
72,T64,T64,Skip Kendall,99,4.04,2096,519
73,T64,T64,Arron Oberholser,77,4.04,1564,387
74,T64,T64,Ryan Palmer,103,4.04,1983,491
75,T64,T64,Rod Pampling,98,4.04,2018,500
76,T64,T64,Deane Pappas,72,4.04,1370,339
77,T64,T64,Brenden Pappas,111,4.04,2511,621
78,T64,T64,Craig Perks,75,4.04,1671,414
79,T64,T64,Jay Williamson,100,4.04,2245,556
80,T81,T81,Michael Allen,87,4.05,2019,498
81,T81,T81,Ben Crane,92,4.05,1966,485
82,T81,T81,David Frost,78,4.05,1849,456
83,T81,T81,Matt Gogel,86,4.05,1645,406
84,T81,T81,Mathias Grönberg,91,4.05,2104,519
85,T81,T81,Hunter Mahan,94,4.05,2094,517
86,T81,T81,Corey Pavin,83,4.05,1515,374
87,T81,T81,John Riegger,53,4.05,1098,271
88,T81,T81,Adam Scott,55,4.05,985,243
89,T81,T81,John Senden,99,4.05,2201,543
90,T81,T81,Heath Slocum,92,4.05,2147,530
91,T81,T81,Chris Smith,105,4.05,2190,541
92,T81,T81,Hidemichi Tanaka,89,4.05,2063,510
93,T94,T94,Jason Bohn,98,4.06,2286,563
94,T94,T94,D.J. Brigman,79,4.06,1756,432
95,T94,T94,Bob Burns,88,4.06,2004,494
96,T94,T94,K.J. Choi,83,4.06,1762,434
97,T94,T94,Robert Damron,92,4.06,2056,506
98,T94,T94,Jay Delsing,76,4.06,1510,372
99,T94,T94,Danny Ellis,81,4.06,1692,417
100,T94,T94,Lucas Glover,95,4.06,2129,524
101,T94,T94,Kent Jones,99,4.06,2324,572
102,T94,T94,Brian Kortan,65,4.06,1466,361
103,T94,T94,Stephen Leaney,84,4.06,1696,418
104,T94,T94,Jeff Maggert,60,4.06,1217,300
105,T94,T94,Spike McRoy,93,4.06,2125,523
106,T94,T94,Kenny Perry,79,4.06,1504,370
107,T94,T94,Rory Sabbatini,89,4.06,1826,450
108,T94,T94,Patrick Sheehan,113,4.06,2515,619
109,T94,T94,Joey Sindelar,100,4.06,2086,514
110,T111,T111,Steve Allan,102,4.07,2154,529
111,T111,T111,Rich Barcelo,67,4.07,1518,373
112,T111,T111,Danny Briggs,85,4.07,1932,475
113,T111,T111,Bart Bryant,73,4.07,1619,398
114,T111,T111,Chad Campbell,100,4.07,2082,512
115,T111,T111,Greg Chalmers,70,4.07,1525,375
116,T111,T111,Daniel Chopra,108,4.07,2165,532
117,T111,T111,John Cook,57,4.07,1099,270
118,T111,T111,Jason Dufner,79,4.07,1709,420
119,T111,T111,Niclas Fasth,61,4.07,1473,362
120,T111,T111,Todd Fischer,104,4.07,2418,594
121,T111,T111,Carlos Franco,99,4.07,2363,580
122,T111,T111,J.J. Henry,103,4.07,2201,541
123,T111,T111,Mark Hensby,97,4.07,1800,442
124,T111,T111,Scott Hoch,52,4.07,993,244
125,T111,T111,Richard Johnson,102,4.07,2305,566
126,T111,T111,Matt Kuchar,83,4.07,1766,434
127,T111,T111,J.L. Lewis,106,4.07,2338,575
128,T111,T111,Pat Perez,102,4.07,2389,587
129,T111,T111,Brett Quigley,102,4.07,1972,485
130,T111,T111,Vaughn Taylor,84,4.07,1604,394
131,T111,T111,Roland Thatcher,66,4.07,1493,367
132,T111,T111,Bob Tway,90,4.07,1866,458
133,T111,T111,Dean Wilson,99,4.07,2143,527
134,T135,T135,Jeff Brehaut,106,4.08,2373,581
135,T135,T135,Brent Geiberger,94,4.08,1970,483
136,T135,T135,Hank Kuehne,91,4.08,1860,456
137,T135,T135,Neal Lancaster,106,4.08,2300,564
138,T135,T135,Rocco Mediate,53,4.08,1167,286
139,T135,T135,Steve Pate,71,4.08,1650,404
140,T135,T135,Nick Price,51,4.08,1106,271
141,T135,T135,Andre Stolz,53,4.08,1228,301
142,T135,T135,Kevin Sutherland,86,4.08,1949,478
143,T144,T144,Billy Andrade,104,4.09,2607,638
144,T144,T144,Arjun Atwal,85,4.09,1925,471
145,T144,T144,Woody Austin,94,4.09,2178,533
146,T144,T144,Pat Bates,99,4.09,2242,548
147,T144,T144,David Branshaw,84,4.09,1969,482
148,T144,T144,Alex Cejka,76,4.09,1504,368
149,T144,T144,Dan Forsman,79,4.09,1701,416
150,T144,T144,Fred Funk,97,4.09,2100,514
151,T144,T144,John Huston,62,4.09,1101,269
152,T144,T144,Jonathan Kaye,79,4.09,1721,421
153,T144,T144,Bernhard Langer,59,4.09,1284,314
154,T144,T144,Davis Love III,85,4.09,1337,327
155,T144,T144,Blaine McCallister,68,4.09,1572,384
156,T144,T144,David Morland IV,73,4.09,1557,381
157,T144,T144,Mark O'Meara,58,4.09,1281,313
158,T144,T144,Dan Olsen,75,4.09,1754,429
159,T144,T144,Dennis Paulson,71,4.09,1378,337
160,T161,T161,Steve Elkington,64,4.1,1386,338
161,T161,T161,Todd Hamilton,92,4.1,2014,491
162,T161,T161,J.P. Hayes,79,4.1,1884,460
163,T161,T161,Frank Lickliter II,89,4.1,1734,423
164,T161,T161,Steve Lowery,91,4.1,1886,460
165,T161,T161,Billy Mayfair,109,4.1,2569,627
166,T161,T161,José María Olazábal,56,4.1,992,242
167,T161,T161,Tag Ridings,53,4.1,1136,277
168,T161,T161,Esteban Toledo,92,4.1,2062,503
169,T170,T170,Tommy Armour III,87,4.11,2004,487
170,T170,T170,Craig Bowden,83,4.11,1824,444
171,T170,T170,Tom Carter,113,4.11,2722,663
172,T170,T170,Fred Couples,54,4.11,821,200
173,T170,T170,Peter Lonard,68,4.11,1515,369
174,T170,T170,Len Mattiace,75,4.11,1749,426
175,T170,T170,Roger Tambellini,81,4.11,1677,408
176,T177,T177,Tripp Isenhour,55,4.12,1245,302
177,T177,T177,Cliff Kresge,89,4.12,1984,481
178,T177,T177,Scott Simpson,55,4.12,1248,303
179,T180,T180,Mark Brooks,72,4.13,1611,390
180,T180,T180,John Daly,79,4.13,1630,395
181,T180,T180,Dicky Pride,66,4.13,1590,385
182,T183,T183,Rich Beem,81,4.14,1716,414
183,T183,T183,Ken Duke,89,4.14,2125,513
184,T183,T183,Mike Heinen,53,4.14,1344,325
185,T183,T183,Tommy Tolles,67,4.14,1481,358
186,T183,T183,Grant Waite,79,4.14,1681,406
187,188,188,Gene Sauers,83,4.15,1915,462
188,189,189,Aaron Baddeley,87,4.16,2103,505
189,T190,T190,Guy Boros,64,4.18,1587,380
190,T190,T190,Craig Parry,52,4.18,1082,259
191,192,192,Kevin Muncrief,50,4.19,1231,294
192,T193,T193,Scott Hend,81,4.2,1846,440
193,T193,T193,Hirofumi Miyase,65,4.2,1457,347
194,195,195,Chris Couch,55,4.21,1277,303
195,196,196,David Gossett,57,4.24,1252,295
