,Back_9_Lowest_Round_RANK THIS WEEK,Back_9_Lowest_Round_RANK LAST WEEK,Back_9_Lowest_Round_PLAYER NAME,Back_9_Lowest_Round_ROUNDS,Back_9_Lowest_Round_LOW RND
180,T132,T132,Dicky Pride,66,32
181,T132,T132,Gene Sauers,83,32
182,T132,T132,Scott Simpson,55,32
183,T132,T132,Joey Sindelar,100,32
184,T132,T132,Heath Slocum,92,32
185,T132,T132,Chris Smith,105,32
186,T132,T132,Andre Stolz,53,32
187,T132,T132,Roger Tambellini,81,32
188,T132,T132,Esteban Toledo,92,32
189,T132,T132,Omar Uresti,85,32
190,T132,T132,Bo Van Pelt,107,32
191,T132,T132,Grant Waite,79,32
192,T193,T193,David Gossett,57,33
193,T193,T193,Todd Hamilton,92,33
194,T193,T193,Tripp Isenhour,55,33
195,T193,T193,Peter Lonard,68,33
