,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
77,T76,T76,Joe Durant,85,4.64,195,42
78,T76,T76,Dudley Hart,60,4.64,153,33
79,T76,T76,J.P. Hayes,79,4.64,204,44
80,T76,T76,J.J. Henry,103,4.64,343,74
81,T76,T76,Jonathan Kaye,79,4.64,167,36
82,T76,T76,Hunter Mahan,94,4.64,209,45
83,T76,T76,Ryan Palmer,103,4.64,320,69
84,T76,T76,Esteban Toledo,92,4.64,339,73
85,T86,T86,John Cook,57,4.65,200,43
86,T86,T86,Harrison Frazar,86,4.65,223,48
87,T86,T86,Lucas Glover,95,4.65,200,43
88,T86,T86,Jerry Kelly,113,4.65,265,57
89,T86,T86,Skip Kendall,99,4.65,288,62
90,T86,T86,Stephen Leaney,84,4.65,144,31
91,T86,T86,Frank Lickliter II,89,4.65,237,51
92,T86,T86,Rocco Mediate,53,4.65,107,23
93,T86,T86,Joey Sindelar,100,4.65,302,65
94,T86,T86,Tommy Tolles,67,4.65,251,54
95,T86,T86,Bob Tway,90,4.65,158,34
96,T97,T97,Billy Andrade,104,4.66,312,67
97,T97,T97,Mathias Grönberg,91,4.66,312,67
98,T97,T97,Richard Johnson,102,4.66,289,62
99,T97,T97,Kent Jones,99,4.66,270,58
100,T97,T97,Deane Pappas,72,4.66,275,59
101,T97,T97,Rory Sabbatini,89,4.66,219,47
102,T97,T97,Kirk Triplett,88,4.66,205,44
103,T104,T104,Arjun Atwal,85,4.67,313,67
104,T104,T104,Fred Funk,97,4.67,126,27
105,T106,T106,Bart Bryant,73,4.68,131,28
106,T106,T106,Bob Burns,88,4.68,187,40
107,T106,T106,Jay Haas,84,4.68,220,47
108,T106,T106,Mark Hensby,97,4.68,206,44
109,T106,T106,Cliff Kresge,89,4.68,332,71
110,T106,T106,Brenden Pappas,111,4.68,365,78
111,T106,T106,Carl Pettersson,100,4.68,267,57
112,T106,T106,Brett Quigley,102,4.68,234,50
113,T114,T114,Luke Donald,72,4.69,183,39
114,T114,T114,J.L. Lewis,106,4.69,211,45
115,T114,T114,Pat Perez,102,4.69,375,80
116,T114,T114,Tag Ridings,53,4.69,164,35
117,T118,T118,Chad Campbell,100,4.7,282,60
118,T118,T118,Ben Curtis,56,4.7,155,33
119,T118,T118,Bob Estes,73,4.7,155,33
120,T118,T118,Robert Gamez,103,4.7,348,74
121,T118,T118,Hank Kuehne,91,4.7,301,64
122,T118,T118,Billy Mayfair,109,4.7,381,81
123,T118,T118,Hirofumi Miyase,65,4.7,174,37
124,T118,T118,David Peoples,82,4.7,127,27
125,T118,T118,Patrick Sheehan,113,4.7,334,71
126,T118,T118,Roland Thatcher,66,4.7,108,23
127,T118,T118,David Toms,80,4.7,127,27
128,T129,T129,Fred Couples,54,4.71,146,31
129,T129,T129,Tripp Isenhour,55,4.71,99,21
130,T129,T129,Justin Leonard,90,4.71,198,42
131,T129,T129,Len Mattiace,75,4.71,212,45
132,T129,T129,Arron Oberholser,77,4.71,99,21
133,T129,T129,Chris Riley,78,4.71,212,45
134,T129,T129,Dean Wilson,99,4.71,339,72
135,T136,T136,Jason Bohn,98,4.72,288,61
136,T136,T136,Spike McRoy,93,4.72,382,81
137,T136,T136,David Morland IV,73,4.72,349,74
138,T136,T136,Joe Ogilvie,104,4.72,288,61
139,T136,T136,Gene Sauers,83,4.72,217,46
140,T136,T136,Omar Uresti,85,4.72,217,46
141,T142,T142,Steve Allan,102,4.73,312,66
142,T142,T142,Notah Begay III,71,4.73,189,40
143,T142,T142,Jeff Brehaut,106,4.73,374,79
144,T142,T142,Mike Heinen,53,4.73,142,30
145,T142,T142,Matt Kuchar,83,4.73,241,51
146,T142,T142,Kevin Na,100,4.73,345,73
147,T142,T142,Corey Pavin,83,4.73,260,55
148,T149,T149,Tom Carter,113,4.74,427,90
149,T149,T149,Greg Chalmers,70,4.74,218,46
150,T149,T149,Brad Faxon,94,4.74,256,54
151,T149,T149,Charles Howell III,104,4.74,270,57
152,T149,T149,Neal Lancaster,106,4.74,237,50
153,T154,T154,Guy Boros,64,4.75,266,56
154,T154,T154,Darren Clarke,54,4.75,57,12
155,T154,T154,Robert Damron,92,4.75,290,61
156,T154,T154,Loren Roberts,81,4.75,190,40
157,T158,T158,Scott Hoch,52,4.76,157,33
158,T158,T158,Bernhard Langer,59,4.76,138,29
159,T158,T158,Scott McCarron,88,4.76,262,55
160,T158,T158,Shaun Micheel,93,4.76,119,25
161,T158,T158,Adam Scott,55,4.76,81,17
162,T158,T158,Heath Slocum,92,4.76,257,54
163,T158,T158,Bo Van Pelt,107,4.76,181,38
164,T165,T165,Woody Austin,94,4.77,224,47
165,T165,T165,Craig Barlow,80,4.77,124,26
166,T165,T165,Pat Bates,99,4.77,296,62
167,T165,T165,Dan Forsman,79,4.77,253,53
168,T165,T165,Matt Gogel,86,4.77,143,30
169,T165,T165,Scott Hend,81,4.77,186,39
170,T165,T165,Justin Rose,77,4.77,105,22
171,T165,T165,Mike Weir,75,4.77,224,47
172,T165,T165,Jay Williamson,100,4.77,253,53
173,T174,T174,D.J. Brigman,79,4.78,320,67
174,T174,T174,Dicky Pride,66,4.78,234,49
175,T176,T176,Todd Hamilton,92,4.79,134,28
176,T176,T176,Craig Parry,52,4.79,91,19
177,178,178,Blaine McCallister,68,4.8,283,59
178,T179,T179,Brian Gay,96,4.81,207,43
179,T179,T179,Tim Herron,84,4.81,231,48
180,T181,T181,Mark Brooks,72,4.82,313,65
181,T181,T181,Craig Perks,75,4.82,159,33
182,T183,T183,Jay Delsing,76,4.83,251,52
183,T183,T183,Brian Kortan,65,4.83,222,46
184,T185,T185,Tommy Armour III,87,4.84,334,69
185,T185,T185,Kevin Sutherland,86,4.84,237,49
186,T187,T187,Niclas Fasth,61,4.86,209,43
187,T187,T187,Mark Wilson,62,4.86,209,43
188,T189,T189,Kris Cox,73,4.87,307,63
189,T189,T189,Steve Stricker,81,4.87,263,54
190,191,191,Russ Cochran,61,4.89,132,27
191,192,192,Olin Browne,92,4.9,245,50
192,T193,T193,José María Olazábal,56,4.91,162,33
193,T193,T193,Dan Olsen,75,4.91,275,56
194,195,195,David Gossett,57,4.97,323,65
195,196,196,Kevin Muncrief,50,5.03,196,39
