,Last_5_Events_-_Putting_RANK THIS WEEK,Last_5_Events_-_Putting_RANK LAST WEEK,Last_5_Events_-_Putting_PLAYER NAME,Last_5_Events_-_Putting_EVENTS,Last_5_Events_-_Putting_RATING
0,1,1,Robert Garrigus,1,9.4
1,2,2,Phil Mickelson,3,9.2
2,T3,T3,Jason Allred,1,9.1
3,T3,T3,José Coceres,1,9.1
4,T3,T3,Hideto Tanihara,1,9.1
5,T3,T3,Justin Thomas,2,9.1
6,T7,T7,Luke Guthrie,3,9.0
7,T7,T7,Ryo Ishikawa,2,9.0
8,T9,T9,Joel Dahmen,1,8.9
9,T9,T9,Justin Leonard,1,8.9
10,T11,T11,Thomas Bjørn,1,8.8
11,T11,T11,Roberto Castro,2,8.8
12,T11,T11,Greg Chalmers,2,8.8
13,T11,T11,Dicky Pride,2,8.8
14,T11,T11,Sam Saunders,1,8.8
15,T11,T11,Danny Willett,1,8.8
16,T11,T11,Fabrizio Zanotti,2,8.8
17,T18,T18,Eric Axley,2,8.7
18,T18,T18,Matt Bettencourt,2,8.7
19,T18,T18,Paul Casey,2,8.7
20,T18,T18,Thorbjørn Olesen,1,8.7
21,T18,T18,Tom Watson,1,8.7
22,T23,T23,Ben Curtis,2,8.6
23,T23,T23,"Ted Potter, Jr.",1,8.6
24,T23,T23,Brandt Snedeker,3,8.6
25,T23,T23,Jordan Spieth,4,8.6
26,T27,T27,Woody Austin,2,8.5
27,T27,T27,Austin Cook,1,8.5
28,T27,T27,Andres Gonzales,1,8.5
29,T27,T27,Paul Goydos,1,8.5
30,T27,T27,Freddie Jacobson,3,8.5
31,T27,T27,Ryan Palmer,4,8.5
32,T27,T27,Tim Petrovic,1,8.5
33,T27,T27,Scottie Scheffler,1,8.5
34,T35,T35,George Coetzee,1,8.4
35,T35,T35,Darren Fichardt,1,8.4
36,T35,T35,Matthew Fitzpatrick,1,8.4
37,T35,T35,Steve Flesch,1,8.4
38,T35,T35,David Howell,1,8.4
39,T35,T35,Chris Thompson,1,8.4
40,T35,T35,Dawie van der Walt,1,8.4
41,T35,T35,Bernd Wiesberger,1,8.4
42,T43,T43,Robert Allenby,1,8.3
43,T43,T43,Justin Bolli,1,8.3
44,T43,T43,Jason Day,4,8.3
