,Scoring_Rating_RANK THIS WEEK,Scoring_Rating_RANK LAST WEEK,Scoring_Rating_PLAYER NAME,Scoring_Rating_EVENTS,Scoring_Rating_RATING
53,42,42,George McNeill,15,8.2
54,42,42,Phil Mickelson,10,8.2
55,42,42,Francesco Molinari,7,8.2
56,42,42,"Ted Potter, Jr.",8,8.2
57,42,42,Dicky Pride,3,8.2
58,42,42,Andres Romero,14,8.2
59,42,42,Webb Simpson,17,8.2
60,42,42,Jordan Spieth,19,8.2
61,42,42,Brian Stuard,13,8.2
62,42,42,Justin Thomas,2,8.2
63,42,42,Camilo Villegas,16,8.2
64,42,42,Danny Willett,1,8.2
65,66,66,Aaron Baddeley,10,8.1
66,66,66,Charlie Beljan,11,8.1
67,66,66,Scott Brown,15,8.1
68,66,66,Kevin Chappell,20,8.1
69,66,66,Brian Davis,16,8.1
70,66,66,Luke Donald,10,8.1
71,66,66,Harris English,16,8.1
72,66,66,Andres Gonzales,1,8.1
73,66,66,Luke Guthrie,14,8.1
74,66,66,Bill Haas,21,8.1
75,66,66,David Hearn,17,8.1
76,66,66,Charles Howell III,22,8.1
77,66,66,Freddie Jacobson,17,8.1
78,66,66,Zach Johnson,21,8.1
79,66,66,Robert Karlsson,2,8.1
80,66,66,Jerry Kelly,15,8.1
81,66,66,Kevin Kisner,14,8.1
82,66,66,Russell Knox,19,8.1
83,66,66,Marc Leishman,15,8.1
84,66,66,Will MacKenzie,13,8.1
85,66,66,Troy Merritt,10,8.1
86,66,66,Seung-Yul Noh,16,8.1
87,66,66,Pat Perez,16,8.1
88,66,66,Kenny Perry,1,8.1
89,66,66,Carl Pettersson,16,8.1
90,66,66,Patrick Reed,16,8.1
91,66,66,John Senden,19,8.1
92,66,66,Heath Slocum,11,8.1
93,66,66,Chris Smith,1,8.1
94,66,66,Henrik Stenson,9,8.1
95,66,66,Chris Stroud,15,8.1
96,66,66,Michael Thompson,12,8.1
97,66,66,Brendon Todd,22,8.1
98,66,66,Nick Watney,10,8.1
99,66,66,Tom Watson,1,8.1
100,66,66,Charlie Wi,10,8.1
101,66,66,Gary Woodland,18,8.1
102,103,103,Stuart Appleby,17,8.0
103,103,103,Sangmoon Bae,12,8.0
104,103,103,Ricky Barnes,16,8.0
105,103,103,Kris Blanks,1,8.0
106,103,103,Steven Bowditch,14,8.0
107,103,103,Miguel Angel Carballo,3,8.0
108,103,103,Jamie Donaldson,6,8.0
109,103,103,Victor Dubuisson,6,8.0
110,103,103,Joe Durant,5,8.0
111,103,103,Martin Flores,12,8.0
112,103,103,Retief Goosen,17,8.0
113,103,103,Jason Gore,4,8.0
114,103,103,James Hahn,13,8.0
115,103,103,Brian Harman,22,8.0
116,103,103,Morgan Hoffmann,17,8.0
117,103,103,J.B. Holmes,18,8.0
118,103,103,Max Homa,3,8.0
119,103,103,Chris Kirk,21,8.0
120,103,103,Martin Laird,11,8.0
121,103,103,Scott Langley,16,8.0
122,103,103,Andrew Loupe,8,8.0
123,103,103,Hunter Mahan,16,8.0
124,103,103,Jeff Overton,13,8.0
125,103,103,John Peterson,6,8.0
126,103,103,Scott Piercy,5,8.0
127,103,103,Alex Prugh,3,8.0
128,103,103,Sam Saunders,1,8.0
129,103,103,Brandt Snedeker,15,8.0
130,103,103,Robert Streb,14,8.0
131,103,103,Steve Stricker,8,8.0
132,103,103,Daniel Summerhays,21,8.0
133,103,103,Andrew Svoboda,13,8.0
134,103,103,Cameron Tringale,23,8.0
135,103,103,Bo Van Pelt,13,8.0
136,103,103,Lee Westwood,9,8.0
137,138,138,Patrick Cantlay,2,7.9
138,138,138,Roberto Castro,10,7.9
139,138,138,Bud Cauley,8,7.9
140,138,138,K.J. Choi,14,7.9
141,138,138,José Coceres,1,7.9
142,138,138,Erik Compton,14,7.9
143,138,138,Jon Curran,1,7.9
144,138,138,Ben Curtis,12,7.9
145,138,138,Brendon de Jonge,20,7.9
146,138,138,Jason Dufner,10,7.9
147,138,138,Ernie Els,13,7.9
148,138,138,Tommy Gainey,9,7.9
149,138,138,Stephen Gallacher,2,7.9
150,138,138,Brice Garnett,15,7.9
151,138,138,Peter Hanson,5,7.9
152,138,138,Russell Henley,14,7.9
153,138,138,Tim Herron,7,7.9
154,138,138,Justin Hicks,19,7.9
155,138,138,John Huh,11,7.9
156,138,138,Steven Ihm,1,7.9
157,138,138,Ryuji Imada,3,7.9
158,138,138,Danny Lee,11,7.9
159,138,138,Spencer Levin,8,7.9
160,138,138,Matteo Manassero,3,7.9
161,138,138,Troy Matteson,6,7.9
162,138,138,William McGirt,16,7.9
163,138,138,Ryan Moore,14,7.9
164,138,138,Taylor Pendrith,1,7.9
165,138,138,Jim Renner,6,7.9
166,138,138,Kevin Stadler,15,7.9
167,138,138,Brendan Steele,14,7.9
168,138,138,Shawn Stefani,13,7.9
169,138,138,Hudson Swafford,9,7.9
170,138,138,Nicholas Thompson,10,7.9
171,138,138,Peter Uihlein,1,7.9
172,138,138,Johnson Wagner,9,7.9
173,138,138,Tim Wilkinson,15,7.9
174,175,175,Mark Anderson,2,7.8
175,175,175,Eric Axley,3,7.8
176,175,175,Jason Bohn,14,7.8
177,175,175,Chad Campbell,9,7.8
178,175,175,Greg Chalmers,13,7.8
179,175,175,Stewart Cink,16,7.8
180,175,175,George Coetzee,1,7.8
181,175,175,Gonzalo Fernandez-Castaño,15,7.8
182,175,175,Kevin Foley,3,7.8
183,175,175,Brian Gay,11,7.8
184,175,175,Lucas Glover,4,7.8
185,175,175,Branden Grace,3,7.8
186,175,175,Adam Hadwin,1,7.8
187,175,175,Trevor Immelman,11,7.8
188,175,175,Miguel Angel Jiménez,2,7.8
189,175,175,Matt Jones,13,7.8
190,175,175,Justin Leonard,13,7.8
191,175,175,Jeff Maggert,5,7.8
192,175,175,Koumei Oda,1,7.8
193,175,175,Louis Oosthuizen,5,7.8
194,175,175,Chez Reavie,1,7.8
195,175,175,Patrick Rodgers,4,7.8
196,175,175,Vijay Singh,15,7.8
197,175,175,Kevin Streelman,12,7.8
198,175,175,Josh Teater,14,7.8
199,175,175,Chris Thompson,1,7.8
200,175,175,Tyrone Van Aswegen,12,7.8
201,175,175,Boo Weekley,11,7.8
202,175,175,Mike Weir,6,7.8
203,175,175,Lee Williams,3,7.8
204,175,175,Y.E. Yang,9,7.8
205,175,175,Fabrizio Zanotti,2,7.8
206,207,207,Stephen Ames,5,7.7
207,207,207,Chad Collins,8,7.7
208,207,207,Nicolas Colsaerts,3,7.7
209,207,207,Ben Crane,16,7.7
210,207,207,Ken Duke,12,7.7
211,207,207,David Duval,2,7.7
212,207,207,Fabián Gómez,1,7.7
213,207,207,Nathan Green,1,7.7
214,207,207,Padraig Harrington,6,7.7
215,207,207,Thongchai Jaidee,2,7.7
216,207,207,Martin Kaymer,10,7.7
217,207,207,Bronson La'Cassie,5,7.7
218,207,207,D.H. Lee,6,7.7
219,207,207,Richard Lee,10,7.7
220,207,207,David Lingmerth,12,7.7
221,207,207,Jamie Lovemark,7,7.7
222,207,207,Joost Luiten,3,7.7
223,207,207,Bryce Molder,12,7.7
224,207,207,Sean O'Hair,12,7.7
225,207,207,Geoff Ogilvy,13,7.7
226,207,207,Tim Petrovic,1,7.7
227,207,207,Wes Roach,8,7.7
228,207,207,John Rollins,10,7.7
229,207,207,Rory Sabbatini,12,7.7
230,207,207,Kevin Tway,6,7.7
231,207,207,Jhonattan Vegas,13,7.7
232,207,207,Mark Wilson,7,7.7
233,234,234,Woody Austin,8,7.6
234,234,234,Briny Baird,8,7.6
235,234,234,Matt Bettencourt,3,7.6
236,234,234,Jonas Blixt,7,7.6
237,234,234,Jonathan Byrd,12,7.6
238,234,234,Jeff Curl,1,7.6
239,234,234,J.J. Henry,16,7.6
240,234,234,John Mallinger,5,7.6
241,234,234,Ian Poulter,9,7.6
242,234,234,Michael Putnam,21,7.6
243,234,234,Scott Stallings,10,7.6
244,234,234,Richard Sterne,4,7.6
245,234,234,Chris Wood,1,7.6
246,247,247,Joel Dahmen,1,7.5
247,247,247,James Driscoll,9,7.5
248,247,247,Derek Ernst,8,7.5
249,247,247,Mikko Ilonen,2,7.5
250,247,247,Davis Love III,13,7.5
251,247,247,Shane Lowry,1,7.5
252,247,247,John Merrick,15,7.5
253,247,247,Rod Pampling,2,7.5
254,247,247,D.A. Points,8,7.5
255,247,247,Kyle Stanley,12,7.5
256,247,247,Vaughn Taylor,1,7.5
257,247,247,Bobby Wyatt,2,7.5
258,259,259,Cameron Beckman,2,7.4
259,259,259,Darren Clarke,2,7.4
260,259,259,Steve Flesch,1,7.4
261,259,259,Hyung-Sung Kim,3,7.4
262,259,259,Alexander Levy,2,7.4
263,259,259,Zachary Olsen,1,7.4
264,259,259,Kevin Penner,1,7.4
265,259,259,Tag Ridings,2,7.4
266,267,267,Blake Adams,5,7.3
267,267,267,Benjamín Alvarado,1,7.3
268,267,267,Will Claxton,3,7.3
269,267,267,John Daly,3,7.3
270,267,267,Oliver Goss,2,7.3
271,267,267,Lee Janzen,2,7.3
272,267,267,Edward Loar,2,7.3
273,267,267,Joe Ogilvie,3,7.3
274,267,267,Carlos Ortiz,1,7.3
275,267,267,Harold Varner III,1,7.3
276,277,277,Mark Calcavecchia,3,7.2
277,277,277,Derek Fathauer,1,7.2
278,277,277,Todd Hamilton,1,7.2
279,277,277,Doug LaBelle II,4,7.2
280,277,277,Brett Quigley,1,7.2
281,282,282,Josh Broadaway,1,7.1
282,282,282,Harrison Frazar,3,7.1
283,282,282,Derek Tolan,1,7.1
284,285,285,Fred Funk,2,7.0
285,285,285,Paul Goydos,4,7.0
286,285,285,Jim Herman,8,7.0
287,285,285,David Howell,1,7.0
288,285,285,Billy Mayfair,1,7.0
289,285,285,Marc Turnesa,2,7.0
290,285,285,Chris Williams,1,7.0
291,292,292,Mark Hubbard,1,6.9
292,292,292,Edoardo Molinari,1,6.9
293,292,292,Greg Owen,5,6.9
294,292,292,Tiger Woods,1,6.9
295,296,296,Thomas Aiken,1,6.8
296,296,296,Kiradech Aphibarnrat,3,6.8
297,298,298,Alex Aragon,1,6.7
298,298,298,Scott McCarron,1,6.7
299,298,298,Colin Montgomerie,1,6.7
300,301,301,Dudley Hart,2,6.6
301,301,301,Jin Jeong,1,6.6
302,301,301,David Lynn,4,6.6
303,304,304,Pablo Larrazabal,1,6.4
304,305,305,Bubba Dickerson,1,6.3
305,305,305,Ben Kohles,1,6.3
306,305,305,Kyle Reifers,1,6.3
307,308,308,Rafa Cabrera Bello,1,6.2
308,309,309,Dawie van der Walt,1,5.9
309,310,310,Alex Cejka,1,5.7
310,311,311,Yoshitaka Takeya,1,5.6
311,312,312,Daisuke Maruyama,1,5.4
312,313,313,Brett Rumford,1,5.1
313,314,314,Tano Goya,1,5.0
