,Last_15_Events_-_Putting_RANK THIS WEEK,Last_15_Events_-_Putting_RANK LAST WEEK,Last_15_Events_-_Putting_PLAYER NAME,Last_15_Events_-_Putting_EVENTS,Last_15_Events_-_Putting_RATING
0,T1,T1,José Coceres,1,9.1
1,T1,T1,Hideto Tanihara,1,9.1
2,T1,T1,Justin Thomas,2,9.1
3,4,4,Joel Dahmen,1,8.9
4,T5,T5,David Duval,2,8.8
5,T5,T5,Sam Saunders,1,8.8
6,T5,T5,Danny Willett,1,8.8
7,T5,T5,Fabrizio Zanotti,2,8.8
8,T9,T9,Jason Allred,4,8.7
9,T9,T9,Eric Axley,3,8.7
10,T9,T9,Matt Bettencourt,3,8.7
11,T9,T9,Scott McCarron,1,8.7
12,T9,T9,Tom Watson,1,8.7
13,T14,T14,Greg Chalmers,7,8.5
14,T14,T14,Austin Cook,1,8.5
15,T14,T14,Andres Gonzales,1,8.5
16,T14,T14,Ryo Ishikawa,7,8.5
17,T14,T14,Thorbjørn Olesen,2,8.5
18,T14,T14,Tim Petrovic,1,8.5
19,T14,T14,Scottie Scheffler,1,8.5
20,T14,T14,Jordan Spieth,12,8.5
21,T14,T14,Brian Stuard,5,8.5
22,T23,T23,George Coetzee,1,8.4
23,T23,T23,John Daly,3,8.4
24,T23,T23,Darren Fichardt,1,8.4
25,T23,T23,Matthew Fitzpatrick,1,8.4
26,T23,T23,Steve Flesch,1,8.4
27,T23,T23,Robert Garrigus,8,8.4
28,T23,T23,David Howell,1,8.4
29,T23,T23,Richard Lee,6,8.4
30,T23,T23,Phil Mickelson,8,8.4
31,T23,T23,Dicky Pride,3,8.4
32,T23,T23,Andres Romero,9,8.4
33,T23,T23,Chris Thompson,1,8.4
34,T23,T23,Dawie van der Walt,1,8.4
35,T23,T23,Mike Weir,4,8.4
36,T23,T23,Bernd Wiesberger,1,8.4
37,T38,T38,Thomas Bjørn,3,8.3
38,T38,T38,Justin Bolli,1,8.3
39,T38,T38,Roberto Castro,5,8.3
40,T38,T38,Tim Clark,8,8.3
41,T38,T38,Morgan Hoffmann,9,8.3
42,T38,T38,Ryuji Imada,3,8.3
43,T38,T38,Freddie Jacobson,11,8.3
44,T38,T38,Chris Kirk,11,8.3
45,T38,T38,Justin Leonard,9,8.3
46,T38,T38,Jordan Niebrugge,1,8.3
47,T38,T38,Steve Stricker,9,8.3
48,T38,T38,Brady Watt,1,8.3
49,T50,T50,Aaron Baddeley,6,8.2
50,T50,T50,Jon Curran,1,8.2
51,T50,T50,Derek Fathauer,1,8.2
52,T50,T50,Rickie Fowler,8,8.2
53,T50,T50,Luke Guthrie,7,8.2
54,T50,T50,Todd Hamilton,1,8.2
55,T50,T50,Mikko Ilonen,2,8.2
56,T50,T50,David Lynn,5,8.2
57,T50,T50,Peter Malnati,2,8.2
58,T50,T50,Steve Marino,7,8.2
59,T50,T50,William McGirt,10,8.2
60,T50,T50,Koumei Oda,1,8.2
61,T50,T50,Taylor Pendrith,1,8.2
62,T50,T50,Scott Piercy,5,8.2
63,T50,T50,Brandt Snedeker,9,8.2
64,T50,T50,Brendon Todd,11,8.2
65,T50,T50,David Toms,8,8.2
66,T50,T50,Marc Warren,1,8.2
67,T68,T68,Stuart Appleby,8,8.1
68,T68,T68,Jonas Blixt,4,8.1
69,T68,T68,Paul Casey,9,8.1
70,T68,T68,Chad Collins,3,8.1
71,T68,T68,Ernie Els,10,8.1
72,T68,T68,Scott Gardiner,3,8.1
73,T68,T68,Nathan Green,1,8.1
74,T68,T68,Chesson Hadley,5,8.1
75,T68,T68,J.B. Holmes,10,8.1
76,T68,T68,Dustin Johnson,9,8.1
77,T68,T68,Matt Jones,8,8.1
78,T68,T68,Danny Lee,8,8.1
79,T68,T68,David Lingmerth,5,8.1
80,T68,T68,Shane Lowry,1,8.1
81,T68,T68,Rory McIlroy,12,8.1
82,T68,T68,"Ted Potter, Jr.",5,8.1
83,T68,T68,Patrick Reed,8,8.1
84,T68,T68,Peter Uihlein,1,8.1
85,T68,T68,Lee Westwood,8,8.1
86,T87,T87,Sangmoon Bae,6,8.0
87,T87,T87,Ángel Cabrera,9,8.0
88,T87,T87,K.J. Choi,8,8.0
89,T87,T87,Brian Davis,9,8.0
90,T87,T87,Luke Donald,10,8.0
91,T87,T87,Brian Gay,6,8.0
92,T87,T87,David Hearn,10,8.0
93,T87,T87,Charley Hoffman,11,8.0
94,T87,T87,Steven Ihm,1,8.0
95,T87,T87,Miguel Angel Jiménez,2,8.0
96,T87,T87,Kevin Kisner,11,8.0
97,T87,T87,Jason Kokrak,10,8.0
98,T87,T87,George McNeill,9,8.0
99,T87,T87,Edoardo Molinari,1,8.0
100,T87,T87,Zachary Olsen,1,8.0
101,T87,T87,Ryan Palmer,11,8.0
102,T87,T87,Justin Rose,10,8.0
103,T87,T87,Adam Scott,12,8.0
104,T87,T87,Michael Thompson,9,8.0
105,T87,T87,Jimmy Walker,8,8.0
106,T87,T87,Nick Watney,6,8.0
107,T87,T87,Y.E. Yang,3,8.0
108,T109,T109,Ricky Barnes,12,7.9
109,T109,T109,Scott Brown,9,7.9
110,T109,T109,Will Claxton,3,7.9
111,T109,T109,Erik Compton,6,7.9
112,T109,T109,Ben Curtis,8,7.9
113,T109,T109,Jason Day,7,7.9
114,T109,T109,Matt Every,5,7.9
115,T109,T109,Brad Fritsch,6,7.9
116,T109,T109,Retief Goosen,12,7.9
117,T109,T109,Russell Henley,7,7.9
118,T109,T109,Max Homa,3,7.9
119,T109,T109,Robert Karlsson,2,7.9
120,T109,T109,Matt Kuchar,11,7.9
121,T109,T109,Scott Langley,11,7.9
122,T109,T109,Andrew Loupe,7,7.9
123,T109,T109,Will MacKenzie,4,7.9
124,T109,T109,Graeme McDowell,11,7.9
125,T109,T109,Troy Merritt,10,7.9
126,T109,T109,Kevin Na,9,7.9
127,T109,T109,Sean O'Hair,8,7.9
128,T109,T109,Joe Ogilvie,3,7.9
129,T109,T109,Kevin Penner,1,7.9
130,T109,T109,Ian Poulter,8,7.9
131,T109,T109,Brett Quigley,1,7.9
132,T109,T109,Webb Simpson,9,7.9
133,T109,T109,Chris Stroud,11,7.9
134,T109,T109,Tyrone Van Aswegen,6,7.9
135,T109,T109,Tim Wilkinson,11,7.9
136,T109,T109,Lee Williams,3,7.9
137,T109,T109,Tiger Woods,4,7.9
138,T139,T139,Kiradech Aphibarnrat,3,7.8
139,T139,T139,Woody Austin,5,7.8
140,T139,T139,Jason Bohn,8,7.8
141,T139,T139,Keegan Bradley,8,7.8
142,T139,T139,Kevin Chappell,12,7.8
143,T139,T139,Ben Crane,8,7.8
144,T139,T139,Ken Duke,6,7.8
145,T139,T139,Tommy Gainey,8,7.8
146,T139,T139,Sergio Garcia,10,7.8
147,T139,T139,Fabián Gómez,1,7.8
148,T139,T139,Paul Goydos,2,7.8
149,T139,T139,Tim Herron,7,7.8
150,T139,T139,Jerry Kelly,12,7.8
151,T139,T139,Brooks Koepka,8,7.8
152,T139,T139,Ryan Moore,10,7.8
153,T139,T139,Rory Sabbatini,8,7.8
154,T139,T139,Charl Schwartzel,12,7.8
155,T139,T139,Robert Streb,10,7.8
156,T139,T139,Cameron Tringale,12,7.8
157,T158,T158,Stephen Ames,4,7.7
158,T158,T158,Mark Anderson,2,7.7
159,T158,T158,Briny Baird,6,7.7
160,T158,T158,Steven Bowditch,8,7.7
161,T158,T158,Jonathan Byrd,6,7.7
162,T158,T158,Mark Calcavecchia,3,7.7
163,T158,T158,Miguel Angel Carballo,3,7.7
164,T158,T158,Bud Cauley,7,7.7
165,T158,T158,Stewart Cink,11,7.7
166,T158,T158,Brendon de Jonge,11,7.7
167,T158,T158,Harris English,6,7.7
168,T158,T158,Gonzalo Fernandez-Castaño,10,7.7
169,T158,T158,Jim Furyk,12,7.7
170,T158,T158,Stephen Gallacher,2,7.7
171,T158,T158,Brian Harman,10,7.7
172,T158,T158,Scott Hend,1,7.7
173,T158,T158,Charles Howell III,12,7.7
174,T158,T158,John Huh,7,7.7
175,T158,T158,Bronson La'Cassie,5,7.7
176,T158,T158,Doug LaBelle II,4,7.7
177,T158,T158,Ben Martin,8,7.7
178,T158,T158,Hideki Matsuyama,10,7.7
179,T158,T158,Troy Matteson,4,7.7
180,T158,T158,Geoff Ogilvy,9,7.7
181,T158,T158,Rod Pampling,2,7.7
182,T158,T158,Brendan Steele,8,7.7
183,T158,T158,Vaughn Taylor,1,7.7
184,T158,T158,Camilo Villegas,8,7.7
185,T158,T158,Bubba Watson,11,7.7
186,T158,T158,Charlie Wi,5,7.7
187,T158,T158,Chris Wood,1,7.7
188,T158,T158,Gary Woodland,11,7.7
189,T190,T190,Nicolas Colsaerts,3,7.6
190,T190,T190,Glen Day,1,7.6
191,T190,T190,James Driscoll,3,7.6
192,T190,T190,Victor Dubuisson,6,7.6
193,T190,T190,Derek Ernst,5,7.6
194,T190,T190,Bill Haas,12,7.6
195,T190,T190,James Hahn,7,7.6
196,T190,T190,Padraig Harrington,6,7.6
197,T190,T190,Dudley Hart,2,7.6
198,T190,T190,Billy Hurley III,8,7.6
199,T190,T190,Thongchai Jaidee,2,7.6
200,T190,T190,Zach Johnson,11,7.6
201,T190,T190,Marc Leishman,10,7.6
202,T190,T190,Matteo Manassero,3,7.6
203,T190,T190,Seung-Yul Noh,7,7.6
204,T190,T190,Jeff Overton,8,7.6
205,T190,T190,Pat Perez,8,7.6
206,T190,T190,D.A. Points,3,7.6
207,T190,T190,Alex Prugh,3,7.6
208,T190,T190,Jim Renner,5,7.6
209,T190,T190,Kevin Streelman,7,7.6
210,T190,T190,Daniel Summerhays,12,7.6
211,T190,T190,Nicholas Thompson,4,7.6
212,T213,T213,Alex Aragon,1,7.5
213,T213,T213,Charlie Beljan,7,7.5
214,T213,T213,Jeff Curl,1,7.5
215,T213,T213,Bob Estes,1,7.5
216,T213,T213,Martin Flores,8,7.5
217,T213,T213,Kevin Foley,3,7.5
218,T213,T213,Fred Funk,2,7.5
219,T213,T213,Brice Garnett,7,7.5
220,T213,T213,Peter Hanson,5,7.5
221,T213,T213,Jin Jeong,1,7.5
222,T213,T213,Martin Kaymer,9,7.5
223,T213,T213,Martin Laird,8,7.5
224,T213,T213,D.H. Lee,4,7.5
225,T213,T213,Davis Love III,10,7.5
226,T213,T213,Hunter Mahan,9,7.5
227,T213,T213,Louis Oosthuizen,5,7.5
228,T213,T213,John Peterson,3,7.5
229,T213,T213,Michael Putnam,10,7.5
230,T213,T213,Tag Ridings,2,7.5
231,T213,T213,Wes Roach,7,7.5
