,Last_5_Events_-_Power_RANK THIS WEEK,Last_5_Events_-_Power_RANK LAST WEEK,Last_5_Events_-_Power_PLAYER NAME,Last_5_Events_-_Power_EVENTS,Last_5_Events_-_Power_RATING
112,T112,T112,Rafa Cabrera Bello,1,6.6
113,T112,T112,Derek Fathauer,1,6.6
114,T112,T112,Trevor Immelman,2,6.6
115,T112,T112,Chris Smith,1,6.6
116,T112,T112,Danny Willett,1,6.6
117,T118,T118,Jason Allred,1,6.5
118,T118,T118,Jim Herman,1,6.5
119,T118,T118,Martin Kaymer,3,6.5
120,T118,T118,Camilo Villegas,3,6.5
121,T122,T122,Bill Haas,5,6.4
122,T122,T122,Carl Pettersson,3,6.4
123,T122,T122,Richard Sterne,4,6.4
124,T122,T122,Michael Thompson,2,6.4
125,T122,T122,Derek Tolan,1,6.4
126,T127,T127,Mark Anderson,2,6.3
127,T127,T127,Hideki Matsuyama,4,6.3
128,T127,T127,Patrick Reed,4,6.3
129,T130,T130,Chad Campbell,1,6.2
130,T130,T130,Bubba Dickerson,1,6.2
131,T130,T130,Michael Putnam,3,6.2
132,T130,T130,John Rollins,1,6.2
133,T130,T130,Hideto Tanihara,1,6.2
134,T135,T135,Greg Chalmers,2,6.1
135,T135,T135,Scott Gardiner,1,6.1
136,T135,T135,Thorbjørn Olesen,1,6.1
137,T135,T135,Jordan Spieth,4,6.1
138,T135,T135,Kevin Streelman,4,6.1
139,T140,T140,Gonzalo Fernandez-Castaño,4,6.0
140,T140,T140,Fabián Gómez,1,6.0
141,T140,T140,Retief Goosen,4,6.0
142,T140,T140,Pablo Larrazabal,1,6.0
143,T140,T140,Geoff Ogilvy,4,6.0
144,T145,T145,Patrick Cantlay,2,5.9
145,T145,T145,Matt Every,2,5.9
146,T145,T145,Chesson Hadley,3,5.9
147,T145,T145,Jim Renner,1,5.9
148,T145,T145,Chris Thompson,1,5.9
149,T150,T150,James Driscoll,1,5.8
150,T150,T150,Andres Gonzales,1,5.8
151,T150,T150,J.J. Henry,4,5.8
152,T150,T150,Robert Karlsson,1,5.8
153,T150,T150,Russell Knox,4,5.8
154,T150,T150,Will MacKenzie,2,5.8
155,T150,T150,Kevin Stadler,5,5.8
156,T150,T150,Johnson Wagner,4,5.8
157,T158,T158,Erik Compton,2,5.7
158,T158,T158,Peter Hanson,2,5.7
159,T158,T158,Brian Harman,4,5.7
160,T158,T158,Troy Merritt,5,5.7
161,T158,T158,Webb Simpson,4,5.7
162,T158,T158,Vijay Singh,4,5.7
163,T164,T164,Ricky Barnes,4,5.6
164,T164,T164,Mark Hubbard,1,5.6
165,T164,T164,Chris Kirk,4,5.6
166,T164,T164,Carlos Ortiz,1,5.6
167,T164,T164,Rod Pampling,2,5.6
168,T164,T164,Tyrone Van Aswegen,2,5.6
169,T164,T164,Tim Wilkinson,2,5.6
170,T164,T164,Y.E. Yang,1,5.6
171,T172,T172,Eric Axley,2,5.5
172,T172,T172,Joe Ogilvie,1,5.5
173,T172,T172,Ian Poulter,3,5.5
174,T172,T172,Andrew Svoboda,3,5.5
175,T176,T176,Tim Herron,3,5.4
176,T176,T176,Mikko Ilonen,2,5.4
177,T176,T176,Peter Malnati,1,5.4
178,T176,T176,Edoardo Molinari,1,5.4
179,T176,T176,Chris Stroud,4,5.4
180,T176,T176,Vaughn Taylor,1,5.4
181,T176,T176,Nicholas Thompson,2,5.4
182,T176,T176,Boo Weekley,1,5.4
183,T184,T184,Steve Flesch,1,5.3
184,T184,T184,Tiger Woods,1,5.3
185,T186,T186,Austin Cook,1,5.2
186,T186,T186,Jeff Curl,1,5.2
187,T186,T186,Chez Reavie,1,5.2
188,T186,T186,Dawie van der Walt,1,5.2
189,T190,T190,Blake Adams,4,5.1
190,T190,T190,Scott Brown,2,5.1
191,T190,T190,Brendon de Jonge,3,5.1
192,T190,T190,James Hahn,2,5.1
193,T190,T190,Koumei Oda,1,5.1
194,195,195,Kyle Reifers,1,5.0
195,T196,T196,Luke Guthrie,3,4.9
196,T196,T196,Bronson La'Cassie,1,4.9
197,T196,T196,Billy Mayfair,1,4.9
198,T196,T196,Jeff Overton,4,4.9
199,T200,T200,Thomas Aiken,1,4.8
200,T200,T200,Jonas Blixt,3,4.8
201,T200,T200,Jason Dufner,1,4.8
202,T200,T200,Freddie Jacobson,3,4.8
203,T200,T200,Matt Kuchar,5,4.8
204,T205,T205,Jonathan Byrd,1,4.7
205,T205,T205,John Senden,4,4.7
206,T207,T207,Benjamín Alvarado,1,4.6
207,T207,T207,D.H. Lee,2,4.6
208,T207,T207,Joost Luiten,2,4.6
209,T207,T207,Steve Stricker,4,4.6
210,T211,T211,Scott Langley,4,4.5
211,T211,T211,Cameron Tringale,4,4.5
212,T211,T211,Fabrizio Zanotti,2,4.5
213,T214,T214,Hyung-Sung Kim,2,4.4
214,T214,T214,Doug LaBelle II,1,4.4
215,T214,T214,John Merrick,3,4.4
216,T214,T214,Kenny Perry,1,4.4
217,T214,T214,Tim Petrovic,1,4.4
218,T214,T214,"Ted Potter, Jr.",1,4.4
219,T220,T220,Justin Bolli,1,4.3
220,T220,T220,Ryuji Imada,1,4.3
221,T220,T220,George McNeill,2,4.3
222,T220,T220,Scottie Scheffler,1,4.3
223,T224,T224,Thomas Bjørn,1,4.2
224,T224,T224,Ben Curtis,2,4.2
225,T224,T224,Danny Lee,3,4.2
226,T224,T224,Dicky Pride,2,4.2
227,T228,T228,Robert Allenby,1,4.1
228,T228,T228,Stuart Appleby,3,4.1
229,T228,T228,Woody Austin,2,4.1
230,T228,T228,Heath Slocum,3,4.1
231,232,232,Bob Estes,1,4.0
232,T233,T233,Stephen Ames,1,3.9
233,T233,T233,Brian Davis,2,3.9
234,T233,T233,Graeme McDowell,5,3.9
235,T233,T233,Bryce Molder,2,3.9
236,T233,T233,Charlie Wi,2,3.9
237,T238,T238,Briny Baird,3,3.8
238,T238,T238,Thongchai Jaidee,1,3.8
239,T238,T238,D.A. Points,2,3.8
240,T238,T238,Daniel Summerhays,5,3.8
241,T242,T242,Kris Blanks,1,3.7
242,T242,T242,Joe Durant,4,3.7
243,T242,T242,Jeff Maggert,1,3.7
244,T242,T242,William McGirt,5,3.7
245,T242,T242,Brian Stuard,3,3.7
246,T242,T242,Marc Turnesa,1,3.7
247,T242,T242,Chris Williams,1,3.7
248,T249,T249,Miguel Angel Jiménez,1,3.6
249,T249,T249,David Toms,3,3.6
250,T251,T251,Tano Goya,1,3.5
251,T251,T251,David Hearn,3,3.5
252,T251,T251,Francesco Molinari,3,3.5
253,T251,T251,Zachary Olsen,1,3.5
254,T251,T251,Yoshitaka Takeya,1,3.5
255,T256,T256,Matt Bettencourt,2,3.4
256,T256,T256,Ryan Moore,4,3.4
257,T258,T258,Todd Hamilton,1,3.3
258,T258,T258,Lee Janzen,2,3.3
259,T258,T258,Brett Rumford,1,3.3
260,T258,T258,Mike Weir,1,3.3
261,T262,T262,Jin Jeong,1,3.2
262,T262,T262,Zach Johnson,5,3.2
263,T262,T262,Jerry Kelly,5,3.2
264,T262,T262,Mark Wilson,2,3.2
265,266,266,Jim Furyk,5,3.1
266,T267,T267,Jason Bohn,4,3.0
267,T267,T267,Tim Clark,3,3.0
268,T267,T267,Ben Crane,2,3.0
269,T270,T270,Chad Collins,2,2.9
270,T270,T270,John Huh,3,2.9
271,T270,T270,Spencer Levin,1,2.9
272,T270,T270,Pat Perez,1,2.9
273,T274,T274,Cameron Beckman,1,2.8
274,T274,T274,Luke Donald,3,2.8
275,T276,T276,Ken Duke,2,2.6
276,T276,T276,Dudley Hart,2,2.6
277,T278,T278,Mark Calcavecchia,2,2.5
278,T278,T278,K.J. Choi,3,2.5
279,T278,T278,David Howell,1,2.5
280,T278,T278,Kevin Na,3,2.5
281,T282,T282,Jon Curran,1,2.4
282,T282,T282,Billy Hurley III,1,2.4
283,284,284,Brendon Todd,4,2.3
284,T285,T285,Justin Leonard,1,2.2
285,T285,T285,Lee Williams,1,2.2
286,T287,T287,Ben Kohles,1,2.0
287,T287,T287,David Lynn,1,2.0
288,T289,T289,Fred Funk,2,1.9
289,T289,T289,Paul Goydos,1,1.9
290,T289,T289,Nathan Green,1,1.9
291,T292,T292,Brian Gay,1,1.8
292,T292,T292,Tom Watson,1,1.8
293,294,294,Daisuke Maruyama,1,1.4
294,295,295,Glen Day,1,1.3
295,296,296,José Coceres,1,1.2
296,297,297,Colin Montgomerie,1,1.1
297,298,298,Brett Quigley,1,1.0
