,Last_5_Events_-_Short_Game_RANK THIS WEEK,Last_5_Events_-_Short_Game_RANK LAST WEEK,Last_5_Events_-_Short_Game_PLAYER NAME,Last_5_Events_-_Short_Game_EVENTS,Last_5_Events_-_Short_Game_RATING
0,1,1,Johnson Wagner,3,8.9
1,2,2,Bob Estes,1,8.5
2,3,3,Kevin Na,3,8.3
3,4,4,Michael Putnam,2,8.2
4,T5,T5,Brice Garnett,2,8.1
5,T5,T5,Chris Williams,1,8.1
6,T7,T7,Luke Guthrie,2,8.0
7,T7,T7,"Ted Potter, Jr.",1,8.0
8,T9,T9,Brad Fritsch,3,7.8
9,T9,T9,Pat Perez,1,7.8
10,T11,T11,Robert Allenby,1,7.7
11,T11,T11,Scott Brown,2,7.7
12,T11,T11,Jonathan Byrd,1,7.7
13,T11,T11,Brian Davis,2,7.7
14,T11,T11,Jason Day,4,7.7
15,T11,T11,Brian Gay,1,7.7
16,T17,T17,Joe Durant,2,7.6
17,T17,T17,Scott Hend,1,7.6
18,T17,T17,Tim Herron,2,7.6
19,T17,T17,Alex Prugh,1,7.6
20,T17,T17,Robert Streb,2,7.6
21,T22,T22,Jason Gore,2,7.5
22,T22,T22,Matt Kuchar,5,7.5
23,T22,T22,Jhonattan Vegas,3,7.5
24,T25,T25,Keegan Bradley,2,7.4
25,T25,T25,Paul Casey,2,7.4
26,T25,T25,Roberto Castro,2,7.4
27,T25,T25,Jon Curran,1,7.4
28,T25,T25,Victor Dubuisson,2,7.4
29,T25,T25,Chris Kirk,4,7.4
30,T25,T25,Seung-Yul Noh,3,7.4
31,T25,T25,Willy Wilcox,2,7.4
32,T33,T33,Patrick Cantlay,2,7.3
33,T33,T33,Austin Cook,1,7.3
34,T33,T33,Graeme McDowell,5,7.3
35,T33,T33,Justin Rose,5,7.3
36,T33,T33,Vijay Singh,4,7.3
37,T33,T33,Brandt Snedeker,3,7.3
38,T33,T33,Tyrone Van Aswegen,2,7.3
39,T33,T33,Brady Watt,1,7.3
40,T41,T41,Greg Chalmers,2,7.2
41,T41,T41,George Coetzee,1,7.2
42,T41,T41,Bill Haas,4,7.2
43,T41,T41,Russell Knox,4,7.2
44,T41,T41,D.H. Lee,2,7.2
45,T41,T41,Danny Lee,3,7.2
46,T41,T41,Richard Lee,2,7.2
47,T41,T41,Scottie Scheffler,1,7.2
48,T41,T41,Steve Stricker,4,7.2
49,T50,T50,Cameron Beckman,1,7.1
50,T50,T50,Rafa Cabrera Bello,1,7.1
51,T50,T50,Jamie Donaldson,3,7.1
52,T50,T50,Sergio Garcia,5,7.1
53,T50,T50,John Huh,2,7.1
54,T50,T50,Hunter Mahan,5,7.1
55,T50,T50,Sean O'Hair,3,7.1
56,T50,T50,Patrick Reed,3,7.1
57,T58,T58,Graham DeLaet,3,7.0
58,T58,T58,Retief Goosen,4,7.0
59,T58,T58,David Howell,1,7.0
60,T58,T58,Will MacKenzie,2,7.0
61,T58,T58,Webb Simpson,4,7.0
62,T63,T63,Stewart Cink,3,6.9
63,T63,T63,Jim Furyk,4,6.9
64,T63,T63,Max Homa,1,6.9
65,T63,T63,Mikko Ilonen,2,6.9
66,T63,T63,Jin Jeong,1,6.9
67,T63,T63,Matt Jones,3,6.9
68,T63,T63,Jerry Kelly,5,6.9
69,T63,T63,Marc Leishman,4,6.9
70,T63,T63,Shane Lowry,1,6.9
71,T63,T63,Jeff Maggert,1,6.9
72,T63,T63,Nick Watney,3,6.9
73,T63,T63,Gary Woodland,4,6.9
74,T75,T75,Josh Broadaway,1,6.8
75,T75,T75,Luke Donald,3,6.8
76,T75,T75,Jason Dufner,1,6.8
77,T75,T75,Lee Janzen,2,6.8
78,T75,T75,Martin Laird,3,6.8
79,T75,T75,Pablo Larrazabal,1,6.8
80,T75,T75,Alexander Levy,2,6.8
81,T75,T75,Greg Owen,3,6.8
82,T75,T75,D.A. Points,1,6.8
83,T75,T75,Hideto Tanihara,1,6.8
84,T75,T75,Charlie Wi,1,6.8
85,T75,T75,Chris Wood,1,6.8
86,T75,T75,Fabrizio Zanotti,1,6.8
87,T88,T88,Mark Anderson,2,6.7
88,T88,T88,Stuart Appleby,3,6.7
89,T88,T88,Chad Collins,2,6.7
90,T88,T88,Jeff Curl,1,6.7
91,T88,T88,Scott Langley,4,6.7
92,T88,T88,Kyle Stanley,3,6.7
93,T88,T88,Justin Thomas,2,6.7
94,T95,T95,Ken Duke,2,6.6
95,T95,T95,Gonzalo Fernandez-Castaño,4,6.6
96,T95,T95,Branden Grace,2,6.6
97,T95,T95,Charley Hoffman,2,6.6
98,T95,T95,Ryuji Imada,1,6.6
99,T95,T95,Jamie Lovemark,2,6.6
100,T95,T95,Steve Marino,3,6.6
101,T95,T95,Phil Mickelson,3,6.6
102,T95,T95,Patrick Rodgers,1,6.6
103,T95,T95,Brendan Steele,3,6.6
104,T95,T95,Bernd Wiesberger,1,6.6
105,T106,T106,Bud Cauley,3,6.5
106,T106,T106,Bubba Dickerson,1,6.5
107,T106,T106,Ernie Els,4,6.5
108,T106,T106,Rickie Fowler,5,6.5
