,Last_15_Events_-_Scoring_RANK THIS WEEK,Last_15_Events_-_Scoring_RANK LAST WEEK,Last_15_Events_-_Scoring_PLAYER NAME,Last_15_Events_-_Scoring_EVENTS,Last_15_Events_-_Scoring_RATING
0,1,1,Bob Estes,1,8.7
1,1,1,Rory McIlroy,12,8.7
2,3,3,Rickie Fowler,8,8.6
3,3,3,Jim Furyk,12,8.6
4,3,3,Dustin Johnson,9,8.6
5,3,3,Justin Rose,10,8.6
6,3,3,Adam Scott,12,8.6
7,3,3,Hideto Tanihara,1,8.6
8,3,3,Marc Warren,1,8.6
9,3,3,Brady Watt,1,8.6
10,11,11,Justin Bolli,1,8.5
11,11,11,Jason Day,7,8.5
12,11,11,Sergio Garcia,10,8.5
13,11,11,"Ted Potter, Jr.",5,8.5
14,11,11,Scottie Scheffler,1,8.5
15,16,16,Keegan Bradley,8,8.4
16,16,16,Tim Clark,8,8.4
17,16,16,Graham DeLaet,9,8.4
18,16,16,Brad Fritsch,6,8.4
19,16,16,Billy Horschel,10,8.4
20,16,16,Jason Kokrak,10,8.4
21,16,16,Matt Kuchar,11,8.4
22,16,16,Ben Martin,8,8.4
23,16,16,George McNeill,9,8.4
24,16,16,Phil Mickelson,8,8.4
25,16,16,Jordan Niebrugge,1,8.4
26,16,16,David Toms,8,8.4
27,16,16,Jimmy Walker,8,8.4
28,16,16,Bernd Wiesberger,1,8.4
29,30,30,Paul Casey,9,8.3
30,30,30,Austin Cook,1,8.3
31,30,30,Glen Day,1,8.3
32,30,30,Darren Fichardt,1,8.3
33,30,30,Brooks Koepka,8,8.3
34,30,30,Steve Marino,7,8.3
35,30,30,Thorbjørn Olesen,2,8.3
36,30,30,Ryan Palmer,11,8.3
37,30,30,Andres Romero,9,8.3
38,30,30,Charl Schwartzel,12,8.3
39,30,30,Brandt Snedeker,9,8.3
40,30,30,Nicholas Thompson,4,8.3
41,30,30,Nick Watney,6,8.3
42,30,30,Willy Wilcox,6,8.3
43,44,44,Robert Allenby,7,8.2
44,44,44,Jason Allred,4,8.2
45,44,44,Aaron Baddeley,6,8.2
46,44,44,Sangmoon Bae,6,8.2
47,44,44,Thomas Bjørn,3,8.2
48,44,44,Ángel Cabrera,9,8.2
49,44,44,Ben Curtis,8,8.2
50,44,44,Matthew Fitzpatrick,1,8.2
51,44,44,Scott Gardiner,3,8.2
52,44,44,Robert Garrigus,8,8.2
53,44,44,Luke Guthrie,7,8.2
54,44,44,Bill Haas,12,8.2
55,44,44,Chesson Hadley,5,8.2
56,44,44,Scott Hend,1,8.2
57,44,44,Charley Hoffman,11,8.2
58,44,44,Ryo Ishikawa,7,8.2
