,Last_5_Events_-_Scoring_RANK THIS WEEK,Last_5_Events_-_Scoring_RANK LAST WEEK,Last_5_Events_-_Scoring_PLAYER NAME,Last_5_Events_-_Scoring_EVENTS,Last_5_Events_-_Scoring_RATING
0,1,1,Brandt Snedeker,3,9.0
1,2,2,Billy Horschel,4,8.9
2,T3,T3,Brad Fritsch,3,8.8
3,T3,T3,Kevin Kisner,3,8.8
4,T3,T3,Rory McIlroy,5,8.8
5,T3,T3,David Toms,3,8.8
6,T7,T7,Thomas Bjørn,1,8.7
7,T7,T7,Bob Estes,1,8.7
8,T7,T7,Rickie Fowler,5,8.7
9,T7,T7,Jim Renner,1,8.7
10,T11,T11,Robert Allenby,1,8.6
11,T11,T11,Jason Day,4,8.6
12,T11,T11,Jim Furyk,5,8.6
13,T11,T11,Justin Hicks,2,8.6
14,T11,T11,Andres Romero,3,8.6
15,T11,T11,Robert Streb,2,8.6
16,T11,T11,Hideto Tanihara,1,8.6
17,T11,T11,Jhonattan Vegas,3,8.6
18,T11,T11,Marc Warren,1,8.6
19,T11,T11,Nick Watney,3,8.6
20,T11,T11,Brady Watt,1,8.6
21,T11,T11,Willy Wilcox,3,8.6
22,T23,T23,Sangmoon Bae,2,8.5
23,T23,T23,Justin Bolli,1,8.5
24,T23,T23,Chad Campbell,1,8.5
25,T23,T23,Paul Casey,2,8.5
26,T23,T23,Scott Gardiner,1,8.5
27,T23,T23,Luke Guthrie,3,8.5
28,T23,T23,Doug LaBelle II,1,8.5
29,T23,T23,Andrew Loupe,2,8.5
30,T23,T23,Jeff Maggert,1,8.5
31,T23,T23,Dicky Pride,2,8.5
32,T23,T23,Justin Rose,5,8.5
33,T23,T23,Scottie Scheffler,1,8.5
34,T23,T23,Adam Scott,5,8.5
35,T36,T36,Keegan Bradley,3,8.4
36,T36,T36,Ben Curtis,2,8.4
37,T36,T36,Victor Dubuisson,2,8.4
38,T36,T36,Bill Haas,5,8.4
39,T36,T36,Steve Marino,3,8.4
40,T36,T36,Phil Mickelson,3,8.4
41,T36,T36,Jordan Niebrugge,1,8.4
42,T36,T36,Ryan Palmer,4,8.4
43,T36,T36,Carl Pettersson,3,8.4
44,T36,T36,"Ted Potter, Jr.",1,8.4
45,T36,T36,Alex Prugh,1,8.4
46,T36,T36,John Rollins,1,8.4
47,T36,T36,Heath Slocum,3,8.4
48,T36,T36,Bo Van Pelt,4,8.4
49,T36,T36,Bernd Wiesberger,1,8.4
50,T51,T51,Roberto Castro,2,8.3
51,T51,T51,Austin Cook,1,8.3
52,T51,T51,Glen Day,1,8.3
53,T51,T51,Darren Fichardt,1,8.3
54,T51,T51,Kevin Foley,1,8.3
55,T51,T51,Dustin Johnson,2,8.3
56,T51,T51,D.H. Lee,2,8.3
57,T51,T51,D.A. Points,2,8.3
58,T51,T51,Charl Schwartzel,5,8.3
59,T51,T51,Jimmy Walker,4,8.3
60,T51,T51,Y.E. Yang,1,8.3
61,T62,T62,Jason Allred,1,8.2
62,T62,T62,Ángel Cabrera,3,8.2
63,T62,T62,Bud Cauley,3,8.2
64,T62,T62,Ben Crane,2,8.2
65,T62,T62,Graham DeLaet,3,8.2
66,T62,T62,Joe Durant,4,8.2
67,T62,T62,Matthew Fitzpatrick,1,8.2
68,T62,T62,Sergio Garcia,5,8.2
69,T62,T62,Brice Garnett,2,8.2
70,T62,T62,Scott Hend,1,8.2
71,T62,T62,Chris Kirk,4,8.2
72,T62,T62,Brooks Koepka,3,8.2
73,T62,T62,Martin Laird,3,8.2
74,T62,T62,Troy Merritt,5,8.2
75,T62,T62,Bryce Molder,2,8.2
76,T62,T62,Justin Thomas,2,8.2
77,T62,T62,Camilo Villegas,3,8.2
78,T62,T62,Johnson Wagner,4,8.2
79,T62,T62,Danny Willett,1,8.2
80,T81,T81,Woody Austin,2,8.1
81,T81,T81,Matt Bettencourt,2,8.1
82,T81,T81,Brian Davis,2,8.1
83,T81,T81,Ernie Els,5,8.1
84,T81,T81,Andres Gonzales,1,8.1
85,T81,T81,Jason Gore,2,8.1
86,T81,T81,Chesson Hadley,3,8.1
87,T81,T81,Davis Love III,2,8.1
88,T81,T81,Troy Matteson,2,8.1
89,T81,T81,Graeme McDowell,5,8.1
90,T81,T81,Thorbjørn Olesen,1,8.1
91,T81,T81,Kenny Perry,1,8.1
92,T81,T81,Patrick Reed,4,8.1
93,T81,T81,Chris Smith,1,8.1
94,T81,T81,Henrik Stenson,5,8.1
95,T81,T81,Tom Watson,1,8.1
96,T81,T81,Bubba Watson,5,8.1
97,T81,T81,Lee Westwood,3,8.1
98,T99,T99,Eric Axley,2,8.0
99,T99,T99,Charlie Beljan,3,8.0
100,T99,T99,Kris Blanks,1,8.0
101,T99,T99,Greg Chalmers,2,8.0
102,T99,T99,Kevin Chappell,4,8.0
103,T99,T99,Jamie Donaldson,3,8.0
104,T99,T99,Tommy Gainey,2,8.0
105,T99,T99,Robert Garrigus,1,8.0
106,T99,T99,Retief Goosen,4,8.0
107,T99,T99,J.J. Henry,4,8.0
108,T99,T99,J.B. Holmes,4,8.0
109,T99,T99,Ryo Ishikawa,2,8.0
110,T99,T99,Jason Kokrak,3,8.0
111,T99,T99,Matt Kuchar,5,8.0
112,T99,T99,Justin Leonard,1,8.0
113,T99,T99,Seung-Yul Noh,4,8.0
114,T99,T99,Scott Piercy,3,8.0
115,T99,T99,Sam Saunders,1,8.0
116,T99,T99,Steve Stricker,4,8.0
117,T99,T99,Michael Thompson,2,8.0
118,T99,T99,Charlie Wi,2,8.0
119,T120,T120,Stuart Appleby,3,7.9
120,T120,T120,Ricky Barnes,4,7.9
121,T120,T120,Scott Brown,2,7.9
122,T120,T120,Jonathan Byrd,1,7.9
123,T120,T120,Patrick Cantlay,2,7.9
124,T120,T120,Stewart Cink,3,7.9
125,T120,T120,Tim Clark,3,7.9
126,T120,T120,José Coceres,1,7.9
127,T120,T120,Jon Curran,1,7.9
128,T120,T120,Harris English,2,7.9
129,T120,T120,Branden Grace,2,7.9
130,T120,T120,James Hahn,2,7.9
131,T120,T120,Morgan Hoffmann,4,7.9
132,T120,T120,Steven Ihm,1,7.9
133,T120,T120,Russell Knox,4,7.9
134,T120,T120,Scott Langley,4,7.9
135,T120,T120,Richard Lee,2,7.9
136,T120,T120,George McNeill,2,7.9
137,T120,T120,Francesco Molinari,3,7.9
138,T120,T120,Taylor Pendrith,1,7.9
139,T120,T120,Rory Sabbatini,1,7.9
140,T120,T120,John Senden,4,7.9
141,T120,T120,Jordan Spieth,4,7.9
142,T120,T120,Kyle Stanley,3,7.9
143,T120,T120,Brian Stuard,3,7.9
144,T120,T120,Peter Uihlein,1,7.9
145,T120,T120,Gary Woodland,4,7.9
146,T147,T147,Mark Anderson,2,7.8
147,T147,T147,George Coetzee,1,7.8
148,T147,T147,Erik Compton,2,7.8
149,T147,T147,Brendon de Jonge,3,7.8
150,T147,T147,Paul Goydos,1,7.8
151,T147,T147,Adam Hadwin,1,7.8
152,T147,T147,Russell Henley,4,7.8
153,T147,T147,Tim Herron,3,7.8
154,T147,T147,Trevor Immelman,2,7.8
155,T147,T147,Jamie Lovemark,2,7.8
156,T147,T147,Peter Malnati,1,7.8
157,T147,T147,Ben Martin,1,7.8
158,T147,T147,William McGirt,5,7.8
159,T147,T147,Koumei Oda,1,7.8
160,T147,T147,Michael Putnam,3,7.8
161,T147,T147,Chez Reavie,1,7.8
162,T147,T147,Wes Roach,3,7.8
163,T147,T147,Patrick Rodgers,2,7.8
164,T147,T147,Webb Simpson,4,7.8
165,T147,T147,Daniel Summerhays,5,7.8
166,T147,T147,Josh Teater,3,7.8
167,T147,T147,Chris Thompson,1,7.8
168,T147,T147,Cameron Tringale,4,7.8
169,T147,T147,Tim Wilkinson,2,7.8
170,T147,T147,Fabrizio Zanotti,2,7.8
171,T172,T172,Stephen Ames,1,7.7
172,T172,T172,Derek Ernst,3,7.7
173,T172,T172,Fabián Gómez,1,7.7
174,T172,T172,Nathan Green,1,7.7
175,T172,T172,Peter Hanson,2,7.7
176,T172,T172,Martin Kaymer,3,7.7
177,T172,T172,Jerry Kelly,5,7.7
178,T172,T172,David Lingmerth,2,7.7
179,T172,T172,Hunter Mahan,5,7.7
180,T172,T172,Jeff Overton,4,7.7
181,T172,T172,Tim Petrovic,1,7.7
182,T172,T172,Vijay Singh,4,7.7
183,T172,T172,Kevin Stadler,5,7.7
184,T172,T172,Andrew Svoboda,3,7.7
185,T172,T172,Nicholas Thompson,2,7.7
186,T172,T172,Mark Wilson,2,7.7
187,T188,T188,Jonas Blixt,3,7.6
188,T188,T188,Steven Bowditch,4,7.6
189,T188,T188,Jeff Curl,1,7.6
190,T188,T188,Gonzalo Fernandez-Castaño,4,7.6
191,T188,T188,David Hearn,3,7.6
192,T188,T188,Charley Hoffman,2,7.6
193,T188,T188,John Huh,3,7.6
194,T188,T188,Freddie Jacobson,3,7.6
195,T188,T188,Danny Lee,3,7.6
196,T188,T188,Marc Leishman,4,7.6
197,T188,T188,Joost Luiten,2,7.6
198,T188,T188,Hideki Matsuyama,4,7.6
199,T188,T188,Kevin Na,3,7.6
200,T188,T188,Richard Sterne,4,7.6
201,T188,T188,Hudson Swafford,2,7.6
202,T188,T188,Lee Williams,1,7.6
203,T188,T188,Chris Wood,1,7.6
204,T205,T205,Mark Calcavecchia,2,7.5
205,T205,T205,Joel Dahmen,1,7.5
206,T205,T205,Ken Duke,2,7.5
207,T205,T205,Padraig Harrington,1,7.5
208,T205,T205,Max Homa,1,7.5
209,T205,T205,Charles Howell III,3,7.5
210,T205,T205,Mikko Ilonen,2,7.5
211,T205,T205,Zach Johnson,5,7.5
212,T205,T205,Hyung-Sung Kim,2,7.5
213,T205,T205,Shane Lowry,1,7.5
214,T205,T205,Sean O'Hair,3,7.5
215,T205,T205,Greg Owen,3,7.5
216,T205,T205,Rod Pampling,2,7.5
217,T205,T205,Pat Perez,1,7.5
218,T205,T205,Chris Stroud,4,7.5
219,T205,T205,Vaughn Taylor,1,7.5
220,T205,T205,Kevin Tway,1,7.5
221,T205,T205,Bobby Wyatt,2,7.5
222,T223,T223,Steve Flesch,1,7.4
223,T223,T223,Brian Gay,1,7.4
224,T223,T223,Brian Harman,4,7.4
225,T223,T223,Miguel Angel Jiménez,1,7.4
226,T223,T223,Matt Jones,3,7.4
227,T223,T223,Robert Karlsson,1,7.4
228,T223,T223,Bronson La'Cassie,1,7.4
229,T223,T223,Spencer Levin,1,7.4
230,T223,T223,Alexander Levy,2,7.4
231,T223,T223,John Merrick,3,7.4
232,T223,T223,Geoff Ogilvy,4,7.4
