,Approach_50-75_yards_RTP_Score_RANK THIS WEEK,Approach_50-75_yards_RTP_Score_RANK LAST WEEK,Approach_50-75_yards_RTP_Score_PLAYER NAME,Approach_50-75_yards_RTP_Score_ROUNDS,Approach_50-75_yards_RTP_Score_AVG RTP
92,T93,T93,Abraham Ancer,98,-.077
93,T93,T93,Martin Flores,92,-.077
94,T93,T93,Retief Goosen,60,-.077
95,T93,T93,Martin Laird,73,-.077
96,T93,T93,Hideki Matsuyama,75,-.077
97,T93,T93,Francesco Molinari,73,-.077
98,T93,T93,Justin Rose,70,-.077
99,T93,T93,Webb Simpson,95,-.077
100,T101,T101,Tyler Duncan,97,-.071
101,T101,T101,Lanto Griffin,80,-.071
102,T101,T101,Charles Howell III,104,-.071
103,T101,T101,Graeme McDowell,67,-.071
104,T101,T101,Patrick Reed,94,-.071
105,T101,T101,Conrad Shindler,60,-.071
106,T101,T101,Brian Stuard,103,-.071
107,T108,T108,"Ted Potter, Jr.",87,-.059
108,T108,T108,Jordan Spieth,81,-.059
109,T110,T110,Daniel Berger,81,-.056
110,T110,T110,Russell Henley,77,-.056
111,112,112,Sam Ryder,82,-.050
112,113,113,Billy Horschel,86,-.048
113,114,114,Tyrone Van Aswegen,101,-.037
114,T115,T115,Matt Atkins,56,E
115,T115,T115,Ryan Blaum,81,E
116,T115,T115,Greg Chalmers,56,E
117,T115,T115,Austin Cook,107,E
118,T115,T115,Bryson DeChambeau,93,E
119,T115,T115,Jason Dufner,71,E
120,T115,T115,Derek Fathauer,84,E
121,T115,T115,Robert Garrigus,80,E
122,T115,T115,Fabián Gómez,88,E
123,T115,T115,Talor Gooch,78,E
124,T115,T115,Cody Gribble,71,E
125,T115,T115,Emiliano Grillo,94,E
126,T115,T115,James Hahn,85,E
127,T115,T115,David Hearn,66,E
128,T115,T115,J.J. Henry,81,E
129,T115,T115,Ryan Moore,78,E
130,T115,T115,C.T. Pan,104,E
131,T115,T115,J.T. Poston,73,E
132,T115,T115,J.J. Spaun,85,E
133,T115,T115,Henrik Stenson,60,E
134,T115,T115,Hudson Swafford,73,E
135,T115,T115,Harold Varner III,91,E
136,T115,T115,Steve Wheatcroft,60,E
137,T115,T115,Gary Woodland,96,E
138,139,139,Keith Mitchell,99,+.038
139,140,140,Aaron Baddeley,84,+.045
140,141,141,Keegan Bradley,98,+.053
141,142,142,Scott Piercy,84,+.056
142,T143,T143,Kevin Chappell,77,+.063
143,T143,T143,Brendan Steele,74,+.063
144,T145,T145,Zach Johnson,94,+.067
145,T145,T145,Andrew Landry,82,+.067
146,T147,T147,Jason Kokrak,99,+.071
147,T147,T147,Luke List,98,+.071
148,149,149,Charley Hoffman,87,+.077
149,150,150,Sung Kang,89,+.083
150,T151,T151,Patrick Rodgers,97,+.091
151,T151,T151,Scott Stallings,96,+.091
152,153,153,Adam Hadwin,92,+.100
153,154,154,Beau Hossler,104,+.103
154,T155,T155,Anirban Lahiri,82,+.111
155,T155,T155,Denny McCarthy,71,+.111
156,T155,T155,Andrew Yun,51,+.111
157,T158,T158,Danny Lee,88,+.120
158,T158,T158,Marc Leishman,93,+.120
159,T160,T160,Alex Cejka,77,+.125
160,T160,T160,Roberto Díaz,72,+.125
161,T160,T160,Kelly Kraft,94,+.125
162,T160,T160,Nate Lashley,51,+.125
163,T160,T160,Daniel Summerhays,51,+.125
164,T160,T160,Richy Werenski,98,+.125
165,166,166,Chad Campbell,87,+.136
166,T167,T167,Patrick Cantlay,87,+.143
167,T167,T167,Jim Furyk,50,+.143
168,T167,T167,Bill Haas,76,+.143
169,T167,T167,Matt Jones,70,+.143
170,171,171,Zecheng Dou,53,+.154
171,T172,T172,Kiradech Aphibarnrat,51,+.167
172,T172,T172,Ricky Barnes,65,+.167
173,T172,T172,Kyle Thompson,50,+.167
174,T172,T172,Johnson Wagner,75,+.167
175,T172,T172,Aaron Wise,90,+.167
176,T177,T177,Rob Oppenheim,74,+.200
177,T177,T177,D.A. Points,63,+.200
178,T177,T177,Cameron Tringale,67,+.200
179,T177,T177,Tiger Woods,68,+.200
180,181,181,Robert Streb,78,+.211
181,T182,T182,Dominic Bozzelli,65,+.222
182,T182,T182,Whee Kim,93,+.222
183,T182,T182,Russell Knox,94,+.222
184,185,185,Ben Silverman,90,+.231
185,186,186,Stewart Cink,87,+.238
186,187,187,Chesson Hadley,103,+.278
187,188,188,Sam Saunders,80,+.308
188,189,189,Chez Reavie,93,+.333
189,190,190,Satoshi Kodaira,51,+.389
190,191,191,Jimmy Walker,81,+.444
191,192,192,Rafa Cabrera Bello,75,+.471
192,193,193,Bud Cauley,55,+.500
