,GIR_Percentage_-_150-175_yards_RANK THIS WEEK,GIR_Percentage_-_150-175_yards_RANK LAST WEEK,GIR_Percentage_-_150-175_yards_PLAYER NAME,GIR_Percentage_-_150-175_yards_ROUNDS,GIR_Percentage_-_150-175_yards_%,GIR_Percentage_-_150-175_yards_GREENS HIT,GIR_Percentage_-_150-175_yards_TOTAL HOLES,GIR_Percentage_-_150-175_yards_RELATIVE TO PAR
45,46,46,Jason Kokrak,99,67.25,232,345,-0.16
46,47,47,William McGirt,84,67.22,203,302,-0.16
47,48,48,Stephan Jaeger,81,66.97,146,218,-0.14
48,49,49,Blayne Barber,69,66.94,164,245,-0.15
49,50,50,Scott Piercy,84,66.92,178,266,-0.17
50,51,51,Tyrrell Hatton,58,66.88,105,157,-0.07
51,52,52,Matt Jones,70,66.85,121,181,-0.07
52,53,53,David Hearn,66,66.67,132,198,-0.17
53,54,54,Nick Taylor,94,66.55,183,275,-0.14
54,55,55,Adam Schenk,86,66.54,177,266,-0.1
55,56,56,Zach Johnson,94,66.44,198,298,-0.24
56,57,57,Brian Stuard,103,66.38,229,345,-0.23
57,T58,T58,Kevin Chappell,77,66.36,144,217,-0.16
58,T58,T58,Johnson Wagner,75,66.36,146,220,-0.15
59,60,60,Kelly Kraft,94,66.34,203,306,-0.22
60,61,61,Rickie Fowler,74,66.29,177,267,-0.24
61,62,62,Rory McIlroy,64,66.25,106,160,-0.22
62,63,63,Emiliano Grillo,94,66.23,200,302,-0.22
63,64,64,J.B. Holmes,77,66.01,167,253,-0.13
64,65,65,Patrick Rodgers,97,65.99,194,294,-0.14
65,66,66,Rafa Cabrera Bello,75,65.91,116,176,-0.22
66,67,67,Brendan Steele,74,65.87,137,208,-0.18
67,68,68,Tony Finau,105,65.82,181,275,-0.22
68,69,69,Brian Gay,103,65.76,217,330,-0.24
69,70,70,Webb Simpson,95,65.59,204,311,-0.18
70,71,71,Ian Poulter,73,65.52,133,203,-0.19
71,72,72,Jim Furyk,50,65.46,127,194,-0.19
72,73,73,Tiger Woods,68,65.45,144,220,-0.15
73,74,74,Seamus Power,86,65.41,174,266,-0.14
74,75,75,Patrick Reed,94,65.38,153,234,-0.15
75,T76,T76,Alex Noren,67,65.26,124,190,-0.22
76,T76,T76,Cameron Smith,85,65.26,139,213,-0.22
77,78,78,Aaron Wise,90,65.14,185,284,-0.2
78,79,79,Fabián Gómez,88,65.13,198,304,-0.18
79,80,80,Andrew Yun,51,64.93,87,134,-0.2
80,81,81,Kevin Na,91,64.87,181,279,-0.22
81,T82,T82,Hunter Mahan,67,64.86,120,185,-0.18
82,T82,T82,Ryan Palmer,69,64.86,144,222,-0.1
83,T82,T82,Adam Scott,78,64.86,168,259,-0.17
84,85,85,Matt Kuchar,88,64.85,155,239,-0.2
85,86,86,Tyler Duncan,97,64.84,201,310,-0.11
86,87,87,Hideki Matsuyama,75,64.81,151,233,-0.17
87,88,88,Byeong Hun An,86,64.8,197,304,-0.17
88,89,89,Tommy Fleetwood,73,64.73,134,207,-0.25
89,90,90,Gary Woodland,96,64.56,184,285,-0.1
90,91,91,Wesley Bryan,69,64.5,149,231,-0.18
91,92,92,Paul Casey,74,64.47,127,197,-0.2
92,93,93,Richy Werenski,98,64.44,203,315,-0.12
93,94,94,Chris Kirk,108,64.38,253,393,-0.15
94,95,95,Corey Conners,97,64.31,191,297,-0.12
95,96,96,Martin Laird,73,64.29,180,280,-0.21
96,97,97,Brandon Harkins,101,64.26,205,319,-0.15
97,98,98,Keith Mitchell,99,64.24,185,288,-0.06
98,99,99,Bronson Burgoon,69,64.22,140,218,-0.12
99,100,100,Chesson Hadley,103,64.19,233,363,-0.15
100,101,101,Beau Hossler,104,64.17,197,307,-0.17
101,102,102,Troy Merritt,89,64.15,170,265,-0.11
102,103,103,Dustin Johnson,77,63.96,126,197,-0.25
103,104,104,Hudson Swafford,73,63.93,140,219,-0.11
104,105,105,Jamie Lovemark,92,63.91,193,302,-0.19
105,106,106,Anirban Lahiri,82,63.83,180,282,-0.21
106,107,107,J.T. Poston,73,63.8,141,221,-0.12
107,108,108,Robert Streb,78,63.74,167,262,-0.14
108,T109,T109,Whee Kim,93,63.58,206,324,-0.23
109,T109,T109,Jon Rahm,71,63.58,96,151,-0.16
110,111,111,Ricky Barnes,65,63.44,118,186,-0.24
111,T112,T112,Louis Oosthuizen,62,63.4,123,194,-0.11
112,T112,T112,Tyrone Van Aswegen,101,63.4,220,347,-0.18
113,114,114,Matt Every,79,63.29,150,237,-0.15
114,115,115,Martin Flores,92,63.18,175,277,-0.15
115,T116,T116,Jonas Blixt,67,63.1,118,187,-0.17
116,T116,T116,Steve Wheatcroft,60,63.1,106,168,-0.2
117,118,118,Roberto Díaz,72,63.05,128,203,-0.11
118,119,119,Charles Howell III,104,63.0,206,327,-0.15
119,120,120,Brian Harman,94,62.99,160,254,-0.18
120,121,121,Brooks Koepka,64,62.92,112,178,-0.21
121,122,122,Rob Oppenheim,74,62.9,139,221,-0.12
122,123,123,Ethan Tracy,72,62.79,135,215,-0.18
123,124,124,Cameron Tringale,67,62.75,128,204,-0.06
124,125,125,Danny Lee,88,62.71,190,303,-0.16
125,126,126,Tom Lovelady,87,62.7,153,244,-0.19
126,127,127,Andrew Landry,82,62.68,178,284,-0.21
127,128,128,Pat Perez,82,62.67,136,217,-0.17
128,T129,T129,Jason Dufner,71,62.57,112,179,-0.19
129,T129,T129,Retief Goosen,60,62.57,107,171,-0.06
130,131,131,Graeme McDowell,67,62.56,122,195,-0.25
131,132,132,Zecheng Dou,53,62.41,88,141,-0.16
132,133,133,Chad Campbell,87,62.37,184,295,-0.13
133,134,134,Cody Gribble,71,62.27,137,220,-0.26
134,135,135,Phil Mickelson,90,62.25,155,249,-0.23
135,136,136,Charley Hoffman,87,62.23,173,278,-0.21
136,137,137,Nick Watney,94,62.15,202,325,-0.22
137,138,138,Scott Brown,102,62.1,213,343,-0.23
138,139,139,Satoshi Kodaira,51,62.05,103,166,-0.15
139,140,140,Bill Haas,76,61.76,168,272,-0.15
140,141,141,Lanto Griffin,80,61.6,146,237,-0.16
141,142,142,Ryan Blaum,81,61.59,178,289,-0.17
142,143,143,Mackenzie Hughes,80,61.51,163,265,-0.13
143,144,144,Jhonattan Vegas,92,61.43,180,293,-0.12
144,145,145,Justin Thomas,91,61.25,147,240,-0.18
145,146,146,Billy Hurley III,70,61.13,151,247,-0.11
146,147,147,Scott Stallings,96,61.11,198,324,-0.17
147,148,148,Stewart Cink,87,61.09,157,257,-0.17
148,T149,T149,Talor Gooch,78,61.05,163,267,-0.2
149,T149,T149,Rod Pampling,62,61.05,105,172,-0.16
150,151,151,Chris Stroud,81,61.03,130,213,-0.23
151,152,152,Ollie Schniederjans,91,60.94,195,320,-0.23
152,153,153,Harris English,84,60.84,174,286,-0.2
153,154,154,Kevin Tway,110,60.77,206,339,-0.18
154,155,155,Tom Hoge,101,60.4,183,303,-0.16
155,156,156,Denny McCarthy,71,60.2,121,201,-0.18
156,157,157,Abraham Ancer,98,60.06,200,333,-0.17
157,158,158,Matt Atkins,56,60.0,87,145,-0.15
158,T159,T159,Branden Grace,67,59.86,88,147,-0.11
159,T159,T159,Ben Silverman,90,59.86,176,294,-0.19
160,161,161,Brice Garnett,99,59.68,188,315,-0.21
161,162,162,Jason Day,75,59.67,108,181,-0.2
162,163,163,Peter Malnati,87,59.64,164,275,-0.27
163,164,164,Robert Garrigus,80,59.52,150,252,-0.15
164,165,165,Sam Saunders,80,59.5,166,279,-0.14
165,166,166,Michael Kim,74,59.45,129,217,-0.2
166,167,167,D.A. Points,63,59.39,117,197,-0.27
167,168,168,Derek Fathauer,84,59.34,162,273,-0.23
168,169,169,Kiradech Aphibarnrat,51,59.33,89,150,-0.15
169,T170,T170,Sean O'Hair,67,59.31,137,231,-0.15
170,T170,T170,Brandt Snedeker,84,59.31,172,290,-0.22
171,172,172,Lucas Glover,65,59.16,113,191,-0.15
172,173,173,Bud Cauley,55,58.94,89,151,-0.18
173,174,174,Aaron Baddeley,84,58.67,159,271,-0.18
174,175,175,Sung Kang,89,58.49,155,265,-0.19
175,176,176,Jonathan Randolph,71,58.44,135,231,-0.09
176,177,177,Alex Cejka,77,58.33,126,216,-0.17
177,178,178,Grayson Murray,72,58.21,117,201,-0.15
178,179,179,Si Woo Kim,108,57.55,160,278,-0.17
179,180,180,Xander Schauffele,96,57.45,158,275,-0.18
180,181,181,Dominic Bozzelli,65,57.31,149,260,-0.19
181,182,182,Ben Martin,64,57.26,134,234,-0.17
182,183,183,Charl Schwartzel,65,57.14,96,168,-0.25
183,T184,T184,David Lingmerth,82,57.04,158,277,-0.2
184,T184,T184,Jimmy Walker,81,57.04,158,277,-0.18
185,186,186,Peter Uihlein,83,56.73,139,245,-0.21
186,187,187,Luke List,98,56.45,162,287,-0.14
187,188,188,Bubba Watson,90,56.19,127,226,-0.13
188,189,189,Martin Piller,79,56.02,149,266,-0.15
189,190,190,Kyle Thompson,50,56.0,84,150,-0.11
190,191,191,Trey Mullinax,75,53.85,112,208,-0.19
191,192,192,Greg Chalmers,56,52.15,85,163,-0.26
192,193,193,Daniel Summerhays,51,46.98,70,149,-0.13
