,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
0,1,1,Hideki Matsuyama,75,-.333
1,T2,T2,Charles Howell III,104,-.319
2,T2,T2,Kevin Na,91,-.319
3,4,4,Dustin Johnson,77,-.317
4,5,5,Dominic Bozzelli,65,-.304
5,6,6,Justin Rose,70,-.300
6,7,7,Vaughn Taylor,83,-.292
7,8,8,Wesley Bryan,69,-.286
8,9,9,Tiger Woods,68,-.280
9,10,10,Johnson Wagner,75,-.279
10,11,11,Matt Jones,70,-.276
11,T12,T12,Chris Stroud,81,-.275
12,T12,T12,Ethan Tracy,72,-.275
13,T14,T14,Zac Blair,64,-.274
14,T14,T14,Jonathan Randolph,71,-.274
15,16,16,Tommy Fleetwood,73,-.270
16,17,17,Rory McIlroy,64,-.263
17,18,18,Brandt Snedeker,84,-.258
18,19,19,Billy Horschel,86,-.257
19,T20,T20,Ryan Armour,109,-.256
20,T20,T20,Troy Merritt,89,-.256
21,22,22,Bryson DeChambeau,93,-.255
22,T23,T23,Phil Mickelson,90,-.253
23,T23,T23,Rob Oppenheim,74,-.253
24,25,25,Peter Malnati,87,-.248
25,26,26,Webb Simpson,95,-.246
26,27,27,Hunter Mahan,67,-.241
27,T28,T28,Brooks Koepka,64,-.235
28,T28,T28,Sam Ryder,82,-.235
29,30,30,C.T. Pan,104,-.234
30,31,31,Ian Poulter,73,-.229
31,32,32,Ryan Moore,78,-.228
32,33,33,Francesco Molinari,73,-.227
33,34,34,Jon Rahm,71,-.222
34,35,35,Brett Stegmaier,67,-.215
35,36,36,Corey Conners,97,-.214
36,37,37,Hudson Swafford,73,-.212
37,T38,T38,Chesson Hadley,103,-.210
38,T38,T38,Whee Kim,93,-.210
39,40,40,Brian Harman,94,-.209
40,T41,T41,Martin Flores,92,-.207
41,T41,T41,Branden Grace,67,-.207
42,43,43,Bubba Watson,90,-.206
43,T44,T44,Tony Finau,105,-.204
44,T44,T44,Chris Kirk,108,-.204
45,46,46,Jimmy Walker,81,-.203
46,47,47,Andrew Putnam,97,-.202
47,T48,T48,Aaron Baddeley,84,-.200
48,T48,T48,Ryan Blaum,81,-.200
49,T48,T48,Anirban Lahiri,82,-.200
50,T48,T48,Robert Streb,78,-.200
51,T48,T48,Peter Uihlein,83,-.200
52,T53,T53,Brian Gay,103,-.194
53,T53,T53,Sam Saunders,80,-.194
54,55,55,John Huh,94,-.191
55,T56,T56,David Lingmerth,82,-.190
56,T56,T56,Cameron Tringale,67,-.190
57,T58,T58,Shane Lowry,64,-.189
58,T58,T58,J.J. Spaun,85,-.189
59,60,60,Rory Sabbatini,91,-.188
60,T61,T61,Kiradech Aphibarnrat,51,-.186
61,T61,T61,Brice Garnett,99,-.186
62,63,63,Andrew Landry,82,-.185
63,T64,T64,Jason Day,75,-.184
64,T64,T64,Jason Dufner,71,-.184
65,T64,T64,Scott Stallings,96,-.184
66,67,67,Tyrrell Hatton,58,-.183
67,68,68,Cameron Percy,56,-.179
68,69,69,Ben Silverman,90,-.178
69,T70,T70,Abraham Ancer,98,-.176
70,T70,T70,Kevin Tway,110,-.176
71,T72,T72,Ryan Palmer,69,-.174
72,T72,T72,Gary Woodland,96,-.174
73,T74,T74,Joel Dahmen,93,-.173
74,T74,T74,Michael Kim,74,-.173
75,T74,T74,Adam Scott,78,-.173
76,77,77,"Ted Potter, Jr.",87,-.172
77,78,78,William McGirt,84,-.171
78,79,79,Kyle Stanley,93,-.170
79,80,80,Nick Watney,94,-.168
80,T81,T81,Rafa Cabrera Bello,75,-.167
81,T81,T81,Ollie Schniederjans,91,-.167
82,83,83,Adam Hadwin,92,-.163
83,84,84,Kyle Thompson,50,-.162
84,T85,T85,Matt Atkins,56,-.161
85,T85,T85,Conrad Shindler,60,-.161
86,87,87,Trey Mullinax,75,-.160
87,T88,T88,Scott Brown,102,-.157
88,T88,T88,Fabián Gómez,88,-.157
89,T90,T90,Luke List,98,-.155
90,T90,T90,Ben Martin,64,-.155
91,92,92,Daniel Summerhays,51,-.154
92,T93,T93,Robert Garrigus,80,-.152
93,T93,T93,J.J. Henry,81,-.152
94,T93,T93,Stephan Jaeger,81,-.152
95,96,96,Billy Hurley III,70,-.151
96,T97,T97,Kevin Chappell,77,-.150
97,T97,T97,Jordan Spieth,81,-.150
98,T99,T99,Martin Laird,73,-.149
99,T99,T99,Danny Lee,88,-.149
100,T99,T99,Shawn Stefani,76,-.149
101,T99,T99,Brian Stuard,103,-.149
102,103,103,Jason Kokrak,99,-.148
103,T104,T104,Byeong Hun An,86,-.147
104,T104,T104,Grayson Murray,72,-.147
105,T106,T106,Daniel Berger,81,-.145
106,T106,T106,Mackenzie Hughes,80,-.145
107,T106,T106,Steve Wheatcroft,60,-.145
108,T106,T106,Aaron Wise,90,-.145
109,T110,T110,Zecheng Dou,53,-.143
110,T110,T110,J.B. Holmes,77,-.143
111,T110,T110,Zach Johnson,94,-.143
112,T110,T110,Henrik Stenson,60,-.143
113,114,114,Xander Schauffele,96,-.142
114,T115,T115,David Hearn,66,-.139
115,T115,T115,Beau Hossler,104,-.139
116,T115,T115,Seamus Power,86,-.139
117,118,118,Alex Cejka,77,-.138
118,T119,T119,Graeme McDowell,67,-.136
119,T119,T119,Martin Piller,79,-.136
120,121,121,Michael Thompson,62,-.134
121,T122,T122,Chad Campbell,87,-.133
122,T122,T122,Ben Crane,65,-.133
123,T122,T122,Chez Reavie,93,-.133
124,T122,T122,Nick Taylor,94,-.133
125,126,126,Patrick Reed,94,-.132
126,127,127,Brandon Harkins,101,-.130
127,T128,T128,Scott Piercy,84,-.128
128,T128,T128,Patrick Rodgers,97,-.128
129,T130,T130,Tyler Duncan,97,-.126
130,T130,T130,Jim Furyk,50,-.126
131,T132,T132,Russell Knox,94,-.125
132,T132,T132,Marc Leishman,93,-.125
133,T132,T132,Jhonattan Vegas,92,-.125
134,T135,T135,Kelly Kraft,94,-.124
135,T135,T135,Nicholas Lindheim,77,-.124
136,T135,T135,Adam Schenk,86,-.124
137,138,138,Tom Hoge,101,-.123
138,T139,T139,Patrick Cantlay,87,-.122
139,T139,T139,Si Woo Kim,108,-.122
