,Approaches_from_100-125_yards_Rgh_RANK THIS WEEK,Approaches_from_100-125_yards_Rgh_RANK LAST WEEK,Approaches_from_100-125_yards_Rgh_PLAYER NAME,Approaches_from_100-125_yards_Rgh_ROUNDS,Approaches_from_100-125_yards_Rgh_AVG,Approaches_from_100-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_100-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Lucas Glover,65,"20' 7""",411.75,20,-2
1,2,2,Shane Lowry,64,"21' 8""",390.0,18,-1
2,3,3,Justin Thomas,91,"22' 4""",647.75,29,-1
3,4,4,Henrik Stenson,60,"22' 7""",113.083,5,E
4,5,5,Cameron Percy,56,"22' 10""",526.0830000000001,23,-6
5,6,6,Mackenzie Hughes,80,"23' 2""",509.833,22,-5
6,7,7,Peter Malnati,87,"23' 3""",1001.0830000000001,43,-6
7,8,8,Andrew Putnam,97,"24' 0""",696.3330000000001,29,-4
8,9,9,Cameron Tringale,67,"24' 1""",650.9169999999999,27,-2
9,10,10,Ethan Tracy,72,"24' 4""",560.1669999999999,23,E
10,11,11,Bill Haas,76,"24' 7""",712.5830000000001,29,E
11,12,12,Rob Oppenheim,74,"24' 11""",573.9169999999999,23,-1
12,13,13,Kevin Kisner,89,"25' 3""",556.0,22,E
13,14,14,Johnson Wagner,75,"25' 4""",608.0830000000001,24,-3
14,15,15,Whee Kim,93,"25' 5""",584.1669999999999,23,+5
15,16,16,Russell Knox,94,"25' 6""",662.25,26,+1
16,17,17,J.J. Henry,81,"25' 7""",485.667,19,E
17,18,18,Kyle Thompson,50,"25' 8""",359.5,14,-1
18,T19,T19,Martin Laird,73,"25' 9""",515.0,20,E
19,T19,T19,Danny Lee,88,"25' 9""",360.167,14,+5
20,21,21,Brandt Snedeker,84,"25' 11""",932.0830000000001,36,-6
21,22,22,Rory Sabbatini,91,"26' 0""",780.5830000000001,30,-3
22,T23,T23,Michael Kim,74,"26' 4""",552.1669999999999,21,-3
23,T23,T23,Ian Poulter,73,"26' 4""",395.333,15,+1
24,T25,T25,Zac Blair,64,"26' 5""",528.0,20,-1
25,T25,T25,Alex Cejka,77,"26' 5""",608.5,23,+2
26,27,27,Xinjun Zhang,81,"26' 6""",424.417,16,+1
27,28,28,Joel Dahmen,93,"26' 8""",960.8330000000001,36,-4
28,T29,T29,Harris English,84,"26' 10""",563.5830000000001,21,-1
29,T29,T29,Zach Johnson,94,"26' 10""",591.0,22,E
30,31,31,Blayne Barber,69,"26' 11""",752.9169999999999,28,E
31,T32,T32,Kevin Na,91,"27' 0""",674.0830000000001,25,E
32,T32,T32,J.J. Spaun,85,"27' 0""",728.5,27,+3
33,T34,T34,Wesley Bryan,69,"27' 1""",460.25,17,+4
34,T34,T34,Dustin Johnson,77,"27' 1""",974.8330000000001,36,-2
35,T36,T36,Aaron Baddeley,84,"27' 2""",598.3330000000001,22,E
36,T36,T36,Phil Mickelson,90,"27' 2""",1114.083,41,+2
37,38,38,Jordan Spieth,81,"27' 3""",735.5830000000001,27,+5
38,39,39,Brooks Koepka,64,"27' 5""",877.3330000000001,32,E
39,40,40,Francesco Molinari,73,"27' 7""",441.5,16,+2
40,41,41,Brendan Steele,74,"27' 8""",636.5,23,+2
41,42,42,Ryan Palmer,69,"27' 11""",642.75,23,-1
42,43,43,Beau Hossler,104,"28' 0""",1231.5,44,-3
43,T44,T44,Brian Harman,94,"28' 2""",1071.333,38,-3
44,T44,T44,C.T. Pan,104,"28' 2""",845.0830000000001,30,-1
45,T44,T44,Kevin Streelman,94,"28' 2""",1013.1669999999999,36,E
46,T47,T47,Matt Every,79,"28' 4""",1358.8329999999999,48,+4
47,T47,T47,Justin Rose,70,"28' 4""",538.75,19,E
48,T47,T47,Sam Ryder,82,"28' 4""",820.75,29,+2
49,T50,T50,Rafa Cabrera Bello,75,"28' 5""",511.083,18,+5
50,T50,T50,Rod Pampling,62,"28' 5""",510.833,18,-2
51,T52,T52,David Hearn,66,"28' 6""",512.75,18,-1
52,T52,T52,Jason Kokrak,99,"28' 6""",1455.5829999999999,51,-6
53,T52,T52,Pat Perez,82,"28' 6""",285.08299999999997,10,+4
54,T52,T52,"Ted Potter, Jr.",87,"28' 6""",683.3330000000001,24,E
