,Approaches_from_50-75_yards_RANK THIS WEEK,Approaches_from_50-75_yards_RANK LAST WEEK,Approaches_from_50-75_yards_PLAYER NAME,Approaches_from_50-75_yards_ROUNDS,Approaches_from_50-75_yards_AVG,Approaches_from_50-75_yards_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_# OF ATTEMPTS,Approaches_from_50-75_yards_RELATIVE TO PAR
0,1,1,Vaughn Taylor,83,"7' 10""",62.583,8,-4
1,2,2,Pat Perez,82,"8' 11""",107.0,12,-3
2,3,3,Tiger Woods,68,"9' 1""",90.417,10,+2
3,4,4,Jon Rahm,71,"9' 10""",235.25,24,-10
4,5,5,Wesley Bryan,69,"9' 11""",149.083,15,-3
5,T6,T6,Mackenzie Hughes,80,"10' 2""",162.417,16,-6
6,T6,T6,Dustin Johnson,77,"10' 2""",162.417,16,-8
7,8,8,Lucas Glover,65,"10' 5""",62.417,6,-2
8,9,9,Alex Noren,67,"10' 6""",41.917,4,-1
9,10,10,Jonathan Byrd,70,"10' 8""",116.917,11,-2
10,11,11,Chris Kirk,108,"10' 9""",215.0,20,-5
11,12,12,Brandt Snedeker,84,"10' 11""",153.167,14,-2
12,13,13,Brandon Harkins,101,"11' 0""",351.25,32,-5
13,14,14,Jason Day,75,"11' 1""",144.333,13,-6
14,T15,T15,Ricky Barnes,65,"11' 3""",67.417,6,+1
15,T15,T15,Billy Hurley III,70,"11' 3""",191.667,17,-5
16,T15,T15,Ian Poulter,73,"11' 3""",168.333,15,-7
17,18,18,Anirban Lahiri,82,"11' 4""",102.083,9,+1
18,19,19,Retief Goosen,60,"11' 6""",149.0,13,-1
19,T20,T20,Phil Mickelson,90,"11' 7""",150.917,13,-4
20,T20,T20,Peter Uihlein,83,"11' 7""",255.333,22,-5
21,22,22,Tyrrell Hatton,58,"11' 10""",130.333,11,-3
22,T23,T23,Jimmy Walker,81,"12' 1""",109.0,9,+4
23,T23,T23,Xinjun Zhang,81,"12' 1""",96.5,8,-3
24,25,25,Grayson Murray,72,"12' 3""",184.0,15,-4
