,Approaches_from_175-200_yards_Rgh_RANK THIS WEEK,Approaches_from_175-200_yards_Rgh_RANK LAST WEEK,Approaches_from_175-200_yards_Rgh_PLAYER NAME,Approaches_from_175-200_yards_Rgh_ROUNDS,Approaches_from_175-200_yards_Rgh_AVG,Approaches_from_175-200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_Rgh_# OF ATTEMPTS,Approaches_from_175-200_yards_Rgh_RELATIVE TO PAR
0,1,1,Branden Grace,67,"39' 9""",1033.75,26,+8
1,2,2,Chad Campbell,87,"40' 6""",1296.833,32,-3
2,T3,T3,Bryson DeChambeau,93,"40' 7""",1540.8329999999999,38,+10
3,T3,T3,Jason Kokrak,99,"40' 7""",2070.667,51,+2
4,5,5,Ian Poulter,73,"40' 10""",1142.667,28,+3
5,6,6,Scott Piercy,84,"41' 2""",1934.25,47,+10
6,7,7,Lanto Griffin,80,"41' 6""",1701.3329999999999,41,+6
7,T8,T8,Bud Cauley,55,"41' 10""",1423.3329999999999,34,+6
8,T8,T8,Robert Garrigus,80,"41' 10""",1632.5829999999999,39,+6
9,10,10,J.J. Henry,81,"42' 2""",1307.167,31,+5
10,11,11,Cameron Smith,85,"42' 9""",1837.4170000000001,43,+4
11,12,12,Lucas Glover,65,"43' 2""",1036.333,24,+6
12,13,13,Nate Lashley,51,"44' 0""",967.8330000000001,22,+4
13,14,14,Phil Mickelson,90,"44' 3""",1681.6670000000001,38,+5
14,15,15,Shawn Stefani,76,"44' 6""",2046.25,46,+10
15,T16,T16,Ben Martin,64,"44' 10""",1746.9170000000001,39,+10
16,T16,T16,J.T. Poston,73,"44' 10""",1389.0829999999999,31,+12
17,18,18,Jhonattan Vegas,92,"45' 0""",1710.5829999999999,38,+6
18,19,19,Sam Saunders,80,"45' 4""",2131.583,47,+4
19,20,20,Justin Rose,70,"45' 5""",862.8330000000001,19,+4
20,21,21,Kevin Streelman,94,"45' 6""",1275.083,28,+3
21,T22,T22,Charl Schwartzel,65,"45' 9""",1235.083,27,+5
22,T22,T22,Henrik Stenson,60,"45' 9""",732.3330000000001,16,-2
23,24,24,Beau Hossler,104,"45' 11""",1791.4170000000001,39,+2
24,25,25,Patrick Cantlay,87,"46' 0""",1517.9170000000001,33,+4
25,26,26,Billy Hurley III,70,"46' 3""",2081.167,45,+11
26,27,27,Scott Stallings,96,"46' 5""",2415.417,52,+3
27,28,28,Rory McIlroy,64,"46' 7""",1490.0,32,+8
28,29,29,Stewart Cink,87,"46' 8""",2195.0,47,+2
29,30,30,Chris Kirk,108,"46' 9""",2712.167,58,+10
30,31,31,Jamie Lovemark,92,"46' 11""",2813.5,60,E
31,32,32,Peter Uihlein,83,"47' 0""",1598.8329999999999,34,+1
32,T33,T33,Keegan Bradley,98,"47' 2""",1510.5829999999999,32,+6
33,T33,T33,J.B. Holmes,77,"47' 2""",1367.3329999999999,29,-2
34,35,35,Brian Stuard,103,"47' 5""",2037.3329999999999,43,+5
35,36,36,Aaron Wise,90,"47' 6""",1567.4170000000001,33,+8
36,37,37,C.T. Pan,104,"47' 7""",2044.5,43,+9
37,38,38,James Hahn,85,"47' 8""",2050.917,43,+12
38,T39,T39,David Hearn,66,"47' 9""",1337.3329999999999,28,+4
39,T39,T39,Dustin Johnson,77,"47' 9""",1385.3329999999999,29,E
40,41,41,Hudson Swafford,73,"47' 11""",958.25,20,E
41,42,42,Jon Rahm,71,"48' 0""",815.75,17,+4
42,T43,T43,Anirban Lahiri,82,"48' 1""",2017.75,42,+7
43,T43,T43,Kyle Thompson,50,"48' 1""",1008.9169999999999,21,+1
44,45,45,Chesson Hadley,103,"48' 3""",2414.167,50,+4
45,T46,T46,Si Woo Kim,108,"48' 6""",2135.25,44,+10
46,T46,T46,Harold Varner III,91,"48' 6""",1698.75,35,+2
47,48,48,Paul Casey,74,"48' 7""",1408.6670000000001,29,+5
48,49,49,Cameron Percy,56,"48' 10""",1319.0829999999999,27,+4
49,T50,T50,Rafa Cabrera Bello,75,"49' 1""",1571.3329999999999,32,+4
50,T50,T50,Keith Mitchell,99,"49' 1""",2111.25,43,-2
51,T52,T52,Jim Furyk,50,"49' 5""",1729.0829999999999,35,E
52,T52,T52,Patrick Reed,94,"49' 5""",2717.583,55,+9
53,54,54,Brendan Steele,74,"49' 6""",1337.5,27,+1
54,55,55,Matt Jones,70,"49' 7""",1040.75,21,+6
55,T56,T56,Danny Lee,88,"49' 8""",2233.667,45,+3
56,T56,T56,J.J. Spaun,85,"49' 8""",1936.75,39,+13
57,T58,T58,Kevin Kisner,89,"49' 9""",1989.9170000000001,40,+8
58,T58,T58,Matt Kuchar,88,"49' 9""",1990.4170000000001,40,+5
59,T58,T58,David Lingmerth,82,"49' 9""",1742.1670000000001,35,+6
60,61,61,Justin Thomas,91,"49' 10""",2043.5829999999999,41,+7
61,T62,T62,Kevin Chappell,77,"49' 11""",1148.917,23,+3
62,T62,T62,Austin Cook,107,"49' 11""",2347.75,47,+7
63,T62,T62,Tyler Duncan,97,"49' 11""",2245.25,45,+12
64,T65,T65,Ryan Blaum,81,"50' 0""",2048.75,41,+11
65,T65,T65,Ben Crane,65,"50' 0""",1349.0829999999999,27,+9
66,T65,T65,Fabián Gómez,88,"50' 0""",2500.5,50,+14
67,T65,T65,Bubba Watson,90,"50' 0""",1349.1670000000001,27,+4
68,69,69,Jordan Spieth,81,"50' 1""",1802.0829999999999,36,+5
69,70,70,Ollie Schniederjans,91,"50' 3""",3115.75,62,+17
70,71,71,Charley Hoffman,87,"50' 4""",1560.5829999999999,31,+7
71,72,72,Ethan Tracy,72,"50' 5""",1511.8329999999999,30,+3
72,T73,T73,Kiradech Aphibarnrat,51,"50' 6""",858.1669999999999,17,+3
73,T73,T73,Tiger Woods,68,"50' 6""",3078.75,61,+13
74,T75,T75,Ricky Barnes,65,"50' 10""",2235.0,44,+14
75,T75,T75,Sam Ryder,82,"50' 10""",1933.1670000000001,38,+10
76,T75,T75,Richy Werenski,98,"50' 10""",1881.9170000000001,37,+12
77,78,78,Martin Flores,92,"50' 11""",2139.833,42,+12
78,79,79,Patton Kizzire,92,"51' 0""",2500.25,49,+13
79,80,80,Brandon Harkins,101,"51' 1""",2553.917,50,+9
80,81,81,Derek Fathauer,84,"51' 2""",2915.25,57,+12
81,82,82,Cody Gribble,71,"51' 5""",1542.5829999999999,30,+6
82,T83,T83,Bronson Burgoon,69,"51' 6""",1287.917,25,+11
83,T83,T83,"Ted Potter, Jr.",87,"51' 6""",2573.5,50,+16
