,Approaches_from_175-200_yards_RANK THIS WEEK,Approaches_from_175-200_yards_RANK LAST WEEK,Approaches_from_175-200_yards_PLAYER NAME,Approaches_from_175-200_yards_ROUNDS,Approaches_from_175-200_yards_AVG,Approaches_from_175-200_yards_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_# OF ATTEMPTS,Approaches_from_175-200_yards_RELATIVE TO PAR
0,1,1,Tom Hoge,101,"28' 4""",6235.3330000000005,220,-3
1,2,2,Tiger Woods,68,"28' 11""",4398.167,152,-6
2,3,3,Hideki Matsuyama,75,"29' 1""",3900.833,134,-16
3,T4,T4,Sung Kang,89,"29' 4""",5076.917,173,-5
4,T4,T4,Shane Lowry,64,"29' 4""",3460.417,118,-2
5,6,6,Nick Watney,94,"29' 7""",5320.5,180,+8
6,7,7,Gary Woodland,96,"29' 9""",4937.833,166,+14
7,8,8,Francesco Molinari,73,"29' 11""",3922.167,131,-5
8,9,9,Chez Reavie,93,"30' 0""",4858.167,162,-1
9,T10,T10,Rickie Fowler,74,"30' 3""",4444.583,147,-15
10,T10,T10,Patton Kizzire,92,"30' 3""",4835.167,160,-2
11,12,12,Henrik Stenson,60,"30' 4""",4340.333,143,+1
12,13,13,Kevin Na,91,"30' 5""",5441.4169999999995,179,-8
13,14,14,Kyle Stanley,93,"30' 7""",5348.5830000000005,175,-4
14,15,15,Phil Mickelson,90,"30' 9""",4730.667,154,-1
15,T16,T16,Branden Grace,67,"30' 11""",3613.417,117,-5
16,T16,T16,Bubba Watson,90,"30' 11""",4045.417,131,-12
17,T18,T18,Chesson Hadley,103,"31' 1""",6099.75,196,-4
18,T18,T18,David Hearn,66,"31' 1""",4107.083,132,E
19,T18,T18,Brooks Koepka,64,"31' 1""",3042.75,98,-8
20,T21,T21,Bronson Burgoon,69,"31' 2""",3803.5,122,+2
21,T21,T21,Tyler Duncan,97,"31' 2""",6638.4169999999995,213,+11
22,T21,T21,Robert Garrigus,80,"31' 2""",5481.5830000000005,176,+3
23,T21,T21,Emiliano Grillo,94,"31' 2""",6017.6669999999995,193,-10
24,T25,T25,Patrick Cantlay,87,"31' 4""",4918.667,157,-1
25,T25,T25,Dustin Johnson,77,"31' 4""",4318.667,138,-20
26,T25,T25,Andrew Putnam,97,"31' 4""",5833.6669999999995,186,-10
