,Approaches__200_yards-Rgh_RTP_RANK THIS WEEK,Approaches__200_yards-Rgh_RTP_RANK LAST WEEK,Approaches__200_yards-Rgh_RTP_PLAYER NAME,Approaches__200_yards-Rgh_RTP_ROUNDS,Approaches__200_yards-Rgh_RTP_AVG RTP
56,T57,T57,Aaron Baddeley,84,-.156
57,T57,T57,J.B. Holmes,77,-.156
58,T57,T57,Keith Mitchell,99,-.156
59,T60,T60,Kiradech Aphibarnrat,51,-.154
60,T60,T60,James Hahn,85,-.154
61,62,62,Robert Garrigus,80,-.153
62,63,63,Richy Werenski,98,-.152
63,64,64,Alex Noren,67,-.150
64,65,65,Patton Kizzire,92,-.146
65,T66,T66,Martin Laird,73,-.143
66,T66,T66,Adam Scott,78,-.143
67,T68,T68,Brandon Harkins,101,-.140
68,T68,T68,Nick Taylor,94,-.140
69,70,70,Aaron Wise,90,-.139
70,71,71,Francesco Molinari,73,-.136
71,72,72,J.J. Spaun,85,-.135
72,73,73,Graeme McDowell,67,-.133
73,T74,T74,Jason Dufner,71,-.130
74,T74,T74,Si Woo Kim,108,-.130
75,76,76,Johnson Wagner,75,-.129
76,T77,T77,Martin Flores,92,-.128
77,T77,T77,Rickie Fowler,74,-.128
78,T77,T77,Sung Kang,89,-.128
79,T80,T80,William McGirt,84,-.125
80,T80,T80,Scott Piercy,84,-.125
81,82,82,Tom Hoge,101,-.118
82,T83,T83,Jonathan Byrd,70,-.114
83,T83,T83,Mackenzie Hughes,80,-.114
84,85,85,Byeong Hun An,86,-.111
85,86,86,Scott Brown,102,-.107
86,T87,T87,Keegan Bradley,98,-.105
87,T87,T87,Brett Stegmaier,67,-.105
88,89,89,Pat Perez,82,-.103
89,90,90,Adam Hadwin,92,-.100
90,91,91,Tyrone Van Aswegen,101,-.098
91,92,92,Lanto Griffin,80,-.093
92,T93,T93,Chesson Hadley,103,-.091
93,T93,T93,Billy Horschel,86,-.091
94,95,95,Ryan Moore,78,-.088
95,96,96,Brandt Snedeker,84,-.086
96,97,97,Danny Lee,88,-.075
97,T98,T98,Tommy Fleetwood,73,-.074
98,T98,T98,Jhonattan Vegas,92,-.074
99,100,100,Chris Stroud,81,-.073
100,T101,T101,Chris Kirk,108,-.071
101,T101,T101,Hideki Matsuyama,75,-.071
102,T101,T101,Webb Simpson,95,-.071
103,104,104,Seamus Power,86,-.065
104,105,105,Blayne Barber,69,-.061
105,T106,T106,Chad Campbell,87,-.059
106,T106,T106,David Lingmerth,82,-.059
107,T108,T108,Emiliano Grillo,94,-.057
108,T108,T108,Nicholas Lindheim,77,-.057
109,T110,T110,Peter Malnati,87,-.056
110,T110,T110,Jonathan Randolph,71,-.056
111,T110,T110,Xander Schauffele,96,-.056
112,113,113,Ryan Armour,109,-.054
113,114,114,Zecheng Dou,53,-.053
114,115,115,Scott Stallings,96,-.050
115,116,116,Adam Schenk,86,-.044
116,117,117,Brendan Steele,74,-.038
117,118,118,Zach Johnson,94,-.036
118,119,119,Retief Goosen,60,-.033
119,120,120,J.J. Henry,81,-.031
120,T121,T121,Austin Cook,107,-.029
121,T121,T121,Brice Garnett,99,-.029
122,T121,T121,Branden Grace,67,-.029
123,124,124,Sam Ryder,82,-.028
124,125,125,Rory Sabbatini,91,-.027
125,T126,T126,Ben Martin,64,-.026
126,T126,T126,Sam Saunders,80,-.026
127,T128,T128,John Huh,94,-.024
128,T128,T128,Michael Kim,74,-.024
129,130,130,Derek Fathauer,84,-.019
130,T131,T131,Bud Cauley,55,E
131,T131,T131,Corey Conners,97,E
132,T131,T131,Tyler Duncan,97,E
133,T131,T131,Matt Every,79,E
134,T131,T131,Talor Gooch,78,E
135,T131,T131,David Hearn,66,E
136,T131,T131,Kevin Kisner,89,E
137,T131,T131,Matt Kuchar,88,E
138,T131,T131,Shane Lowry,64,E
139,T131,T131,Sean O'Hair,67,E
140,T131,T131,Rod Pampling,62,E
141,T131,T131,Ian Poulter,73,E
142,T131,T131,Andrew Putnam,97,E
143,T131,T131,Daniel Summerhays,51,E
144,145,145,Ollie Schniederjans,91,+.019
145,146,146,Roberto Díaz,72,+.031
146,147,147,Charl Schwartzel,65,+.037
147,148,148,Steve Wheatcroft,60,+.040
148,149,149,Whee Kim,93,+.043
149,150,150,Jason Day,75,+.045
150,151,151,Chez Reavie,93,+.048
151,152,152,Ben Silverman,90,+.049
152,153,153,Kyle Thompson,50,+.050
153,154,154,Cameron Percy,56,+.053
154,155,155,Patrick Rodgers,97,+.056
155,156,156,Bronson Burgoon,69,+.057
156,T157,T157,C.T. Pan,104,+.059
157,T157,T157,J.T. Poston,73,+.059
158,T159,T159,Cody Gribble,71,+.061
159,T159,T159,Vaughn Taylor,83,+.061
160,161,161,Conrad Shindler,60,+.063
161,162,162,"Ted Potter, Jr.",87,+.068
162,T163,T163,Rafa Cabrera Bello,75,+.069
163,T163,T163,Greg Chalmers,56,+.069
164,T165,T165,Ryan Blaum,81,+.077
165,T165,T165,Louis Oosthuizen,62,+.077
166,167,167,Robert Streb,78,+.085
167,168,168,Brian Harman,94,+.087
168,169,169,Martin Piller,79,+.091
169,170,170,Kyle Stanley,93,+.094
170,171,171,Kevin Na,91,+.109
171,172,172,Jimmy Walker,81,+.114
172,173,173,Ethan Tracy,72,+.130
173,174,174,Rob Oppenheim,74,+.132
174,175,175,Russell Henley,77,+.133
175,176,176,Anirban Lahiri,82,+.136
176,177,177,Cameron Tringale,67,+.150
177,178,178,Hunter Mahan,67,+.152
178,179,179,Jim Furyk,50,+.158
179,180,180,Kelly Kraft,94,+.163
180,T181,T181,Brian Gay,103,+.167
181,T181,T181,Xinjun Zhang,81,+.167
182,183,183,Ben Crane,65,+.172
183,184,184,Tyrrell Hatton,58,+.190
184,185,185,Zac Blair,64,+.206
185,186,186,Abraham Ancer,98,+.227
186,187,187,Andrew Landry,82,+.233
187,188,188,Wesley Bryan,69,+.244
188,189,189,Brian Stuard,103,+.258
189,190,190,Andrew Yun,51,+.280
190,191,191,Matt Jones,70,+.286
191,192,192,Satoshi Kodaira,51,+.300
192,193,193,Billy Hurley III,70,+.342
