,Approaches_175-200_yards-Rgh_RTP_RANK THIS WEEK,Approaches_175-200_yards-Rgh_RTP_RANK LAST WEEK,Approaches_175-200_yards-Rgh_RTP_PLAYER NAME,Approaches_175-200_yards-Rgh_RTP_ROUNDS,Approaches_175-200_yards-Rgh_RTP_AVG RTP
0,1,1,Luke List,98,-.135
1,2,2,Henrik Stenson,60,-.125
2,3,3,Trey Mullinax,75,-.103
3,4,4,Chad Campbell,87,-.094
4,5,5,J.B. Holmes,77,-.069
5,6,6,Michael Thompson,62,-.050
6,7,7,Keith Mitchell,99,-.047
7,T8,T8,Jim Furyk,50,E
8,T8,T8,Dustin Johnson,77,E
9,T8,T8,Jamie Lovemark,92,E
10,T8,T8,Hudson Swafford,73,E
11,12,12,Adam Schenk,86,+.023
12,13,13,Peter Uihlein,83,+.029
13,14,14,Brendan Steele,74,+.037
14,15,15,Jason Kokrak,99,+.039
15,16,16,Stewart Cink,87,+.043
16,17,17,Kyle Thompson,50,+.048
17,18,18,Beau Hossler,104,+.051
18,19,19,Harold Varner III,91,+.057
19,20,20,Scott Stallings,96,+.058
20,21,21,Ryan Armour,109,+.061
21,22,22,Danny Lee,88,+.067
22,23,23,William McGirt,84,+.068
23,24,24,Chesson Hadley,103,+.080
24,25,25,Sam Saunders,80,+.085
25,T26,T26,Kevin Na,91,+.093
26,T26,T26,Cameron Smith,85,+.093
27,28,28,Ethan Tracy,72,+.100
28,29,29,Xinjun Zhang,81,+.105
29,T30,T30,Ian Poulter,73,+.107
30,T30,T30,Kevin Streelman,94,+.107
31,32,32,Aaron Baddeley,84,+.109
32,33,33,Brian Stuard,103,+.116
33,34,34,Louis Oosthuizen,62,+.118
34,T35,T35,Patrick Cantlay,87,+.121
35,T35,T35,Brian Harman,94,+.121
36,T37,T37,Rafa Cabrera Bello,75,+.125
37,T37,T37,Matt Kuchar,88,+.125
38,39,39,Brett Stegmaier,67,+.129
39,40,40,Kevin Chappell,77,+.130
40,41,41,Phil Mickelson,90,+.132
41,42,42,Corey Conners,97,+.133
42,43,43,Jordan Spieth,81,+.139
43,T44,T44,David Hearn,66,+.143
44,T44,T44,Satoshi Kodaira,51,+.143
45,46,46,Lanto Griffin,80,+.146
46,T47,T47,Cameron Percy,56,+.148
47,T47,T47,Bubba Watson,90,+.148
48,49,49,Austin Cook,107,+.149
49,50,50,Robert Garrigus,80,+.154
50,51,51,Jhonattan Vegas,92,+.158
51,T52,T52,J.J. Henry,81,+.161
52,T52,T52,Andrew Putnam,97,+.161
53,54,54,Patrick Reed,94,+.164
54,T55,T55,Jason Day,75,+.167
55,T55,T55,Bill Haas,76,+.167
56,T55,T55,Anirban Lahiri,82,+.167
57,T55,T55,Gary Woodland,96,+.167
58,T59,T59,David Lingmerth,82,+.171
59,T59,T59,Webb Simpson,95,+.171
60,T59,T59,Justin Thomas,91,+.171
61,T62,T62,Paul Casey,74,+.172
62,T62,T62,John Huh,94,+.172
63,T62,T62,Chris Kirk,108,+.172
64,T65,T65,Kiradech Aphibarnrat,51,+.176
65,T65,T65,Bud Cauley,55,+.176
66,67,67,Brooks Koepka,64,+.179
67,T68,T68,Brandon Harkins,101,+.180
68,T68,T68,Tom Hoge,101,+.180
69,70,70,Nate Lashley,51,+.182
70,T71,T71,Dominic Bozzelli,65,+.185
71,T71,T71,Charl Schwartzel,65,+.185
72,T73,T73,Charles Howell III,104,+.186
73,T73,T73,Zach Johnson,94,+.186
74,75,75,Keegan Bradley,98,+.188
75,T76,T76,Joel Dahmen,93,+.189
76,T76,T76,Johnson Wagner,75,+.189
77,78,78,Conrad Shindler,60,+.192
78,79,79,Rickie Fowler,74,+.194
79,T80,T80,Cody Gribble,71,+.200
80,T80,T80,Kevin Kisner,89,+.200
81,T80,T80,Andrew Landry,82,+.200
82,T80,T80,Hideki Matsuyama,75,+.200
83,84,84,Russell Knox,94,+.205
84,85,85,Nicholas Lindheim,77,+.206
85,86,86,Tyrrell Hatton,58,+.208
86,87,87,C.T. Pan,104,+.209
87,T88,T88,Derek Fathauer,84,+.211
88,T88,T88,Patrick Rodgers,97,+.211
89,T88,T88,Justin Rose,70,+.211
90,T88,T88,Chris Stroud,81,+.211
91,T92,T92,Byeong Hun An,86,+.213
92,T92,T92,Scott Piercy,84,+.213
93,T92,T92,Tiger Woods,68,+.213
94,95,95,Kevin Tway,110,+.215
95,96,96,Tony Finau,105,+.216
96,97,97,Shawn Stefani,76,+.217
97,98,98,Ryan Moore,78,+.219
98,99,99,Xander Schauffele,96,+.222
99,100,100,Charley Hoffman,87,+.226
100,101,101,Si Woo Kim,108,+.227
101,T102,T102,Martin Laird,73,+.229
102,T102,T102,Robert Streb,78,+.229
103,104,104,Harris English,84,+.231
104,105,105,D.A. Points,63,+.233
105,106,106,Jon Rahm,71,+.235
106,107,107,Wesley Bryan,69,+.238
107,108,108,Kelly Kraft,94,+.239
108,109,109,Jason Dufner,71,+.241
109,T110,T110,Grayson Murray,72,+.242
110,T110,T110,Aaron Wise,90,+.242
111,112,112,Billy Hurley III,70,+.244
112,113,113,Nick Watney,94,+.245
113,T114,T114,Lucas Glover,65,+.250
114,T114,T114,Peter Malnati,87,+.250
115,T114,T114,Rory McIlroy,64,+.250
116,T114,T114,Cameron Tringale,67,+.250
117,T118,T118,Ben Martin,64,+.256
118,T118,T118,Nick Taylor,94,+.256
119,120,120,Russell Henley,77,+.259
120,121,121,Troy Merritt,89,+.262
121,T122,T122,Matt Atkins,56,+.263
122,T122,T122,Bryson DeChambeau,93,+.263
123,T122,T122,Sam Ryder,82,+.263
124,125,125,Patton Kizzire,92,+.265
125,T126,T126,Tyler Duncan,97,+.267
126,T126,T126,Shane Lowry,64,+.267
127,128,128,Ryan Blaum,81,+.268
128,129,129,Rob Oppenheim,74,+.271
129,130,130,Retief Goosen,60,+.273
130,131,131,Ollie Schniederjans,91,+.274
131,132,132,Brandt Snedeker,84,+.275
132,T133,T133,Daniel Berger,81,+.276
133,T133,T133,Jonas Blixt,67,+.276
134,135,135,Denny McCarthy,71,+.278
135,136,136,James Hahn,85,+.279
136,137,137,Fabián Gómez,88,+.280
137,138,138,Emiliano Grillo,94,+.282
138,139,139,Seamus Power,86,+.283
139,T140,T140,Martin Flores,92,+.286
140,T140,T140,Matt Jones,70,+.286
141,T140,T140,Ryan Palmer,69,+.286
142,T140,T140,Chez Reavie,93,+.286
143,T140,T140,Andrew Yun,51,+.286
144,145,145,Zac Blair,64,+.290
145,T146,T146,Zecheng Dou,53,+.292
146,T146,T146,Martin Piller,79,+.292
147,T148,T148,Brian Gay,103,+.294
148,T148,T148,Pat Perez,82,+.294
149,T148,T148,Rory Sabbatini,91,+.294
150,151,151,Greg Chalmers,56,+.296
151,152,152,Adam Hadwin,92,+.303
152,153,153,Brice Garnett,99,+.304
153,T154,T154,Talor Gooch,78,+.308
154,T154,T154,Branden Grace,67,+.308
155,156,156,Jonathan Randolph,71,+.310
156,157,157,Ricky Barnes,65,+.318
157,158,158,"Ted Potter, Jr.",87,+.320
158,T159,T159,Blayne Barber,69,+.324
159,T159,T159,Billy Horschel,86,+.324
160,T159,T159,Richy Werenski,98,+.324
161,T162,T162,Jonathan Byrd,70,+.333
162,T162,T162,Alex Cejka,77,+.333
163,T162,T162,Ben Crane,65,+.333
164,T162,T162,Tommy Fleetwood,73,+.333
165,T162,T162,J.J. Spaun,85,+.333
166,T162,T162,Jimmy Walker,81,+.333
167,168,168,Vaughn Taylor,83,+.341
168,169,169,Scott Brown,102,+.345
169,170,170,Hunter Mahan,67,+.346
170,171,171,Marc Leishman,93,+.347
171,172,172,Graeme McDowell,67,+.348
172,173,173,Sung Kang,89,+.351
173,174,174,Alex Noren,67,+.355
174,175,175,Steve Wheatcroft,60,+.357
175,T176,T176,Abraham Ancer,98,+.378
176,T176,T176,Matt Every,79,+.378
177,178,178,Stephan Jaeger,81,+.379
178,179,179,J.T. Poston,73,+.387
179,180,180,Tom Lovelady,87,+.389
180,T181,T181,Mackenzie Hughes,80,+.391
181,T181,T181,Adam Scott,78,+.391
182,183,183,Daniel Summerhays,51,+.393
183,184,184,Kyle Stanley,93,+.407
184,185,185,Tyrone Van Aswegen,101,+.412
185,186,186,Ben Silverman,90,+.421
186,187,187,Rod Pampling,62,+.423
187,188,188,Whee Kim,93,+.429
188,T189,T189,Bronson Burgoon,69,+.440
189,T189,T189,Michael Kim,74,+.440
190,191,191,Sean O'Hair,67,+.464
191,192,192,Roberto Díaz,72,+.500
192,193,193,Francesco Molinari,73,+.517
