,Approach_250-275_yards_RTP_RANK THIS WEEK,Approach_250-275_yards_RTP_RANK LAST WEEK,Approach_250-275_yards_RTP_PLAYER NAME,Approach_250-275_yards_RTP_ROUNDS,Approach_250-275_yards_RTP_AVG RTP
75,T74,T74,J.J. Henry,81,-0.56
76,T77,T77,Byeong Hun An,86,-0.552
77,T77,T77,Kevin Na,91,-0.552
78,T77,T77,Xander Schauffele,96,-0.552
79,T80,T80,Rafa Cabrera Bello,75,-0.55
80,T80,T80,Nicholas Lindheim,77,-0.55
81,T82,T82,Chris Kirk,108,-0.5479999999999999
82,T82,T82,Jamie Lovemark,92,-0.5479999999999999
83,T84,T84,Patton Kizzire,92,-0.545
84,T84,T84,Alex Noren,67,-0.545
85,T86,T86,Martin Flores,92,-0.542
86,T86,T86,Lucas Glover,65,-0.542
87,T86,T86,David Lingmerth,82,-0.542
88,T89,T89,Matt Kuchar,88,-0.5379999999999999
89,T89,T89,Nate Lashley,51,-0.5379999999999999
90,T89,T89,Robert Streb,78,-0.5379999999999999
91,92,92,Brian Gay,103,-0.537
92,T93,T93,Ricky Barnes,65,-0.5329999999999999
93,T93,T93,Cody Gribble,71,-0.5329999999999999
94,T93,T93,Satoshi Kodaira,51,-0.5329999999999999
95,T93,T93,Phil Mickelson,90,-0.5329999999999999
96,T97,T97,Dustin Johnson,77,-0.529
97,T97,T97,Russell Knox,94,-0.529
98,T97,T97,Jordan Spieth,81,-0.529
99,T100,T100,Bud Cauley,55,-0.526
100,T100,T100,Harris English,84,-0.526
101,102,102,Ryan Palmer,69,-0.524
102,T103,T103,J.B. Holmes,77,-0.522
103,T103,T103,Kevin Kisner,89,-0.522
104,T105,T105,Aaron Baddeley,84,-0.52
105,T105,T105,Martin Laird,73,-0.52
106,107,107,Andrew Landry,82,-0.519
107,108,108,Tyrone Van Aswegen,101,-0.517
108,T109,T109,Jason Day,75,-0.5
109,T109,T109,Billy Horschel,86,-0.5
110,T109,T109,Beau Hossler,104,-0.5
111,T109,T109,Luke List,98,-0.5
112,T109,T109,Ryan Moore,78,-0.5
113,T109,T109,Louis Oosthuizen,62,-0.5
114,T109,T109,J.T. Poston,73,-0.5
115,T109,T109,Ian Poulter,73,-0.5
116,T109,T109,Adam Schenk,86,-0.5
117,T109,T109,Aaron Wise,90,-0.5
118,119,119,Corey Conners,97,-0.484
119,120,120,Adam Scott,78,-0.483
120,T121,T121,Shane Lowry,64,-0.48
121,T121,T121,Peter Uihlein,83,-0.48
122,T121,T121,Jhonattan Vegas,92,-0.48
123,124,124,Harold Varner III,91,-0.478
124,T125,T125,Rickie Fowler,74,-0.47600000000000003
125,T125,T125,Chris Stroud,81,-0.47600000000000003
126,127,127,Jonathan Byrd,70,-0.474
127,T128,T128,Paul Casey,74,-0.47100000000000003
128,T128,T128,Seamus Power,86,-0.47100000000000003
129,T128,T128,Nick Watney,94,-0.47100000000000003
130,T131,T131,Patrick Reed,94,-0.467
131,T131,T131,Kyle Thompson,50,-0.467
132,T131,T131,Richy Werenski,98,-0.467
133,T134,T134,Zach Johnson,94,-0.46399999999999997
134,T134,T134,William McGirt,84,-0.46399999999999997
135,136,136,Bryson DeChambeau,93,-0.45899999999999996
136,T137,T137,Billy Hurley III,70,-0.45799999999999996
137,T137,T137,Sung Kang,89,-0.45799999999999996
138,139,139,Adam Hadwin,92,-0.457
139,T140,T140,Blayne Barber,69,-0.455
140,T140,T140,Tyrrell Hatton,58,-0.455
141,142,142,Russell Henley,77,-0.452
142,T143,T143,Wesley Bryan,69,-0.444
143,T143,T143,Whee Kim,93,-0.444
144,T143,T143,Danny Lee,88,-0.444
145,146,146,Greg Chalmers,56,-0.43799999999999994
146,147,147,Tyler Duncan,97,-0.43200000000000005
147,T148,T148,Jonas Blixt,67,-0.429
148,T148,T148,Branden Grace,67,-0.429
149,T148,T148,J.J. Spaun,85,-0.429
150,T148,T148,Justin Thomas,91,-0.429
151,T148,T148,Andrew Yun,51,-0.429
152,153,153,Chesson Hadley,103,-0.425
153,T154,T154,Mackenzie Hughes,80,-0.423
154,T154,T154,Cameron Smith,85,-0.423
155,156,156,Charl Schwartzel,65,-0.42100000000000004
156,157,157,Keith Mitchell,99,-0.41700000000000004
157,T158,T158,Cameron Percy,56,-0.41200000000000003
158,T158,T158,Chez Reavie,93,-0.41200000000000003
159,160,160,Charley Hoffman,87,-0.409
160,T161,T161,Scott Piercy,84,-0.40700000000000003
161,T161,T161,Brandt Snedeker,84,-0.40700000000000003
162,T163,T163,Dominic Bozzelli,65,-0.4
163,T163,T163,Alex Cejka,77,-0.4
164,T163,T163,Joel Dahmen,93,-0.4
165,T163,T163,Stephan Jaeger,81,-0.4
166,T163,T163,Pat Perez,82,-0.4
167,T163,T163,Ben Silverman,90,-0.4
168,169,169,Kelly Kraft,94,-0.391
169,170,170,Lanto Griffin,80,-0.389
170,171,171,Ollie Schniederjans,91,-0.385
171,172,172,Hideki Matsuyama,75,-0.379
172,173,173,Ben Crane,65,-0.375
173,174,174,Ben Martin,64,-0.37
174,175,175,Graeme McDowell,67,-0.368
175,176,176,Jon Rahm,71,-0.364
176,177,177,Scott Stallings,96,-0.361
177,178,178,Trey Mullinax,75,-0.353
178,T179,T179,Retief Goosen,60,-0.33299999999999996
179,T179,T179,Andrew Putnam,97,-0.33299999999999996
180,T181,T181,Derek Fathauer,84,-0.3
181,T181,T181,Jimmy Walker,81,-0.3
182,183,183,Conrad Shindler,60,-0.278
183,184,184,Kevin Chappell,77,-0.263
184,T185,T185,Jim Furyk,50,-0.25
185,T185,T185,Bubba Watson,90,-0.25
186,187,187,Talor Gooch,78,-0.231
187,188,188,Robert Garrigus,80,-0.222
188,189,189,Brendan Steele,74,-0.192
189,190,190,Rory McIlroy,64,-0.16699999999999998
190,T191,T191,Marc Leishman,93,-0.154
191,T191,T191,Daniel Summerhays,51,-0.154
192,193,193,Rod Pampling,62,-0.13
