,Approaches_from_225-250_yards_RANK THIS WEEK,Approaches_from_225-250_yards_RANK LAST WEEK,Approaches_from_225-250_yards_PLAYER NAME,Approaches_from_225-250_yards_ROUNDS,Approaches_from_225-250_yards_AVG,Approaches_from_225-250_yards_TOTAL DISTANCE (FEET),Approaches_from_225-250_yards_# OF ATTEMPTS,Approaches_from_225-250_yards_RELATIVE TO PAR
0,1,1,Louis Oosthuizen,62,"40' 11""",1390.8329999999999,34,-13
1,2,2,Matt Every,79,"41' 7""",1371.75,33,-8
2,3,3,Bryson DeChambeau,93,"42' 5""",2884.583,68,-22
3,4,4,Francesco Molinari,73,"43' 2""",2502.333,58,-9
4,5,5,Justin Thomas,91,"43' 6""",2479.083,57,-15
5,6,6,Lanto Griffin,80,"43' 9""",1839.0829999999999,42,-12
6,7,7,Byeong Hun An,86,"43' 10""",2499.333,57,-20
7,8,8,Jonathan Byrd,70,"44' 1""",1411.0,32,-12
8,9,9,Webb Simpson,95,"44' 4""",2924.5,66,-16
9,10,10,Troy Merritt,89,"44' 6""",2135.917,48,-10
10,11,11,Xinjun Zhang,81,"44' 7""",2319.667,52,-19
11,12,12,Brice Garnett,99,"45' 0""",3103.417,69,-23
12,T13,T13,Rickie Fowler,74,"45' 1""",2524.5,56,-12
13,T13,T13,Sam Ryder,82,"45' 1""",1895.1670000000001,42,-15
14,T15,T15,Abraham Ancer,98,"45' 2""",3071.833,68,-19
15,T15,T15,David Hearn,66,"45' 2""",1716.9170000000001,38,-16
16,17,17,Zach Johnson,94,"45' 3""",2309.75,51,-12
17,18,18,Paul Casey,74,"45' 4""",2131.5,47,-10
18,19,19,Kyle Stanley,93,"45' 9""",2651.333,58,-17
19,T20,T20,Patrick Cantlay,87,"45' 11""",2662.083,58,-14
20,T20,T20,Anirban Lahiri,82,"45' 11""",2295.25,50,-10
21,22,22,Sam Saunders,80,"46' 2""",2399.5,52,-22
22,23,23,Shawn Stefani,76,"46' 3""",2082.75,45,-8
23,24,24,J.J. Spaun,85,"46' 5""",2969.5,64,-17
24,25,25,Vaughn Taylor,83,"46' 6""",2417.917,52,-5
25,26,26,Tom Hoge,101,"46' 7""",3076.083,66,-20
26,27,27,Sean O'Hair,67,"46' 8""",2192.167,47,-10
27,28,28,Hideki Matsuyama,75,"46' 9""",2479.667,53,-15
28,29,29,Ryan Moore,78,"46' 11""",2769.333,59,-10
29,30,30,Gary Woodland,96,"47' 0""",3146.833,67,-16
30,31,31,Jordan Spieth,81,"47' 2""",2734.75,58,-18
31,T32,T32,Matt Atkins,56,"47' 3""",1133.167,24,-7
32,T32,T32,Adam Hadwin,92,"47' 3""",3025.417,64,-7
33,34,34,Keegan Bradley,98,"47' 4""",3220.833,68,-15
34,35,35,Patrick Rodgers,97,"47' 5""",2938.583,62,-20
35,T36,T36,Jason Kokrak,99,"47' 6""",3325.583,70,-14
36,T36,T36,Nate Lashley,51,"47' 6""",854.5830000000001,18,-9
37,T36,T36,Kevin Na,91,"47' 6""",2708.917,57,-11
38,T36,T36,Ben Silverman,90,"47' 6""",2755.083,58,-19
39,40,40,Tiger Woods,68,"47' 7""",3332.5,70,-16
40,41,41,Chris Kirk,108,"47' 9""",3010.167,63,-25
41,42,42,Rafa Cabrera Bello,75,"48' 0""",2256.0,47,-10
42,43,43,Tony Finau,105,"48' 2""",3277.583,68,-16
43,T44,T44,Grayson Murray,72,"48' 3""",2606.167,54,-14
44,T44,T44,Scott Stallings,96,"48' 3""",2799.083,58,-13
45,46,46,Tom Lovelady,87,"48' 4""",2369.25,49,-2
46,47,47,Brendan Steele,74,"48' 7""",2721.75,56,-2
47,48,48,Blayne Barber,69,"48' 8""",2189.75,45,-9
48,T49,T49,Harris English,84,"48' 9""",2973.083,61,-13
49,T49,T49,J.J. Henry,81,"48' 9""",2583.0,53,-13
50,51,51,Kevin Chappell,77,"48' 10""",2685.917,55,-4
51,T52,T52,Joel Dahmen,93,"48' 11""",2689.25,55,-21
52,T52,T52,Cameron Percy,56,"48' 11""",1566.5829999999999,32,-15
53,T52,T52,Patrick Reed,94,"48' 11""",2689.75,55,-8
54,T55,T55,Roberto Díaz,72,"49' 0""",1912.0,39,-5
55,T55,T55,Tyrrell Hatton,58,"49' 0""",1618.1670000000001,33,-1
56,57,57,Jason Day,75,"49' 1""",2308.167,47,-10
57,58,58,Satoshi Kodaira,51,"49' 2""",1918.0829999999999,39,-7
58,T59,T59,Brooks Koepka,64,"49' 3""",2266.333,46,-7
59,T59,T59,Adam Schenk,86,"49' 3""",2364.917,48,-12
60,T61,T61,Harold Varner III,91,"49' 4""",2615.75,53,-11
61,T61,T61,Richy Werenski,98,"49' 4""",2859.667,58,-12
62,T63,T63,Jim Furyk,50,"49' 5""",2272.667,46,-3
63,T63,T63,Fabián Gómez,88,"49' 5""",2419.833,49,-22
64,T63,T63,Andrew Landry,82,"49' 5""",3014.5,61,-8
65,T63,T63,Graeme McDowell,67,"49' 5""",1483.0,30,-3
66,T67,T67,J.B. Holmes,77,"49' 6""",2574.0,52,-7
67,T67,T67,Martin Laird,73,"49' 6""",2276.75,46,-16
68,T69,T69,Mackenzie Hughes,80,"49' 7""",2181.583,44,-13
69,T69,T69,Peter Uihlein,83,"49' 7""",2676.75,54,-15
70,71,71,Aaron Wise,90,"49' 8""",2978.083,60,-13
71,T72,T72,Cody Gribble,71,"49' 9""",2288.25,46,-12
72,T72,T72,Phil Mickelson,90,"49' 9""",3184.333,64,-6
73,T74,T74,D.A. Points,63,"49' 10""",1394.6670000000001,28,-6
74,T74,T74,Ollie Schniederjans,91,"49' 10""",2939.417,59,-5
75,76,76,Kiradech Aphibarnrat,51,"49' 11""",1547.3329999999999,31,-2
76,77,77,Russell Knox,94,"50' 1""",2752.417,55,-4
77,78,78,Danny Lee,88,"50' 2""",2607.5,52,-17
78,79,79,Lucas Glover,65,"50' 3""",1959.25,39,-8
79,80,80,Michael Thompson,62,"50' 4""",1861.5829999999999,37,-13
80,T81,T81,Michael Kim,74,"50' 6""",1970.1670000000001,39,+4
81,T81,T81,Martin Piller,79,"50' 6""",2372.583,47,-13
82,83,83,Whee Kim,93,"50' 7""",2681.833,53,-10
83,84,84,Trey Mullinax,75,"50' 8""",2076.583,41,-8
84,85,85,Dustin Johnson,77,"50' 9""",2333.583,46,-11
85,T86,T86,Rory McIlroy,64,"50' 11""",2749.167,54,-12
86,T86,T86,Justin Rose,70,"50' 11""",3157.333,62,-20
87,T88,T88,Denny McCarthy,71,"51' 0""",1682.25,33,-5
88,T88,T88,Conrad Shindler,60,"51' 0""",1989.5,39,-18
89,T90,T90,Stewart Cink,87,"51' 1""",2350.0,46,-5
90,T90,T90,Chesson Hadley,103,"51' 1""",3220.833,63,-16
91,T90,T90,C.T. Pan,104,"51' 1""",3015.417,59,-13
92,93,93,Bubba Watson,90,"51' 2""",3428.167,67,-16
93,T94,T94,Bronson Burgoon,69,"51' 3""",2256.333,44,-10
94,T94,T94,Kevin Streelman,94,"51' 3""",3431.75,67,-9
95,T94,T94,Kyle Thompson,50,"51' 3""",1383.8329999999999,27,-6
96,T97,T97,Martin Flores,92,"51' 4""",2514.333,49,-10
97,T97,T97,Jon Rahm,71,"51' 4""",2924.583,57,-23
98,T97,T97,Chris Stroud,81,"51' 4""",2669.0,52,-8
99,T100,T100,Brian Harman,94,"51' 8""",3514.917,68,+4
100,T100,T100,John Huh,94,"51' 8""",3256.417,63,-12
101,T100,T100,Ben Martin,64,"51' 8""",1912.6670000000001,37,-6
102,T103,T103,Keith Mitchell,99,"51' 9""",3622.417,70,-14
103,T103,T103,Jhonattan Vegas,92,"51' 9""",2792.75,54,-6
104,105,105,Andrew Putnam,97,"51' 10""",3161.5,61,-6
105,106,106,Brett Stegmaier,67,"51' 11""",1815.6670000000001,35,-6
106,T107,T107,Si Woo Kim,108,"52' 0""",3535.0,68,-22
107,T107,T107,Marc Leishman,93,"52' 0""",3380.833,65,-16
108,109,109,Bill Haas,76,"52' 1""",2603.0,50,-15
109,T110,T110,Charles Howell III,104,"52' 2""",3180.583,61,-8
110,T110,T110,Johnson Wagner,75,"52' 2""",1877.3329999999999,36,-14
111,112,112,Dominic Bozzelli,65,"52' 3""",2559.833,49,-1
112,113,113,Kevin Tway,110,"52' 4""",3299.167,63,-13
113,T114,T114,Tyler Duncan,97,"52' 6""",3833.583,73,-11
114,T114,T114,Henrik Stenson,60,"52' 6""",2626.167,50,-11
115,T116,T116,Sung Kang,89,"52' 7""",3049.583,58,-6
116,T116,T116,Ian Poulter,73,"52' 7""",1999.6670000000001,38,-4
117,T118,T118,Aaron Baddeley,84,"52' 8""",2316.583,44,-18
118,T118,T118,Rory Sabbatini,91,"52' 8""",2947.167,56,-10
119,T118,T118,Brandt Snedeker,84,"52' 8""",3215.167,61,-9
120,T121,T121,Scott Brown,102,"52' 9""",3532.0,67,-11
121,T121,T121,Corey Conners,97,"52' 9""",2689.583,51,-10
122,T121,T121,Stephan Jaeger,81,"52' 9""",2268.083,43,-13
123,T121,T121,Kevin Kisner,89,"52' 9""",3061.083,58,-4
124,T121,T121,Patton Kizzire,92,"52' 9""",3533.5,67,-23
125,T126,T126,Emiliano Grillo,94,"52' 11""",3492.583,66,-14
126,T126,T126,Charley Hoffman,87,"52' 11""",2804.417,53,+2
127,T126,T126,Hudson Swafford,73,"52' 11""",2170.417,41,-7
128,129,129,Wesley Bryan,69,"53' 0""",2014.8329999999999,38,-7
129,130,130,Brian Stuard,103,"53' 3""",2980.667,56,-12
130,T131,T131,Daniel Berger,81,"53' 4""",2986.417,56,-8
131,T131,T131,Shane Lowry,64,"53' 4""",2186.583,41,-12
132,T131,T131,Rob Oppenheim,74,"53' 4""",1919.6670000000001,36,-4
133,134,134,Xander Schauffele,96,"53' 5""",3634.917,68,-12
134,T135,T135,Ryan Blaum,81,"53' 7""",3323.0,62,-24
135,T135,T135,Talor Gooch,78,"53' 7""",2411.583,45,-4
136,T135,T135,Luke List,98,"53' 7""",3588.833,67,-15
137,T135,T135,Ethan Tracy,72,"53' 7""",2196.333,41,-13
138,T135,T135,Andrew Yun,51,"53' 7""",1339.5829999999999,25,-3
139,T140,T140,Branden Grace,67,"53' 11""",2481.083,46,-16
140,T140,T140,Scott Piercy,84,"53' 11""",2265.5,42,-11
141,T140,T140,Jimmy Walker,81,"53' 11""",3127.25,58,-7
142,143,143,Adam Scott,78,"54' 0""",3024.25,56,-5
143,T144,T144,Ben Crane,65,"54' 1""",1784.9170000000001,33,-7
144,T144,T144,Kelly Kraft,94,"54' 1""",2976.5,55,-6
145,T144,T144,Nick Watney,94,"54' 1""",3567.917,66,-15
146,147,147,Tommy Fleetwood,73,"54' 5""",3046.25,56,-17
147,148,148,David Lingmerth,82,"54' 8""",3281.25,60,-15
148,T149,T149,Brian Gay,103,"54' 9""",3666.917,67,-13
149,T149,T149,Jonathan Randolph,71,"54' 9""",2246.167,41,-6
150,T151,T151,Russell Henley,77,"55' 1""",3192.917,58,+2
151,T151,T151,Nicholas Lindheim,77,"55' 1""",1872.5,34,-5
152,T153,T153,Austin Cook,107,"55' 2""",4744.333,86,-9
153,T153,T153,Seamus Power,86,"55' 2""",2592.417,47,-9
154,T155,T155,Beau Hossler,104,"55' 3""",4200.25,76,-20
155,T155,T155,Cameron Tringale,67,"55' 3""",1821.9170000000001,33,+1
156,157,157,William McGirt,84,"55' 5""",2495.083,45,-4
157,T158,T158,Retief Goosen,60,"55' 6""",1276.0,23,E
158,T158,T158,Robert Streb,78,"55' 6""",2607.833,47,-2
159,T160,T160,Peter Malnati,87,"55' 7""",2613.417,47,-10
160,T160,T160,Alex Noren,67,"55' 7""",2835.75,51,-8
161,162,162,Daniel Summerhays,51,"55' 11""",1565.4170000000001,28,-10
162,163,163,Zac Blair,64,"56' 0""",1846.6670000000001,33,-10
163,164,164,Matt Jones,70,"56' 1""",1962.8329999999999,35,-12
164,165,165,Steve Wheatcroft,60,"56' 3""",2192.25,39,-15
165,166,166,Nick Taylor,94,"56' 5""",3326.75,59,-16
166,167,167,Cameron Smith,85,"56' 6""",2713.083,48,-3
167,168,168,Ryan Palmer,69,"56' 8""",2605.5,46,-6
168,T169,T169,Chez Reavie,93,"56' 10""",3067.75,54,-4
169,T169,T169,Charl Schwartzel,65,"56' 10""",2274.667,40,+2
170,T171,T171,Hunter Mahan,67,"56' 11""",1991.4170000000001,35,-10
171,T171,T171,J.T. Poston,73,"56' 11""",2617.833,46,-11
172,173,173,Derek Fathauer,84,"57' 3""",3035.0,53,-12
173,174,174,Billy Hurley III,70,"57' 7""",2073.667,36,-5
174,175,175,Robert Garrigus,80,"57' 8""",2827.5,49,-6
175,176,176,Rod Pampling,62,"57' 9""",1904.6670000000001,33,-8
176,177,177,Chad Campbell,87,"57' 11""",2549.333,44,E
177,178,178,Matt Kuchar,88,"58' 1""",2786.75,48,-4
178,T179,T179,Alex Cejka,77,"58' 2""",2557.833,44,-6
179,T179,T179,Brandon Harkins,101,"58' 2""",3491.333,60,-12
180,T179,T179,Jamie Lovemark,92,"58' 2""",3608.667,62,-12
181,182,182,Tyrone Van Aswegen,101,"58' 3""",3377.667,58,-8
182,183,183,Billy Horschel,86,"58' 4""",3732.667,64,-19
183,184,184,Pat Perez,82,"58' 9""",2878.0,49,-3
184,185,185,James Hahn,85,"59' 0""",3125.333,53,-10
185,186,186,Jason Dufner,71,"59' 3""",2489.417,42,E
186,187,187,Ryan Armour,109,"59' 7""",4525.583,76,-22
187,188,188,Bud Cauley,55,"59' 8""",1850.75,31,-1
188,189,189,"Ted Potter, Jr.",87,"60' 5""",4350.75,72,-8
189,190,190,Jonas Blixt,67,"63' 11""",2363.833,37,-7
190,191,191,Ricky Barnes,65,"64' 11""",1622.1670000000001,25,-10
191,192,192,Zecheng Dou,53,"69' 1""",1589.0,23,-3
192,193,193,Greg Chalmers,56,"72' 0""",1871.3329999999999,26,+3
