,GIR_Percentage_-__100_yards_RANK THIS WEEK,GIR_Percentage_-__100_yards_RANK LAST WEEK,GIR_Percentage_-__100_yards_PLAYER NAME,GIR_Percentage_-__100_yards_ROUNDS,GIR_Percentage_-__100_yards_%,GIR_Percentage_-__100_yards_GREENS HIT,GIR_Percentage_-__100_yards_TOTAL HOLES,GIR_Percentage_-__100_yards_RELATIVE TO PAR
28,29,29,Scott Piercy,84,88.02,191,217,-0.51
29,30,30,Adam Scott,78,87.98,161,183,-0.61
30,31,31,J.J. Spaun,85,87.93,204,232,-0.53
31,32,32,C.T. Pan,104,87.82,209,238,-0.57
32,33,33,Denny McCarthy,71,87.8,144,164,-0.56
33,34,34,Ethan Tracy,72,87.78,158,180,-0.51
34,35,35,Ryan Moore,78,87.75,179,204,-0.55
35,36,36,Matt Kuchar,88,87.44,181,207,-0.55
36,37,37,Fabián Gómez,88,87.39,194,222,-0.48
37,38,38,Nick Watney,94,87.27,233,267,-0.54
38,39,39,Cameron Tringale,67,87.23,123,141,-0.58
39,40,40,Chris Stroud,81,87.2,184,211,-0.53
40,41,41,Bill Haas,76,87.17,163,187,-0.55
41,42,42,Anirban Lahiri,82,87.14,183,210,-0.46
42,43,43,Brandt Snedeker,84,87.13,176,202,-0.55
43,44,44,Paul Casey,74,87.1,135,155,-0.61
44,45,45,Peter Malnati,87,87.03,208,239,-0.54
45,46,46,Blayne Barber,69,87.01,154,177,-0.62
46,T47,T47,Sam Ryder,82,86.83,211,243,-0.54
47,T47,T47,Steve Wheatcroft,60,86.83,145,167,-0.54
48,49,49,Rod Pampling,62,86.81,125,144,-0.41
49,50,50,Harris English,84,86.79,184,212,-0.58
50,51,51,Patrick Cantlay,87,86.72,235,271,-0.52
51,T52,T52,Stephan Jaeger,81,86.7,189,218,-0.58
52,T52,T52,Shawn Stefani,76,86.7,176,203,-0.57
53,54,54,Jhonattan Vegas,92,86.67,208,240,-0.47
54,55,55,Billy Horschel,86,86.62,233,269,-0.65
55,56,56,Brian Gay,103,86.59,239,276,-0.54
56,57,57,Beau Hossler,104,86.54,283,327,-0.52
57,58,58,Harold Varner III,91,86.51,218,252,-0.58
58,59,59,Daniel Berger,81,86.47,179,207,-0.59
59,60,60,Dustin Johnson,77,86.42,229,265,-0.61
60,61,61,Russell Henley,77,86.41,159,184,-0.55
61,62,62,Justin Rose,70,86.32,164,190,-0.66
62,63,63,Keegan Bradley,98,86.31,227,263,-0.57
63,64,64,Zac Blair,64,86.23,119,138,-0.52
64,65,65,Aaron Wise,90,86.15,255,296,-0.55
65,66,66,Cameron Percy,56,86.13,118,137,-0.58
66,67,67,Brian Harman,94,86.04,191,222,-0.56
67,68,68,Kevin Streelman,94,86.02,240,279,-0.53
68,69,69,Hideki Matsuyama,75,86.01,166,193,-0.62
69,70,70,Peter Uihlein,83,86.0,215,250,-0.54
70,71,71,Matt Jones,70,85.99,135,157,-0.61
71,72,72,Charles Howell III,104,85.94,220,256,-0.52
72,73,73,Lanto Griffin,80,85.92,177,206,-0.53
73,74,74,Ryan Armour,109,85.87,231,269,-0.52
74,T75,T75,Aaron Baddeley,84,85.84,194,226,-0.58
75,T75,T75,Jon Rahm,71,85.84,200,233,-0.58
76,T77,T77,Louis Oosthuizen,62,85.83,109,127,-0.59
77,T77,T77,Kevin Tway,110,85.83,321,374,-0.55
78,T79,T79,Keith Mitchell,99,85.71,312,364,-0.56
79,T79,T79,Sean O'Hair,67,85.71,168,196,-0.54
80,T79,T79,Tyrone Van Aswegen,101,85.71,204,238,-0.54
81,82,82,Brice Garnett,99,85.66,215,251,-0.52
82,83,83,Xinjun Zhang,81,85.64,155,181,-0.57
83,84,84,Rory Sabbatini,91,85.61,232,271,-0.54
84,85,85,Ryan Blaum,81,85.59,196,229,-0.53
85,86,86,Rob Oppenheim,74,85.53,136,159,-0.5
86,87,87,Wesley Bryan,69,85.48,106,124,-0.54
87,88,88,Billy Hurley III,70,85.45,141,165,-0.55
88,89,89,Sung Kang,89,85.43,170,199,-0.54
89,90,90,Michael Thompson,62,85.42,123,144,-0.6
90,91,91,Jason Kokrak,99,85.41,281,329,-0.6
91,92,92,Patrick Reed,94,85.4,193,226,-0.61
92,93,93,Martin Laird,73,85.38,181,212,-0.58
93,94,94,Pat Perez,82,85.37,140,164,-0.51
94,95,95,Martin Flores,92,85.36,204,239,-0.46
95,T96,T96,Jim Furyk,50,85.33,64,75,-0.48
96,T96,T96,Jonathan Randolph,71,85.33,157,184,-0.49
97,98,98,John Huh,94,85.29,203,238,-0.53
98,99,99,Patton Kizzire,92,85.28,226,265,-0.51
99,T100,T100,Abraham Ancer,98,85.23,254,298,-0.52
100,T100,T100,Hunter Mahan,67,85.23,150,176,-0.55
101,T102,T102,Kiradech Aphibarnrat,51,85.11,80,94,-0.63
102,T102,T102,Brian Stuard,103,85.11,200,235,-0.48
103,104,104,Jonathan Byrd,70,85.09,137,161,-0.57
104,105,105,Vaughn Taylor,83,85.02,176,207,-0.56
105,106,106,Cody Gribble,71,84.94,141,166,-0.55
106,107,107,Rafa Cabrera Bello,75,84.93,124,146,-0.58
107,108,108,Martin Piller,79,84.92,169,199,-0.5
108,T109,T109,Charley Hoffman,87,84.91,197,232,-0.53
109,T109,T109,Luke List,98,84.91,287,338,-0.54
110,111,111,Chesson Hadley,103,84.88,247,291,-0.57
111,112,112,Alex Cejka,77,84.86,157,185,-0.54
112,113,113,William McGirt,84,84.8,173,204,-0.58
113,114,114,Tom Lovelady,87,84.78,273,322,-0.53
114,115,115,Trey Mullinax,75,84.73,222,262,-0.49
115,116,116,Joel Dahmen,93,84.68,210,248,-0.53
116,117,117,Brooks Koepka,64,84.62,198,234,-0.53
117,118,118,Ian Poulter,73,84.51,120,142,-0.56
118,119,119,Marc Leishman,93,84.5,218,258,-0.5
119,120,120,J.T. Poston,73,84.47,174,206,-0.48
120,121,121,Austin Cook,107,84.46,250,296,-0.54
121,T122,T122,Ricky Barnes,65,84.44,114,135,-0.63
122,T122,T122,Brendan Steele,74,84.44,190,225,-0.43
123,T124,T124,Si Woo Kim,108,84.39,227,269,-0.58
124,T124,T124,Kyle Stanley,93,84.39,173,205,-0.58
125,126,126,Graeme McDowell,67,84.38,135,160,-0.47
126,127,127,Brandon Harkins,101,84.35,291,345,-0.58
127,128,128,Stewart Cink,87,84.34,167,198,-0.62
128,129,129,Xander Schauffele,96,84.21,208,247,-0.63
129,130,130,Sam Saunders,80,84.08,206,245,-0.57
130,131,131,Rory McIlroy,64,84.02,163,194,-0.6
131,T132,T132,Chris Kirk,108,83.99,257,306,-0.58
132,T132,T132,Jamie Lovemark,92,83.99,236,281,-0.6
133,T134,T134,Ryan Palmer,69,83.91,193,230,-0.56
134,T134,T134,Scott Stallings,96,83.91,219,261,-0.51
135,T136,T136,Dominic Bozzelli,65,83.89,151,180,-0.5
136,T136,T136,Zach Johnson,94,83.89,177,211,-0.53
137,138,138,Andrew Putnam,97,83.86,213,254,-0.47
138,139,139,Branden Grace,67,83.85,135,161,-0.59
139,140,140,Tyrrell Hatton,58,83.82,114,136,-0.59
140,141,141,"Ted Potter, Jr.",87,83.78,186,222,-0.48
141,142,142,Kyle Thompson,50,83.65,87,104,-0.41
142,143,143,Seamus Power,86,83.56,188,225,-0.54
143,144,144,Grayson Murray,72,83.47,202,242,-0.55
144,145,145,Nick Taylor,94,83.46,212,254,-0.52
145,146,146,Charl Schwartzel,65,83.44,126,151,-0.55
146,T147,T147,Byeong Hun An,86,83.33,215,258,-0.56
147,T147,T147,Jonas Blixt,67,83.33,140,168,-0.59
148,T147,T147,Bud Cauley,55,83.33,125,150,-0.5
149,T147,T147,Nicholas Lindheim,77,83.33,140,168,-0.57
150,151,151,Bubba Watson,90,83.28,264,317,-0.56
151,152,152,Tom Hoge,101,83.27,219,263,-0.53
152,153,153,Scott Brown,102,83.26,194,233,-0.54
153,154,154,Mackenzie Hughes,80,83.25,169,203,-0.53
154,155,155,Michael Kim,74,83.22,119,143,-0.51
155,T156,T156,Troy Merritt,89,83.2,203,244,-0.59
156,T156,T156,Ollie Schniederjans,91,83.2,203,244,-0.57
157,T158,T158,Jason Day,75,83.13,133,160,-0.67
158,T158,T158,Robert Garrigus,80,83.13,202,243,-0.49
159,160,160,Jason Dufner,71,83.05,147,177,-0.54
160,161,161,Daniel Summerhays,51,82.91,97,117,-0.52
161,162,162,Cameron Smith,85,82.65,162,196,-0.63
162,163,163,Whee Kim,93,82.63,157,190,-0.56
163,164,164,Kevin Na,91,82.52,170,206,-0.63
164,165,165,J.B. Holmes,77,82.42,211,256,-0.58
165,166,166,Matt Atkins,56,82.39,131,159,-0.46
166,167,167,Andrew Landry,82,82.33,191,232,-0.47
167,T168,T168,Lucas Glover,65,82.31,121,147,-0.55
168,T168,T168,D.A. Points,63,82.31,121,147,-0.5
169,170,170,Talor Gooch,78,82.14,161,196,-0.49
170,171,171,Chez Reavie,93,82.12,147,179,-0.54
171,172,172,Ben Martin,64,82.07,151,184,-0.53
172,173,173,Conrad Shindler,60,82.01,114,139,-0.63
173,174,174,Danny Lee,88,81.62,191,234,-0.54
174,175,175,Kevin Kisner,89,81.59,164,201,-0.55
175,176,176,David Lingmerth,82,81.43,171,210,-0.57
176,177,177,Retief Goosen,60,81.4,105,129,-0.52
177,178,178,Adam Hadwin,92,81.25,182,224,-0.5
178,179,179,Matt Every,79,81.19,164,202,-0.6
179,180,180,Kevin Chappell,77,81.08,210,259,-0.53
180,181,181,Bronson Burgoon,69,80.84,173,214,-0.62
181,182,182,Derek Fathauer,84,80.81,160,198,-0.57
182,183,183,Jimmy Walker,81,80.79,164,203,-0.62
183,184,184,Johnson Wagner,75,80.65,125,155,-0.58
184,185,185,Andrew Yun,51,80.39,82,102,-0.41
185,186,186,Kelly Kraft,94,80.37,172,214,-0.52
186,187,187,Phil Mickelson,90,80.23,211,263,-0.62
187,188,188,Ben Silverman,90,80.0,168,210,-0.52
188,189,189,Greg Chalmers,56,79.67,98,123,-0.54
189,190,190,Roberto Díaz,72,79.03,147,186,-0.47
190,191,191,Patrick Rodgers,97,78.26,198,253,-0.57
191,192,192,Satoshi Kodaira,51,77.19,88,114,-0.43
192,193,193,Zecheng Dou,53,76.27,90,118,-0.48
