,Approaches__275_yards-Rgh_RTP_RANK THIS WEEK,Approaches__275_yards-Rgh_RTP_RANK LAST WEEK,Approaches__275_yards-Rgh_RTP_PLAYER NAME,Approaches__275_yards-Rgh_RTP_ROUNDS,Approaches__275_yards-Rgh_RTP_AVG RTP
0,1,1,Ben Crane,65,-2.000
1,T2,T2,Dominic Bozzelli,65,-1.500
2,T2,T2,Bubba Watson,90,-1.500
3,T2,T2,Gary Woodland,96,-1.500
4,T5,T5,Byeong Hun An,86,-1.000
5,T5,T5,Kiradech Aphibarnrat,51,-1.000
6,T5,T5,Blayne Barber,69,-1.000
7,T5,T5,Ricky Barnes,65,-1.000
8,T5,T5,Zac Blair,64,-1.000
9,T5,T5,Keegan Bradley,98,-1.000
10,T5,T5,Paul Casey,74,-1.000
11,T5,T5,Alex Cejka,77,-1.000
12,T5,T5,Jim Furyk,50,-1.000
13,T5,T5,Fabián Gómez,88,-1.000
14,T5,T5,John Huh,94,-1.000
15,T5,T5,Zach Johnson,94,-1.000
16,T5,T5,Matt Jones,70,-1.000
17,T5,T5,Michael Kim,74,-1.000
18,T5,T5,Chris Kirk,108,-1.000
19,T5,T5,Nicholas Lindheim,77,-1.000
20,T5,T5,Alex Noren,67,-1.000
21,T5,T5,Rob Oppenheim,74,-1.000
22,T5,T5,J.T. Poston,73,-1.000
23,T5,T5,Jonathan Randolph,71,-1.000
24,T5,T5,Justin Rose,70,-1.000
25,T5,T5,Xander Schauffele,96,-1.000
26,T5,T5,Adam Scott,78,-1.000
27,T5,T5,Brendan Steele,74,-1.000
28,T5,T5,Hudson Swafford,73,-1.000
29,T5,T5,Vaughn Taylor,83,-1.000
30,T5,T5,Kyle Thompson,50,-1.000
31,T5,T5,Richy Werenski,98,-1.000
32,T33,T33,Retief Goosen,60,-.750
33,T33,T33,Denny McCarthy,71,-.750
34,T33,T33,Pat Perez,82,-.750
35,T33,T33,Jordan Spieth,81,-.750
36,37,37,Whee Kim,93,-.714
37,T38,T38,Derek Fathauer,84,-.667
38,T38,T38,Tony Finau,105,-.667
39,T38,T38,Talor Gooch,78,-.667
40,T38,T38,Beau Hossler,104,-.667
41,T38,T38,Si Woo Kim,108,-.667
42,T38,T38,Jason Kokrak,99,-.667
43,T38,T38,Hunter Mahan,67,-.667
44,T38,T38,Ryan Moore,78,-.667
45,T46,T46,Charley Hoffman,87,-.625
46,T46,T46,Sung Kang,89,-.625
47,T48,T48,Aaron Baddeley,84,-.600
48,T48,T48,Kevin Tway,110,-.600
49,T50,T50,Harris English,84,-.571
50,T50,T50,Jhonattan Vegas,92,-.571
51,T52,T52,Bronson Burgoon,69,-.500
52,T52,T52,Rafa Cabrera Bello,75,-.500
53,T52,T52,Stewart Cink,87,-.500
54,T52,T52,Joel Dahmen,93,-.500
55,T52,T52,Jason Dufner,71,-.500
56,T52,T52,Chesson Hadley,103,-.500
57,T52,T52,Russell Henley,77,-.500
58,T52,T52,Kelly Kraft,94,-.500
59,T52,T52,Martin Laird,73,-.500
60,T52,T52,David Lingmerth,82,-.500
61,T52,T52,Hideki Matsuyama,75,-.500
62,T52,T52,Troy Merritt,89,-.500
