,Approaches_50-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-125_yards-Rgh_RTP_PLAYER NAME,Approaches_50-125_yards-Rgh_RTP_ROUNDS,Approaches_50-125_yards-Rgh_RTP_AVG RTP
0,1,1,Abraham Ancer,98,-.167
1,2,2,Chris Kirk,108,-.151
2,3,3,Cameron Percy,56,-.139
3,4,4,Hunter Mahan,67,-.120
4,5,5,Gary Woodland,96,-.107
5,6,6,Brandt Snedeker,84,-.097
6,7,7,Jamie Lovemark,92,-.095
7,8,8,Jonas Blixt,67,-.089
8,9,9,Kyle Thompson,50,-.083
9,10,10,Johnson Wagner,75,-.079
10,11,11,Jason Kokrak,99,-.071
11,12,12,Keegan Bradley,98,-.068
12,T13,T13,Bud Cauley,55,-.067
13,T13,T13,Ian Poulter,73,-.067
14,15,15,Rory Sabbatini,91,-.066
15,16,16,Tyrrell Hatton,58,-.061
16,17,17,Brian Stuard,103,-.060
17,18,18,Robert Garrigus,80,-.054
18,19,19,Peter Malnati,87,-.045
19,20,20,Billy Horschel,86,-.041
20,21,21,Patton Kizzire,92,-.038
21,T22,T22,Matt Kuchar,88,-.036
22,T22,T22,Hudson Swafford,73,-.036
23,T24,T24,Russell Henley,77,-.030
24,T24,T24,Dustin Johnson,77,-.030
25,26,26,C.T. Pan,104,-.020
26,27,27,Justin Thomas,91,-.019
27,28,28,Webb Simpson,95,-.018
28,29,29,Joel Dahmen,93,-.017
29,T30,T30,Patrick Cantlay,87,-.016
30,T30,T30,Andrew Putnam,97,-.016
31,32,32,Brooks Koepka,64,-.014
32,T33,T33,Lanto Griffin,80,E
33,T33,T33,Charles Howell III,104,E
34,T33,T33,Stephan Jaeger,81,E
35,T33,T33,Tom Lovelady,87,E
36,T33,T33,Rod Pampling,62,E
37,T33,T33,Henrik Stenson,60,E
38,T33,T33,Kevin Streelman,94,E
39,T33,T33,Bubba Watson,90,E
40,T33,T33,Xinjun Zhang,81,E
41,42,42,Brian Harman,94,+.016
42,43,43,Russell Knox,94,+.024
43,T44,T44,Tony Finau,105,+.025
44,T44,T44,Justin Rose,70,+.025
45,46,46,Conrad Shindler,60,+.028
46,47,47,D.A. Points,63,+.029
47,48,48,J.B. Holmes,77,+.031
48,49,49,Alex Noren,67,+.033
49,50,50,"Ted Potter, Jr.",87,+.036
50,51,51,Peter Uihlein,83,+.038
51,52,52,Luke List,98,+.042
52,T53,T53,Ryan Armour,109,+.043
53,T53,T53,Greg Chalmers,56,+.043
54,55,55,Dominic Bozzelli,65,+.045
55,T56,T56,Tyler Duncan,97,+.049
56,T56,T56,Mackenzie Hughes,80,+.049
57,T56,T56,Martin Laird,73,+.049
58,59,59,Harris English,84,+.050
59,60,60,Hideki Matsuyama,75,+.051
60,T61,T61,Tommy Fleetwood,73,+.053
61,T61,T61,Fabián Gómez,88,+.053
62,T61,T61,Bill Haas,76,+.053
63,T64,T64,Emiliano Grillo,94,+.054
64,T64,T64,Ollie Schniederjans,91,+.054
65,66,66,J.J. Henry,81,+.056
66,67,67,Sam Saunders,80,+.063
67,68,68,Shawn Stefani,76,+.067
68,T69,T69,David Hearn,66,+.069
69,T69,T69,Seamus Power,86,+.069
70,71,71,Alex Cejka,77,+.071
71,72,72,Scott Stallings,96,+.072
72,T73,T73,Brandon Harkins,101,+.073
73,T73,T73,Ben Silverman,90,+.073
74,75,75,Beau Hossler,104,+.074
75,T76,T76,Matt Atkins,56,+.075
76,T76,T76,Steve Wheatcroft,60,+.075
