,Approach_125-150_yards_RTP_Score_RANK THIS WEEK,Approach_125-150_yards_RTP_Score_RANK LAST WEEK,Approach_125-150_yards_RTP_Score_PLAYER NAME,Approach_125-150_yards_RTP_Score_ROUNDS,Approach_125-150_yards_RTP_Score_AVG RTP
0,1,1,Dustin Johnson,77,-.252
1,2,2,Hideki Matsuyama,75,-.239
2,3,3,Tiger Woods,68,-.237
3,4,4,Zach Johnson,94,-.236
4,5,5,Ryan Palmer,69,-.225
5,6,6,Richy Werenski,98,-.222
6,T7,T7,Kevin Na,91,-.219
7,T7,T7,Gary Woodland,96,-.219
8,9,9,Satoshi Kodaira,51,-.216
9,10,10,Wesley Bryan,69,-.212
10,T11,T11,Whee Kim,93,-.203
11,T11,T11,J.J. Spaun,85,-.203
12,13,13,Justin Rose,70,-.199
13,T14,T14,Scott Piercy,84,-.193
14,T14,T14,Ben Silverman,90,-.193
15,T16,T16,Roberto Díaz,72,-.190
16,T16,T16,Chris Kirk,108,-.190
17,18,18,Tommy Fleetwood,73,-.189
18,19,19,Pat Perez,82,-.187
19,T20,T20,Matt Kuchar,88,-.183
20,T20,T20,Jordan Spieth,81,-.183
21,22,22,Rafa Cabrera Bello,75,-.182
22,23,23,Justin Thomas,91,-.179
23,24,24,Blayne Barber,69,-.178
24,25,25,Ollie Schniederjans,91,-.177
25,26,26,J.T. Poston,73,-.176
26,27,27,Rickie Fowler,74,-.174
27,28,28,Beau Hossler,104,-.173
28,29,29,Sam Saunders,80,-.171
29,T30,T30,Jason Day,75,-.169
30,T30,T30,Conrad Shindler,60,-.169
31,T32,T32,Emiliano Grillo,94,-.168
32,T32,T32,David Hearn,66,-.168
33,T32,T32,Nick Watney,94,-.168
34,35,35,Chesson Hadley,103,-.167
35,36,36,Chez Reavie,93,-.166
36,37,37,Alex Cejka,77,-.165
37,38,38,Tom Hoge,101,-.164
38,T39,T39,Keegan Bradley,98,-.163
39,T39,T39,Tony Finau,105,-.163
40,41,41,Aaron Wise,90,-.160
41,42,42,Ryan Moore,78,-.159
42,43,43,Adam Scott,78,-.156
43,44,44,Adam Hadwin,92,-.154
44,45,45,Keith Mitchell,99,-.153
45,46,46,Webb Simpson,95,-.152
46,47,47,Jhonattan Vegas,92,-.151
47,T48,T48,Daniel Berger,81,-.150
48,T48,T48,Denny McCarthy,71,-.150
49,T50,T50,Robert Streb,78,-.149
50,T50,T50,Brian Stuard,103,-.149
51,52,52,John Huh,94,-.147
52,T53,T53,Ben Crane,65,-.146
53,T53,T53,C.T. Pan,104,-.146
54,T55,T55,Matt Jones,70,-.145
55,T55,T55,Martin Laird,73,-.145
56,T55,T55,Xander Schauffele,96,-.145
57,58,58,Sam Ryder,82,-.141
58,T59,T59,Bronson Burgoon,69,-.140
59,T59,T59,Charles Howell III,104,-.140
