,Approaches_from__100_yards_RANK THIS WEEK,Approaches_from__100_yards_RANK LAST WEEK,Approaches_from__100_yards_PLAYER NAME,Approaches_from__100_yards_ROUNDS,Approaches_from__100_yards_AVG,Approaches_from__100_yards_TOTAL DISTANCE (FEET),Approaches_from__100_yards_# OF ATTEMPTS,Approaches_from__100_yards_RELATIVE TO PAR
50,T50,T50,Rafa Cabrera Bello,75,"31' 9""",19390.25,611,-0.13
51,T50,T50,Stewart Cink,87,"31' 9""",25231.083,794,-0.07
52,T50,T50,Talor Gooch,78,"31' 9""",22461.25,708,-0.08
53,T50,T50,Tyrone Van Aswegen,101,"31' 9""",31109.0,980,-0.07
54,T55,T55,Matt Every,79,"31' 10""",21352.167,671,-0.05
55,T55,T55,Russell Knox,94,"31' 10""",30471.917,956,-0.06
56,T55,T55,Webb Simpson,95,"31' 10""",31395.583,986,-0.14
57,T55,T55,Jordan Spieth,81,"31' 10""",24266.083,763,-0.12
58,T59,T59,Ben Silverman,90,"31' 11""",30487.667,954,-0.11
59,T59,T59,Harold Varner III,91,"31' 11""",27454.417,861,-0.1
60,T61,T61,Bryson DeChambeau,93,"32' 0""",30915.0,966,-0.14
61,T61,T61,Fabián Gómez,88,"32' 0""",27592.417,863,-0.08
62,T61,T61,William McGirt,84,"32' 0""",28732.75,897,-0.08
63,T61,T61,Francesco Molinari,73,"32' 0""",22445.333,702,-0.13
64,T61,T61,Louis Oosthuizen,62,"32' 0""",18831.667,588,-0.06
65,T66,T66,Justin Rose,70,"32' 1""",21351.5,665,-0.16
66,T66,T66,Brian Stuard,103,"32' 1""",36440.417,1136,-0.07
67,T68,T68,Matt Kuchar,88,"32' 2""",25504.333,792,-0.06
68,T68,T68,Danny Lee,88,"32' 2""",27267.833,847,-0.09
69,T68,T68,Ryan Moore,78,"32' 2""",27951.917,869,-0.1
70,T71,T71,Mackenzie Hughes,80,"32' 3""",26833.167,831,-0.08
71,T71,T71,Kelly Kraft,94,"32' 3""",29444.0,912,-0.05
72,T71,T71,J.T. Poston,73,"32' 3""",21325.417,661,-0.11
73,T71,T71,Sam Saunders,80,"32' 3""",24844.167,771,-0.11
74,T71,T71,Richy Werenski,98,"32' 3""",29998.583,929,-0.08
75,T76,T76,Ryan Armour,109,"32' 4""",41819.0,1295,-0.06
76,T76,T76,Tyler Duncan,97,"32' 4""",33875.917,1047,-0.06
77,T76,T76,Anirban Lahiri,82,"32' 4""",25051.167,774,-0.09
78,T76,T76,Nicholas Lindheim,77,"32' 4""",22385.167,692,-0.07
79,T76,T76,Tom Lovelady,87,"32' 4""",23385.0,724,-0.08
80,T76,T76,Rob Oppenheim,74,"32' 4""",19609.25,607,-0.08
81,T76,T76,Henrik Stenson,60,"32' 4""",20262.583,626,-0.1
82,T76,T76,Johnson Wagner,75,"32' 4""",22233.583,688,-0.14
83,T84,T84,Bronson Burgoon,69,"32' 5""",22300.167,688,-0.13
84,T84,T84,Brice Garnett,99,"32' 5""",32382.0,999,-0.06
85,T84,T84,James Hahn,85,"32' 5""",27665.5,853,-0.08
86,T84,T84,Brandon Harkins,101,"32' 5""",29444.167,908,-0.1
87,T84,T84,Adam Scott,78,"32' 5""",24863.0,767,-0.1
88,T84,T84,Steve Wheatcroft,60,"32' 5""",18498.833,571,-0.08
89,T90,T90,Alex Cejka,77,"32' 6""",24022.25,739,-0.08
90,T90,T90,Billy Hurley III,70,"32' 6""",21594.667,665,-0.05
91,T90,T90,Jimmy Walker,81,"32' 6""",24159.75,744,-0.1
92,T93,T93,Joel Dahmen,93,"32' 7""",28207.333,866,-0.07
93,T93,T93,Jason Kokrak,99,"32' 7""",33306.417,1022,-0.11
94,T93,T93,Xander Schauffele,96,"32' 7""",27911.0,856,-0.11
95,T93,T93,Cameron Tringale,67,"32' 7""",18275.583,561,-0.03
96,T93,T93,Kevin Tway,110,"32' 7""",31213.667,959,-0.1
97,T98,T98,David Lingmerth,82,"32' 8""",28723.333,880,-0.07
98,T98,T98,Shane Lowry,64,"32' 8""",20310.333,621,-0.09
99,T100,T100,Martin Laird,73,"32' 9""",24310.917,743,-0.1
100,T100,T100,Grayson Murray,72,"32' 9""",21125.917,645,-0.11
101,T100,T100,Ollie Schniederjans,91,"32' 9""",27010.417,824,-0.08
102,T103,T103,Russell Henley,77,"32' 10""",24774.333,755,-0.1
103,T103,T103,Patrick Reed,94,"32' 10""",23154.333,705,-0.09
104,T103,T103,Robert Streb,78,"32' 10""",22153.167,674,-0.07
105,T103,T103,Kevin Streelman,94,"32' 10""",34358.417,1047,-0.08
106,T103,T103,Hudson Swafford,73,"32' 10""",20917.667,637,-0.03
107,T108,T108,Dominic Bozzelli,65,"32' 11""",23224.583,705,-0.07
108,T108,T108,"Ted Potter, Jr.",87,"32' 11""",31470.5,956,-0.06
109,T108,T108,Brett Stegmaier,67,"32' 11""",17516.083,532,-0.11
110,T108,T108,Michael Thompson,62,"32' 11""",24330.667,739,-0.09
111,T112,T112,Abraham Ancer,98,"33' 0""",32777.0,993,-0.1
112,T112,T112,Daniel Berger,81,"33' 0""",25481.583,772,-0.1
113,T112,T112,Scott Brown,102,"33' 0""",31849.833,966,-0.06
114,T115,T115,Kiradech Aphibarnrat,51,"33' 1""",14539.083,439,-0.05
115,T115,T115,Martin Flores,92,"33' 1""",26446.083,800,-0.06
116,T115,T115,Si Woo Kim,108,"33' 1""",29948.5,905,-0.08
117,T115,T115,Ian Poulter,73,"33' 1""",20807.417,629,-0.08
118,T119,T119,Jason Day,75,"33' 2""",18919.417,570,-0.16
119,T119,T119,Tommy Fleetwood,73,"33' 2""",22360.167,674,-0.18
120,T119,T119,Branden Grace,67,"33' 2""",16896.5,510,-0.12
121,T119,T119,Billy Horschel,86,"33' 2""",32231.333,973,-0.13
122,T119,T119,Michael Kim,74,"33' 2""",19913.333,600,-0.05
123,T119,T119,Pat Perez,82,"33' 2""",20776.667,626,-0.06
124,T119,T119,Nick Taylor,94,"33' 2""",28722.583,865,-0.08
125,T126,T126,Brian Gay,103,"33' 3""",38539.833,1158,-0.09
126,T126,T126,Hunter Mahan,67,"33' 3""",20994.083,632,-0.12
127,T126,T126,C.T. Pan,104,"33' 3""",34733.0,1045,-0.11
128,T126,T126,Scott Piercy,84,"33' 3""",27584.583,830,-0.08
129,T126,T126,Rory Sabbatini,91,"33' 3""",28554.417,859,-0.09
130,T126,T126,Cameron Smith,85,"33' 3""",23103.25,694,-0.07
131,T132,T132,Zecheng Dou,53,"33' 4""",13195.5,396,-0.06
132,T132,T132,J.B. Holmes,77,"33' 4""",25736.333,772,-0.07
133,T132,T132,D.A. Points,63,"33' 4""",18611.5,559,-0.03
134,T132,T132,Jon Rahm,71,"33' 4""",18464.5,554,-0.13
135,T132,T132,Scott Stallings,96,"33' 4""",30600.333,919,-0.08
136,T137,T137,Retief Goosen,60,"33' 5""",14679.917,439,-0.01
137,T137,T137,Aaron Wise,90,"33' 5""",32494.75,973,-0.12
138,T137,T137,Andrew Yun,51,"33' 5""",12403.0,371,-0.01
139,T140,T140,Austin Cook,107,"33' 6""",39158.5,1169,-0.11
140,T140,T140,Harris English,84,"33' 6""",27328.5,816,-0.05
141,T140,T140,John Huh,94,"33' 6""",34438.583,1028,-0.1
142,T140,T140,Marc Leishman,93,"33' 6""",29185.833,872,-0.13
143,T140,T140,Xinjun Zhang,81,"33' 6""",24041.083,717,-0.06
144,145,145,Luke List,98,"33' 7""",27916.583,831,-0.09
145,T146,T146,Ben Crane,65,"33' 8""",19403.583,576,-0.07
146,T146,T146,Andrew Putnam,97,"33' 8""",30433.75,904,-0.08
147,T148,T148,Aaron Baddeley,84,"33' 9""",26234.25,777,-0.08
148,T148,T148,Peter Malnati,87,"33' 9""",28146.75,833,-0.09
149,T148,T148,Brandt Snedeker,84,"33' 9""",30329.25,898,-0.1
150,T148,T148,Bubba Watson,90,"33' 9""",24947.0,739,-0.11
151,T152,T152,Zac Blair,64,"33' 10""",18537.917,548,-0.12
152,T152,T152,Troy Merritt,89,"33' 10""",29823.25,882,-0.08
153,T152,T152,Patrick Rodgers,97,"33' 10""",29226.917,863,-0.09
154,T155,T155,Sean O'Hair,67,"33' 11""",22485.917,663,-0.05
155,T155,T155,Chris Stroud,81,"33' 11""",22623.167,667,-0.07
156,T157,T157,Brian Harman,94,"34' 0""",30387.583,893,-0.08
157,T157,T157,Matt Jones,70,"34' 0""",18570.0,546,-0.1
158,T157,T157,Graeme McDowell,67,"34' 0""",18882.75,556,-0.08
159,T157,T157,Seamus Power,86,"34' 0""",25497.167,750,-0.07
160,T157,T157,Ethan Tracy,72,"34' 0""",21037.0,618,-0.06
161,162,162,Charles Howell III,104,"34' 1""",32721.667,961,-0.09
162,163,163,Jonathan Byrd,70,"34' 2""",18980.667,555,-0.07
163,T164,T164,Cody Gribble,71,"34' 3""",20763.167,606,-0.08
164,T164,T164,Stephan Jaeger,81,"34' 3""",24799.0,724,-0.04
165,T164,T164,Denny McCarthy,71,"34' 3""",20766.083,607,-0.09
166,T167,T167,Matt Atkins,56,"34' 4""",15157.667,441,-0.05
167,T167,T167,Ryan Blaum,81,"34' 4""",30089.583,877,-0.07
168,T167,T167,Roberto Díaz,72,"34' 4""",22176.167,646,-0.04
169,T167,T167,Jason Dufner,71,"34' 4""",22032.0,641,-0.05
170,T167,T167,Peter Uihlein,83,"34' 4""",23279.417,678,-0.08
171,172,172,Rod Pampling,62,"34' 5""",19365.417,562,-0.01
172,173,173,Jhonattan Vegas,92,"34' 6""",24787.167,719,-0.06
173,T174,T174,Ben Martin,64,"34' 7""",23852.5,690,-0.07
174,T174,T174,Trey Mullinax,75,"34' 7""",21389.75,619,-0.05
175,T174,T174,Adam Schenk,86,"34' 7""",25884.0,748,-0.06
176,T174,T174,Brendan Steele,74,"34' 7""",22366.583,646,-0.03
177,178,178,Bud Cauley,55,"34' 8""",16814.167,485,-0.06
178,T179,T179,Adam Hadwin,92,"34' 9""",29156.917,839,-0.1
179,T179,T179,Jamie Lovemark,92,"34' 9""",30143.167,868,-0.09
180,181,181,Tyrrell Hatton,58,"34' 10""",17748.667,509,-0.07
181,T182,T182,Bill Haas,76,"34' 11""",27255.333,780,-0.04
182,T182,T182,Kevin Kisner,89,"34' 11""",28207.0,807,-0.07
183,184,184,Jonathan Randolph,71,"35' 3""",25008.917,710,-0.04
184,185,185,Beau Hossler,104,"35' 4""",37510.5,1062,-0.12
185,186,186,Derek Fathauer,84,"35' 6""",26277.75,741,-0.06
186,187,187,Lucas Glover,65,"35' 7""",20625.25,579,-0.05
187,188,188,Jonas Blixt,67,"35' 10""",19473.75,544,-0.02
188,189,189,Charl Schwartzel,65,"36' 4""",17148.5,472,-0.02
189,190,190,Martin Piller,79,"36' 7""",28530.25,780,-0.03
190,191,191,Alex Noren,67,"36' 9""",22439.5,610,-0.1
191,192,192,Daniel Summerhays,51,"36' 10""",15097.083,410,-0.03
192,193,193,Greg Chalmers,56,"40' 7""",18762.5,462,0.02
