,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
34,T33,T33,Bubba Watson,90,60.0,93,155,-0.19
35,36,36,Shawn Stefani,76,59.78,110,184,-0.13
36,37,37,J.T. Poston,73,59.76,101,169,-0.19
37,38,38,Patrick Cantlay,87,59.69,114,191,-0.13
38,39,39,Sam Ryder,82,59.5,144,242,-0.12
39,40,40,Peter Uihlein,83,59.46,110,185,-0.1
40,41,41,Adam Hadwin,92,59.33,124,209,-0.19
41,42,42,Scott Brown,102,59.29,166,280,-0.08
42,43,43,Brian Harman,94,59.28,131,221,-0.15
43,44,44,Dustin Johnson,77,59.12,94,159,-0.24
44,45,45,Scott Piercy,84,58.9,139,236,-0.11
45,T46,T46,Daniel Berger,81,58.88,126,214,-0.18
46,T46,T46,Robert Garrigus,80,58.88,126,214,-0.13
47,48,48,Branden Grace,67,58.67,88,150,-0.22
48,49,49,Webb Simpson,95,58.66,149,254,-0.15
49,50,50,Marc Leishman,93,58.57,147,251,-0.15
50,51,51,Jonathan Byrd,70,58.49,93,159,-0.13
51,T52,T52,Aaron Baddeley,84,58.33,147,252,-0.05
52,T52,T52,Kyle Stanley,93,58.33,119,204,-0.15
53,54,54,Fabián Gómez,88,58.27,148,254,-0.07
54,55,55,Brooks Koepka,64,58.2,71,122,-0.13
55,56,56,Tyrrell Hatton,58,58.14,75,129,-0.09
56,57,57,Zach Johnson,94,58.09,140,241,-0.16
57,58,58,Byeong Hun An,86,57.99,127,219,-0.09
58,T59,T59,Keegan Bradley,98,57.96,142,245,-0.18
59,T59,T59,Matt Kuchar,88,57.96,142,245,-0.15
60,61,61,Bronson Burgoon,69,57.86,92,159,-0.16
61,62,62,Paul Casey,74,57.79,89,154,-0.13
62,63,63,Aaron Wise,90,57.78,130,225,-0.12
63,64,64,Phil Mickelson,90,57.56,118,205,-0.2
64,65,65,Russell Knox,94,57.54,145,252,-0.07
65,66,66,Chris Kirk,108,57.53,191,332,-0.17
66,67,67,Billy Horschel,86,57.51,134,233,-0.11
67,68,68,Si Woo Kim,108,57.42,147,256,-0.13
68,69,69,Ben Martin,64,57.14,120,210,-0.15
69,70,70,Zac Blair,64,57.06,93,163,-0.16
70,71,71,Rory McIlroy,64,57.04,81,142,-0.11
71,72,72,Cameron Tringale,67,56.97,94,165,-0.04
72,73,73,Keith Mitchell,99,56.94,123,216,-0.06
73,74,74,Steve Wheatcroft,60,56.92,74,130,-0.07
74,75,75,Shane Lowry,64,56.58,86,152,-0.13
75,T76,T76,Corey Conners,97,56.52,130,230,-0.15
76,T76,T76,Justin Rose,70,56.52,91,161,-0.2
77,78,78,Abraham Ancer,98,56.42,145,257,-0.13
78,79,79,Rory Sabbatini,91,56.41,132,234,-0.14
79,80,80,Louis Oosthuizen,62,56.38,84,149,-0.1
80,81,81,Brice Garnett,99,56.3,152,270,-0.11
81,82,82,Alex Noren,67,56.25,90,160,-0.11
82,83,83,Beau Hossler,104,56.22,140,249,-0.16
83,84,84,Chesson Hadley,103,56.2,145,258,-0.24
84,85,85,Ian Poulter,73,56.17,91,162,-0.14
85,86,86,Lanto Griffin,80,56.11,101,180,-0.16
86,87,87,Matt Every,79,56.08,106,189,-0.1
87,88,88,Nick Watney,94,56.0,140,250,-0.09
88,T89,T89,Joel Dahmen,93,55.93,132,236,-0.1
89,T89,T89,James Hahn,85,55.93,132,236,-0.14
90,91,91,Chez Reavie,93,55.84,110,197,-0.13
91,T92,T92,Tom Lovelady,87,55.81,96,172,-0.01
92,T92,T92,Nick Taylor,94,55.81,144,258,-0.04
93,94,94,Francesco Molinari,73,55.75,97,174,-0.11
94,95,95,Charley Hoffman,87,55.72,112,201,-0.1
95,96,96,Ryan Armour,109,55.68,196,352,-0.11
96,97,97,Kevin Chappell,77,55.63,89,160,-0.13
97,98,98,Kevin Na,91,55.6,134,241,-0.11
98,99,99,Patrick Rodgers,97,55.56,125,225,-0.14
99,100,100,Robert Streb,78,55.5,121,218,-0.13
100,101,101,Jason Day,75,55.4,77,139,-0.19
101,102,102,Retief Goosen,60,55.38,72,130,-0.1
102,103,103,Brandt Snedeker,84,55.29,141,255,-0.15
103,104,104,Gary Woodland,96,55.28,110,199,-0.1
104,T105,T105,Nate Lashley,51,55.17,64,116,-0.14
105,T105,T105,David Lingmerth,82,55.17,144,261,-0.14
106,107,107,Adam Schenk,86,55.09,119,216,-0.14
107,108,108,Brian Stuard,103,55.04,191,347,-0.08
108,109,109,Satoshi Kodaira,51,55.0,77,140,-0.03
109,110,110,Jhonattan Vegas,92,54.89,101,184,-0.02
110,111,111,John Huh,94,54.88,180,328,-0.2
111,112,112,Kiradech Aphibarnrat,51,54.87,62,113,-0.1
112,113,113,Pat Perez,82,54.86,96,175,-0.15
113,114,114,Ryan Palmer,69,54.82,91,166,-0.15
114,115,115,Brendan Steele,74,54.81,74,135,-0.16
115,116,116,Hudson Swafford,73,54.79,80,146,-0.13
116,T117,T117,Ryan Blaum,81,54.76,138,252,-0.12
117,T117,T117,Martin Laird,73,54.76,115,210,-0.17
118,119,119,Matt Jones,70,54.69,70,128,-0.11
119,120,120,Billy Hurley III,70,54.55,108,198,-0.13
120,121,121,Andrew Landry,82,54.47,128,235,-0.17
121,122,122,Kelly Kraft,94,54.38,149,274,-0.14
122,123,123,Brian Gay,103,54.36,187,344,-0.14
123,124,124,Jason Dufner,71,54.34,94,173,-0.12
124,125,125,Cameron Percy,56,54.26,70,129,-0.14
125,126,126,Conrad Shindler,60,54.23,77,142,-0.16
126,127,127,Sung Kang,89,54.1,132,244,-0.19
127,T128,T128,Stephan Jaeger,81,53.89,104,193,-0.11
128,T128,T128,Sam Saunders,80,53.89,97,180,-0.08
129,130,130,"Ted Potter, Jr.",87,53.74,151,281,-0.13
130,131,131,Ben Silverman,90,53.7,138,257,-0.08
131,132,132,Jimmy Walker,81,53.67,117,218,-0.13
132,133,133,J.B. Holmes,77,53.66,110,205,-0.12
133,134,134,Jim Furyk,50,53.57,105,196,-0.16
134,135,135,Chad Campbell,87,53.53,129,241,-0.09
135,136,136,Kyle Thompson,50,53.51,61,114,-0.1
136,137,137,Jamie Lovemark,92,53.41,141,264,-0.11
137,138,138,Richy Werenski,98,53.17,134,252,-0.07
138,139,139,Michael Kim,74,53.14,110,207,-0.15
139,140,140,Austin Cook,107,53.06,156,294,-0.22
140,141,141,Ethan Tracy,72,53.05,87,164,-0.13
141,142,142,Scott Stallings,96,52.94,126,238,-0.07
142,143,143,Troy Merritt,89,52.9,137,259,-0.09
143,144,144,Emiliano Grillo,94,52.85,130,246,-0.22
144,145,145,Tom Hoge,101,52.74,154,292,-0.16
145,146,146,Ryan Moore,78,52.72,126,239,-0.08
146,147,147,Roberto Díaz,72,52.63,110,209,-0.1
147,148,148,Andrew Yun,51,52.48,53,101,-0.17
148,149,149,Xander Schauffele,96,52.44,118,225,-0.19
149,150,150,Trey Mullinax,75,52.38,77,147,-0.21
150,151,151,Bill Haas,76,52.36,122,233,-0.11
151,152,152,Brandon Harkins,101,52.28,126,241,-0.12
152,153,153,Bud Cauley,55,52.14,73,140,-0.18
153,154,154,D.A. Points,63,52.12,86,165,-0.12
154,155,155,Charl Schwartzel,65,52.08,75,144,-0.08
155,156,156,Alex Cejka,77,52.03,128,246,-0.14
156,157,157,Anirban Lahiri,82,51.95,120,231,-0.13
157,158,158,Cameron Smith,85,51.81,100,193,-0.14
158,159,159,Charles Howell III,104,51.72,120,232,0.01
159,160,160,Ollie Schniederjans,91,51.66,140,271,-0.16
160,161,161,J.J. Spaun,85,51.63,111,215,-0.16
161,162,162,Justin Thomas,91,51.58,98,190,-0.13
162,T163,T163,Ben Crane,65,51.55,83,161,-0.18
163,T163,T163,Rob Oppenheim,74,51.55,100,194,-0.09
164,165,165,Peter Malnati,87,51.54,134,260,-0.13
165,166,166,Cody Gribble,71,51.52,85,165,-0.16
166,167,167,Chris Stroud,81,51.31,98,191,-0.08
167,168,168,Harris English,84,51.3,118,230,-0.07
168,169,169,Ricky Barnes,65,51.27,81,158,-0.17
169,170,170,Lucas Glover,65,51.25,82,160,-0.06
170,171,171,Danny Lee,88,51.22,126,246,-0.2
171,172,172,Kevin Tway,110,51.13,136,266,-0.1
172,173,173,Graeme McDowell,67,50.98,78,153,-0.06
173,174,174,Talor Gooch,78,50.79,97,191,-0.16
174,175,175,Tyrone Van Aswegen,101,50.7,144,284,-0.12
175,176,176,Jonas Blixt,67,50.65,78,154,-0.09
176,177,177,Rod Pampling,62,50.58,87,172,-0.11
177,178,178,Dominic Bozzelli,65,50.45,113,224,-0.13
178,179,179,Harold Varner III,91,49.33,110,223,-0.15
179,180,180,Whee Kim,93,49.11,138,281,-0.14
180,181,181,Martin Flores,92,49.09,108,220,-0.16
181,182,182,Seamus Power,86,48.97,95,194,-0.13
182,183,183,Wesley Bryan,69,48.79,101,207,-0.18
183,184,184,Grayson Murray,72,47.77,75,157,-0.16
184,185,185,Greg Chalmers,56,47.71,73,153,-0.14
185,186,186,Derek Fathauer,84,47.33,115,243,-0.14
186,187,187,Patrick Reed,94,47.29,96,203,-0.14
187,188,188,Zecheng Dou,53,46.94,46,98,-0.04
188,189,189,Matt Atkins,56,46.6,48,103,-0.13
189,190,190,Jonathan Randolph,71,46.12,101,219,-0.09
190,191,191,Martin Piller,79,44.83,104,232,-0.15
191,T192,T192,Sean O'Hair,67,41.98,68,162,-0.21
192,T192,T192,Daniel Summerhays,51,41.98,55,131,-0.16
