,Approaches_100-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_100-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_100-125_yards-Rgh_RTP_PLAYER NAME,Approaches_100-125_yards-Rgh_RTP_ROUNDS,Approaches_100-125_yards-Rgh_RTP_AVG RTP
0,1,1,Cameron Percy,56,-.261
1,2,2,Mackenzie Hughes,80,-.227
2,3,3,Chris Kirk,108,-.200
3,4,4,Gary Woodland,96,-.192
4,T5,T5,Tyler Duncan,97,-.167
5,T5,T5,Brandt Snedeker,84,-.167
6,7,7,Bud Cauley,55,-.154
7,T8,T8,Michael Kim,74,-.143
8,T8,T8,Webb Simpson,95,-.143
9,10,10,Peter Malnati,87,-.140
10,11,11,Andrew Putnam,97,-.138
11,12,12,Johnson Wagner,75,-.125
12,13,13,Jason Kokrak,99,-.118
13,T14,T14,Joel Dahmen,93,-.111
14,T14,T14,Rod Pampling,62,-.111
15,T16,T16,Charles Howell III,104,-.105
16,T16,T16,Patton Kizzire,92,-.105
17,T18,T18,Lucas Glover,65,-.100
18,T18,T18,Russell Henley,77,-.100
19,T18,T18,Rory Sabbatini,91,-.100
20,21,21,Brian Stuard,103,-.083
21,22,22,Stephan Jaeger,81,-.082
22,23,23,Brian Harman,94,-.079
23,24,24,Cameron Tringale,67,-.074
24,T25,T25,Alex Noren,67,-.071
25,T25,T25,Kyle Thompson,50,-.071
26,27,27,Beau Hossler,104,-.068
27,28,28,Robert Garrigus,80,-.067
28,29,29,Fabián Gómez,88,-.057
29,T30,T30,Tyrrell Hatton,58,-.056
30,T30,T30,David Hearn,66,-.056
31,T30,T30,Dustin Johnson,77,-.056
32,T30,T30,Shane Lowry,64,-.056
33,T30,T30,D.A. Points,63,-.056
34,T35,T35,J.B. Holmes,77,-.053
35,T35,T35,Kyle Stanley,93,-.053
36,37,37,Zac Blair,64,-.050
37,38,38,Harris English,84,-.048
38,39,39,David Lingmerth,82,-.045
39,T40,T40,Keegan Bradley,98,-.043
40,T40,T40,Rob Oppenheim,74,-.043
41,T40,T40,Ryan Palmer,69,-.043
42,43,43,Greg Chalmers,56,-.042
43,44,44,Abraham Ancer,98,-.040
44,45,45,Justin Thomas,91,-.034
45,46,46,C.T. Pan,104,-.033
46,47,47,Martin Flores,92,-.030
47,48,48,Marc Leishman,93,-.029
48,49,49,Patrick Cantlay,87,-.024
49,T50,T50,Aaron Baddeley,84,E
50,T50,T50,Blayne Barber,69,E
51,T50,T50,Jonas Blixt,67,E
52,T50,T50,Jim Furyk,50,E
53,T50,T50,Brian Gay,103,E
54,T50,T50,Lanto Griffin,80,E
55,T50,T50,Bill Haas,76,E
56,T50,T50,J.J. Henry,81,E
57,T50,T50,Zach Johnson,94,E
58,T50,T50,Kevin Kisner,89,E
59,T50,T50,Brooks Koepka,64,E
60,T50,T50,Martin Laird,73,E
61,T50,T50,Tom Lovelady,87,E
62,T50,T50,Graeme McDowell,67,E
63,T50,T50,Kevin Na,91,E
64,T50,T50,J.T. Poston,73,E
65,T50,T50,"Ted Potter, Jr.",87,E
66,T50,T50,Jonathan Randolph,71,E
67,T50,T50,Justin Rose,70,E
68,T50,T50,Henrik Stenson,60,E
69,T50,T50,Kevin Streelman,94,E
70,T50,T50,Michael Thompson,62,E
71,T50,T50,Ethan Tracy,72,E
72,T50,T50,Peter Uihlein,83,E
73,74,74,Scott Stallings,96,+.023
74,75,75,Chesson Hadley,103,+.024
75,T76,T76,Si Woo Kim,108,+.028
76,T76,T76,Andrew Landry,82,+.028
77,78,78,Hunter Mahan,67,+.032
78,79,79,Derek Fathauer,84,+.033
79,T80,T80,Talor Gooch,78,+.037
80,T80,T80,Tom Hoge,101,+.037
81,T80,T80,Sung Kang,89,+.037
82,83,83,Russell Knox,94,+.038
83,84,84,Xander Schauffele,96,+.040
84,85,85,Phil Mickelson,90,+.049
85,86,86,Chez Reavie,93,+.050
86,T87,T87,Jonathan Byrd,70,+.053
87,T87,T87,Tommy Fleetwood,73,+.053
88,T87,T87,Luke List,98,+.053
89,90,90,Ollie Schniederjans,91,+.056
90,91,91,Martin Piller,79,+.057
91,92,92,Ben Crane,65,+.059
92,93,93,Tony Finau,105,+.060
93,T94,T94,Bryson DeChambeau,93,+.063
94,T94,T94,Xinjun Zhang,81,+.063
95,T96,T96,Emiliano Grillo,94,+.067
96,T96,T96,Ian Poulter,73,+.067
97,98,98,Brandon Harkins,101,+.068
98,T99,T99,Dominic Bozzelli,65,+.069
99,T99,T99,Chad Campbell,87,+.069
100,T99,T99,Sam Ryder,82,+.069
101,102,102,Bubba Watson,90,+.070
102,103,103,Jamie Lovemark,92,+.074
103,T104,T104,Billy Horschel,86,+.077
104,T104,T104,Matt Kuchar,88,+.077
105,T104,T104,Tiger Woods,68,+.077
106,107,107,Chris Stroud,81,+.080
107,108,108,William McGirt,84,+.081
108,T109,T109,Matt Every,79,+.083
109,T109,T109,Shawn Stefani,76,+.083
110,111,111,Adam Schenk,86,+.086
111,T112,T112,Alex Cejka,77,+.087
112,T112,T112,Jason Day,75,+.087
113,T112,T112,Brendan Steele,74,+.087
114,T112,T112,Kevin Tway,110,+.087
115,116,116,Bronson Burgoon,69,+.091
116,117,117,Ryan Armour,109,+.095
117,118,118,Tyrone Van Aswegen,101,+.097
118,T119,T119,Satoshi Kodaira,51,+.100
119,T119,T119,Hideki Matsuyama,75,+.100
120,T119,T119,Steve Wheatcroft,60,+.100
121,122,122,Sean O'Hair,67,+.103
122,123,123,Patrick Reed,94,+.105
123,124,124,Rory McIlroy,64,+.108
124,T125,T125,Denny McCarthy,71,+.111
125,T125,T125,J.J. Spaun,85,+.111
126,T125,T125,Hudson Swafford,73,+.111
127,T128,T128,Stewart Cink,87,+.118
128,T128,T128,Retief Goosen,60,+.118
129,T128,T128,Ryan Moore,78,+.118
130,T128,T128,Brett Stegmaier,67,+.118
131,T132,T132,Daniel Berger,81,+.125
132,T132,T132,Anirban Lahiri,82,+.125
133,T132,T132,Francesco Molinari,73,+.125
134,T132,T132,Nick Taylor,94,+.125
135,T136,T136,Byeong Hun An,86,+.129
136,T136,T136,Nicholas Lindheim,77,+.129
137,T138,T138,Ben Martin,64,+.133
138,T138,T138,Aaron Wise,90,+.133
