,Approach_225-250_yards_RTP_RANK THIS WEEK,Approach_225-250_yards_RTP_RANK LAST WEEK,Approach_225-250_yards_RTP_PLAYER NAME,Approach_225-250_yards_RTP_ROUNDS,Approach_225-250_yards_RTP_AVG RTP
154,T155,T155,Stewart Cink,87,-.109
155,T155,T155,Adam Hadwin,92,-.109
156,T155,T155,Kelly Kraft,94,-.109
157,T158,T158,Austin Cook,107,-.105
158,T158,T158,Ian Poulter,73,-.105
159,160,160,Sung Kang,89,-.103
160,161,161,Graeme McDowell,67,-.100
161,162,162,Andrew Putnam,97,-.098
162,163,163,Vaughn Taylor,83,-.096
163,164,164,Phil Mickelson,90,-.094
164,T165,T165,Talor Gooch,78,-.089
165,T165,T165,William McGirt,84,-.089
166,T165,T165,Adam Scott,78,-.089
167,168,168,Ollie Schniederjans,91,-.085
168,169,169,Matt Kuchar,88,-.083
169,170,170,Chez Reavie,93,-.074
170,T171,T171,Kevin Chappell,77,-.073
171,T171,T171,Russell Knox,94,-.073
172,173,173,Kevin Kisner,89,-.069
173,T174,T174,Kiradech Aphibarnrat,51,-.065
174,T174,T174,Jim Furyk,50,-.065
175,176,176,Cameron Smith,85,-.063
176,177,177,Pat Perez,82,-.061
177,178,178,Robert Streb,78,-.043
178,179,179,Tom Lovelady,87,-.041
179,180,180,Brendan Steele,74,-.036
180,181,181,Bud Cauley,55,-.032
181,182,182,Tyrrell Hatton,58,-.030
182,183,183,Dominic Bozzelli,65,-.020
183,T184,T184,Chad Campbell,87,E
184,T184,T184,Jason Dufner,71,E
185,T184,T184,Retief Goosen,60,E
186,187,187,Cameron Tringale,67,+.030
187,188,188,Russell Henley,77,+.034
188,189,189,Charley Hoffman,87,+.038
189,190,190,Charl Schwartzel,65,+.050
190,191,191,Brian Harman,94,+.059
191,192,192,Michael Kim,74,+.103
192,193,193,Greg Chalmers,56,+.115
