,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
81,82,82,Charley Hoffman,87,80.77,42,52,-0.38
82,T83,T83,Harris English,84,80.49,33,41,-0.39
83,T83,T83,Adam Scott,78,80.49,33,41,-0.33
84,85,85,Stephan Jaeger,81,80.36,45,56,-0.22
85,86,86,Martin Piller,79,80.33,49,61,-0.22
86,87,87,Jason Kokrak,99,80.28,57,71,-0.33
87,88,88,Rory Sabbatini,91,80.26,61,76,-0.18
88,89,89,Aaron Wise,90,80.23,69,86,-0.3
89,T90,T90,Troy Merritt,89,80.0,56,70,-0.34
90,T90,T90,Trey Mullinax,75,80.0,68,85,-0.34
91,T90,T90,Steve Wheatcroft,60,80.0,44,55,-0.39
92,93,93,J.B. Holmes,77,79.66,47,59,-0.34
93,94,94,Bryson DeChambeau,93,79.63,43,54,-0.37
94,95,95,Scott Brown,102,79.03,49,62,-0.31
95,96,96,Aaron Baddeley,84,78.95,45,57,-0.2
96,T97,T97,Whee Kim,93,78.87,56,71,-0.38
97,T97,T97,Kelly Kraft,94,78.87,56,71,-0.43
98,T99,T99,Branden Grace,67,78.79,26,33,-0.38
99,T99,T99,J.T. Poston,73,78.79,52,66,-0.23
100,101,101,Patton Kizzire,92,78.67,59,75,-0.27
101,T102,T102,Daniel Berger,81,78.57,33,42,-0.39
102,T102,T102,Alex Noren,67,78.57,22,28,-0.18
103,104,104,Scott Stallings,96,78.48,62,79,-0.29
104,105,105,Michael Kim,74,78.26,36,46,-0.19
105,106,106,Matt Jones,70,78.05,32,41,-0.34
106,T107,T107,Brendan Steele,74,78.0,39,50,-0.05
107,T107,T107,Cameron Tringale,67,78.0,39,50,-0.41
108,109,109,"Ted Potter, Jr.",87,77.92,60,77,-0.32
109,T110,T110,Luke List,98,77.78,63,81,-0.27
110,T110,T110,Jon Rahm,71,77.78,56,72,-0.29
111,T110,T110,Jonathan Randolph,71,77.78,42,54,-0.21
112,113,113,Chris Kirk,108,77.67,80,103,-0.39
113,114,114,William McGirt,84,77.59,45,58,-0.36
114,115,115,Bill Haas,76,77.55,38,49,-0.34
115,116,116,Xinjun Zhang,81,77.5,31,40,-0.39
116,117,117,Joel Dahmen,93,77.46,55,71,-0.27
117,118,118,Danny Lee,88,77.36,41,53,-0.39
118,T119,T119,Billy Hurley III,70,77.27,51,66,-0.25
119,T119,T119,Jamie Lovemark,92,77.27,51,66,-0.41
120,121,121,Sam Ryder,82,77.19,44,57,-0.43
121,T122,T122,Ricky Barnes,65,76.92,30,39,-0.33
122,T122,T122,Brandon Harkins,101,76.92,80,104,-0.36
123,T122,T122,Harold Varner III,91,76.92,50,65,-0.36
124,T122,T122,Jhonattan Vegas,92,76.92,40,52,-0.18
125,126,126,Seamus Power,86,76.79,43,56,-0.37
126,T127,T127,Dominic Bozzelli,65,76.74,33,43,-0.18
127,T127,T127,Tommy Fleetwood,73,76.74,33,43,-0.27
128,129,129,Jordan Spieth,81,76.62,59,77,-0.36
129,130,130,Dustin Johnson,77,76.54,62,81,-0.29
130,T131,T131,Roberto Díaz,72,76.47,52,68,-0.35
131,T131,T131,John Huh,94,76.47,39,51,-0.33
132,T133,T133,Rickie Fowler,74,76.32,29,38,-0.45
133,T133,T133,Tyrrell Hatton,58,76.32,29,38,-0.28
134,135,135,Martin Flores,92,76.19,64,84,-0.31
135,136,136,Henrik Stenson,60,76.0,19,25,-0.32
136,137,137,Andrew Landry,82,75.79,72,95,-0.36
137,138,138,Austin Cook,107,75.61,62,82,-0.23
138,T139,T139,Ben Martin,64,75.51,37,49,-0.27
139,T139,T139,Justin Rose,70,75.51,37,49,-0.46
140,141,141,Tom Hoge,101,75.32,58,77,-0.34
141,T142,T142,Patrick Cantlay,87,75.0,45,60,-0.22
142,T142,T142,Derek Fathauer,84,75.0,33,44,-0.27
143,T142,T142,Tom Lovelady,87,75.0,75,100,-0.28
144,T142,T142,Ian Poulter,73,75.0,33,44,-0.33
145,T142,T142,Peter Uihlein,83,75.0,54,72,-0.39
146,147,147,Nick Taylor,94,74.7,62,83,-0.29
147,148,148,Kevin Kisner,89,74.63,50,67,-0.38
148,149,149,Ben Silverman,90,74.6,47,63,-0.34
149,150,150,Lanto Griffin,80,74.58,44,59,-0.25
150,151,151,Johnson Wagner,75,74.51,38,51,-0.26
151,152,152,Mackenzie Hughes,80,74.47,35,47,-0.4
152,153,153,Jonathan Byrd,70,74.42,32,43,-0.38
153,154,154,Conrad Shindler,60,74.36,29,39,-0.31
154,155,155,Graeme McDowell,67,74.29,26,35,-0.23
155,156,156,David Lingmerth,82,74.24,49,66,-0.41
156,T157,T157,Paul Casey,74,74.19,23,31,-0.35
157,T157,T157,Sam Saunders,80,74.19,46,62,-0.22
158,159,159,Jonas Blixt,67,74.0,37,50,-0.41
159,160,160,Robert Garrigus,80,73.58,39,53,-0.26
160,161,161,Pat Perez,82,73.47,36,49,-0.36
161,162,162,Talor Gooch,78,73.33,33,45,-0.12
162,163,163,Michael Thompson,62,73.17,30,41,-0.3
163,164,164,Si Woo Kim,108,73.02,46,63,-0.33
164,T165,T165,Greg Chalmers,56,72.97,27,37,-0.44
165,T165,T165,Hideki Matsuyama,75,72.97,27,37,-0.3
166,167,167,Ryan Palmer,69,72.86,51,70,-0.31
167,T168,T168,Matt Every,79,72.73,32,44,-0.22
168,T168,T168,Adam Hadwin,92,72.73,40,55,-0.35
169,170,170,Byeong Hun An,86,72.34,34,47,-0.26
170,171,171,Jason Day,75,72.22,26,36,-0.27
171,172,172,Kyle Thompson,50,72.09,31,43,-0.26
172,173,173,Andrew Yun,51,72.0,18,25,-0.17
173,174,174,D.A. Points,63,71.93,41,57,-0.12
174,175,175,Kevin Chappell,77,71.88,46,64,-0.28
175,176,176,Kevin Na,91,71.19,42,59,-0.48
176,177,177,Grayson Murray,72,70.91,39,55,-0.26
177,178,178,Ollie Schniederjans,91,70.83,51,72,-0.47
178,179,179,Brooks Koepka,64,70.77,46,65,-0.3
179,T180,T180,Charl Schwartzel,65,70.73,29,41,-0.41
180,T180,T180,Kyle Stanley,93,70.73,29,41,-0.17
181,182,182,Beau Hossler,104,70.65,65,92,-0.37
182,T183,T183,Jason Dufner,71,70.59,36,51,-0.36
183,T183,T183,Marc Leishman,93,70.59,36,51,-0.19
184,185,185,Jimmy Walker,81,70.49,43,61,-0.42
185,186,186,Bubba Watson,90,69.74,53,76,-0.32
186,187,187,Cody Gribble,71,68.75,22,32,-0.23
187,188,188,Phil Mickelson,90,68.42,52,76,-0.31
188,189,189,Shane Lowry,64,65.85,27,41,-0.19
189,190,190,Patrick Rodgers,97,65.28,47,72,-0.38
190,191,191,Lucas Glover,65,64.71,22,34,-0.36
191,192,192,Satoshi Kodaira,51,62.07,18,29,-0.22
192,193,193,Zecheng Dou,53,55.88,19,34,-0.21
