,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
0,1,1,Dustin Johnson,77,-.145
1,T2,T2,Hideki Matsuyama,75,-.119
2,T2,T2,Johnson Wagner,75,-.119
3,4,4,Marc Leishman,93,-.118
4,5,5,Tony Finau,105,-.112
5,6,6,Justin Thomas,91,-.109
6,7,7,Daniel Berger,81,-.103
7,8,8,Rickie Fowler,74,-.102
8,T9,T9,Michael Thompson,62,-.092
9,T9,T9,Bubba Watson,90,-.092
10,11,11,Brooks Koepka,64,-.082
11,12,12,Shawn Stefani,76,-.080
12,13,13,Bryson DeChambeau,93,-.079
13,14,14,Jimmy Walker,81,-.075
14,15,15,Rafa Cabrera Bello,75,-.071
15,16,16,Jason Day,75,-.060
16,17,17,Russell Henley,77,-.055
17,T18,T18,Zac Blair,64,-.054
18,T18,T18,Andrew Putnam,97,-.054
19,20,20,Emiliano Grillo,94,-.052
20,21,21,Talor Gooch,78,-.050
21,22,22,Rory McIlroy,64,-.048
22,23,23,Alex Cejka,77,-.047
23,24,24,Kevin Na,91,-.045
24,25,25,Branden Grace,67,-.043
25,T26,T26,Austin Cook,107,-.041
26,T26,T26,Kevin Tway,110,-.041
27,T28,T28,Adam Hadwin,92,-.039
28,T28,T28,Tiger Woods,68,-.039
29,30,30,Francesco Molinari,73,-.038
30,31,31,Mackenzie Hughes,80,-.034
31,T32,T32,Martin Laird,73,-.030
32,T32,T32,Brett Stegmaier,67,-.030
33,34,34,Sung Kang,89,-.029
34,35,35,Grayson Murray,72,-.025
35,36,36,Brian Harman,94,-.024
36,T37,T37,Nate Lashley,51,-.023
37,T37,T37,Kyle Stanley,93,-.023
38,39,39,Danny Lee,88,-.022
39,40,40,Webb Simpson,95,-.021
40,T41,T41,Ricky Barnes,65,-.020
41,T41,T41,Keegan Bradley,98,-.020
42,T41,T41,Chesson Hadley,103,-.020
43,T41,T41,Nicholas Lindheim,77,-.020
44,T45,T45,Shane Lowry,64,-.017
45,T45,T45,Scott Piercy,84,-.017
46,47,47,Denny McCarthy,71,-.016
47,48,48,J.T. Poston,73,-.015
48,49,49,Tom Hoge,101,-.014
49,50,50,Patton Kizzire,92,-.013
50,51,51,Aaron Wise,90,-.012
51,T52,T52,Zach Johnson,94,-.011
52,T52,T52,Rory Sabbatini,91,-.011
53,T54,T54,Abraham Ancer,98,-.010
54,T54,T54,Beau Hossler,104,-.010
55,T54,T54,Cameron Percy,56,-.010
56,T54,T54,Tyrone Van Aswegen,101,-.010
57,58,58,Jason Dufner,71,-.008
58,T59,T59,Patrick Cantlay,87,-.006
59,T59,T59,Phil Mickelson,90,-.006
60,T59,T59,Chez Reavie,93,-.006
61,T59,T59,Patrick Rodgers,97,-.006
62,T59,T59,Xander Schauffele,96,-.006
63,T64,T64,Kevin Chappell,77,E
64,T64,T64,Matt Every,79,E
65,T64,T64,David Hearn,66,E
66,T64,T64,John Huh,94,E
67,T64,T64,Chris Kirk,108,E
68,T64,T64,Peter Uihlein,83,E
69,T70,T70,Jason Kokrak,99,+.005
70,T70,T70,C.T. Pan,104,+.005
71,T70,T70,Brandt Snedeker,84,+.005
72,73,73,Andrew Landry,82,+.006
73,T74,T74,Wesley Bryan,69,+.007
74,T74,T74,Justin Rose,70,+.007
75,T74,T74,Henrik Stenson,60,+.007
76,T77,T77,Hunter Mahan,67,+.009
77,T77,T77,Alex Noren,67,+.009
78,T77,T77,Conrad Shindler,60,+.009
79,80,80,David Lingmerth,82,+.010
80,81,81,Billy Hurley III,70,+.013
81,T82,T82,Russell Knox,94,+.015
82,T82,T82,Patrick Reed,94,+.015
83,T84,T84,Bronson Burgoon,69,+.016
84,T84,T84,Jonathan Byrd,70,+.016
85,T84,T84,Tommy Fleetwood,73,+.016
86,T87,T87,Stewart Cink,87,+.017
87,T87,T87,Robert Garrigus,80,+.017
88,T87,T87,Kevin Streelman,94,+.017
89,90,90,Anirban Lahiri,82,+.018
90,T91,T91,Adam Schenk,86,+.019
91,T91,T91,Adam Scott,78,+.019
92,T93,T93,Billy Horschel,86,+.021
93,T93,T93,Seamus Power,86,+.021
94,95,95,Pat Perez,82,+.024
95,96,96,Robert Streb,78,+.026
96,T97,T97,Jamie Lovemark,92,+.027
97,T97,T97,Jordan Spieth,81,+.027
98,99,99,Rob Oppenheim,74,+.029
99,T100,T100,Byeong Hun An,86,+.030
100,T100,T100,Derek Fathauer,84,+.030
101,T100,T100,Cameron Smith,85,+.030
102,T103,T103,Jim Furyk,50,+.032
103,T103,T103,Ian Poulter,73,+.032
104,T103,T103,Vaughn Taylor,83,+.032
105,T106,T106,Ben Crane,65,+.033
106,T106,T106,Graeme McDowell,67,+.033
107,T106,T106,William McGirt,84,+.033
108,109,109,Luke List,98,+.035
109,110,110,Xinjun Zhang,81,+.036
110,T111,T111,Dominic Bozzelli,65,+.037
111,T111,T111,James Hahn,85,+.037
112,T113,T113,Brandon Harkins,101,+.038
113,T113,T113,Tyrrell Hatton,58,+.038
114,115,115,Retief Goosen,60,+.040
115,T116,T116,Kiradech Aphibarnrat,51,+.044
116,T116,T116,Nick Watney,94,+.044
117,T118,T118,Zecheng Dou,53,+.045
118,T118,T118,Kelly Kraft,94,+.045
119,T118,T118,Brendan Steele,74,+.045
120,121,121,Ben Silverman,90,+.047
121,122,122,Cody Gribble,71,+.049
122,123,123,Matt Kuchar,88,+.050
123,124,124,Martin Piller,79,+.051
124,T125,T125,Paul Casey,74,+.052
125,T125,T125,Tyler Duncan,97,+.052
126,T125,T125,Matt Jones,70,+.052
127,T125,T125,Si Woo Kim,108,+.052
128,T129,T129,Scott Brown,102,+.053
129,T129,T129,Ollie Schniederjans,91,+.053
130,131,131,Aaron Baddeley,84,+.055
131,T132,T132,Kevin Kisner,89,+.056
