,Approaches_from_75-100_yards_RANK THIS WEEK,Approaches_from_75-100_yards_RANK LAST WEEK,Approaches_from_75-100_yards_PLAYER NAME,Approaches_from_75-100_yards_ROUNDS,Approaches_from_75-100_yards_AVG,Approaches_from_75-100_yards_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_# OF ATTEMPTS,Approaches_from_75-100_yards_RELATIVE TO PAR
0,1,1,Robert Streb,78,"10' 4""",329.333,32,-8
1,T2,T2,Stewart Cink,87,"13' 5""",709.6669999999999,53,-9
2,T2,T2,Justin Thomas,91,"13' 5""",630.5830000000001,47,-16
3,4,4,Tiger Woods,68,"13' 8""",641.5830000000001,47,-14
4,T5,T5,Brian Gay,103,"13' 9""",1553.5829999999999,113,-29
5,T5,T5,Ben Martin,64,"13' 9""",537.1669999999999,39,-8
6,T7,T7,Chad Campbell,87,"13' 10""",624.3330000000001,45,-17
7,T7,T7,Rory McIlroy,64,"13' 10""",483.5,35,-6
8,9,9,Ryan Blaum,81,"13' 11""",694.8330000000001,50,-13
9,10,10,Danny Lee,88,"14' 1""",533.75,38,-13
10,11,11,Webb Simpson,95,"14' 2""",950.3330000000001,67,-15
11,12,12,Wesley Bryan,69,"14' 3""",654.9169999999999,46,-16
12,T13,T13,Ryan Armour,109,"14' 5""",1538.75,107,-22
13,T13,T13,J.B. Holmes,77,"14' 5""",607.1669999999999,42,-10
14,15,15,Sung Kang,89,"14' 6""",752.8330000000001,52,-19
15,T16,T16,Retief Goosen,60,"14' 8""",601.3330000000001,41,-3
16,T16,T16,Nicholas Lindheim,77,"14' 8""",793.25,54,-19
17,18,18,Vaughn Taylor,83,"14' 9""",1017.5830000000001,69,-13
18,T19,T19,Corey Conners,97,"14' 11""",997.0830000000001,67,-16
19,T19,T19,Xander Schauffele,96,"14' 11""",373.667,25,-6
20,T19,T19,Brandt Snedeker,84,"14' 11""",941.6669999999999,63,-8
21,T19,T19,Chris Stroud,81,"14' 11""",684.5,46,-9
22,23,23,Ricky Barnes,65,"15' 0""",495.167,33,-5
23,T24,T24,Bryson DeChambeau,93,"15' 1""",634.1669999999999,42,-10
24,T24,T24,C.T. Pan,104,"15' 1""",799.0830000000001,53,-6
25,T26,T26,Martin Laird,73,"15' 2""",862.1669999999999,57,-14
26,T26,T26,Andrew Putnam,97,"15' 2""",682.4169999999999,45,-15
27,28,28,Blayne Barber,69,"15' 3""",745.4169999999999,49,-12
28,T29,T29,David Hearn,66,"15' 4""",520.5830000000001,34,-10
29,T29,T29,J.J. Henry,81,"15' 4""",736.1669999999999,48,-6
30,T31,T31,Tom Hoge,101,"15' 6""",1024.083,66,-12
31,T31,T31,Jon Rahm,71,"15' 6""",852.8330000000001,55,-15
32,T33,T33,Mackenzie Hughes,80,"15' 7""",621.75,40,-4
33,T33,T33,Troy Merritt,89,"15' 7""",902.0830000000001,58,-17
34,T33,T33,Peter Uihlein,83,"15' 7""",777.6669999999999,50,-13
35,36,36,Ollie Schniederjans,91,"15' 8""",768.0,49,-17
36,T37,T37,Byeong Hun An,86,"15' 9""",567.9169999999999,36,-6
37,T37,T37,Brice Garnett,99,"15' 9""",1135.583,72,-15
38,T39,T39,Ben Crane,65,"15' 10""",538.0,34,-11
39,T39,T39,Conrad Shindler,60,"15' 10""",379.75,24,-2
40,T41,T41,Kiradech Aphibarnrat,51,"15' 11""",239.25,15,-2
41,T41,T41,Jonathan Byrd,70,"15' 11""",605.3330000000001,38,-3
42,T41,T41,Zach Johnson,94,"15' 11""",1004.0,63,-12
43,T41,T41,Ethan Tracy,72,"15' 11""",542.0830000000001,34,-4
44,45,45,Michael Thompson,62,"16' 0""",542.9169999999999,34,-4
45,T46,T46,Abraham Ancer,98,"16' 1""",1140.167,71,-8
46,T46,T46,Martin Flores,92,"16' 1""",1061.0,66,-5
47,48,48,Henrik Stenson,60,"16' 3""",390.25,24,-4
48,T49,T49,Dominic Bozzelli,65,"16' 4""",620.0,38,E
49,T49,T49,Rod Pampling,62,"16' 4""",392.083,24,-4
50,T49,T49,Rory Sabbatini,91,"16' 4""",1143.333,70,-3
51,T52,T52,Dustin Johnson,77,"16' 5""",1017.3330000000001,62,-6
52,T52,T52,Jamie Lovemark,92,"16' 5""",919.5830000000001,56,-4
53,T52,T52,Ryan Moore,78,"16' 5""",835.1669999999999,51,-8
54,T52,T52,Nick Taylor,94,"16' 5""",1085.583,66,-13
55,56,56,Rickie Fowler,74,"16' 7""",480.083,29,-7
56,T57,T57,Bill Haas,76,"16' 8""",698.5830000000001,42,-2
57,T57,T57,Andrew Landry,82,"16' 8""",1296.917,78,-19
58,T57,T57,J.J. Spaun,85,"16' 8""",1064.667,64,-14
59,T57,T57,Cameron Tringale,67,"16' 8""",665.5830000000001,40,-9
60,T57,T57,Aaron Wise,90,"16' 8""",1116.75,67,-15
61,62,62,Tyrone Van Aswegen,101,"16' 9""",836.9169999999999,50,-10
62,T63,T63,Emiliano Grillo,94,"16' 10""",856.9169999999999,51,-8
63,T63,T63,Matt Kuchar,88,"16' 10""",974.5,58,-10
64,T63,T63,Kevin Na,91,"16' 10""",841.9169999999999,50,-8
65,T63,T63,Rob Oppenheim,74,"16' 10""",877.3330000000001,52,-11
66,67,67,Ben Silverman,90,"16' 11""",928.9169999999999,55,-11
67,T68,T68,Alex Cejka,77,"17' 0""",885.9169999999999,52,-8
68,T68,T68,Jim Furyk,50,"17' 0""",391.5,23,-6
69,T68,T68,Brandon Harkins,101,"17' 0""",1243.5,73,-14
70,T68,T68,Charley Hoffman,87,"17' 0""",933.9169999999999,55,-11
71,T68,T68,David Lingmerth,82,"17' 0""",1054.833,62,-7
72,T68,T68,Grayson Murray,72,"17' 0""",612.3330000000001,36,-2
73,T68,T68,Nick Watney,94,"17' 0""",1243.25,73,-12
74,75,75,Scott Piercy,84,"17' 1""",872.5,51,-9
75,T76,T76,Charles Howell III,104,"17' 2""",1338.3329999999999,78,-6
76,T76,T76,Brett Stegmaier,67,"17' 2""",773.5830000000001,45,-11
77,T78,T78,Robert Garrigus,80,"17' 3""",706.1669999999999,41,+2
78,T78,T78,"Ted Potter, Jr.",87,"17' 3""",1153.333,67,-12
79,T78,T78,Sam Ryder,82,"17' 3""",792.0,46,-6
80,T81,T81,Kevin Kisner,89,"17' 4""",868.0,50,-13
81,T81,T81,Ryan Palmer,69,"17' 4""",987.5,57,-8
82,T81,T81,Patrick Reed,94,"17' 4""",623.3330000000001,36,-12
83,T81,T81,Justin Rose,70,"17' 4""",659.4169999999999,38,-15
84,T81,T81,Daniel Summerhays,51,"17' 4""",537.4169999999999,31,-2
85,T86,T86,Jason Day,75,"17' 5""",417.75,24,-6
86,T86,T86,Tyler Duncan,97,"17' 5""",837.6669999999999,48,-4
87,T86,T86,Chris Kirk,108,"17' 5""",1603.0,92,-12
88,T86,T86,Jason Kokrak,99,"17' 5""",1010.6669999999999,58,-5
89,T90,T90,Daniel Berger,81,"17' 6""",665.5830000000001,38,-5
90,T90,T90,Si Woo Kim,108,"17' 6""",892.5830000000001,51,-7
91,T90,T90,Marc Leishman,93,"17' 6""",664.75,38,-5
92,T90,T90,Adam Scott,78,"17' 6""",681.5,39,-6
93,T90,T90,Jimmy Walker,81,"17' 6""",925.9169999999999,53,-4
94,T90,T90,Bubba Watson,90,"17' 6""",925.3330000000001,53,-4
95,T90,T90,Andrew Yun,51,"17' 6""",333.167,19,+1
