,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
0,1,1,Rory McIlroy,64,-.161
1,2,2,Kevin Na,91,-.146
2,3,3,Brooks Koepka,64,-.141
3,4,4,Tommy Fleetwood,73,-.138
4,5,5,Justin Rose,70,-.129
5,6,6,Marc Leishman,93,-.127
6,7,7,Alex Noren,67,-.124
7,8,8,Russell Henley,77,-.121
8,9,9,Cody Gribble,71,-.117
9,10,10,"Ted Potter, Jr.",87,-.115
10,11,11,Emiliano Grillo,94,-.114
11,12,12,Zac Blair,64,-.113
12,13,13,Brian Gay,103,-.112
13,T14,T14,Ricky Barnes,65,-.109
14,T14,T14,Tony Finau,105,-.109
15,T14,T14,Dustin Johnson,77,-.109
16,17,17,Peter Malnati,87,-.107
17,T18,T18,Cameron Percy,56,-.106
18,T18,T18,Charl Schwartzel,65,-.106
19,20,20,Graeme McDowell,67,-.103
20,21,21,Rickie Fowler,74,-.102
21,T22,T22,Zach Johnson,94,-.100
22,T22,T22,Harold Varner III,91,-.100
23,T24,T24,Patrick Cantlay,87,-.099
24,T24,T24,Charley Hoffman,87,-.099
25,T24,T24,Nicholas Lindheim,77,-.099
26,T24,T24,Shane Lowry,64,-.099
27,T24,T24,Chez Reavie,93,-.099
28,T29,T29,James Hahn,85,-.096
29,T29,T29,Kevin Kisner,89,-.096
30,T29,T29,Patrick Reed,94,-.096
31,T32,T32,Scott Brown,102,-.094
32,T32,T32,Anirban Lahiri,82,-.094
33,34,34,Aaron Wise,90,-.093
34,35,35,Brian Stuard,103,-.091
35,T36,T36,Austin Cook,107,-.090
36,T36,T36,Jamie Lovemark,92,-.090
37,T36,T36,William McGirt,84,-.090
38,39,39,Kelly Kraft,94,-.089
39,T40,T40,Jason Day,75,-.088
40,T40,T40,Phil Mickelson,90,-.088
41,T40,T40,Webb Simpson,95,-.088
42,43,43,Ryan Armour,109,-.087
43,44,44,Rafa Cabrera Bello,75,-.086
44,T45,T45,C.T. Pan,104,-.085
45,T45,T45,Brandt Snedeker,84,-.085
46,T45,T45,Henrik Stenson,60,-.085
47,48,48,Francesco Molinari,73,-.081
48,49,49,Wesley Bryan,69,-.080
49,50,50,Andrew Putnam,97,-.078
50,51,51,Keegan Bradley,98,-.077
51,52,52,Kevin Streelman,94,-.074
52,T53,T53,Tyrone Van Aswegen,101,-.073
53,T53,T53,Tiger Woods,68,-.073
54,55,55,Kyle Stanley,93,-.072
55,T56,T56,Charles Howell III,104,-.069
56,T56,T56,Ryan Moore,78,-.069
57,T56,T56,Sam Ryder,82,-.069
58,T59,T59,Derek Fathauer,84,-.067
59,T59,T59,Brandon Harkins,101,-.067
60,T61,T61,Russell Knox,94,-.066
61,T61,T61,Jason Kokrak,99,-.066
62,T63,T63,Byeong Hun An,86,-.065
63,T63,T63,Blayne Barber,69,-.065
64,T63,T63,Nick Taylor,94,-.065
65,66,66,D.A. Points,63,-.063
66,67,67,Talor Gooch,78,-.062
67,68,68,Fabián Gómez,88,-.061
68,T69,T69,Kevin Chappell,77,-.060
69,T69,T69,Peter Uihlein,83,-.060
70,T69,T69,Johnson Wagner,75,-.060
71,72,72,Jonas Blixt,67,-.059
72,73,73,Bronson Burgoon,69,-.058
73,T74,T74,Matt Kuchar,88,-.057
74,T74,T74,Andrew Landry,82,-.057
75,T74,T74,Andrew Yun,51,-.057
76,T77,T77,Bryson DeChambeau,93,-.056
77,T77,T77,Hideki Matsuyama,75,-.056
78,79,79,John Huh,94,-.055
79,80,80,Paul Casey,74,-.053
80,81,81,Martin Laird,73,-.052
81,T82,T82,Ben Crane,65,-.050
82,T82,T82,Grayson Murray,72,-.050
83,T84,T84,Hunter Mahan,67,-.048
84,T84,T84,Jordan Spieth,81,-.048
85,T86,T86,Adam Hadwin,92,-.047
86,T86,T86,Kevin Tway,110,-.047
