,Approaches_from_125-150_yards_RANK THIS WEEK,Approaches_from_125-150_yards_RANK LAST WEEK,Approaches_from_125-150_yards_PLAYER NAME,Approaches_from_125-150_yards_ROUNDS,Approaches_from_125-150_yards_AVG,Approaches_from_125-150_yards_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_# OF ATTEMPTS,Approaches_from_125-150_yards_RELATIVE TO PAR
0,1,1,Jordan Spieth,81,"19' 1""",2706.583,142,-26
1,T2,T2,Wesley Bryan,69,"19' 5""",2016.5829999999999,104,-22
2,T2,T2,Rory McIlroy,64,"19' 5""",2290.333,118,-11
3,T4,T4,Zach Johnson,94,"19' 8""",3249.5,165,-39
4,T4,T4,Chris Kirk,108,"19' 8""",4451.083,226,-43
5,6,6,Nick Watney,94,"19' 10""",3672.333,185,-31
6,7,7,Satoshi Kodaira,51,"19' 11""",1755.6670000000001,88,-19
7,8,8,Blayne Barber,69,"20' 0""",3034.417,152,-27
8,T9,T9,Whee Kim,93,"20' 2""",2889.75,143,-29
9,T9,T9,Ryan Palmer,69,"20' 2""",2786.833,138,-31
10,T9,T9,Tiger Woods,68,"20' 2""",3149.5,156,-37
11,12,12,Webb Simpson,95,"20' 3""",3872.833,191,-29
12,13,13,Conrad Shindler,60,"20' 4""",2394.5,118,-20
13,T14,T14,Rickie Fowler,74,"20' 5""",2935.083,144,-25
14,T14,T14,Matt Kuchar,88,"20' 5""",2894.25,142,-26
15,T14,T14,Phil Mickelson,90,"20' 5""",2655.333,130,-18
16,T17,T17,Patrick Cantlay,87,"20' 7""",3245.667,158,-16
17,T17,T17,Kevin Na,91,"20' 7""",2818.917,137,-30
18,T19,T19,Paul Casey,74,"20' 8""",2379.083,115,-13
19,T19,T19,Ryan Moore,78,"20' 8""",3388.417,164,-26
20,T21,T21,Keegan Bradley,98,"20' 9""",4343.5,209,-34
21,T21,T21,Chad Campbell,87,"20' 9""",3095.333,149,-14
22,T21,T21,Charley Hoffman,87,"20' 9""",3091.333,149,-14
23,T21,T21,Chris Stroud,81,"20' 9""",2365.333,114,-14
24,T25,T25,Byeong Hun An,86,"20' 10""",3316.5,159,-21
25,T25,T25,Kelly Kraft,94,"20' 10""",3348.083,161,-17
26,T25,T25,Hideki Matsuyama,75,"20' 10""",2793.917,134,-32
27,T25,T25,Kyle Stanley,93,"20' 10""",3785.917,182,-17
28,T29,T29,Scott Piercy,84,"20' 11""",3036.583,145,-28
29,T29,T29,Gary Woodland,96,"20' 11""",3531.167,169,-37
30,31,31,Justin Rose,70,"21' 0""",2854.417,136,-27
31,T32,T32,Joel Dahmen,93,"21' 1""",3429.833,163,-22
32,T32,T32,Robert Garrigus,80,"21' 1""",2926.083,139,-16
33,T32,T32,David Hearn,66,"21' 1""",2639.833,125,-21
34,T32,T32,J.B. Holmes,77,"21' 1""",2778.583,132,-17
35,T36,T36,Nate Lashley,51,"21' 2""",1611.5,76,E
36,T36,T36,Brian Stuard,103,"21' 2""",4403.917,208,-31
37,T36,T36,Justin Thomas,91,"21' 2""",3891.417,184,-33
38,39,39,John Huh,94,"21' 3""",3908.167,184,-27
39,40,40,Stewart Cink,87,"21' 4""",3366.75,158,-18
40,T41,T41,Daniel Berger,81,"21' 6""",2858.167,133,-20
41,T41,T41,Zecheng Dou,53,"21' 6""",1657.3329999999999,77,-7
42,T41,T41,Ben Silverman,90,"21' 6""",4126.25,192,-37
43,T41,T41,Richy Werenski,98,"21' 6""",3872.583,180,-40
44,T45,T45,Francesco Molinari,73,"21' 7""",2659.583,123,-12
45,T45,T45,J.T. Poston,73,"21' 7""",2930.25,136,-24
46,T45,T45,Sam Ryder,82,"21' 7""",3368.5,156,-22
47,T45,T45,Cameron Tringale,67,"21' 7""",2396.167,111,-9
48,T49,T49,Adam Scott,78,"21' 8""",3189.583,147,-23
49,T49,T49,Brandt Snedeker,84,"21' 8""",3731.0,172,-17
50,T49,T49,Tyrone Van Aswegen,101,"21' 8""",4335.833,200,-18
51,T52,T52,Corey Conners,97,"21' 9""",4202.667,193,-21
52,T52,T52,Dustin Johnson,77,"21' 9""",3539.083,163,-41
53,T52,T52,Danny Lee,88,"21' 9""",3370.917,155,-15
54,T52,T52,Tom Lovelady,87,"21' 9""",2584.083,119,-12
55,T56,T56,Chesson Hadley,103,"21' 10""",4329.167,198,-33
56,T56,T56,Rob Oppenheim,74,"21' 10""",2399.833,110,-8
57,T56,T56,J.J. Spaun,85,"21' 10""",3754.667,172,-35
58,T59,T59,Tony Finau,105,"21' 11""",4451.583,203,-33
59,T59,T59,Pat Perez,82,"21' 11""",2341.167,107,-20
