,Approaches_225-250_yards-Rgh_RTP_RANK THIS WEEK,Approaches_225-250_yards-Rgh_RTP_RANK LAST WEEK,Approaches_225-250_yards-Rgh_RTP_PLAYER NAME,Approaches_225-250_yards-Rgh_RTP_ROUNDS,Approaches_225-250_yards-Rgh_RTP_AVG RTP
0,T1,T1,Russell Knox,94,-1.000
1,T1,T1,Chez Reavie,93,-1.000
2,3,3,Adam Scott,78,-.800
3,T4,T4,Billy Horschel,86,-.778
4,T4,T4,Stephan Jaeger,81,-.778
5,T6,T6,Rafa Cabrera Bello,75,-.750
6,T6,T6,Alex Cejka,77,-.750
7,T6,T6,Stewart Cink,87,-.750
8,T6,T6,Pat Perez,82,-.750
9,T10,T10,Joel Dahmen,93,-.727
10,T10,T10,Martin Laird,73,-.727
11,12,12,Kevin Chappell,77,-.667
12,13,13,Corey Conners,97,-.625
13,14,14,Nick Watney,94,-.615
14,15,15,Tony Finau,105,-.600
15,T16,T16,David Lingmerth,82,-.571
16,T16,T16,Jamie Lovemark,92,-.571
17,T16,T16,Justin Rose,70,-.571
18,T16,T16,Johnson Wagner,75,-.571
19,T20,T20,Paul Casey,74,-.556
20,T20,T20,John Huh,94,-.556
21,T20,T20,Peter Uihlein,83,-.556
22,T20,T20,Aaron Wise,90,-.556
23,T24,T24,Patrick Cantlay,87,-.545
24,T24,T24,Phil Mickelson,90,-.545
25,T26,T26,Rickie Fowler,74,-.538
26,T26,T26,Ryan Palmer,69,-.538
27,T28,T28,Matt Atkins,56,-.500
28,T28,T28,Austin Cook,107,-.500
29,T28,T28,Tyler Duncan,97,-.500
30,T28,T28,Dustin Johnson,77,-.500
31,T28,T28,Cameron Percy,56,-.500
32,T28,T28,Sam Ryder,82,-.500
33,T28,T28,Jordan Spieth,81,-.500
34,T28,T28,Henrik Stenson,60,-.500
35,T28,T28,Gary Woodland,96,-.500
36,37,37,Derek Fathauer,84,-.467
37,T38,T38,Dominic Bozzelli,65,-.455
38,T38,T38,Bryson DeChambeau,93,-.455
39,T40,T40,Martin Flores,92,-.444
40,T40,T40,Marc Leishman,93,-.444
41,T42,T42,Blayne Barber,69,-.429
42,T42,T42,Shane Lowry,64,-.429
43,T42,T42,Xander Schauffele,96,-.429
44,T45,T45,Scott Brown,102,-.417
45,T45,T45,Si Woo Kim,108,-.417
46,T45,T45,Troy Merritt,89,-.417
47,T48,T48,Mackenzie Hughes,80,-.400
48,T48,T48,Brooks Koepka,64,-.400
49,T48,T48,Luke List,98,-.400
50,T48,T48,Brandt Snedeker,84,-.400
51,T52,T52,Tom Hoge,101,-.385
52,T52,T52,Webb Simpson,95,-.385
53,T54,T54,Bud Cauley,55,-.375
54,T54,T54,Peter Malnati,87,-.375
55,T54,T54,Graeme McDowell,67,-.375
56,T54,T54,Patrick Reed,94,-.375
57,T58,T58,Rory McIlroy,64,-.364
58,T58,T58,Ryan Moore,78,-.364
59,T60,T60,Bronson Burgoon,69,-.333
60,T60,T60,Robert Garrigus,80,-.333
61,T60,T60,Lucas Glover,65,-.333
62,T60,T60,Fabián Gómez,88,-.333
63,T60,T60,Tyrrell Hatton,58,-.333
64,T60,T60,Charley Hoffman,87,-.333
65,T60,T60,Jason Kokrak,99,-.333
66,T60,T60,Danny Lee,88,-.333
67,T60,T60,Ben Martin,64,-.333
68,T60,T60,Brendan Steele,74,-.333
69,T60,T60,Chris Stroud,81,-.333
70,T60,T60,Hudson Swafford,73,-.333
71,T60,T60,Justin Thomas,91,-.333
72,T60,T60,Tiger Woods,68,-.333
73,T74,T74,Keegan Bradley,98,-.308
74,T74,T74,Shawn Stefani,76,-.308
75,T76,T76,James Hahn,85,-.300
76,T76,T76,Sam Saunders,80,-.300
77,T78,T78,Jonas Blixt,67,-.286
78,T78,T78,Chad Campbell,87,-.286
79,T78,T78,Brandon Harkins,101,-.286
80,T78,T78,Charles Howell III,104,-.286
81,T78,T78,Patton Kizzire,92,-.286
82,T78,T78,Denny McCarthy,71,-.286
83,T78,T78,Cameron Smith,85,-.286
84,T78,T78,Kyle Thompson,50,-.286
85,T86,T86,Aaron Baddeley,84,-.273
86,T86,T86,Jonathan Byrd,70,-.273
87,T86,T86,Grayson Murray,72,-.273
88,89,89,D.A. Points,63,-.267
89,T90,T90,Hideki Matsuyama,75,-.250
90,T90,T90,Seamus Power,86,-.250
91,T90,T90,Jon Rahm,71,-.250
92,T90,T90,Adam Schenk,86,-.250
93,T90,T90,J.J. Spaun,85,-.250
94,T90,T90,Brett Stegmaier,67,-.250
95,T90,T90,Harold Varner III,91,-.250
96,T97,T97,J.B. Holmes,77,-.231
97,T97,T97,William McGirt,84,-.231
98,T97,T97,Xinjun Zhang,81,-.231
99,100,100,Chris Kirk,108,-.222
100,101,101,Andrew Putnam,97,-.214
101,T102,T102,Tommy Fleetwood,73,-.200
102,T102,T102,Ian Poulter,73,-.200
103,T102,T102,Steve Wheatcroft,60,-.200
104,T105,T105,Ricky Barnes,65,-.188
105,T105,T105,Tom Lovelady,87,-.188
106,T107,T107,Ryan Armour,109,-.182
107,T107,T107,Bill Haas,76,-.182
108,T107,T107,Tyrone Van Aswegen,101,-.182
109,T110,T110,Roberto Díaz,72,-.167
110,T110,T110,Brice Garnett,99,-.167
111,T110,T110,Nate Lashley,51,-.167
112,T113,T113,Daniel Berger,81,-.154
113,T113,T113,Kelly Kraft,94,-.154
114,T115,T115,Francesco Molinari,73,-.143
115,T115,T115,Sean O'Hair,67,-.143
116,T115,T115,Jonathan Randolph,71,-.143
117,T115,T115,Patrick Rodgers,97,-.143
118,T115,T115,Kevin Tway,110,-.143
119,T120,T120,Jason Dufner,71,-.125
120,T120,T120,Kevin Streelman,94,-.125
121,T122,T122,Adam Hadwin,92,-.111
122,T122,T122,Nick Taylor,94,-.111
123,T124,T124,Rory Sabbatini,91,-.100
124,T124,T124,Jimmy Walker,81,-.100
125,126,126,Keith Mitchell,99,-.091
126,127,127,Cody Gribble,71,-.083
127,128,128,Ben Silverman,90,-.077
128,T129,T129,"Ted Potter, Jr.",87,-.067
129,T129,T129,Ollie Schniederjans,91,-.067
130,T131,T131,Byeong Hun An,86,E
131,T131,T131,Abraham Ancer,98,E
132,T131,T131,Greg Chalmers,56,E
133,T131,T131,Ben Crane,65,E
134,T131,T131,Jason Day,75,E
135,T131,T131,Harris English,84,E
136,T131,T131,Brian Gay,103,E
137,T131,T131,Talor Gooch,78,E
138,T131,T131,Lanto Griffin,80,E
139,T131,T131,Emiliano Grillo,94,E
140,T131,T131,Chesson Hadley,103,E
141,T131,T131,David Hearn,66,E
142,T131,T131,Russell Henley,77,E
143,T131,T131,Beau Hossler,104,E
144,T131,T131,Zach Johnson,94,E
145,T131,T131,Whee Kim,93,E
146,T131,T131,Michael Kim,74,E
147,T131,T131,Satoshi Kodaira,51,E
148,T131,T131,Anirban Lahiri,82,E
149,T131,T131,Andrew Landry,82,E
150,T131,T131,Trey Mullinax,75,E
151,T131,T131,Louis Oosthuizen,62,E
152,T131,T131,Rod Pampling,62,E
153,T131,T131,Martin Piller,79,E
154,T131,T131,J.T. Poston,73,E
155,T131,T131,Scott Stallings,96,E
156,T131,T131,Brian Stuard,103,E
157,T131,T131,Ethan Tracy,72,E
158,T131,T131,Richy Werenski,98,E
159,T160,T160,Matt Every,79,+.071
160,T160,T160,Robert Streb,78,+.071
161,162,162,Kyle Stanley,93,+.077
162,163,163,Rob Oppenheim,74,+.083
163,164,164,Nicholas Lindheim,77,+.091
164,165,165,C.T. Pan,104,+.100
165,166,166,Zac Blair,64,+.111
166,167,167,Ryan Blaum,81,+.118
167,T168,T168,Branden Grace,67,+.143
168,T168,T168,Kevin Na,91,+.143
169,T168,T168,Scott Piercy,84,+.143
170,171,171,Sung Kang,89,+.154
171,172,172,Jhonattan Vegas,92,+.158
172,T173,T173,Jim Furyk,50,+.167
173,T173,T173,Alex Noren,67,+.167
174,T175,T175,Charl Schwartzel,65,+.200
175,T175,T175,Michael Thompson,62,+.200
176,T175,T175,Bubba Watson,90,+.200
177,T178,T178,J.J. Henry,81,+.250
178,T178,T178,Matt Kuchar,88,+.250
179,T180,T180,Hunter Mahan,67,+.273
180,T180,T180,Daniel Summerhays,51,+.273
181,182,182,Wesley Bryan,69,+.300
182,T183,T183,Zecheng Dou,53,+.333
183,T183,T183,Brian Harman,94,+.333
184,T183,T183,Kevin Kisner,89,+.333
185,T183,T183,Conrad Shindler,60,+.333
186,T183,T183,Vaughn Taylor,83,+.333
187,T183,T183,Cameron Tringale,67,+.333
188,T189,T189,Retief Goosen,60,+.400
189,T189,T189,Billy Hurley III,70,+.400
190,T191,T191,Matt Jones,70,+.500
191,T191,T191,Andrew Yun,51,+.500
192,193,193,Kiradech Aphibarnrat,51,+1.000
