,Scoring_Rating_RANK THIS WEEK,Scoring_Rating_RANK LAST WEEK,Scoring_Rating_PLAYER NAME,Scoring_Rating_EVENTS,Scoring_Rating_RATING
121,95,95,Steve Lowery,15,8.0
122,95,95,Hunter Mahan,15,8.0
123,95,95,Scott McCarron,17,8.0
124,95,95,Rod Pampling,19,8.0
125,95,95,Corey Pavin,16,8.0
126,95,95,David Peoples,15,8.0
127,95,95,Nick Price,8,8.0
128,95,95,Brett Quigley,17,8.0
129,95,95,Loren Roberts,17,8.0
130,95,95,Brett Rumford,1,8.0
131,95,95,Joey Sindelar,18,8.0
132,95,95,Steve Stricker,12,8.0
133,95,95,Vaughn Taylor,15,8.0
134,95,95,Camilo Villegas,5,8.0
135,95,95,Garrett Willis,7,8.0
136,95,95,Mark Wilson,12,8.0
137,138,138,Paul Azinger,13,7.9
138,138,138,Michael Bradley,3,7.9
139,138,138,Jim Carter,5,7.9
140,138,138,Daniel Chopra,19,7.9
141,138,138,Russ Cochran,8,7.9
142,138,138,John Cook,8,7.9
143,138,138,Glen Day,16,7.9
144,138,138,Jason Dufner,11,7.9
145,138,138,Steve Elkington,11,7.9
146,138,138,Todd Fischer,18,7.9
147,138,138,Dan Forsman,10,7.9
148,138,138,"Jim Gallagher, Jr.",2,7.9
149,138,138,Robert Gamez,19,7.9
150,138,138,J.P. Hayes,10,7.9
151,138,138,J.J. Henry,20,7.9
152,138,138,Gabriel Hjertstedt,2,7.9
153,138,138,Charles Howell III,17,7.9
154,138,138,Freddie Jacobson,15,7.9
155,138,138,Richard Johnson,18,7.9
156,138,138,Cliff Kresge,9,7.9
157,138,138,Neal Lancaster,20,7.9
158,138,138,Blaine McCallister,6,7.9
159,138,138,Kevin Na,17,7.9
160,138,138,Chris Nallen,1,7.9
161,138,138,Arron Oberholser,14,7.9
162,138,138,José María Olazábal,9,7.9
163,138,138,Pat Perez,17,7.9
164,138,138,Tim Petrovic,20,7.9
165,138,138,Chris Smith,18,7.9
166,138,138,Hidemichi Tanaka,16,7.9
167,138,138,Bob Tway,15,7.9
168,138,138,Stan Utley,3,7.9
169,138,138,Dean Wilson,16,7.9
170,171,171,Arjun Atwal,12,7.8
171,171,171,Notah Begay III,11,7.8
172,171,171,David Branshaw,11,7.8
173,171,171,Jeff Brehaut,17,7.8
174,171,171,D.J. Brigman,11,7.8
175,171,171,Mark Brooks,5,7.8
176,171,171,Mark Calcavecchia,14,7.8
177,171,171,Chad Campbell,19,7.8
178,171,171,Greg Chalmers,13,7.8
179,171,171,Michael Clark II,5,7.8
180,171,171,Ben Curtis,7,7.8
181,171,171,David Frost,13,7.8
182,171,171,Mathias Grönberg,10,7.8
183,171,171,Jonathan Kaye,14,7.8
184,171,171,Skip Kendall,17,7.8
185,171,171,Matt Kuchar,13,7.8
186,171,171,J.L. Lewis,20,7.8
187,171,171,Peter Lonard,10,7.8
188,171,171,Jim McGovern,4,7.8
189,171,171,Rocco Mediate,6,7.8
190,171,171,Shaun Micheel,15,7.8
191,171,171,Larry Mize,6,7.8
192,171,171,Colin Montgomerie,2,7.8
193,171,171,Nick O'Hern,1,7.8
194,171,171,Deane Pappas,14,7.8
195,171,171,Brenden Pappas,20,7.8
196,171,171,Craig Parry,8,7.8
197,171,171,John Riegger,10,7.8
198,171,171,John Rollins,14,7.8
199,171,171,John Senden,20,7.8
200,171,171,Patrick Sheehan,22,7.8
201,171,171,Hal Sutton,5,7.8
202,171,171,Roland Thatcher,9,7.8
203,171,171,Omar Uresti,14,7.8
204,171,171,Tjaart van der Walt,5,7.8
205,171,171,Tim Wilkinson,1,7.8
206,171,171,Jay Williamson,16,7.8
207,208,208,Billy Andrade,20,7.7
208,208,208,Tommy Armour III,14,7.7
209,208,208,Pat Bates,16,7.7
210,208,208,Rich Beem,11,7.7
211,208,208,Robert Damron,17,7.7
212,208,208,Jay Delsing,10,7.7
213,208,208,David Edwards,9,7.7
214,208,208,Danny Ellis,13,7.7
215,208,208,Niclas Fasth,8,7.7
216,208,208,Paul Goydos,2,7.7
217,208,208,Scott Hend,11,7.7
218,208,208,Matt Hendrix,1,7.7
219,208,208,Trevor Immelman,5,7.7
220,208,208,Joel Kribel,6,7.7
221,208,208,Franklin Langham,1,7.7
222,208,208,Stephen Leaney,13,7.7
223,208,208,Edward Loar,1,7.7
224,208,208,Bryce Molder,1,7.7
225,208,208,David Morland IV,8,7.7
226,208,208,Steve Pate,10,7.7
227,208,208,Scott Simpson,9,7.7
228,208,208,Kevin Sutherland,15,7.7
229,208,208,Roger Tambellini,11,7.7
230,208,208,Willie Wood,4,7.7
231,232,232,Aaron Baddeley,16,7.6
232,232,232,Brad Bryant,3,7.6
233,232,232,Bob Burns,13,7.6
234,232,232,Joel Edwards,5,7.6
235,232,232,Hiroyuki Fujita,1,7.6
236,232,232,Richard Green,1,7.6
237,232,232,Mike Grob,5,7.6
238,232,232,Donnie Hammond,4,7.6
239,232,232,Mike Heinen,9,7.6
240,232,232,Peter Jacobsen,6,7.6
241,232,232,Miguel Angel Jiménez,3,7.6
242,232,232,Brian Kortan,7,7.6
243,232,232,Kenichi Kuboya,1,7.6
244,232,232,Len Mattiace,12,7.6
245,232,232,Billy Mayfair,20,7.6
246,232,232,Paul McGinley,2,7.6
247,232,232,Kelly Mitchum,2,7.6
248,232,232,Dan Olsen,8,7.6
249,232,232,Craig Perks,10,7.6
250,232,232,Mike Springer,4,7.6
251,232,232,Andre Stolz,7,7.6
252,232,232,David Sutherland,6,7.6
253,232,232,Tommy Tolles,8,7.6
254,255,255,Jim Benepe,2,7.5
255,255,255,Jay Don Blake,4,7.5
256,255,255,Guy Boros,8,7.5
257,255,255,Bobby Kalinowski,1,7.5
258,255,255,Spike McRoy,12,7.5
259,255,255,Kevin Muncrief,3,7.5
260,255,255,Mark O'Meara,9,7.5
261,255,255,David Ogrin,1,7.5
262,255,255,Ian Poulter,2,7.5
263,255,255,Jyoti Randhawa,1,7.5
264,255,255,Craig Stadler,4,7.5
265,255,255,Mike Standly,1,7.5
266,255,255,Chris Stroud,1,7.5
267,255,255,Sven Struver,1,7.5
268,255,255,Hideto Tanihara,3,7.5
269,255,255,Grant Waite,10,7.5
270,255,255,Mark Wiebe,2,7.5
271,255,255,Don Yrene,1,7.5
272,273,273,Tom Carter,18,7.4
273,273,273,Tim Conley,1,7.4
274,273,273,Kris Cox,9,7.4
275,273,273,Ken Duke,14,7.4
276,273,273,Nick Faldo,2,7.4
277,273,273,Ken Green,4,7.4
278,273,273,Glen Hnatiuk,4,7.4
279,273,273,S.K. Ho,2,7.4
280,273,273,Graeme McDowell,1,7.4
281,273,273,John Morse,1,7.4
282,273,273,David Roesch,1,7.4
283,273,273,Jim Rutledge,1,7.4
284,273,273,Gene Sauers,10,7.4
285,273,273,Tom Watson,1,7.4
286,273,273,Matt Weibring,1,7.4
287,288,288,Erik Compton,1,7.3
288,288,288,Nick Flanagan,1,7.3
289,288,288,Kelly Gibson,4,7.3
290,288,288,Brian Harman,1,7.3
291,288,288,Tripp Isenhour,7,7.3
292,288,288,David Ishii,1,7.3
293,288,288,Thongchai Jaidee,2,7.3
294,288,288,Per-Ulrik Johansson,5,7.3
295,288,288,Adam Meyer,1,7.3
296,288,288,Hirofumi Miyase,5,7.3
297,288,288,Dicky Pride,9,7.3
298,288,288,Phil Tataurangi,1,7.3
299,288,288,Esteban Toledo,8,7.3
300,288,288,Vance Veazey,1,7.3
301,288,288,Brian Watts,3,7.3
302,303,303,Barry Lane,2,7.2
303,303,303,Casey Martin,1,7.2
304,305,305,Phil Blackmar,1,7.1
305,305,305,Trevor Dodds,4,7.1
306,305,305,Ricardo Gonzalez,1,7.1
307,305,305,Jack Nicklaus,1,7.1
308,305,305,Brandt Snedeker,3,7.1
309,310,310,Chris Couch,4,7.0
310,310,310,Brian Henninger,1,7.0
311,310,310,Brad Lardon,5,7.0
312,310,310,Phillip Price,4,7.0
313,314,314,Fulton Allem,1,6.9
314,314,314,Desvonde Botes,1,6.9
315,314,314,Scott Drummond,2,6.9
316,314,314,Kevin Durkin,2,6.9
317,314,314,Nick Gilliam,1,6.9
318,314,314,Andrew McLardy,3,6.9
319,320,320,Dirk Ayers,1,6.8
320,320,320,David Gossett,2,6.8
321,320,320,Joakim Haeggman,1,6.8
322,323,323,Darren Fichardt,2,6.7
323,323,323,Keiichiro Fukabori,3,6.7
324,323,323,Kevin Stadler,3,6.7
325,323,323,Mike Sullivan,1,6.7
326,327,327,Brad Adamonis,1,6.6
327,327,327,Brandel Chamblee,1,6.6
328,327,327,Greg Norman,1,6.6
329,330,330,Jean-Francois Remesy,1,6.5
330,331,331,Dan Pohl,1,6.4
331,331,331,Peter Senior,2,6.4
332,333,333,Ian Leggatt,1,6.3
333,333,333,Lian-Wei Zhang,2,6.3
334,335,335,Chez Reavie,1,6.2
335,336,336,Patrick Moore,2,6.0
336,337,337,Y.E. Yang,1,5.7
337,338,338,Michael Campbell,1,5.4
338,339,339,Pierre Fulke,1,5.1
339,340,340,Shingo Katayama,1,4.8
