,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
37,38,37.0,Freddie Jacobson,47,2.62,123.24,-126.93,84.63,SWE
38,39,35.0,Justin Leonard,48,2.62,125.64,-152.69,114.13,USA
39,40,40.0,Mark Hensby,53,2.62,138.62,-33.47,158.45,AUS
40,41,41.0,David Howell,55,2.57,141.49,-56.32,134.97,ENG
41,42,42.0,Zach Johnson,51,2.56,130.47,-42.77,145.17,USA
42,43,43.0,John Daly,48,2.55,122.46,-62.35,157.79,USA
43,44,44.0,Thomas Levet,61,2.51,152.82,-77.78,160.95,FRA
44,45,46.0,Jonathan Kaye,52,2.47,128.26,-133.16,104.61,USA
45,46,45.0,Nick O'Hern,52,2.44,126.77,-64.9,121.01,AUS
46,47,47.0,Chris Riley,53,2.34,123.96,-144.28,100.91,USA
47,48,50.0,Kirk Triplett,49,2.26,110.88,-93.67,98.15,USA
48,49,48.0,Joakim Haeggman,40,2.26,90.43,-41.96,116.32,SWE
49,50,49.0,Nick Price,40,2.25,90.14,-139.39,67.22,ZIM
50,51,53.0,Fred Funk,62,2.22,137.61,-146.98,111.12,USA
51,52,52.0,Rod Pampling,58,2.21,128.38,-73.21,122.27,AUS
52,53,54.0,Trevor Immelman,59,2.21,130.24,-136.48,129.71,RSA
53,54,56.0,Jeff Maggert,45,2.18,98.13,-68.54,109.7,USA
54,55,59.0,Charles Howell III,61,2.15,131.39,-181.46,92.53,USA
55,56,58.0,Shingo Katayama,54,2.15,116.12,-95.07,94.18,JPN
56,57,57.0,Alex Cejka,62,2.15,133.2,-116.39,114.15,GER
57,58,55.0,Graeme McDowell,59,2.14,126.15,-41.0,140.21,NIR
58,59,60.0,Tom Lehman,45,2.11,94.89,-65.47,85.87,USA
59,60,61.0,Brad Faxon,55,2.09,114.97,-123.1,66.43,USA
60,61,51.0,Stephen Leaney,47,2.09,98.14,-120.31,78.35,AUS
61,62,62.0,Toru Taniguchi,48,2.07,99.4,-60.09,92.97,JPN
62,63,81.0,Richard Green,56,2.06,115.09,-38.56,121.97,AUS
63,64,64.0,Bob Tway,52,1.99,103.46,-116.46,64.94,USA
64,65,63.0,Tim Herron,55,1.98,108.74,-108.58,84.35,USA
65,66,65.0,Duffy Waldorf,51,1.96,99.8,-77.74,93.14,USA
66,67,66.0,Stephen Gallacher,54,1.91,103.4,-34.42,103.64,SCO
67,68,67.0,Justin Rose,60,1.82,109.2,-121.57,99.78,ENG
68,69,68.0,Paul McGinley,53,1.81,96.14,-57.23,100.61,IRL
69,70,69.0,Shaun Micheel,57,1.81,102.99,-105.65,69.39,USA
70,71,70.0,Briny Baird,63,1.8,113.42,-97.75,81.19,USA
71,72,71.0,Tim Clark,57,1.79,102.24,-97.41,80.25,RSA
72,73,73.0,Geoff Ogilvy,56,1.79,100.4,-85.64,80.15,AUS
73,74,72.0,Carlos Franco,59,1.77,104.32,-55.56,112.34,PAR
74,75,75.0,Bob Estes,50,1.75,87.27,-102.57,62.36,USA
75,76,74.0,Jesper Parnevik,57,1.74,99.13,-55.24,106.97,SWE
76,77,78.0,Y.E. Yang,40,1.71,68.43,-8.45,73.38,KOR
77,78,77.0,Loren Roberts,46,1.71,78.54,-89.07,57.93,USA
78,79,76.0,Craig Parry,48,1.7,81.76,-105.77,88.77,AUS
79,80,79.0,Colin Montgomerie,55,1.68,92.66,-126.21,83.8,SCO
80,81,80.0,Bernhard Langer,45,1.63,73.51,-81.72,76.97,GER
81,82,83.0,Phillip Price,49,1.6,78.33,-78.41,43.72,WAL
82,83,85.0,Toshi Izawa,43,1.6,68.59,-70.04,33.07,JPN
83,84,86.0,S.K. Ho,43,1.59,68.28,-47.16,70.85,KOR
84,85,84.0,Brian Davis,59,1.58,93.43,-93.14,68.26,ENG
85,86,87.0,Joey Sindelar,60,1.58,94.56,-56.1,101.4,USA
86,87,89.0,John Huston,43,1.57,67.3,-87.7,51.91,USA
87,88,82.0,Raphael Jacquelin,56,1.56,87.25,-55.56,76.62,FRA
88,89,92.0,Michael Campbell,52,1.55,80.56,-101.53,61.37,NZL
89,90,91.0,Arron Oberholser,48,1.55,74.3,-45.36,84.67,USA
90,91,90.0,Carl Pettersson,56,1.53,85.76,-66.96,84.9,SWE
91,92,93.0,Ben Curtis,50,1.53,76.41,-69.97,36.9,USA
92,93,98.0,Scott Hoch,40,1.52,60.63,-87.87,66.21,USA
93,94,88.0,Jonathan Byrd,56,1.51,84.7,-97.31,62.55,USA
94,95,94.0,Anders Hansen,49,1.51,73.97,-62.28,75.28,DEN
95,96,97.0,Ryan Palmer,61,1.51,92.04,-16.75,91.3,USA
96,97,96.0,Alastair Forsyth,54,1.5,81.12,-58.98,67.29,SCO
97,98,99.0,Brent Geiberger,47,1.5,70.59,-33.81,66.48,USA
98,99,95.0,Eduardo Romero,40,1.49,59.56,-93.18,47.72,ARG
99,100,100.0,Tommy Armour III,52,1.47,76.44,-36.38,54.99,USA
100,101,102.0,Thongchai Jaidee,43,1.46,62.74,-45.39,65.9,THA
101,102,101.0,Tim Petrovic,67,1.45,97.3,-84.35,77.27,USA
102,103,103.0,Skip Kendall,59,1.45,85.43,-65.59,85.37,USA
103,104,104.0,Harrison Frazar,52,1.44,74.93,-57.71,85.67,USA
104,105,105.0,David Smail,52,1.44,74.89,-68.69,67.58,NZL
105,106,106.0,Mark O'Meara,44,1.42,62.66,-56.89,81.17,USA
106,107,107.0,Bo Van Pelt,54,1.42,76.44,-30.85,93.95,USA
107,108,108.0,Steve Lowery,57,1.39,79.4,-88.32,68.17,USA
108,109,110.0,Tom Pernice Jr.,62,1.38,85.81,-65.11,78.44,USA
109,110,111.0,Paul Sheehan,55,1.37,75.58,-38.61,70.3,AUS
110,111,113.0,Scott Drummond,52,1.37,71.17,-29.17,82.18,SCO
111,112,109.0,Woody Austin,60,1.36,81.39,-67.98,65.39,USA
112,113,112.0,Brendan Jones,58,1.35,78.14,-66.13,68.14,AUS
113,114,114.0,Ricardo Gonzalez,42,1.33,55.99,-58.06,43.29,ARG
114,115,115.0,David Lynn,56,1.32,74.11,-44.61,72.14,ENG
115,116,117.0,Jeff Sluman,59,1.32,77.91,-114.21,59.54,USA
116,117,116.0,John Rollins,57,1.31,74.93,-97.35,44.9,USA
117,118,122.0,Frank Lickliter II,57,1.29,73.73,-64.43,70.17,USA
118,119,121.0,Ben Crane,55,1.29,71.09,-75.27,58.72,USA
119,120,159.0,Jyoti Randhawa,57,1.29,73.47,-43.46,68.01,IND
120,121,119.0,J.L. Lewis,63,1.26,79.59,-76.64,46.93,USA
121,122,123.0,Jean-Francois Remesy,52,1.26,65.61,-40.57,73.77,FRA
122,123,120.0,Steven Conran,54,1.26,67.93,-28.8,54.26,AUS
123,124,124.0,Lee Janzen,50,1.26,62.78,-68.61,52.65,USA
124,125,127.0,Barry Lane,56,1.25,70.15,-50.64,73.53,ENG
125,126,118.0,Joe Ogilvie,60,1.25,75.0,-30.86,82.77,USA
126,127,125.0,José María Olazábal,58,1.25,72.38,-70.52,56.33,ESP
127,128,128.0,Tetsuji Hiratsuka,58,1.25,72.25,-60.84,44.34,JPN
128,129,126.0,Joe Durant,54,1.24,67.03,-57.01,61.29,USA
129,130,129.0,Scott McCarron,54,1.24,66.69,-86.84,41.56,USA
130,131,130.0,Hideto Tanihara,54,1.22,65.9,-29.66,47.06,JPN
131,132,132.0,Matt Gogel,50,1.19,59.62,-49.12,44.49,USA
132,133,133.0,Keiichiro Fukabori,57,1.19,67.73,-36.9,51.62,JPN
133,134,131.0,Hunter Mahan,42,1.16,48.93,-9.85,50.1,USA
134,135,135.0,Bart Bryant,40,1.16,46.59,-11.86,46.96,USA
135,136,137.0,Henrik Stenson,55,1.16,63.62,-15.12,58.43,SWE
136,137,134.0,Mark Calcavecchia,49,1.15,56.52,-63.72,45.5,USA
137,138,136.0,Kevin Sutherland,54,1.14,61.29,-71.85,53.66,USA
138,139,138.0,Carlos Rodiles,55,1.12,61.65,-48.83,36.61,ESP
139,140,140.0,Vaughn Taylor,45,1.12,50.33,-12.6,52.43,USA
140,141,139.0,Dudley Hart,45,1.11,49.96,-48.96,55.71,USA
141,142,141.0,Simon Khan,49,1.11,54.26,-24.68,56.86,ENG
142,143,142.0,Rocco Mediate,43,1.1,47.43,-97.84,17.67,USA
143,144,143.0,Katsumasa Miyamoto,54,1.1,59.47,-45.76,39.88,JPN
144,145,148.0,Takashi Kamiyama,40,1.08,43.1,-6.37,49.06,JPN
145,146,146.0,Ted Purdy,70,1.08,75.32,-28.6,87.77,USA
146,147,147.0,Niclas Fasth,55,1.07,58.79,-82.68,32.3,SWE
147,148,157.0,Marcel Siem,50,1.07,53.4,-27.99,60.1,GER
148,149,150.0,José Coceres,41,1.05,43.23,-26.69,41.47,ARG
149,150,163.0,Corey Pavin,54,1.05,56.9,-31.25,60.33,USA
150,151,152.0,Ryoken Kawagishi,51,1.05,53.43,-8.14,46.36,JPN
151,152,154.0,Nick Faldo,40,1.04,41.58,-60.46,31.13,ENG
152,153,149.0,Peter O'Malley,52,1.04,53.91,-49.13,51.73,AUS
153,154,144.0,Tom Byrum,56,1.03,57.72,-44.98,56.97,USA
154,155,155.0,Andre Stolz,52,1.03,53.42,-47.08,43.73,AUS
155,156,145.0,Brett Rumford,52,1.03,53.39,-28.59,54.32,AUS
156,157,156.0,Hiroyuki Fujita,52,1.01,52.4,-56.81,40.2,JPN
157,158,158.0,Patrick Sheehan,65,1.01,65.47,-31.12,64.96,USA
158,159,153.0,Hidemichi Tanaka,58,1.0,57.89,-68.1,46.33,JPN
159,160,161.0,Robert Gamez,62,0.99,61.61,-74.36,41.64,USA
160,161,151.0,Miles Tunnicliff,45,0.98,43.98,-27.13,52.47,ENG
161,162,160.0,Brett Quigley,58,0.96,55.53,-38.26,51.65,USA
162,163,164.0,Mathias Grönberg,59,0.96,56.44,-58.28,36.67,SWE
163,164,162.0,Hideki Kase,56,0.96,53.49,-19.02,48.22,JPN
164,165,165.0,Hank Kuehne,56,0.94,52.51,-43.37,47.61,USA
165,166,168.0,Tag Ridings,40,0.93,37.12,-7.22,37.45,USA
166,167,169.0,Søren Kjeldsen,50,0.92,46.04,-45.38,34.85,DEN
167,168,166.0,Gary Evans,45,0.91,40.97,-64.09,20.35,ENG
168,169,167.0,Greg Owen,40,0.9,35.97,-52.89,24.07,ENG
169,170,171.0,Cameron Beckman,56,0.9,50.22,-36.89,46.95,USA
170,171,186.0,Peter Senior,40,0.89,35.71,-21.7,28.69,AUS
171,172,174.0,Wei-tze Yeh,49,0.89,43.64,-15.6,33.24,TPE
172,173,173.0,Stephen Dodd,57,0.89,50.66,-23.08,46.66,WAL
173,174,176.0,Taichi Teshima,54,0.88,47.49,-45.02,24.86,JPN
174,175,170.0,Darren Fichardt,53,0.88,46.38,-45.5,49.02,RSA
175,176,175.0,Terry Price,54,0.87,46.73,-27.98,55.12,AUS
176,177,180.0,Maarten Lafeber,56,0.86,48.32,-52.8,24.94,NED
177,178,172.0,James Kingston,53,0.86,45.7,-30.08,44.37,RSA
178,178,177.0,Dennis Paulson,41,0.86,35.35,-28.14,37.33,USA
179,180,178.0,Daniel Chopra,69,0.86,59.15,-18.0,65.31,SWE
180,181,182.0,Paul Broadhurst,53,0.86,45.37,-17.02,43.65,ENG
181,182,183.0,Bradley Dredge,54,0.85,45.96,-72.31,32.9,WAL
182,183,209.0,Prayad Marksaeng,57,0.84,48.03,-35.75,38.85,THA
183,184,187.0,Christopher Hanell,42,0.84,35.32,-14.76,40.97,SWE
184,185,179.0,Robert Damron,60,0.84,50.4,-34.34,49.28,USA
185,186,189.0,Toru Suzuki,58,0.84,48.5,-21.5,41.89,JPN
186,187,181.0,Kevin Na,52,0.83,43.39,-23.57,48.54,USA
187,188,184.0,Simon Yates,40,0.83,33.29,-20.12,32.5,SCO
188,189,188.0,Tsuyoshi Yoneyama,49,0.83,40.56,-29.57,21.24,JPN
189,190,192.0,Michael Allen,52,0.82,42.6,-6.97,45.94,USA
190,191,272.0,Terry Pilkadaris,40,0.82,32.75,-1.44,32.83,AUS
191,192,190.0,Marcus Fraser,55,0.82,44.98,-26.32,39.55,AUS
192,193,193.0,Jong-Duck Kim,48,0.81,39.1,-36.22,34.55,KOR
193,194,194.0,Peter Fowler,59,0.81,47.99,-48.93,34.14,AUS
194,195,185.0,Brian Bateman,50,0.81,40.26,-25.57,51.27,USA
195,196,196.0,Dinesh Chand,57,0.8,45.86,-20.36,40.15,FIJ
196,197,201.0,John Senden,67,0.8,53.74,-38.75,47.73,AUS
197,198,191.0,Tomohiro Kondo,56,0.8,44.72,-25.75,44.1,JPN
198,199,198.0,Kent Jones,57,0.8,45.47,-33.84,42.05,USA
199,200,197.0,Aaron Baddeley,52,0.8,41.42,-62.87,34.69,AUS
200,201,284.0,Charl Schwartzel,62,0.79,49.06,-21.13,44.11,RSA
201,202,195.0,Pat Perez,65,0.79,51.21,-46.17,47.0,USA
202,203,200.0,Peter Hanson,51,0.78,39.95,-17.91,41.03,SWE
203,204,199.0,José Manuel Lara,50,0.77,38.53,-20.47,38.4,ESP
204,205,204.0,Heath Slocum,63,0.76,48.13,-52.85,51.08,USA
205,206,202.0,J.J. Henry,61,0.76,46.19,-39.66,42.98,USA
206,207,206.0,Katsumune Imai,56,0.76,42.35,-18.85,28.89,JPN
207,208,203.0,Richard Sterne,58,0.75,43.45,-17.75,34.63,RSA
208,209,205.0,Craig Barlow,54,0.75,40.42,-38.54,34.56,USA
209,210,207.0,Billy Andrade,60,0.74,44.34,-51.9,31.11,USA
210,211,208.0,Dan Forsman,55,0.73,40.07,-68.54,17.77,USA
211,212,210.0,Soren Hansen,53,0.72,37.91,-51.45,31.65,DEN
212,213,211.0,Markus Brier,57,0.71,40.37,-16.41,41.54,AUT
213,214,252.0,Brad Kennedy,45,0.7,31.72,-16.73,36.97,AUS
214,215,218.0,Ignacio Garrido,44,0.69,30.55,-54.94,8.09,ESP
215,216,213.0,Steve Allan,62,0.69,43.02,-48.36,31.09,AUS
216,217,234.0,Thaworn Wiratchant,40,0.69,27.69,-8.2,26.18,THA
217,218,219.0,Christian Cévaër,53,0.69,36.65,-15.1,38.57,FRA
218,219,215.0,Brenden Pappas,67,0.69,46.28,-42.98,29.32,RSA
219,220,212.0,Paul Stankowski,40,0.69,27.51,-35.95,22.62,USA
220,221,214.0,Peter Jacobsen,40,0.69,27.49,-40.28,11.97,USA
221,222,216.0,Peter Hedblom,49,0.68,33.45,-32.56,21.9,SWE
222,223,217.0,Robert-Jan Derksen,53,0.68,35.99,-32.64,31.06,NED
223,224,238.0,Chawalit Plaphol,44,0.67,29.62,-4.72,31.23,THA
224,225,220.0,David Park,57,0.67,38.17,-26.69,37.84,WAL
225,226,222.0,Hidemasa Hoshino,54,0.66,35.82,-25.44,30.32,JPN
226,227,223.0,Takuya Taniguchi,44,0.66,29.16,-7.32,29.44,JPN
227,228,225.0,Patrik Sjöland,49,0.66,32.19,-16.87,31.36,SWE
228,229,242.0,David Frost,57,0.65,37.33,-28.62,27.63,RSA
229,230,336.0,David McKenzie,48,0.65,31.33,-9.62,29.48,AUS
230,231,228.0,Len Mattiace,52,0.64,33.49,-83.53,11.05,USA
231,232,226.0,Kenneth Ferrie,54,0.64,34.52,-33.87,24.38,ENG
232,233,230.0,David Peoples,56,0.63,35.54,-45.0,27.36,USA
233,234,227.0,Jay Williamson,64,0.63,40.57,-38.68,36.68,USA
234,235,224.0,Glen Day,65,0.63,41.2,-45.57,28.88,USA
235,236,231.0,Neal Lancaster,69,0.63,43.62,-41.84,40.22,USA
236,236,232.0,Chris Smith,63,0.63,39.82,-44.66,36.39,USA
237,238,235.0,Paul Azinger,49,0.63,30.66,-28.94,35.63,USA
238,239,233.0,John Bickerton,52,0.62,32.49,-44.41,19.21,ENG
239,240,221.0,Notah Begay III,53,0.62,33.0,-33.45,31.32,USA
240,241,237.0,Grégory Havret,56,0.62,34.86,-19.09,38.61,FRA
241,242,239.0,Tatsuya Mitsuhashi,40,0.62,24.83,-6.47,29.14,JPN
242,243,236.0,John Riegger,40,0.62,24.8,-27.08,26.68,USA
243,244,240.0,Joe Ozaki,44,0.61,26.97,-29.33,14.19,JPN
244,245,320.0,Greg Chalmers,64,0.61,39.12,-25.93,34.85,AUS
245,246,244.0,Todd Fischer,65,0.61,39.44,-25.34,34.87,USA
246,247,246.0,Daisuke Maruyama,59,0.6,35.63,-33.74,16.28,JPN
247,248,247.0,Richard Johnson,64,0.6,38.23,-29.0,24.48,WAL
248,248,249.0,Martin Maritz,57,0.6,34.05,-21.82,36.72,RSA
249,250,241.0,Louis Oosthuizen,51,0.6,30.46,-14.38,37.96,RSA
250,251,245.0,Jason Bohn,52,0.6,30.99,-12.32,29.02,USA
251,252,229.0,Billy Mayfair,63,0.59,37.34,-55.3,28.54,USA
252,253,243.0,Brandt Jobe,40,0.59,23.52,-54.15,17.81,USA
253,254,250.0,Kiyoshi Murota,56,0.59,32.8,-27.54,15.66,JPN
254,255,248.0,Steve Webster,58,0.58,33.74,-27.31,38.7,ENG
255,256,251.0,Kiyoshi Maita,46,0.58,26.54,-10.94,20.8,JPN
256,257,254.0,Yasuharu Imano,54,0.57,30.86,-42.29,20.91,JPN
257,258,253.0,Thammanoon Sriroj,52,0.57,29.67,-12.29,28.73,THA
258,259,259.0,John Morgan,54,0.56,30.34,-16.59,23.97,ENG
259,260,260.0,Kaname Yokoo,57,0.56,32.01,-35.95,34.66,JPN
260,261,257.0,Arjun Atwal,55,0.56,30.85,-27.25,23.69,IND
261,262,277.0,WC Liang,40,0.56,22.32,-6.49,23.58,CHN
262,263,258.0,Dean Wilson,60,0.56,33.43,-48.11,26.97,USA
263,264,262.0,Gary Emerson,50,0.55,27.75,-15.65,23.63,ENG
264,265,256.0,Boonchu Ruangkit,40,0.55,22.12,-10.51,24.71,THA
265,266,263.0,Jeff Brehaut,66,0.55,36.33,-28.66,23.68,USA
266,267,265.0,Nobuhiro Masuda,52,0.55,28.54,-12.5,26.05,JPN
267,268,255.0,Jose-Filipe Lima,40,0.54,21.78,-3.79,25.57,POR
268,269,266.0,Hal Sutton,40,0.54,21.73,-36.11,7.65,USA
269,270,267.0,Rich Beem,57,0.54,30.94,-123.38,12.89,USA
270,271,270.0,Danny Ellis,40,0.54,21.41,-8.75,25.68,USA
271,272,269.0,Gary Murphy,52,0.53,27.55,-22.79,18.48,IRL
272,273,261.0,Nobuhito Sato,55,0.53,29.04,-49.96,24.34,JPN
273,274,268.0,Bob Burns,58,0.53,30.58,-50.78,32.77,USA
274,274,264.0,Brian Gay,66,0.53,34.8,-39.41,34.88,USA
275,276,273.0,Jonathan Lomas,61,0.53,32.12,-19.09,32.88,ENG
276,277,276.0,Hisayuki Sasaki,52,0.52,27.18,-10.48,24.67,JPN
277,278,271.0,Ian Woosnam,41,0.52,21.38,-31.51,18.49,WAL
278,279,279.0,Lucas Glover,57,0.52,29.72,-9.93,29.55,USA
279,281,280.0,Makoto Inoue,40,0.52,20.73,-1.92,20.37,JPN
280,282,282.0,Yusaku Miyazato,40,0.52,20.71,-18.3,12.8,JPN
281,283,281.0,Erik Compton,40,0.51,20.46,-8.3,23.52,USA
282,283,275.0,Charlie Wi,46,0.51,23.53,-15.11,21.53,KOR
283,285,283.0,Craig Perks,55,0.51,27.9,-36.95,30.21,NZL
284,286,286.0,Ryuichi Oda,44,0.51,22.27,-5.63,24.69,JPN
285,287,274.0,Scott Hend,50,0.5,25.07,-20.27,27.77,AUS
286,288,287.0,Tommy Nakajima,40,0.5,19.97,-30.77,17.09,JPN
287,289,288.0,David Hearn,40,0.49,19.73,-8.14,21.35,CAN
288,290,310.0,Edward Loar,40,0.49,19.55,-6.97,19.6,USA
289,290,285.0,Lee Slattery,40,0.49,19.55,-2.64,21.84,ENG
290,292,290.0,Tadahiro Takayama,51,0.49,24.91,-21.22,17.66,JPN
291,293,293.0,Paul Lawrie,50,0.48,24.14,-71.56,8.85,SCO
292,294,291.0,Olin Browne,64,0.48,30.89,-30.84,26.57,USA
293,295,292.0,Marc Cayeux,40,0.48,19.22,-10.28,23.4,ZIM
294,296,377.0,Steven Bowditch,40,0.48,19.14,-3.85,17.61,AUS
295,297,294.0,Shinichi Yokota,54,0.47,25.64,-18.94,20.88,JPN
296,298,289.0,Hennie Otto,46,0.47,21.39,-40.62,2.4,RSA
297,299,295.0,Tom Carter,65,0.46,29.94,-19.74,20.3,USA
298,300,296.0,Steve Stricker,48,0.46,22.02,-21.86,23.12,USA
299,301,301.0,Robert Coles,50,0.45,22.56,-11.11,20.35,ENG
300,302,333.0,Graeme Storm,45,0.45,20.15,-3.58,20.21,ENG
301,303,300.0,Simon Dyson,53,0.44,23.46,-20.29,25.85,ENG
302,304,305.0,Matt Kuchar,51,0.44,22.55,-25.99,24.91,USA
303,304,297.0,Alessandro Tadini,48,0.44,21.22,-6.34,24.59,ITA
304,306,302.0,Klas Eriksson,51,0.44,22.53,-16.96,23.37,SWE
305,307,298.0,Jarrod Moseley,59,0.44,26.03,-53.2,8.73,AUS
306,308,303.0,Euan Walters,40,0.44,17.56,-14.71,21.11,AUS
307,309,307.0,Jamie Donaldson,40,0.44,17.42,-24.26,6.37,WAL
308,310,299.0,Andy Oldcorn,45,0.43,19.5,-14.79,17.46,SCO
309,311,304.0,Mark Roe,50,0.43,21.58,-16.7,19.65,ENG
310,312,308.0,Katsunori Kuwabara,54,0.43,23.27,-27.04,20.22,JPN
311,313,311.0,Mark McNulty,40,0.43,17.12,-36.81,,IRL
312,314,313.0,Nozomi Kawahara,56,0.43,23.88,-19.99,14.21,JPN
313,315,306.0,Bill Glasson,41,0.42,17.38,-11.01,17.19,USA
314,316,316.0,Nick Watney,40,0.42,16.91,-4.78,14.0,USA
315,317,312.0,Andrew McLardy,49,0.42,20.66,-21.16,29.05,RSA
316,318,309.0,Jimmy Walker,47,0.42,19.81,-10.95,21.84,USA
317,319,350.0,Chris Downes,40,0.42,16.78,-17.73,6.28,AUS
318,320,319.0,Lian-Wei Zhang,58,0.42,24.29,-45.56,15.1,CHN
319,321,340.0,Damian McGrane,48,0.42,20.03,-12.86,18.07,IRL
320,322,322.0,Kazuhiko Hosokawa,55,0.42,22.95,-18.04,19.01,JPN
321,323,318.0,Andrew Coltart,58,0.42,24.08,-46.2,4.99,SCO
322,324,315.0,Scott Laycock,47,0.41,19.48,-35.21,15.45,AUS
323,325,325.0,Matthew King,40,0.41,16.55,-1.51,18.06,ENG
324,326,316.0,Wade Ormsby,40,0.41,16.55,-6.64,15.64,AUS
325,327,326.0,Spike McRoy,68,0.41,28.08,-28.78,22.66,USA
326,328,323.0,Paul Goydos,40,0.41,16.42,-26.43,1.28,USA
327,329,324.0,Bill Haas,40,0.41,16.23,-2.32,18.54,USA
328,330,330.0,Miguel Angel Martin,52,0.41,21.08,-10.8,20.99,ESP
329,331,314.0,D.J. Brigman,50,0.4,20.24,-10.76,18.99,USA
330,332,327.0,Stephen Scahill,60,0.4,24.22,-19.65,18.92,NZL
331,333,328.0,Robert Karlsson,53,0.4,21.38,-51.27,10.78,SWE
332,334,329.0,Peter Lawrie,62,0.4,24.76,-26.41,18.9,IRL
333,335,351.0,Craig Jones,48,0.4,19.15,-19.54,15.05,AUS
334,336,332.0,Mark Foster,54,0.4,21.52,-21.78,15.54,ENG
335,337,561.0,Neil Cheetham,43,0.39,16.93,-2.23,18.14,ENG
336,338,331.0,Mårten Olander,53,0.39,20.65,-22.87,10.3,SWE
337,339,342.0,James Nitties,40,0.39,15.43,-1.88,13.2,AUS
338,340,335.0,Craig Bowden,51,0.38,19.57,-10.82,22.57,USA
339,341,338.0,Anthony Wall,54,0.38,20.66,-19.09,17.76,ENG
340,342,321.0,Cliff Kresge,65,0.38,24.85,-34.51,15.25,USA
341,343,334.0,David Sutherland,45,0.38,17.19,-15.91,10.08,USA
342,344,344.0,Takashi Kanemoto,53,0.38,20.22,-15.83,15.94,JPN
343,345,337.0,Paul Gow,58,0.38,22.1,-21.91,17.35,AUS
344,346,342.0,Casey Wittenberg,40,0.38,15.08,-3.57,18.65,USA
345,347,339.0,J.P. Hayes,52,0.38,19.61,-34.66,13.36,USA
