,Accuracy_Rating_RANK THIS WEEK,Accuracy_Rating_RANK LAST WEEK,Accuracy_Rating_PLAYER NAME,Accuracy_Rating_EVENTS,Accuracy_Rating_RATING
81,T82,T82,David Branshaw,11,7.1
82,T82,T82,Ángel Cabrera,4,7.1
83,T82,T82,Alex Cejka,11,7.1
84,T82,T82,Chris DiMarco,19,7.1
85,T82,T82,Steve Elkington,11,7.1
86,T82,T82,Retief Goosen,9,7.1
87,T82,T82,Kenichi Kuboya,1,7.1
88,T82,T82,Peter Lonard,10,7.1
89,T82,T82,Phil Mickelson,14,7.1
90,T82,T82,Arron Oberholser,14,7.1
91,T82,T82,Loren Roberts,17,7.1
92,T82,T82,Kirk Triplett,16,7.1
93,T82,T82,Omar Uresti,14,7.1
94,T82,T82,Mark Wilson,12,7.1
95,T82,T82,Casey Wittenberg,2,7.1
96,T97,T97,Woody Austin,17,7.0
97,T97,T97,Doug Barron,1,7.0
98,T97,T97,Cameron Beckman,19,7.0
99,T97,T97,Mark Calcavecchia,14,7.0
100,T97,T97,Stewart Cink,19,7.0
101,T97,T97,Robert Damron,17,7.0
102,T97,T97,Ernie Els,10,7.0
103,T97,T97,Kent Jones,17,7.0
104,T97,T97,J.L. Lewis,20,7.0
105,T97,T97,Frank Lickliter II,17,7.0
106,T97,T97,John Maginnes,2,7.0
107,T97,T97,Shigeki Maruyama,19,7.0
108,T97,T97,Spike McRoy,12,7.0
109,T97,T97,John Morgan,4,7.0
110,T97,T97,Pat Perez,17,7.0
111,T97,T97,Nick Price,8,7.0
112,T97,T97,Adam Scott,9,7.0
113,T97,T97,Hideto Tanihara,3,7.0
114,T97,T97,Bo Van Pelt,19,7.0
115,T97,T97,Tiger Woods,14,7.0
116,T117,T117,Billy Andrade,20,6.9
117,T117,T117,Craig Barlow,14,6.9
118,T117,T117,Notah Begay III,11,6.9
119,T117,T117,Fred Couples,10,6.9
120,T117,T117,Steve Flesch,19,6.9
121,T117,T117,Jason Hartwick,1,6.9
122,T117,T117,Jonathan Kaye,14,6.9
123,T117,T117,Joel Kribel,6,6.9
124,T117,T117,James McLean,1,6.9
125,T117,T117,Kevin Na,17,6.9
126,T117,T117,Tom Pernice Jr.,19,6.9
127,T117,T117,"Wes Short, Jr.",4,6.9
128,T117,T117,Chris Smith,18,6.9
129,T117,T117,Chris Stroud,1,6.9
130,T117,T117,Hal Sutton,5,6.9
131,T117,T117,Tom Watson,1,6.9
132,T117,T117,Willie Wood,4,6.9
133,T134,T134,Steve Allan,16,6.8
134,T134,T134,Stuart Appleby,13,6.8
135,T134,T134,Tommy Armour III,14,6.8
136,T134,T134,Brian Bateman,17,6.8
137,T134,T134,Pat Bates,16,6.8
138,T134,T134,Jason Bohn,19,6.8
139,T134,T134,Brad Bryant,3,6.8
140,T134,T134,Darren Clarke,7,6.8
141,T134,T134,José Coceres,13,6.8
142,T134,T134,Marco Dawson,3,6.8
143,T134,T134,Glen Day,16,6.8
144,T134,T134,Danny Ellis,13,6.8
145,T134,T134,David Frost,13,6.8
146,T134,T134,Brent Geiberger,17,6.8
147,T134,T134,Lucas Glover,16,6.8
148,T134,T134,Matt Gogel,15,6.8
149,T134,T134,Paul Goydos,2,6.8
150,T134,T134,Brandt Jobe,5,6.8
151,T134,T134,Per-Ulrik Johansson,5,6.8
152,T134,T134,Skip Kendall,17,6.8
153,T134,T134,Edward Loar,1,6.8
154,T134,T134,Davis Love III,14,6.8
155,T134,T134,Steve Lowery,15,6.8
156,T134,T134,Larry Mize,6,6.8
157,T134,T134,Colin Montgomerie,2,6.8
158,T134,T134,Greg Norman,1,6.8
159,T134,T134,Corey Pavin,16,6.8
160,T134,T134,Carl Pettersson,19,6.8
161,T134,T134,Dicky Pride,9,6.8
162,T134,T134,Chez Reavie,1,6.8
163,T134,T134,John Rollins,14,6.8
164,T134,T134,Rory Sabbatini,17,6.8
165,T134,T134,Bob Tway,15,6.8
166,T134,T134,Vance Veazey,1,6.8
167,T168,T168,Arjun Atwal,12,6.7
168,T168,T168,Rich Barcelo,8,6.7
169,T168,T168,Mark Brooks,5,6.7
170,T168,T168,Todd Fischer,18,6.7
171,T168,T168,Carlos Franco,22,6.7
172,T168,T168,Bill Haas,7,6.7
173,T168,T168,J.P. Hayes,10,6.7
174,T168,T168,J.J. Henry,20,6.7
175,T168,T168,Tim Herron,14,6.7
176,T168,T168,David Ishii,1,6.7
177,T168,T168,Thongchai Jaidee,2,6.7
178,T168,T168,Stephen Leaney,13,6.7
179,T168,T168,Rocco Mediate,6,6.7
180,T168,T168,Nick O'Hern,1,6.7
181,T168,T168,Joe Ogilvie,18,6.7
182,T168,T168,Rod Pampling,19,6.7
183,T168,T168,David Peoples,15,6.7
184,T168,T168,Jyoti Randhawa,1,6.7
185,T168,T168,Jean-Francois Remesy,1,6.7
186,T168,T168,Chris Riley,12,6.7
187,T168,T168,Mike Small,1,6.7
188,T168,T168,Andre Stolz,7,6.7
189,T168,T168,David Sutherland,6,6.7
190,T168,T168,Roland Thatcher,9,6.7
191,T168,T168,Tim Thelen,1,6.7
192,T168,T168,Camilo Villegas,5,6.7
193,T168,T168,Dean Wilson,16,6.7
194,T168,T168,Don Yrene,1,6.7
195,T196,T196,Michael Allen,15,6.6
196,T196,T196,Rich Beem,11,6.6
197,T196,T196,Phil Blackmar,1,6.6
198,T196,T196,Jeff Brehaut,17,6.6
199,T196,T196,D.J. Brigman,11,6.6
200,T196,T196,Paul Casey,4,6.6
201,T196,T196,Ben Curtis,7,6.6
202,T196,T196,Jason Dufner,11,6.6
203,T196,T196,Brad Faxon,15,6.6
204,T196,T196,Mike Grob,5,6.6
205,T196,T196,Todd Hamilton,15,6.6
206,T196,T196,Glen Hnatiuk,4,6.6
207,T196,T196,Charles Howell III,17,6.6
208,T196,T196,Richard Johnson,18,6.6
209,T196,T196,Cliff Kresge,9,6.6
210,T196,T196,Neal Lancaster,20,6.6
211,T196,T196,Barry Lane,2,6.6
212,T196,T196,Thomas Levet,2,6.6
213,T196,T196,Shaun Micheel,15,6.6
214,T196,T196,Kevin Muncrief,3,6.6
215,T196,T196,Mark O'Meara,9,6.6
216,T196,T196,Ryan Palmer,17,6.6
217,T196,T196,David Roesch,1,6.6
218,T196,T196,John Senden,20,6.6
219,T196,T196,Paul Stankowski,7,6.6
220,T196,T196,Sven Struver,1,6.6
221,T222,T222,Bob Burns,13,6.5
222,T222,T222,Jim Carter,5,6.5
223,T222,T222,John Daly,17,6.5
224,T222,T222,Harrison Frazar,16,6.5
225,T222,T222,Mathias Grönberg,10,6.5
226,T222,T222,Tripp Isenhour,7,6.5
227,T222,T222,Freddie Jacobson,15,6.5
228,T222,T222,Jim McGovern,4,6.5
229,T222,T222,David Morland IV,8,6.5
230,T222,T222,José María Olazábal,9,6.5
231,T222,T222,Craig Parry,8,6.5
232,T222,T222,Dennis Paulson,15,6.5
233,T222,T222,Tim Petrovic,20,6.5
234,T222,T222,Brett Quigley,17,6.5
235,T222,T222,Gene Sauers,10,6.5
236,T222,T222,Patrick Sheehan,22,6.5
237,T222,T222,Kevin Sutherland,14,6.5
238,T239,T239,Guy Boros,8,6.4
239,T239,T239,Daniel Chopra,19,6.4
240,T239,T239,Kris Cox,9,6.4
241,T239,T239,Nick Faldo,2,6.4
242,T239,T239,Kelly Gibson,4,6.4
243,T239,T239,Matt Hendrix,1,6.4
244,T239,T239,Brian Henninger,1,6.4
245,T239,T239,Peter Jacobsen,6,6.4
246,T239,T239,Matt Kuchar,13,6.4
247,T239,T239,Brad Lardon,5,6.4
248,T239,T239,Hunter Mahan,15,6.4
249,T239,T239,Scott McCarron,17,6.4
250,T239,T239,Paul McGinley,2,6.4
251,T239,T239,Chris Nallen,1,6.4
252,T239,T239,Craig Perks,10,6.4
253,T239,T239,Tag Ridings,8,6.4
254,T239,T239,Scott Simpson,9,6.4
255,T239,T239,Tjaart van der Walt,5,6.4
256,T239,T239,Lee Westwood,5,6.4
257,T258,T258,Niclas Fasth,8,6.3
258,T258,T258,S.K. Ho,2,6.3
259,T258,T258,Trevor Immelman,5,6.3
260,T258,T258,Deane Pappas,14,6.3
261,T258,T258,Jesper Parnevik,18,6.3
262,T258,T258,Roger Tambellini,11,6.3
263,T258,T258,Esteban Toledo,8,6.3
264,T265,T265,Desvonde Botes,1,6.2
265,T265,T265,Michael Bradley,3,6.2
266,T265,T265,Trevor Dodds,4,6.2
267,T265,T265,Scott Drummond,2,6.2
268,T265,T265,Keiichiro Fukabori,3,6.2
269,T265,T265,Scott Hend,11,6.2
270,T265,T265,Brock Mackenzie,1,6.2
271,T265,T265,Jack Nicklaus,1,6.2
272,T265,T265,David Ogrin,1,6.2
273,T265,T265,Dan Olsen,8,6.2
274,T265,T265,Peter Senior,2,6.2
275,T265,T265,Brian Watts,3,6.2
276,T277,T277,Brad Adamonis,1,6.1
277,T277,T277,Ricky Barnes,2,6.1
278,T277,T277,Jonathan Byrd,15,6.1
279,T277,T277,Tim Conley,1,6.1
280,T277,T277,Ben Crane,18,6.1
281,T277,T277,Jay Delsing,10,6.1
282,T277,T277,Ken Duke,14,6.1
283,T277,T277,David Gossett,2,6.1
284,T277,T277,Mike Heinen,9,6.1
285,T277,T277,Gabriel Hjertstedt,2,6.1
286,T277,T277,Andrew McLardy,3,6.1
287,T277,T277,Craig Stadler,4,6.1
288,T277,T277,Steve Stricker,12,6.1
289,T290,T290,Paul Azinger,13,6.0
290,T290,T290,Brandel Chamblee,1,6.0
291,T290,T290,Michael Clark II,5,6.0
292,T290,T290,Dan Forsman,10,6.0
293,T290,T290,Brian Kortan,7,6.0
294,T290,T290,Hirofumi Miyase,5,6.0
295,T290,T290,Matt Weibring,1,6.0
296,T297,T297,Darren Fichardt,2,5.9
297,T297,T297,Ken Green,4,5.9
298,T297,T297,Joakim Haeggman,1,5.9
299,T297,T297,Ian Leggatt,1,5.9
300,T297,T297,Steve Pate,10,5.9
301,T297,T297,Dan Pohl,1,5.9
302,T297,T297,Grant Waite,10,5.9
303,T304,T304,Fulton Allem,1,5.8
304,T304,T304,Greg Chalmers,13,5.8
305,T304,T304,Kevin Durkin,2,5.8
306,T304,T304,David Duval,3,5.8
307,T304,T304,Charley Hoffman,1,5.8
308,T304,T304,Len Mattiace,12,5.8
309,T304,T304,Brenden Pappas,20,5.8
310,T311,T311,Tom Carter,18,5.7
311,T311,T311,Chris Couch,4,5.7
312,T311,T311,"Jim Gallagher, Jr.",2,5.7
313,T311,T311,Hank Kuehne,15,5.7
314,T311,T311,Patrick Moore,2,5.7
315,T311,T311,Phil Tataurangi,1,5.7
316,T311,T311,Tommy Tolles,8,5.7
317,T311,T311,Lian-Wei Zhang,2,5.7
318,T319,T319,Graeme McDowell,1,5.6
319,T319,T319,Bryce Molder,1,5.6
320,T321,T321,Aaron Baddeley,16,5.5
321,T321,T321,Jay Don Blake,4,5.5
322,T321,T321,Ian Poulter,2,5.5
323,T321,T321,Mike Standly,1,5.5
324,T321,T321,Y.E. Yang,1,5.5
325,T326,T326,Nick Gilliam,1,5.4
326,T326,T326,Ricardo Gonzalez,1,5.4
327,T326,T326,Jim Rutledge,1,5.4
328,T329,T329,Michael Campbell,1,5.3
329,T329,T329,Pete Jordan,1,5.3
330,T329,T329,Kevin Stadler,3,5.3
331,332,332,Dirk Ayers,1,5.2
332,333,333,Brett Rumford,1,5.1
333,334,334,Shingo Katayama,1,5.0
334,T335,T335,Erik Compton,1,4.9
335,T335,T335,Steve Friesen,1,4.9
336,T335,T335,Bobby Kalinowski,1,4.9
337,338,338,Mike Springer,4,4.7
338,339,339,Tim Wilkinson,1,4.6
339,340,340,Pierre Fulke,1,4.1
