,Last_15_Events_-_Putting_RANK THIS WEEK,Last_15_Events_-_Putting_RANK LAST WEEK,Last_15_Events_-_Putting_PLAYER NAME,Last_15_Events_-_Putting_EVENTS,Last_15_Events_-_Putting_RATING
239,T227,T227,John Riegger,8,7.5
240,T227,T227,Peter Senior,2,7.5
241,T227,T227,Brandt Snedeker,3,7.5
242,T227,T227,Andre Stolz,5,7.5
243,T227,T227,Duffy Waldorf,6,7.5
244,T227,T227,Matt Weibring,1,7.5
245,T246,T246,Brad Adamonis,1,7.4
246,T246,T246,Woody Austin,8,7.4
247,T246,T246,"David Berganio, Jr.",2,7.4
248,T246,T246,Jeff Brehaut,8,7.4
249,T246,T246,Russ Cochran,2,7.4
250,T246,T246,Tim Conley,1,7.4
251,T246,T246,Kris Cox,5,7.4
252,T246,T246,Joe Durant,8,7.4
253,T246,T246,David Edwards,10,7.4
254,T246,T246,Steve Elkington,7,7.4
255,T246,T246,Carlos Franco,11,7.4
256,T246,T246,Miguel Angel Jiménez,3,7.4
257,T246,T246,Cliff Kresge,4,7.4
258,T246,T246,Barry Lane,2,7.4
259,T246,T246,Peter Lonard,8,7.4
260,T246,T246,Shaun Micheel,6,7.4
261,T246,T246,Phil Mickelson,8,7.4
262,T246,T246,Steve Pate,7,7.4
263,T246,T246,David Peoples,10,7.4
264,T246,T246,Dicky Pride,5,7.4
265,T246,T246,Jeff Sluman,12,7.4
266,T246,T246,Omar Uresti,8,7.4
267,T246,T246,Tom Watson,1,7.4
268,T246,T246,Mark Wiebe,2,7.4
269,T246,T246,Jay Williamson,12,7.4
270,T271,T271,Robert Allenby,10,7.3
271,T271,T271,Chris Couch,2,7.3
272,T271,T271,Pierre Fulke,2,7.3
273,T271,T271,Sergio Garcia,10,7.3
274,T271,T271,Joakim Haeggman,1,7.3
275,T271,T271,Dan Halldorson,1,7.3
276,T271,T271,Charles Howell III,8,7.3
277,T271,T271,Andrew McLardy,3,7.3
278,T271,T271,John Senden,9,7.3
279,T271,T271,Joey Sindelar,10,7.3
280,T271,T271,Paul Stankowski,6,7.3
281,T271,T271,Roger Tambellini,6,7.3
282,T271,T271,Garrett Willis,6,7.3
283,T284,T284,Niclas Fasth,4,7.2
284,T284,T284,"Jim Gallagher, Jr.",2,7.2
285,T284,T284,Nick Gilliam,1,7.2
286,T284,T284,Lucas Glover,9,7.2
287,T284,T284,Glen Hnatiuk,10,7.2
288,T284,T284,David Ishii,1,7.2
289,T284,T284,Lee Janzen,8,7.2
290,T284,T284,Jonathan Kaye,8,7.2
291,T284,T284,Franklin Langham,1,7.2
292,T284,T284,Brock Mackenzie,1,7.2
293,T284,T284,Chez Reavie,1,7.2
294,T284,T284,Heath Slocum,5,7.2
295,T284,T284,David Sutherland,6,7.2
296,T284,T284,Grant Waite,5,7.2
297,T284,T284,Lian-Wei Zhang,2,7.2
298,T299,T299,Jim Benepe,2,7.1
299,T299,T299,Scott Drummond,2,7.1
300,T299,T299,Darren Fichardt,2,7.1
301,T299,T299,Kelly Gibson,5,7.1
302,T299,T299,John Maginnes,2,7.1
303,T299,T299,Billy Mayfair,9,7.1
304,T299,T299,Spike McRoy,5,7.1
305,T299,T299,Dan Pohl,1,7.1
306,T299,T299,Chris Smith,8,7.1
307,T299,T299,Mike Standly,3,7.1
308,T309,T310,Briny Baird,8,7.0
309,T309,T310,Rich Beem,7,7.0
310,T309,T310,D.J. Brigman,5,7.0
311,T309,T310,Hiroyuki Fujita,1,7.0
312,T309,T310,Richard Green,1,7.0
313,T309,T310,Rocco Mediate,5,7.0
314,T309,T310,Colin Montgomerie,3,7.0
315,T309,T310,John Morse,2,7.0
316,T309,T310,Jack Nicklaus,1,7.0
317,T309,T310,Jean-Francois Remesy,1,7.0
318,T309,T310,Hideto Tanihara,3,7.0
319,T309,T310,Roland Thatcher,8,7.0
320,T321,T322,Brad Bryant,3,6.9
321,T321,T299,Chad Campbell,6,6.9
322,T321,T322,Joel Edwards,5,6.9
323,T321,T322,Greg Kraft,1,6.9
324,T321,T322,Patrick Moore,2,6.9
325,T321,T322,Akio Sadakata,1,6.9
326,T321,T322,Gene Sauers,4,6.9
327,T321,T322,Y.E. Yang,1,6.9
328,T329,T329,Keiichiro Fukabori,3,6.8
329,T329,T329,Brian Harman,1,6.8
330,T329,T329,Phillip Price,5,6.8
331,T332,T332,Michael Campbell,1,6.7
332,T332,T332,Scott Hend,4,6.7
333,T332,T332,Edward Loar,1,6.7
334,T332,T332,Casey Martin,1,6.7
335,T332,T332,Adam Meyer,1,6.7
336,T332,T332,David Roesch,1,6.7
337,338,338,Charles Warren,1,6.6
338,T339,T339,Shingo Katayama,1,6.5
339,T339,T339,Kenichi Kuboya,1,6.5
340,T339,T339,Hirofumi Miyase,1,6.5
341,T339,T339,Greg Norman,1,6.5
342,T343,T343,Brad Lardon,4,6.4
343,T343,T343,Chris Stroud,1,6.4
344,345,345,Yusaku Miyazato,1,6.3
345,346,346,Vance Veazey,1,6.0
346,347,347,Ian Leggatt,1,5.9
347,348,348,Matt Hendrix,1,5.7
348,349,349,Don Yrene,1,5.6
