,Power_Rating_RANK THIS WEEK,Power_Rating_RANK LAST WEEK,Power_Rating_PLAYER NAME,Power_Rating_EVENTS,Power_Rating_RATING
100,T97,T97,Jesper Parnevik,18,7.0
101,T97,T97,Joey Sindelar,18,7.0
102,T103,T103,Thomas Bjørn,6,6.9
103,T103,T103,Tom Lehman,15,6.9
104,T103,T103,J.L. Lewis,20,6.9
105,T103,T103,Steve Lowery,15,6.9
106,T107,T107,Michael Allen,15,6.8
107,T107,T107,Jeff Brehaut,17,6.8
108,T107,T107,Charles Howell III,17,6.8
109,T107,T107,Freddie Jacobson,15,6.8
110,T107,T107,Brian Kortan,7,6.8
111,T107,T107,Casey Wittenberg,2,6.8
112,T113,T113,Stephen Ames,19,6.7
113,T113,T113,Arjun Atwal,12,6.7
114,T113,T113,Brian Bateman,17,6.7
115,T113,T113,D.J. Brigman,11,6.7
116,T113,T113,Stewart Cink,19,6.7
117,T113,T113,John Morgan,4,6.7
118,T113,T113,Ted Purdy,22,6.7
119,T113,T113,Patrick Sheehan,22,6.7
120,T113,T113,Matt Weibring,1,6.7
121,T113,T113,Lee Westwood,5,6.7
122,T123,T123,Joe Durant,16,6.6
123,T123,T123,Frank Lickliter II,17,6.6
124,T123,T123,Andrew McLardy,3,6.6
125,T123,T123,Carl Paulson,2,6.6
126,T127,T127,Aaron Baddeley,16,6.5
127,T127,T127,Cameron Beckman,19,6.5
128,T127,T127,Alex Cejka,11,6.5
129,T127,T127,K.J. Choi,14,6.5
130,T127,T127,Brian Harman,1,6.5
131,T127,T127,Per-Ulrik Johansson,5,6.5
132,T127,T127,Bobby Kalinowski,1,6.5
133,T127,T127,Craig Perks,10,6.5
134,T127,T127,David Roesch,1,6.5
135,T127,T127,Hal Sutton,5,6.5
136,T127,T127,Hideto Tanihara,3,6.5
137,T138,T138,Robert Gamez,19,6.4
138,T138,T138,Gabriel Hjertstedt,2,6.4
139,T138,T138,John Huston,9,6.4
140,T138,T138,Zach Johnson,22,6.4
141,T138,T138,Matt Kuchar,13,6.4
142,T143,T143,Dirk Ayers,1,6.3
143,T143,T143,Shaun Micheel,15,6.3
144,T143,T143,David Toms,12,6.3
145,T146,T146,Jason Hartwick,1,6.2
146,T146,T146,Tom Pernice Jr.,19,6.2
147,T146,T146,Tim Petrovic,20,6.2
148,T146,T146,John Riegger,10,6.2
149,T146,T146,Tommy Tolles,8,6.2
150,T146,T146,Don Yrene,1,6.2
151,T152,T152,Doug Barron,1,6.1
152,T152,T152,Danny Ellis,13,6.1
153,T152,T152,Brent Geiberger,17,6.1
154,T152,T152,Mark Hensby,17,6.1
155,T152,T152,Ryan Moore,1,6.1
156,T152,T152,Greg Norman,1,6.1
157,T152,T152,Craig Stadler,4,6.1
158,T159,T159,Erik Compton,1,6.0
159,T159,T159,Joel Edwards,5,6.0
160,T159,T159,Mike Grob,5,6.0
161,T159,T159,Arron Oberholser,14,6.0
162,T159,T159,John Rollins,14,6.0
163,T159,T159,Jim Rutledge,1,6.0
164,T159,T159,Kevin Sutherland,14,6.0
165,T159,T159,Grant Waite,10,6.0
166,T159,T159,Garrett Willis,7,6.0
167,T168,T168,Paul Azinger,13,5.9
168,T168,T168,Kenichi Kuboya,1,5.9
169,T168,T168,Bernhard Langer,11,5.9
170,T168,T168,Casey Martin,1,5.9
171,T168,T168,Mike Springer,4,5.9
172,T168,T168,Tim Wilkinson,1,5.9
173,T174,T174,Desvonde Botes,1,5.8
174,T174,T174,Steve Elkington,11,5.8
175,T174,T174,Tripp Isenhour,7,5.8
176,T174,T174,Lee Janzen,16,5.8
177,T174,T174,Jay Williamson,16,5.8
178,T179,T179,Greg Chalmers,13,5.7
179,T179,T179,Glen Day,16,5.7
180,T179,T179,Jay Delsing,10,5.7
181,T179,T179,Kelly Gibson,4,5.7
182,T179,T179,Todd Hamilton,15,5.7
183,T179,T179,Barry Lane,2,5.7
184,T179,T179,Franklin Langham,1,5.7
185,T179,T179,Brad Lardon,5,5.7
186,T179,T179,Rocco Mediate,6,5.7
187,T188,T188,Brad Bryant,3,5.6
188,T188,T188,Dudley Hart,7,5.6
189,T188,T188,Colin Montgomerie,2,5.6
190,T188,T188,Mike Small,1,5.6
191,192,192,Brett Rumford,1,5.5
192,T193,T193,Aaron Barber,6,5.4
193,T193,T193,Keiichiro Fukabori,3,5.4
194,T195,T195,Billy Andrade,20,5.3
195,T195,T195,Ben Crane,18,5.3
196,T195,T195,Ben Curtis,7,5.3
197,T195,T195,Trevor Dodds,4,5.3
198,T195,T195,David Duval,3,5.3
199,T195,T195,Bill Glasson,7,5.3
200,T195,T195,Kent Jones,17,5.3
201,T195,T195,Bryce Molder,1,5.3
202,T203,T203,David Gossett,2,5.2
203,T203,T203,Trevor Immelman,5,5.2
204,T203,T203,Justin Leonard,16,5.2
205,T203,T203,Thomas Levet,2,5.2
206,T203,T203,Billy Mayfair,20,5.2
207,T203,T203,Jim McGovern,4,5.2
208,T203,T203,Chris Nallen,1,5.2
209,T203,T203,David Sutherland,6,5.2
210,T211,T211,Jay Don Blake,4,5.1
211,T211,T211,Michael Clark II,5,5.1
212,T211,T211,Matt Gogel,15,5.1
213,T211,T211,Phillip Price,4,5.1
214,T211,T211,Duffy Waldorf,13,5.1
215,T216,T216,David Branshaw,11,5.0
216,T216,T216,Nick Flanagan,1,5.0
217,T216,T216,Mike Weir,13,5.0
218,T216,T216,Y.E. Yang,1,5.0
219,T220,T220,Notah Begay III,11,4.9
220,T220,T220,Brandel Chamblee,1,4.9
221,T220,T220,Darren Fichardt,2,4.9
222,T220,T220,Brian Henninger,1,4.9
223,T220,T220,Stephen Leaney,13,4.9
224,T220,T220,Jeff Maggert,9,4.9
225,T220,T220,Paul McGinley,2,4.9
226,T220,T220,David Peoples,15,4.9
227,T220,T220,Ian Poulter,2,4.9
228,T220,T220,Kirk Triplett,16,4.9
229,T230,T230,Guy Boros,8,4.8
230,T230,T230,Steve Flesch,19,4.8
231,T230,T230,Jerry Kelly,23,4.8
232,T230,T230,Cliff Kresge,9,4.8
233,T230,T230,Patrick Moore,2,4.8
234,T230,T230,Jeff Sluman,19,4.8
235,T230,T230,Brandt Snedeker,3,4.8
236,T237,T237,Danny Briggs,14,4.7
237,T237,T237,Russ Cochran,8,4.7
238,T237,T237,Ken Duke,14,4.7
239,T237,T237,J.P. Hayes,10,4.7
240,T237,T237,Scott Hoch,9,4.7
241,T237,T237,Blaine McCallister,6,4.7
242,T243,T243,Todd Fischer,18,4.6
243,T243,T243,Thongchai Jaidee,2,4.6
244,T243,T243,Kevin Na,17,4.6
245,T243,T243,Steve Stricker,12,4.6
246,T243,T243,Dean Wilson,16,4.6
247,T248,T248,Luke Donald,14,4.5
248,T248,T248,Spike McRoy,12,4.5
249,T250,T250,Chris DiMarco,19,4.4
250,T250,T250,David Howell,1,4.4
251,T250,T250,Richard Johnson,18,4.4
252,T250,T250,Skip Kendall,17,4.4
253,T250,T250,Shigeki Maruyama,19,4.4
254,T250,T250,Mike Sullivan,1,4.4
255,T250,T250,Bob Tway,15,4.4
256,T257,T257,Olin Browne,14,4.3
257,T257,T257,Bart Bryant,12,4.3
258,T257,T257,Tim Clark,15,4.3
259,T257,T257,Scott Drummond,2,4.3
260,T257,T257,Heath Slocum,14,4.3
261,T257,T257,Brian Watts,3,4.3
262,T257,T257,Mark Wilson,12,4.3
263,T257,T257,Lian-Wei Zhang,2,4.3
264,T265,T265,Michael Campbell,1,4.2
265,T265,T265,Dan Forsman,10,4.2
266,T265,T265,Ian Leggatt,1,4.2
267,T265,T265,Steve Pate,10,4.2
268,T265,T265,Dicky Pride,9,4.2
269,T270,T270,José Coceres,13,4.1
270,T270,T270,Peter Jacobsen,6,4.1
271,T270,T270,Hidemichi Tanaka,16,4.1
272,T273,T273,Jim Furyk,7,4.0
273,T273,T273,Brian Gay,16,4.0
274,T273,T273,Miguel Angel Jiménez,3,4.0
275,T273,T273,Craig Parry,8,4.0
276,T273,T273,Chris Riley,12,4.0
277,T273,T273,Scott Verplank,18,4.0
278,T279,T279,Michael Bradley,3,3.9
279,T279,T279,Nick Faldo,2,3.9
280,T279,T279,Ken Green,4,3.9
281,T279,T279,Glen Hnatiuk,4,3.9
282,T279,T279,Len Mattiace,12,3.9
283,T279,T279,Hirofumi Miyase,5,3.9
284,T279,T279,Boyd Summerhays,1,3.9
285,T286,T286,Jim Benepe,2,3.8
286,T286,T286,Robert Damron,17,3.8
287,T286,T286,Bob Estes,11,3.8
288,289,289,Pat Bates,16,3.7
289,T290,T290,Donnie Hammond,4,3.6
290,T290,T290,Kelly Mitchum,2,3.6
291,T290,T290,Scott Simpson,9,3.6
292,T290,T290,Tom Watson,1,3.6
293,T294,T294,Jay Haas,15,3.5
294,T294,T294,Sven Struver,1,3.5
295,T296,T296,Brad Faxon,15,3.4
296,T296,T296,Gene Sauers,10,3.4
297,T298,T298,Bob Burns,13,3.3
298,T298,T298,Graeme McDowell,1,3.3
299,T298,T298,José María Olazábal,9,3.3
300,T301,T301,Paul Goydos,2,3.2
301,T301,T301,Joakim Haeggman,1,3.2
302,T301,T301,David Ogrin,1,3.2
303,T301,T301,Chez Reavie,1,3.2
304,T305,T305,Mark Brooks,5,3.1
305,T305,T305,David Frost,13,3.1
306,T305,T305,Tjaart van der Walt,5,3.1
307,T308,T308,Larry Mize,6,3.0
308,T308,T308,Esteban Toledo,8,3.0
309,T310,T310,Tom Byrum,16,2.9
310,T310,T310,Richard Green,1,2.9
311,T310,T310,David Morland IV,8,2.9
312,T313,T313,David Edwards,9,2.8
313,T313,T313,Mark O'Meara,9,2.8
314,T315,T315,Craig Bowden,12,2.7
315,T315,T315,Fred Funk,18,2.7
316,T315,T315,S.K. Ho,2,2.7
317,T315,T315,Loren Roberts,17,2.7
318,T315,T315,Omar Uresti,14,2.7
319,320,320,Jim Carter,5,2.6
320,321,321,David Ishii,1,2.5
321,T322,T322,John Cook,8,2.4
322,T322,T322,Nick Price,8,2.4
323,T324,T324,Jack Nicklaus,1,2.3
324,T324,T324,Mark Wiebe,2,2.3
325,T326,T326,Hiroyuki Fujita,1,2.2
326,T326,T326,Willie Wood,4,2.2
327,T328,T328,Tim Conley,1,2.1
328,T328,T328,John Maginnes,2,2.1
329,T328,T328,John Morse,1,2.1
330,T328,T328,Peter Senior,2,2.1
331,T332,T332,Fulton Allem,1,2.0
332,T332,T332,Corey Pavin,16,2.0
333,334,334,Wayne Levi,1,1.8
334,T335,T335,Jean-Francois Remesy,1,1.6
335,T335,T335,Stan Utley,3,1.6
336,337,337,Nick O'Hern,1,1.5
337,338,338,Pierre Fulke,1,1.2
338,T339,T339,Pete Jordan,1,1.1
339,T339,T339,Shingo Katayama,1,1.1
